,SEMA3D (223117)
ACH-000004,0.08839552367779753
ACH-000005,0.037842906511414864
ACH-000007,-0.04504517841798961
ACH-000009,-0.022938955762130484
ACH-000011,0.08616656987378987
ACH-000012,0.09968928590825492
ACH-000013,0.16150115116599106
ACH-000014,0.020688042092543758
ACH-000015,0.09547712151151652
ACH-000017,-0.08695411945785478
ACH-000018,0.13931959432354304
ACH-000019,0.13476754021315748
ACH-000021,-0.016101948375556004
ACH-000022,0.16813410278979626
ACH-000025,0.1990069735316142
ACH-000028,0.06411409662534945
ACH-000030,0.09999844419803083
ACH-000035,0.04634689481580425
ACH-000036,0.07335204984571222
ACH-000037,0.15244207928864614
ACH-000039,0.1784966391706985
ACH-000040,0.18829089261018028
ACH-000041,0.16508636275062552
ACH-000042,0.1900514554377309
ACH-000045,-0.03628595202135942
ACH-000047,0.1690981891790249
ACH-000052,0.11695088225803088
ACH-000053,0.20122765072328894
ACH-000054,0.2096979085589967
ACH-000055,-0.06621175377431639
ACH-000060,0.13550518046987625
ACH-000067,-0.2122837685969041
ACH-000070,-0.025707274047067682
ACH-000075,0.17006872602025044
ACH-000078,0.1541395628210612
ACH-000082,-0.014758504153053494
ACH-000085,0.05890157621359305
ACH-000086,0.16439674788012426
ACH-000087,-0.16545708632474754
ACH-000092,0.0938493936456032
ACH-000095,0.08414664749529069
ACH-000097,0.0854576957758663
ACH-000098,0.0722384432471069
ACH-000099,0.14171975445788587
ACH-000108,0.18933260668592589
ACH-000113,0.11456023324568115
ACH-000116,0.10471052774059753
ACH-000118,0.16432914854279093
ACH-000120,0.007452776618993346
ACH-000123,0.08884760380053028
ACH-000127,0.004221407839346917
ACH-000128,-0.01504377674529248
ACH-000132,0.055097569732730334
ACH-000133,0.1342195145434298
ACH-000137,0.1369543908811643
ACH-000138,0.2704823343994778
ACH-000142,0.10250966744628294
ACH-000143,0.11124060292687127
ACH-000146,0.04671442981012405
ACH-000148,0.1686450573739888
ACH-000150,0.2513038748285154
ACH-000152,0.22548806022077095
ACH-000153,-0.038020568015730005
ACH-000159,0.0817700431131459
ACH-000160,-0.01775645007256946
ACH-000163,-0.021084450638182945
ACH-000167,0.2574319222025224
ACH-000168,-0.031897715881606684
ACH-000169,0.01598891201490318
ACH-000178,-0.00266791206435869
ACH-000183,-0.013298868488649028
ACH-000188,0.04576414409876453
ACH-000189,-0.08405530189526099
ACH-000190,-0.13115430496766448
ACH-000198,0.0036850969239847274
ACH-000203,-0.20160366564252985
ACH-000204,0.20132778050533
ACH-000206,-0.07981773548620184
ACH-000207,0.23603644224486325
ACH-000208,0.007906776225805344
ACH-000210,-0.16008726791267755
ACH-000211,0.05810387758678327
ACH-000215,0.15451304794168394
ACH-000221,-0.10288386364112756
ACH-000222,0.07611191544737017
ACH-000223,0.10586543287702417
ACH-000226,0.10392930914446162
ACH-000227,0.0918188489737374
ACH-000228,-0.12069177933727042
ACH-000231,0.045574985864569116
ACH-000232,0.07174506725460977
ACH-000233,0.03214260551051318
ACH-000234,0.10133179977198907
ACH-000235,0.1368529174333713
ACH-000237,0.02890505173314472
ACH-000238,-0.08316259319203867
ACH-000242,0.12630171938230894
ACH-000243,0.18332866421239727
ACH-000244,-0.02546355736824031
ACH-000246,0.014057798780478109
ACH-000248,-0.07380535421194266
ACH-000250,0.11604937858912755
ACH-000251,-0.060209909793378064
ACH-000252,0.1200037840456059
ACH-000253,0.10117999549458416
ACH-000255,0.101647362374559
ACH-000256,0.07072669027807638
ACH-000257,0.18821657417559687
ACH-000258,0.2483388878279827
ACH-000259,0.1337580100711667
ACH-000260,0.12744415325551425
ACH-000261,-0.01071941097821217
ACH-000262,0.09518935714693708
ACH-000263,0.26379617485994555
ACH-000264,0.15746938185846174
ACH-000265,0.1797255425410443
ACH-000266,0.09668665674696623
ACH-000272,0.10318336944643916
ACH-000274,0.13252640717944758
ACH-000277,-0.055932804674957766
ACH-000278,0.04295118200654602
ACH-000279,0.07763786819961926
ACH-000280,0.09796360102285308
ACH-000281,0.1227962880322687
ACH-000288,0.03306456266243245
ACH-000291,0.20406409833240705
ACH-000293,-0.14507267357327866
ACH-000294,0.09016499079058356
ACH-000295,0.09567586700590318
ACH-000296,0.16985983682244235
ACH-000302,0.12361934949072685
ACH-000304,0.12562561964629032
ACH-000307,0.09128607261991124
ACH-000308,0.13024766413162667
ACH-000310,0.06706355683743846
ACH-000311,0.12823903848641535
ACH-000312,0.13812307476856564
ACH-000315,0.16456909852902682
ACH-000316,-0.036993466925157655
ACH-000317,0.1087282710676612
ACH-000318,0.20796576946636594
ACH-000319,0.10769729631611437
ACH-000320,0.20921826620490175
ACH-000322,0.26657997931690297
ACH-000323,0.04738511847088249
ACH-000324,0.0910272518368946
ACH-000329,0.15858015218309296
ACH-000330,0.20156194753802628
ACH-000331,0.03985971845918914
ACH-000332,0.0787483171680901
ACH-000334,0.02142395237827352
ACH-000335,-0.03728892701885158
ACH-000336,0.20288403234202865
ACH-000337,0.0020774953636874035
ACH-000338,0.4312246039073893
ACH-000339,0.05364029835767455
ACH-000341,0.07188006705929564
ACH-000348,-0.06962515907657256
ACH-000350,0.26175536216059536
ACH-000352,0.19053000703125136
ACH-000356,0.07917770400561873
ACH-000361,0.24043520877513894
ACH-000362,0.1335340496981144
ACH-000363,0.1112638624535736
ACH-000364,-0.08349329957906589
ACH-000365,0.15422194423923166
ACH-000366,0.18646057679062045
ACH-000368,0.10480831560387212
ACH-000374,0.04543215547252023
ACH-000375,0.1281440427201587
ACH-000376,0.15291704294984484
ACH-000381,0.04278899867732541
ACH-000383,0.0036628422373576617
ACH-000387,0.06692693283917744
ACH-000389,0.1721959291008203
ACH-000390,0.1468333900019591
ACH-000393,0.11385468772349505
ACH-000395,-0.1678887948642956
ACH-000396,0.184180829977382
ACH-000397,0.07202583620890407
ACH-000401,0.1586083239722186
ACH-000402,0.05117283623996459
ACH-000403,-0.03938855364878565
ACH-000404,0.182454128325212
ACH-000406,0.13020646388153967
ACH-000407,-0.04082244025818548
ACH-000408,0.03950914359913108
ACH-000410,0.10518804381466286
ACH-000411,0.0485447197415548
ACH-000414,0.1636859327589726
ACH-000415,-0.011665229522326952
ACH-000416,0.11642042487071007
ACH-000420,0.12798762136757455
ACH-000421,0.0096325890608757
ACH-000424,0.31694972661800513
ACH-000425,-0.03703236605564726
ACH-000426,0.22372079135573286
ACH-000427,0.050335015672287285
ACH-000433,-0.016968298806232428
ACH-000435,0.09326685777921788
ACH-000436,0.0970207768406399
ACH-000444,-0.04367904049609593
ACH-000445,0.10335476998150817
ACH-000448,0.07384739722232322
ACH-000450,0.2127873058481692
ACH-000452,0.09073276962415043
ACH-000454,0.03561198080874838
ACH-000458,4.166441537841528e-05
ACH-000459,0.02457153900038431
ACH-000460,0.11634012394476252
ACH-000461,0.1127871867943382
ACH-000463,0.1818943432440622
ACH-000464,0.12151869876556835
ACH-000466,0.0846926240900816
ACH-000467,0.043496360615980216
ACH-000468,0.13340619318410313
ACH-000469,0.04028100016911696
ACH-000470,0.10169447885894037
ACH-000471,0.058623273209323326
ACH-000472,0.07052629009115398
ACH-000473,0.12125015388417575
ACH-000475,0.10374437773062592
ACH-000476,0.10224296754195457
ACH-000477,0.09515121831778416
ACH-000479,0.25668266157830866
ACH-000480,0.15409700642924826
ACH-000481,0.028428999616663286
ACH-000483,0.07299450133184572
ACH-000484,0.1258836375069969
ACH-000485,0.0085800441068751
ACH-000486,0.17149146389064696
ACH-000487,0.12009615666349414
ACH-000488,0.19511982764901234
ACH-000490,0.14924971816609428
ACH-000491,0.1782035275298514
ACH-000495,0.15604575221168246
ACH-000496,0.11083859463115094
ACH-000499,0.08094308656680245
ACH-000500,0.1111131249056931
ACH-000502,0.14576618068710298
ACH-000503,-0.08897533605211543
ACH-000505,0.07023063686054178
ACH-000507,0.03976237423856045
ACH-000510,0.05005877607404016
ACH-000511,0.025808032237703046
ACH-000512,0.12661987792604704
ACH-000516,0.06313782764614856
ACH-000517,0.10360276809334973
ACH-000518,0.2889519180453697
ACH-000520,-0.0038508377829385046
ACH-000521,0.021022710818088455
ACH-000522,-0.07522835139760063
ACH-000524,0.12643890195740146
ACH-000527,0.0599216907393112
ACH-000528,0.13163076412883093
ACH-000537,0.054737358771714435
ACH-000541,0.040792354508318335
ACH-000542,0.01603358461070091
ACH-000544,-0.0692621299305125
ACH-000545,-0.12052503586242083
ACH-000547,0.12936721045337018
ACH-000548,0.147792080915683
ACH-000549,-0.03591180520353076
ACH-000550,0.15158753270368353
ACH-000552,0.12588689662653166
ACH-000556,0.20647740937306344
ACH-000557,0.09897868320371978
ACH-000569,-0.010300988592177495
ACH-000570,0.18717438400479589
ACH-000571,0.12644400732716926
ACH-000573,0.12808977294852114
ACH-000576,0.03616527630932501
ACH-000579,0.06278361578267051
ACH-000580,0.10601537167081393
ACH-000584,0.07589513468573318
ACH-000585,0.1704727737165635
ACH-000588,-0.11399200544649385
ACH-000589,0.06624733710942715
ACH-000591,0.059201702971523565
ACH-000593,0.044365209005057735
ACH-000600,0.11581350816554598
ACH-000601,0.11564657157354627
ACH-000605,0.04973545621804239
ACH-000606,0.11168861499700164
ACH-000608,0.061742504213430124
ACH-000614,-0.02908536969670106
ACH-000616,0.1203372711837634
ACH-000618,0.05693121607792369
ACH-000619,0.20536669233111954
ACH-000620,0.2219285518692838
ACH-000621,0.07729885347641266
ACH-000622,0.14468707206055406
ACH-000623,0.13181543231973838
ACH-000624,0.1377030539845504
ACH-000627,-0.0077260169323368575
ACH-000630,0.017288972893949792
ACH-000631,0.11497098569365988
ACH-000632,0.06849259814623232
ACH-000633,0.07684738337220065
ACH-000637,0.20846753984790198
ACH-000638,0.011102690604428464
ACH-000646,0.21134318791076775
ACH-000647,0.16815344065844634
ACH-000648,0.23264782305799234
ACH-000649,0.12518352333333913
ACH-000651,0.10082281064570367
ACH-000652,0.07758652840694635
ACH-000653,0.004181175574458475
ACH-000657,0.06997874374471832
ACH-000658,0.16757189470163353
ACH-000661,0.3159040402117986
ACH-000662,0.04043465270991037
ACH-000663,0.009906541791836136
