,TF (7018)
ACH-000277,-0.3341270882655572
ACH-000278,-0.0851735107649554
ACH-000279,-0.11002495934810076
ACH-000280,-0.16210854790806134
ACH-000281,-0.1793461847321161
ACH-000288,-0.13495093644490455
ACH-000291,-0.06620704974382155
ACH-000293,-0.22568693910044324
ACH-000294,-0.1127585355756465
ACH-000295,-0.0497120463592483
ACH-000296,0.0026125236058300565
ACH-000302,-0.13229505717087356
ACH-000304,0.06089921655928079
ACH-000307,-0.2061730026607158
ACH-000308,-0.10008147770194213
ACH-000310,-0.09254493959711987
ACH-000311,-0.14449571086146845
ACH-000312,-0.03643999456731456
ACH-000315,-0.4133492483395453
ACH-000316,0.010472622783798985
ACH-000317,-0.2684638989525193
ACH-000318,-0.07544728975293015
ACH-000319,-0.04074016637404213
ACH-000320,-0.04619053206666058
ACH-000322,0.08082392100996114
ACH-000323,-0.2512165528138938
ACH-000324,-0.057034477784692325
ACH-000329,-0.04242040101614745
ACH-000330,-0.2328485309542085
ACH-000331,-0.13810274730919894
ACH-000332,-0.1603256679558813
ACH-000334,0.09254882442370002
ACH-000335,-0.3181249698339557
ACH-000336,-0.16610422130319902
ACH-000337,-0.04329071069390463
ACH-000338,0.09216102844555313
ACH-000339,-0.06880921483174668
ACH-000341,-0.3218824749697676
ACH-000348,-0.10844242487751464
ACH-000350,-0.2443391072455885
ACH-000352,-0.3229321925986537
ACH-000356,-0.15656880329085335
ACH-000361,-0.2326537226054693
ACH-000362,-0.11643008481069315
ACH-000363,-0.19386229119133164
ACH-000364,-0.23711401119606604
ACH-000365,-0.2055930121753306
ACH-000366,-0.15049482394398353
ACH-000368,-0.12454364700449272
ACH-000374,0.0013613541614143384
ACH-000375,0.023104007632661017
ACH-000376,-0.16155579875928672
ACH-000381,-0.14832901234049706
ACH-000383,-0.15365349948217255
ACH-000387,-0.10207371508962852
ACH-000389,0.008719071898011155
ACH-000390,-0.1633684079055701
ACH-000393,-0.20327922821180133
ACH-000395,-0.15988333321412118
ACH-000396,-0.5879493781485612
ACH-000397,-0.15441744740409655
ACH-000401,0.09135522304156538
ACH-000402,-0.23291743758144454
ACH-000403,-0.0681279947299218
ACH-000404,-0.16790430101029374
ACH-000406,-0.028657328389868487
ACH-000407,-0.0998736387102105
ACH-000408,-0.09694395360848726
ACH-000410,-0.17488023836421526
ACH-000411,-0.17891311728365267
ACH-000414,-0.16910341771821671
ACH-000415,-0.049578529887414825
ACH-000416,-0.07973501255281057
ACH-000420,-0.24487489253876074
ACH-000421,-0.10546105740998556
ACH-000424,-0.140062030791885
ACH-000425,-0.10802841539726156
ACH-000426,-0.2354547236990356
ACH-000427,-0.10252772486686827
ACH-000433,-0.21932055395483327
ACH-000435,-0.35039035789069417
ACH-000436,-0.11876706720257695
ACH-000444,-0.0925163256060562
ACH-000445,-0.19676989602177367
ACH-000448,-0.2462165527149661
ACH-000450,-0.12685729538441878
ACH-000452,-0.1581777440129589
ACH-000454,-0.14654240688074044
ACH-000458,-0.06224979339953104
ACH-000459,-0.06631813886364964
ACH-000460,-0.1166868781014071
ACH-000461,-0.23594886799165596
ACH-000463,-0.1930687375061618
ACH-000464,-0.19521962722368305
ACH-000466,-0.0376808692358158
ACH-000467,-0.16556686347955007
ACH-000468,-0.12089245791796392
ACH-000469,-0.24179000005786824
ACH-000470,-0.21128574288016788
ACH-000471,-0.14162061928034342
ACH-000472,-0.1634987975860265
ACH-000473,-0.030330533273347088
ACH-000475,-0.14792032950122988
ACH-000476,-0.042211860262422775
ACH-000477,-0.2851474511031741
ACH-000479,0.0363069097194278
ACH-000480,-0.08495686066428512
ACH-000481,-0.23033132624249
ACH-000483,-0.16502465018580803
ACH-000484,0.0881628800648214
ACH-000485,-0.1141455608182297
ACH-000486,-0.16564238439818868
ACH-000487,-0.004034034294178376
ACH-000488,-0.1276623731962653
ACH-000490,-0.09991820052805653
ACH-000491,-0.0922094884071274
ACH-000495,-0.28497358626317376
ACH-000496,-0.2695106385278506
ACH-000499,-0.007344862198209987
ACH-000500,0.18671990101849514
ACH-000502,-0.12963643459396187
ACH-000503,0.3103740835226599
ACH-000505,-0.3297164814900289
ACH-000507,-0.03603857979656848
ACH-000510,-0.01583103861477886
ACH-000511,-0.20671374909130566
ACH-000512,-0.41487364412408334
ACH-000516,-0.07666525711217373
ACH-000517,-0.2009480039435554
ACH-000518,-0.20765669733590592
ACH-000520,-0.1864091584983762
ACH-000521,-0.17423411850616582
ACH-000522,-0.09246257670029616
ACH-000524,-0.14534232808704356
ACH-000527,-0.18517327726922028
ACH-000528,-0.14856663938192405
ACH-000537,-0.16254949149907938
ACH-000541,-0.16605250389289747
ACH-000542,-0.10666400469442124
ACH-000544,-0.2499193942279076
ACH-000545,-0.209512387920888
ACH-000547,-0.2677285947869507
ACH-000548,-0.2671535842420087
ACH-000549,-0.3395798172960888
ACH-000550,-0.13634794052505642
ACH-000552,-0.1912830347633674
ACH-000556,-0.1071506878298103
ACH-000557,-0.00031664697053134677
ACH-000569,-0.3644490607557748
ACH-000570,-0.18379034553664866
ACH-000571,-0.17750096996725193
ACH-000573,-0.09385260318174678
ACH-000576,-0.008991618909490205
ACH-000579,-0.1304903038932013
ACH-000580,-0.05351467667798149
ACH-000584,-0.18711588713771107
ACH-000585,-0.1885155187118088
ACH-000588,-0.26143830587730843
ACH-000589,-0.061008138933960364
ACH-000591,-0.1268629408749551
ACH-000593,-0.20988706327100784
ACH-000600,-0.13152491718611595
ACH-000601,-0.10601424646319596
ACH-000605,-0.07636768946729829
ACH-000606,0.03186979611718064
ACH-000608,-0.14657611642911805
ACH-000614,-0.05027266604544255
ACH-000616,0.06257456515170955
ACH-000618,-0.1905668254107096
ACH-000619,-0.2260476645840327
ACH-000620,-0.08281533991274165
ACH-000621,-0.1416997456614766
ACH-000622,-0.0007646098759687911
ACH-000623,0.01473402477275519
ACH-000624,-0.09121407409324457
ACH-000627,-0.13182007776898844
ACH-000630,-0.09515205750285352
ACH-000631,0.051388376078050704
ACH-000632,-0.12923998337777692
ACH-000633,-0.2410852622425163
ACH-000637,-0.07879733550649669
ACH-000638,-0.22668831204693474
ACH-000646,-0.13327312965794672
ACH-000647,-0.13655023328454494
ACH-000648,-0.05974760226970272
ACH-000649,-0.16370681303842716
ACH-000651,-0.1500196967741846
ACH-000652,-0.2639793567514873
ACH-000653,0.13852076340579933
ACH-000657,-0.09224467937747394
ACH-000658,-0.00029993515788311856
ACH-000661,-0.09808149707433336
ACH-000662,0.09081203411517327
ACH-000663,-0.1259034674844111
ACH-000665,-0.18076019217990552
ACH-000671,-0.1228136659793529
ACH-000672,-0.11565009519642767
ACH-000673,-0.133380269415715
ACH-000676,-0.14905383936529906
ACH-000677,-0.05088872123032322
ACH-000681,-0.13319505504841012
ACH-000683,-0.1215514484578615
ACH-000684,-0.14365816776986648
ACH-000688,-0.07616119941726614
ACH-000693,-0.16554644117704104
ACH-000694,-0.06283386979032092
ACH-000695,-0.15251070355672955
ACH-000696,-0.17193705267537987
ACH-000697,-0.10801578633334187
ACH-000699,-0.12237345767713875
ACH-000701,-0.1524941745726549
ACH-000706,-0.2469636410129362
ACH-000711,-0.13318111063228066
ACH-000713,-0.15293899381461012
ACH-000714,-0.07347745282176997
ACH-000718,-0.11066383235983784
ACH-000720,-0.007519960303465674
ACH-000721,-0.18431577304022093
ACH-000724,-0.1437730751588385
ACH-000725,0.036486331983534605
ACH-000732,-0.4417511000611895
ACH-000734,-0.093170475366002
ACH-000735,-0.1822550737063113
ACH-000736,-0.10070322569710156
ACH-000738,-0.12538030430076058
ACH-000746,-0.2911599947703907
ACH-000747,-0.10768805004318338
ACH-000748,-0.17558453071638586
ACH-000753,-0.013835784630347734
ACH-000756,-0.24606938454488586
ACH-000757,-0.3254841707535758
ACH-000758,-0.05307432017372935
ACH-000760,-0.08056757845655628
ACH-000762,-0.15385648046397715
ACH-000763,-0.12185147323237135
ACH-000764,-0.0061027887667483224
ACH-000765,-0.08010599152326668
ACH-000766,-0.04624426908398905
ACH-000767,-0.1230354460893963
ACH-000768,-0.1414160803039042
ACH-000769,0.051117624393765784
ACH-000770,-0.12748333065129416
ACH-000771,-0.1351132455692071
ACH-000773,-0.16099730598994186
ACH-000776,-0.19220755146084254
ACH-000777,0.010659522331520342
ACH-000778,-0.06503909603494393
ACH-000781,-0.09888054073889832
ACH-000782,-0.06510478675555692
ACH-000783,-0.11242291852443097
ACH-000784,-0.17362140026438122
ACH-000785,-0.14426672722882594
ACH-000787,-0.059681324141574024
ACH-000788,-0.20306305667726945
ACH-000791,-0.21089562336219925
ACH-000792,-0.2289345973098484
ACH-000794,-0.12886897701901254
ACH-000796,-0.13479517873051247
ACH-000798,-0.280794290450201
ACH-000799,-0.0440343930979292
ACH-000800,-0.062445426166240964
ACH-000802,-0.10694093973334053
ACH-000804,-0.11775035217408855
ACH-000805,-0.029161549709254612
ACH-000809,-0.15885843666061014
ACH-000810,-0.22284328013524854
ACH-000811,-0.1312147852988203
ACH-000817,0.20640372032375248
ACH-000819,-0.05361536958330978
ACH-000820,0.004508482515165082
ACH-000821,-0.09962298282911758
ACH-000822,-0.08404044896130049
ACH-000823,-0.14741694225630414
ACH-000824,-0.14130906624736794
ACH-000827,-0.15599793198739875
ACH-000829,-0.11991261062860288
ACH-000831,-0.38140748671870595
ACH-000832,-0.2710695689638249
ACH-000833,-0.29222030058593723
ACH-000834,-0.11644489095661995
ACH-000835,-0.061452259835544185
ACH-000836,-0.13659798704785325
ACH-000837,-0.07096316657142207
ACH-000838,-0.2290847043010223
ACH-000839,-0.2512649564296882
ACH-000840,-0.09733666856531224
ACH-000841,-0.18794506343745893
ACH-000843,-0.16588681732455335
ACH-000846,-0.005715587863511003
ACH-000847,-0.43265691529235856
ACH-000848,-0.2242410046677444
ACH-000849,-0.10454112534500712
ACH-000851,-0.2937708456915367
ACH-000855,-0.014798578197432376
ACH-000856,-0.1475395596107067
ACH-000858,-0.2532304316185648
ACH-000859,-0.12648745477702733
ACH-000861,-0.16404568290445665
ACH-000862,-0.17523608628661694
ACH-000865,-0.07952698173998714
ACH-000866,-0.11897638231807972
ACH-000867,-0.11144689031782784
ACH-000869,-0.3097455067095083
ACH-000872,-0.1325092843894726
ACH-000873,-0.17613862635863892
ACH-000876,-0.2746570341220654
ACH-000878,-0.012858868047209523
ACH-000880,-0.019698219186271997
ACH-000881,-0.0778612655007571
ACH-000882,-0.09590298596503014
ACH-000884,-0.15725534319752618
ACH-000885,0.034088626877165185
ACH-000887,-0.09489881714951603
ACH-000889,-0.17616698144436158
ACH-000896,-0.17264545890327934
ACH-000898,-0.0772227564196383
ACH-000900,-0.09099210253607287
ACH-000901,-0.09852581711366998
ACH-000905,-0.2037117342022696
ACH-000906,-0.12062830800177556
ACH-000907,-0.005203214526607835
ACH-000910,-0.1480205169765052
ACH-000911,-0.17526174787710608
ACH-000912,-0.13205659888889407
ACH-000913,-0.1443299303595802
ACH-000915,0.049134885970848655
ACH-000916,-0.06764409934265073
ACH-000917,-0.2425850462120493
ACH-000920,-0.0740459232546843
ACH-000921,-0.148354532511387
ACH-000924,-0.19561670385053787
ACH-000926,-0.2377796109635865
ACH-000928,-0.10213900179702194
ACH-000929,-0.21334626093493492
ACH-000932,-0.18643855874391285
ACH-000935,-0.1174309559386857
ACH-000936,-0.10895818229096366
ACH-000937,-0.13930202808486786
ACH-000938,-0.2513981907046217
ACH-000939,-0.08794945413144498
ACH-000941,-0.11905633441778694
ACH-000943,-0.1014458417713414
ACH-000946,-0.12342610496707837
ACH-000947,-0.17753818660868054
ACH-000948,-0.17229457056968545
ACH-000950,-0.5121798921207337
ACH-000953,-0.16529042869996086
ACH-000954,-0.3421950654671359
ACH-000957,-0.04144252171709085
ACH-000958,-0.075838189834918
ACH-000960,-0.11644180600439287
ACH-000963,-0.2414619381647009
ACH-000968,-0.04865151305716108
ACH-000969,-0.11170306215890664
ACH-000972,-0.03337766570075848
ACH-000973,-0.12595176659417928
ACH-000974,-0.1010947037806536
ACH-000978,-0.2047497823995007
ACH-000984,-0.0751916427618324
ACH-000986,-0.08217582862925446
ACH-000988,-0.2224746305215672
ACH-000993,-0.33984377657726605
ACH-000994,-0.0700359065205314
ACH-000996,-0.11465474765623322
ACH-001001,-0.09419801301748973
ACH-001020,-0.10038749051925172
ACH-001028,-0.11668634744034752
ACH-001031,-0.021973267988052964
ACH-001038,-0.20914998171766466
ACH-001048,-0.10271118224148544
ACH-001050,-0.1504442607423889
ACH-001053,-0.057409584496202364
ACH-001054,-0.1266633293368882
ACH-001061,-0.05886142702653925
ACH-001067,-0.2462005379523024
ACH-001075,-0.2315011615570655
ACH-001096,-0.10844628046034406
ACH-001111,0.005576285446013251
ACH-001119,-0.06457727328861693
ACH-001128,-0.3238969562328078
ACH-001134,-0.08389548219953732
ACH-001151,-0.11919951836564825
ACH-001163,-0.0007794801293129443
ACH-001164,-0.267355660805117
ACH-001183,-0.07361928566105844
ACH-001192,-0.02748465672971933
ACH-001193,-0.3591890373177801
ACH-001196,-0.1523936143628811
ACH-001197,-0.09031234761769454
ACH-001205,-0.08365489113903654
ACH-001211,-0.02192937600904325
ACH-001212,-0.09542998183456836
ACH-001228,0.007619417003906
ACH-001232,-0.07937972993249989
ACH-001239,-0.24821458883336864
ACH-001270,-0.07527046786868309
ACH-001274,-0.09319817802132764
ACH-001275,-0.1555320068042054
ACH-001277,-0.11342974132786468
ACH-001278,-0.2196152643543148
ACH-001280,-0.038031258855765214
ACH-001283,-0.1694648473025855
ACH-001289,-0.20203405199338947
ACH-001300,-0.10920384483823964
ACH-001301,-0.042295030718540315
ACH-001302,0.12504397476837192
ACH-001306,-0.20543635803185864
ACH-001318,-0.04473092004211154
ACH-001322,-0.030362936535449917
ACH-001328,-0.1049909219764266
ACH-001332,0.11303815648150882
ACH-001336,-0.11061426346344994
ACH-001346,-0.018756340461968
ACH-001353,-0.12207055961990515
ACH-001354,-0.2915398538597468
ACH-001367,-0.3029791734048937
ACH-001368,-0.02267865516242017
ACH-001374,-0.35181256257493565
ACH-001377,-0.06837193128077286
ACH-001380,-0.1866953125396777
ACH-001391,-0.25152534620618777
ACH-001408,-0.1272881982288461
ACH-001430,-0.10763055629658788
ACH-001431,-0.2828378064323921
ACH-001450,-0.014009925963583244
ACH-001496,-0.0935229728874054
ACH-001500,-0.11542067832482428
ACH-001523,-0.2695559553521503
ACH-001532,-0.13328670989201075
ACH-001550,-0.06824747870514071
ACH-001552,-0.041266442961584285
ACH-001554,-0.05430134339550493
ACH-001654,-0.06895243789579904
ACH-001735,-0.08186848952096562
ACH-001736,-0.17874372194162652
ACH-001737,-0.08329304950167793
ACH-001740,0.20283543543754048
ACH-001745,-0.17738421546512848
ACH-001765,-0.03575555783606665
