,HAPLN1 (1404)
ACH-000004,-0.1307789227746028
ACH-000005,-0.16716688964722606
ACH-000007,-0.1470170143009011
ACH-000009,-0.12991321521966814
ACH-000011,-0.3178174809008277
ACH-000012,-0.02130353361382911
ACH-000013,-0.01301939980032181
ACH-000014,0.0012948574787631914
ACH-000015,-0.23430644995418265
ACH-000017,-0.10465618633352156
ACH-000018,-0.17808719028981754
ACH-000019,-0.1526691548731467
ACH-000021,-0.13356039572880055
ACH-000022,-0.057922007552732274
ACH-000025,-0.027510937550496876
ACH-000028,0.005614492459346259
ACH-000030,-0.09945358923371103
ACH-000035,-0.04953314366790824
ACH-000036,-0.17326779015241486
ACH-000037,-0.1821971238340569
ACH-000039,-0.04381118023379158
ACH-000040,-0.1825651672015627
ACH-000041,-0.1827073270781851
ACH-000042,-0.1316911098468746
ACH-000045,-0.16257020759133178
ACH-000047,-0.08766333348841683
ACH-000052,0.19991217617731447
ACH-000053,-0.16509153743666674
ACH-000054,-0.17635954450374206
ACH-000055,-0.18667939211553625
ACH-000060,-0.05331842333370418
ACH-000067,0.011461698026464923
ACH-000070,-0.10223299371900092
ACH-000075,-0.1371355621828925
ACH-000078,-0.19726998261156956
ACH-000082,-0.2519443037689693
ACH-000085,-0.09903783304625828
ACH-000086,-0.15400908880600078
ACH-000087,-0.2122074970486
ACH-000092,-0.11884966114917572
ACH-000095,-0.1472067315451614
ACH-000097,-0.026814855409214945
ACH-000098,-0.19741180184030035
ACH-000099,-0.06205985416610589
ACH-000108,0.053953984454485765
ACH-000113,-0.16218649246660788
ACH-000116,-0.05223927010535848
ACH-000118,-0.0356457274332135
ACH-000120,0.04002402614560352
ACH-000123,-0.17439262144544798
ACH-000127,-0.15388162970273106
ACH-000128,-0.09870331468190564
ACH-000132,-0.108314962921843
ACH-000133,-0.11071594299980757
ACH-000137,-0.0750318509474186
ACH-000138,0.061928751302263926
ACH-000142,0.03759543258901867
ACH-000143,-0.2477791681258306
ACH-000146,-0.13823631182952814
ACH-000148,-0.2096489989001478
ACH-000150,-0.12019494627817096
ACH-000152,-0.18397607941009397
ACH-000153,-0.19510881101823954
ACH-000159,-0.0994710219622644
ACH-000160,-0.054224154463461474
ACH-000163,-0.05860412659825798
ACH-000167,0.18022274125870205
ACH-000168,-0.11664384873514952
ACH-000169,0.020576855134087375
ACH-000178,-0.049426483226463286
ACH-000183,0.04730690937753421
ACH-000188,-0.11204916283911028
ACH-000189,0.12681616231812265
ACH-000190,-0.3242442725048527
ACH-000198,-0.1113760505336043
ACH-000203,-0.2931149703397772
ACH-000204,-0.04735990648744979
ACH-000206,-0.029758967562107164
ACH-000207,0.018866472046062645
ACH-000208,-0.1788821442184631
ACH-000210,-0.06544128981515167
ACH-000211,-0.026777840806899315
ACH-000215,-0.13004033105704293
ACH-000221,0.004178155259383364
ACH-000222,0.01802483634863864
ACH-000223,-0.041968058509510006
ACH-000226,-0.1396843654471841
ACH-000227,-0.20081455986112112
ACH-000228,-0.07117608745615624
ACH-000231,-0.2690230084386447
ACH-000232,-0.2028974381922096
ACH-000233,-0.2414713199461847
ACH-000234,-0.10478639257065607
ACH-000235,-0.07691191035414709
ACH-000237,-0.16023917125662873
ACH-000238,-0.07811556079208172
ACH-000242,0.1387870300661702
ACH-000243,-0.001392526247718341
ACH-000244,0.13006217131831382
ACH-000246,-0.03246884150698657
ACH-000248,0.04553734858880178
ACH-000250,-0.05070308665018351
ACH-000251,-0.12021394436414662
ACH-000252,-0.1136169793035317
ACH-000253,-0.07889671870122326
ACH-000255,-0.05363755925376862
ACH-000256,-0.16365149618467012
ACH-000257,0.0072176956898308935
ACH-000258,0.17687863549503674
ACH-000259,-0.08270202539569624
ACH-000260,-0.11540737279001195
ACH-000261,-0.16691111389000626
ACH-000262,-0.17073442292683666
ACH-000263,-0.11772217433851152
