,AP1S3 (130340)
ACH-000337,-0.33661712842180536
ACH-000338,-0.3393804729958751
ACH-000339,-0.2133529822101328
ACH-000341,-0.2489632056413069
ACH-000348,-0.17301028561685675
ACH-000350,-0.13898246172226095
ACH-000352,-0.1212217448267419
ACH-000356,-0.4079299959403627
ACH-000361,-0.21000960768336413
ACH-000362,-0.25906655227203074
ACH-000363,-0.1479669184626509
ACH-000364,-0.04974455467820743
ACH-000365,-0.1970431204202747
ACH-000366,-0.13460606458521138
ACH-000368,-0.1212719339137128
ACH-000374,-0.17069861227640734
ACH-000375,-0.11203500965203986
ACH-000376,-0.2206549831125148
ACH-000381,-0.12718006705511825
ACH-000383,-0.22818436559283264
ACH-000387,-0.1536257526953006
ACH-000389,-0.13505513153345353
ACH-000390,-0.2308930537066185
ACH-000393,-0.2607406068109696
ACH-000395,-0.03217875090962365
ACH-000396,-0.0636759398825253
ACH-000397,-0.01957115969597764
ACH-000401,-0.2491262528099794
ACH-000402,-0.43821403920901375
ACH-000403,-0.21680769320812507
ACH-000404,-0.3117430371875711
ACH-000406,-0.15119836604696973
ACH-000407,-0.3098451515589819
ACH-000408,-0.11914768222053057
ACH-000410,-0.27886870059210755
ACH-000411,-0.2423168797610274
ACH-000414,-0.11609456274054565
ACH-000415,-0.1914564572446472
ACH-000416,-0.10891843631846744
ACH-000420,-0.09830621912314698
ACH-000421,-0.1438056092567051
ACH-000424,-0.18683244804797824
ACH-000425,-0.14312278165063474
ACH-000426,-0.014032970598929141
ACH-000427,-0.2386104154851442
ACH-000433,0.16965035558552752
ACH-000435,0.05527546973994335
ACH-000436,-0.1244269214735908
ACH-000444,-0.15585594947687553
ACH-000445,-0.14927910938646438
ACH-000448,-0.11327799513718935
ACH-000450,-0.1375869702794022
ACH-000452,-0.15153720253854114
ACH-000454,-0.1776556986318901
ACH-000458,-0.3023585915179837
ACH-000459,0.0910163090986926
ACH-000460,-0.16743417847032072
ACH-000461,-0.2619021913052479
ACH-000463,-0.23420355915113636
ACH-000464,-0.2191326897583037
ACH-000466,-0.2390302385666361
ACH-000467,-0.31151973856251025
ACH-000468,-0.08127143335258087
ACH-000469,-0.10390620202055532
ACH-000470,-0.2661487360698816
ACH-000471,-0.14947399092023836
ACH-000472,-0.17276359478902198
ACH-000473,-0.21876588559670385
ACH-000475,-0.3234069702032632
ACH-000476,-0.20153862130040245
ACH-000477,-0.1864600966201534
ACH-000479,0.043105667619650144
ACH-000480,-0.08560656519474669
ACH-000481,-0.2510189837571889
ACH-000483,-0.213376266355845
ACH-000484,-0.2099503630709136
ACH-000485,-0.1851527082624485
ACH-000486,-0.1829932196719906
ACH-000487,-0.14853550675151056
ACH-000488,-0.2126955123393772
ACH-000490,-0.08828544709530206
ACH-000491,-0.23454034262731105
ACH-000495,-0.11117743133574602
ACH-000496,-0.23843459161726585
ACH-000499,0.02678776535253308
ACH-000500,-0.6559031749715227
ACH-000502,-0.11926815976182573
ACH-000503,-0.1543534308645213
ACH-000505,-0.17002155380731224
ACH-000507,-0.22713625746611016
ACH-000510,-0.21061010145905945
ACH-000511,-0.2006788909978542
ACH-000512,-0.09135072182178544
ACH-000516,-0.2591087615884204
ACH-000517,-0.23530258789565206
ACH-000518,-0.3006938876059994
ACH-000520,-0.16229161327587774
ACH-000521,-0.1933713227738512
ACH-000522,-0.09766965674962656
ACH-000524,-0.057475184690386136
ACH-000527,-0.1529234511400926
ACH-000528,-0.07419816989886101
ACH-000537,-0.29697583979043235
ACH-000541,-0.2900367050972022
ACH-000542,-0.3650364483062664
ACH-000544,-0.07592648822191805
ACH-000545,-0.09877186526415818
ACH-000547,-0.017508766825663845
ACH-000548,-0.10844463187348734
ACH-000549,-0.06768633444154894
ACH-000550,-0.3456991500544783
ACH-000552,-0.2750985863548696
ACH-000556,-0.18383865328074747
ACH-000557,-0.14601592457291038
ACH-000569,-0.41069443237548936
ACH-000570,-0.11287478267877413
ACH-000571,-0.1767162473815653
ACH-000573,-0.20490700361616268
ACH-000576,-0.3153096436280409
ACH-000579,-0.203149458630186
ACH-000580,-0.2793276906779328
ACH-000584,-0.010536655789316871
ACH-000585,-0.21031309655539365
ACH-000588,-0.14587644508131384
ACH-000589,-0.09438503390932307
ACH-000591,-0.24822517435212796
ACH-000593,-0.08335562313539799
ACH-000600,-0.10828169745043066
ACH-000601,-0.10979288629097668
ACH-000605,-0.3042983022602164
ACH-000606,-0.1859422479298484
ACH-000608,-0.2182405239447409
ACH-000614,-0.05445254386974712
ACH-000616,-0.32759400460830035
ACH-000618,-0.1586848849405579
ACH-000619,-0.17189836305754347
ACH-000620,-0.07894761019973083
ACH-000621,-0.2249321020847424
ACH-000622,-0.28458615695631473
ACH-000623,-0.2003512783437857
ACH-000624,-0.1949562148097652
ACH-000627,-0.1317408320007024
ACH-000630,-0.17302905981856756
ACH-000631,-0.1160687797382423
ACH-000632,-0.09622740226303222
ACH-000633,-0.18768341987398185
ACH-000637,-0.16969861200603978
ACH-000638,-0.043054149664257184
ACH-000646,-0.1530909396689374
ACH-000647,-0.1815182986500791
ACH-000648,-0.16950158437082602
ACH-000649,-0.15588984248710322
ACH-000651,-0.17634074050238424
ACH-000652,-0.2755619138555533
ACH-000653,-0.2361333408963543
ACH-000657,-0.16837836313532978
ACH-000658,-0.16982623907084293
ACH-000661,-0.1568887851012416
ACH-000662,-0.4952666647608743
ACH-000663,-0.03059868696252561
ACH-000665,-0.3253849923667404
ACH-000671,-0.03651002817334405
ACH-000672,-0.055625432413624734
ACH-000673,-0.3660006044228195
ACH-000676,-0.26219966735919065
ACH-000677,-0.10324082956526703
ACH-000681,-0.2516460362511311
ACH-000683,-0.1741836589400682
ACH-000684,-0.05084882226333682
ACH-000688,-0.0940150955944416
ACH-000693,-0.16427516078637372
ACH-000694,-0.18319445402705647
ACH-000695,-0.3378175751484966
ACH-000696,-0.1953848019844605
ACH-000697,-0.1801159234351121
ACH-000699,-0.3080577329009645
ACH-000701,-0.2195857517959324
ACH-000706,-0.08280281080972708
ACH-000711,-0.3318088805459177
ACH-000713,-0.3759941037994588
ACH-000714,-0.12349981782200585
ACH-000718,-0.1716114336044097
ACH-000720,-0.16345678840910569
ACH-000721,-0.2202890400245401
ACH-000724,-0.10646312626291472
ACH-000725,-0.051546103782966736
ACH-000732,-0.20981032277210546
ACH-000734,-0.07161407012659175
ACH-000735,-0.19140607835911044
ACH-000736,-0.07792498174243702
ACH-000738,-0.1299457355888778
ACH-000746,-0.3568748572742291
ACH-000747,-0.21285183452563827
ACH-000748,-0.18319454682184988
ACH-000753,-0.3063078447819308
ACH-000756,-0.3101689861390524
ACH-000757,-0.01526295086936377
ACH-000758,-0.2162694267044052
ACH-000760,-0.2115857195697255
ACH-000762,-0.033473486008929645
ACH-000763,-0.21031127588950116
ACH-000764,0.09065673088481216
ACH-000765,-0.3232236674496947
ACH-000766,-0.20607152901453546
ACH-000767,-0.0653519953145827
ACH-000768,-0.07804211422835547
ACH-000769,-0.4320704824064454
ACH-000770,-0.07009472164646036
ACH-000771,-0.1845552098994292
ACH-000773,-0.12864486896831698
ACH-000776,-0.050875024105577815
ACH-000777,-0.2508161764550601
ACH-000778,-0.17936569835529292
ACH-000781,-0.18437263644323404
ACH-000782,0.03719120680097725
ACH-000783,-0.20660071779970174
ACH-000784,-0.1559598798189765
ACH-000785,-0.1690525068216568
ACH-000787,-0.19688828185694054
ACH-000788,-0.22989918121908576
ACH-000791,-0.23695304111008295
ACH-000792,-0.06788341822553955
ACH-000794,-0.2826824334131505
ACH-000796,-0.24029068434871534
ACH-000798,-0.12898502575335627
ACH-000799,-0.2311405884636588
ACH-000800,-0.3268282137024739
ACH-000802,-0.255984160442487
ACH-000804,-0.1042646081747308
ACH-000805,-0.15360791232678495
ACH-000809,-0.14968002962720642
ACH-000810,-0.3058467485118263
ACH-000811,-0.20240352586905488
ACH-000817,-0.08776882867626068
ACH-000819,-0.2240197170400499
ACH-000820,-0.2687376772141133
ACH-000821,-0.09519650524471134
ACH-000822,-0.1311810364531922
ACH-000823,-0.1057547588142029
ACH-000824,-0.2179501426885394
ACH-000827,-0.233578452641988
ACH-000829,-0.2540068960453313
ACH-000831,-0.36768156258314144
ACH-000832,-0.1752064251869596
ACH-000833,-0.015075662676462738
ACH-000834,-0.12728781719235485
ACH-000835,-0.2364372991867524
ACH-000836,-0.2993812021238367
ACH-000837,-0.2280987427331319
ACH-000838,-0.15223422282934834
ACH-000839,-0.1907646278412408
ACH-000840,-0.25852672396087395
ACH-000841,-0.2658813609373546
ACH-000843,-0.2863539517085815
ACH-000846,-0.10383095084386282
ACH-000847,-0.07481462991691726
ACH-000848,-0.1122440131375198
ACH-000849,-0.1443040866146817
ACH-000851,-0.3753331749105339
ACH-000855,-0.052040251848196654
ACH-000856,-0.07951738300861537
ACH-000858,-0.1485084982654989
ACH-000859,-0.2836709419860838
ACH-000861,-0.15620877574687025
ACH-000862,-0.1948656484287493
ACH-000865,-0.1262942736507934
ACH-000866,-0.11757245171155957
ACH-000867,-0.2705699362495611
ACH-000869,-0.19074701412949685
ACH-000872,-0.05057610659846189
ACH-000873,0.05298727119809611
ACH-000876,-0.2372446922596204
ACH-000878,-0.2009636010957118
ACH-000880,-0.1153839830201444
ACH-000881,-0.1678245118629868
ACH-000882,-0.08924111838701748
ACH-000884,-0.2086775585021837
ACH-000885,-0.21826278202103247
ACH-000887,-0.1472840922545425
ACH-000889,-0.2173443862819857
ACH-000896,-0.1521577034527078
ACH-000898,-0.18341847642825407
ACH-000900,-0.2314808577376712
ACH-000901,-0.1307712143107661
ACH-000905,-0.2163874202135099
ACH-000906,-0.1661006812764572
ACH-000907,-0.1062770839798127
ACH-000910,-0.14032750716593292
ACH-000911,-0.2389047786558477
ACH-000912,-0.08088657037467792
ACH-000913,-0.13580238338462036
ACH-000915,-0.1333779044320646
ACH-000916,-0.33375571572696555
ACH-000917,-0.13073061697345326
ACH-000920,-0.1984481203362636
ACH-000921,-0.16565883300421572
ACH-000924,-0.2086225035979588
ACH-000926,-0.2045647829803583
ACH-000928,-0.2135459681792488
ACH-000929,-0.20455001117483407
ACH-000932,-0.00020823281384974498
ACH-000935,-0.32579547134853165
ACH-000936,-0.04667304260082432
ACH-000937,-0.1118152225229788
ACH-000938,-0.1550487433048881
ACH-000939,0.0965426719482403
ACH-000941,-0.03801621775754517
ACH-000943,-0.0913821746958572
ACH-000946,-0.1958196666060326
ACH-000947,-0.17998744466862293
ACH-000948,-0.28002167086600205
ACH-000950,-0.2356802659748337
ACH-000953,-0.17566715415286924
ACH-000954,-0.1802915381463932
ACH-000957,0.1462022936852738
ACH-000958,-0.20978483771443224
ACH-000960,-0.16696418784742068
ACH-000963,-0.3479749273287653
ACH-000968,-0.185673305113636
ACH-000969,-0.2868533508389192
ACH-000972,-0.2512658824715887
ACH-000973,-0.23372422663736145
ACH-000974,-0.22124858526903413
ACH-000978,-0.13432456670996615
ACH-000984,-0.22143681248667668
ACH-000986,-0.22584456607562264
ACH-000988,-0.21480998187983388
ACH-000993,0.0024107971458552373
ACH-000994,-0.08934306175458101
ACH-000996,-0.28765980421522785
ACH-001001,-0.2722572755532165
ACH-001020,-0.2525104235684115
ACH-001028,-0.2606522271810573
ACH-001031,0.059557038096936965
ACH-001038,-0.09793284705037783
ACH-001048,-0.3024985515292094
ACH-001050,-0.1507949411687607
ACH-001053,-0.2754796465864482
ACH-001054,-0.31107788079124665
ACH-001061,-0.15024883799355387
ACH-001067,-0.16568932380960866
ACH-001075,-0.13095791795526654
ACH-001096,-0.1904069889759462
ACH-001111,-0.09808056859187762
ACH-001119,-0.2500992311095379
ACH-001128,-0.08948641676482796
ACH-001134,-0.11244870753364647
ACH-001151,-0.2599769294633225
ACH-001163,-0.1185520177581253
ACH-001164,-0.14626252847134635
ACH-001183,0.0015101949813714564
ACH-001192,-0.3321357212704916
ACH-001193,-0.3294104570599869
ACH-001196,-0.31011450812075003
ACH-001197,-0.10982821529149647
ACH-001205,-0.21612008375069525
ACH-001211,-0.17099642794721112
ACH-001212,-0.2435568237857211
ACH-001228,-0.19304432456512724
ACH-001232,-0.18993441390145774
ACH-001239,-0.13884267431370992
ACH-001270,0.02454654671241946
ACH-001274,-0.2779712254652221
ACH-001275,-0.2550004120456678
ACH-001277,-0.12517448295151726
ACH-001278,-0.20806468348771276
ACH-001280,-0.1229637461340024
ACH-001283,-0.17803783106347792
ACH-001289,-0.10770706726439748
ACH-001300,0.016809047856240378
ACH-001301,-0.3942047891246196
ACH-001302,-0.028276990514356563
ACH-001306,-0.07444728138299571
ACH-001318,-0.1953645851027828
ACH-001322,-0.19063053900633956
ACH-001328,-0.07990015596806638
ACH-001332,-0.2261792317193297
ACH-001336,-0.09320753272190227
ACH-001346,-0.10089837374403228
ACH-001353,-0.21528876414890524
ACH-001354,-0.14113014784741051
ACH-001367,-0.30317032879672223
ACH-001368,-0.2011577954623752
ACH-001374,-0.1487830480640977
ACH-001377,-0.04405089575327077
ACH-001380,-0.2393336938870683
ACH-001391,-0.2977712469150613
ACH-001408,-0.0851027036806287
ACH-001430,0.02566976903622271
ACH-001431,-0.15012535391552656
ACH-001450,-0.033087650412441064
ACH-001496,-0.16384025238118816
ACH-001500,-0.1978218533170962
ACH-001523,-0.1998406644649543
ACH-001532,-0.2303627545602763
ACH-001550,-0.19020021696541606
ACH-001552,-0.15924433290233705
ACH-001554,-0.19295375338172224
ACH-001654,-0.17300719720932586
ACH-001735,-0.09715145118218736
ACH-001736,-0.05993872257462848
ACH-001737,0.12663994146035756
ACH-001740,-0.08662340062349981
ACH-001745,-0.16542023196164687
ACH-001765,-0.2314755301332008
