,NOS2 (4843)
ACH-000004,-0.041021173766728085
ACH-000005,-0.19318677698589629
ACH-000007,0.08796253691111823
ACH-000009,-0.27506815117016103
ACH-000011,-0.07454982545520576
ACH-000012,-0.007431554737321355
ACH-000013,-0.2059199633068374
ACH-000014,-0.07811716120440687
ACH-000015,-0.00804898301340975
ACH-000017,-0.2482016265071619
ACH-000018,-0.03838739990861099
ACH-000019,-0.2666811408612193
ACH-000021,-0.07605831967982493
ACH-000022,-0.3209467575299545
ACH-000025,0.08886394082195517
ACH-000028,-0.07074374176679657
ACH-000030,-0.14568841096089724
ACH-000035,-0.23431549054027734
ACH-000036,0.048732243808456345
ACH-000037,0.05566552523606325
ACH-000039,-0.013778642556238924
ACH-000040,-0.026615690879545816
ACH-000041,-0.06030975382443213
ACH-000042,0.10878286368689677
ACH-000045,0.09423577615469693
ACH-000047,-0.22508362254320985
ACH-000052,-0.3627697347483028
ACH-000053,-0.15534297564367733
ACH-000054,-0.0593903914959062
ACH-000055,-0.0072852342856267235
ACH-000060,-0.15715875563617626
ACH-000067,-0.07905348642805728
ACH-000070,-0.15027274215514136
ACH-000075,0.011520473848462592
ACH-000078,-0.03134368989435435
ACH-000082,-0.04970222570510454
ACH-000085,-0.005275964792560213
ACH-000086,0.015012675464747802
ACH-000087,-0.056450624886968
ACH-000092,0.12328064264763924
ACH-000095,-0.23717319465325445
ACH-000097,0.009465901389901438
ACH-000098,-0.056539974049832985
ACH-000099,-0.0001779939586937349
ACH-000108,0.017680805173563924
ACH-000113,-0.0963271117420316
ACH-000116,-0.016698391174512096
ACH-000118,0.002939135622546536
ACH-000120,-0.2476201441261636
ACH-000123,-0.10737553815707856
ACH-000127,-0.019203469257211076
ACH-000128,0.0229610821807357
ACH-000132,0.01743422868114267
ACH-000133,-0.013048138189493495
ACH-000137,-0.16509380161951026
ACH-000138,0.05548997756194805
ACH-000142,-0.2292614585138915
ACH-000143,0.0009311554258353524
ACH-000146,-0.04225782294467381
ACH-000148,-0.17228461636559636
ACH-000150,-0.012655435408145534
ACH-000152,-0.09476705953925177
ACH-000153,-0.051137624539887454
ACH-000159,-0.1079554533856041
ACH-000160,0.04057958518465815
ACH-000163,-0.15503886531048988
ACH-000167,-0.21733046116889573
ACH-000168,0.18449847550786144
ACH-000169,-0.14793716672718313
ACH-000178,-0.0073898350647077764
ACH-000183,-0.18787932676559446
ACH-000188,-0.23721716780444055
ACH-000189,-0.3003973930764683
ACH-000190,-0.2551193361360001
ACH-000198,-0.028545873868508174
ACH-000203,-0.06252675840814649
ACH-000204,-0.4602427444249916
ACH-000206,-0.03538231161049241
ACH-000207,-0.19149885657686805
ACH-000208,-0.06738193690210276
ACH-000210,-0.09376272100613578
ACH-000211,-0.04412514238929495
ACH-000215,-0.005724317691758693
ACH-000221,-0.13216757784784436
ACH-000222,0.06394766795596135
