,OXLD1 (339229)
ACH-000004,-0.2394912853167951
ACH-000005,-0.5137298249643742
ACH-000007,0.13041235253625608
ACH-000009,-0.2030761065308599
ACH-000011,-0.2139347168450283
ACH-000012,-0.23286131509128
ACH-000013,0.058622289893963626
ACH-000014,-0.037232942004231
ACH-000015,-0.13823388622683527
ACH-000017,-0.2814822758576303
ACH-000018,-0.19302375617060147
ACH-000019,-0.28534857766662364
ACH-000021,-0.11310161650083075
ACH-000022,-0.10005628631780712
ACH-000025,-0.15466685197923685
ACH-000028,-0.177640474731876
ACH-000030,-0.1715360565520685
ACH-000035,0.10116954722518663
ACH-000036,-0.25777792692696155
ACH-000037,-0.2116612341712701
ACH-000039,0.003910724397757304
ACH-000040,-0.14824507627093655
ACH-000041,-0.2331415271622051
ACH-000042,-0.2512602334150683
ACH-000045,-0.3123795326634751
ACH-000047,-0.2515290479498619
ACH-000052,-0.1716226017201815
ACH-000053,-0.09095899568484776
ACH-000054,-0.21062367224898168
ACH-000055,-0.40825087061802096
ACH-000060,-0.30634462740329793
ACH-000067,-0.1700342730484153
ACH-000070,0.14961060269526674
ACH-000075,-0.2581913335301093
ACH-000078,-0.3667691034452028
ACH-000082,-0.12009073753454425
ACH-000085,-0.0930562148416221
ACH-000086,-0.2897114673701152
ACH-000087,-0.23439258057524684
ACH-000092,-0.1763203023422768
ACH-000095,-0.16956363766330046
ACH-000097,-0.08137105454336126
ACH-000098,-0.054278851674977466
ACH-000099,-0.2550650598586815
ACH-000108,-0.2859383201651236
ACH-000113,0.013686200468308657
ACH-000116,-0.12643808955533492
ACH-000118,-0.4674103970175781
ACH-000120,-0.3886387301292689
ACH-000123,-0.05374566803837956
ACH-000127,-0.08287918446960084
ACH-000128,-0.10487613590666954
ACH-000132,-0.08150774380713127
ACH-000133,-0.17870642308321882
ACH-000137,-0.07920888789016302
ACH-000138,-0.3096276593339112
ACH-000142,-0.32735818394030264
ACH-000143,0.08828798669115259
ACH-000146,-0.10287915694638416
ACH-000148,-0.22485055057092584
ACH-000150,-0.2612822304766397
ACH-000152,-0.298575674197024
ACH-000153,-0.0526777005050213
ACH-000159,-0.1205797548367819
ACH-000160,-0.033308579225784146
ACH-000163,-0.12012726638838467
ACH-000167,0.08424905594380215
ACH-000168,-0.13417059886842306
ACH-000169,-0.2242054321997793
ACH-000178,-0.11147845148534613
ACH-000183,0.07796779739859401
ACH-000188,-0.24519092499006284
ACH-000189,0.17835426754484673
ACH-000190,-0.4336026511458563
ACH-000198,-0.19524809451902486
ACH-000203,-0.20573627238602
ACH-000204,-0.21702595093528787
ACH-000206,0.02410413404347053
ACH-000207,-0.2572275750250676
ACH-000208,-0.1494403784225088
ACH-000210,0.06530756582607374
ACH-000211,-0.2378031113336563
