,KANSL1 (284058)
ACH-000334,-0.614005922400641
ACH-000335,-0.2742717407169348
ACH-000336,-0.2898518669938209
ACH-000337,-0.4405378119946785
ACH-000338,-0.9182391088889283
ACH-000339,-0.7810072725366558
ACH-000341,-0.6401178621307047
ACH-000348,-0.2965937357032249
ACH-000350,-0.3633141803656161
ACH-000352,-0.4297766564866136
ACH-000356,-0.2894620108552167
ACH-000361,-0.23250520022859844
ACH-000362,-0.3989002152567918
ACH-000363,-0.33849792124601097
ACH-000364,-0.4839217745103634
ACH-000365,-0.6936344972909367
ACH-000366,-0.5058939428703241
ACH-000368,-0.3563251932627507
ACH-000374,-0.7998146376496159
ACH-000375,-0.4759153294032921
ACH-000376,-0.13459041714664913
ACH-000381,-0.30159331007272344
ACH-000383,-0.3864823085223588
ACH-000387,-0.7296517173873335
ACH-000389,-0.3709493277315715
ACH-000390,-0.4526610689865489
ACH-000393,-0.5564636013520761
ACH-000395,-0.6250824211669097
ACH-000396,-0.2103207167957683
ACH-000397,-0.6819439082616082
ACH-000401,-0.4856466621360244
ACH-000402,-0.1701752425777142
ACH-000403,-0.5913381288502659
ACH-000404,-0.4394574378178545
ACH-000406,-0.5240045301242904
ACH-000407,-0.2464473418103013
ACH-000408,-0.4877414705756242
ACH-000410,-0.5682657663516206
ACH-000411,-0.4776411627806265
ACH-000414,-0.3612034080438753
ACH-000415,-0.5197307477514026
ACH-000416,-0.6844726625138148
ACH-000420,-0.450278265112412
ACH-000421,-0.6600235361806519
ACH-000424,-0.4553906210241256
ACH-000425,-0.26184357890578314
ACH-000426,-0.0977116118588399
ACH-000427,-0.33048922887391474
ACH-000433,-0.2528917883460951
ACH-000435,-0.21160498880087245
ACH-000436,-0.22231706629717196
ACH-000444,-0.7462922455406458
ACH-000445,-0.5996073478326064
ACH-000448,-0.4099496498182693
ACH-000450,-0.37434275744307305
ACH-000452,-0.3130277834084433
ACH-000454,-0.44897487967889177
ACH-000458,-0.5249758754736198
ACH-000459,-0.9053076896606684
ACH-000460,-0.5832575178335859
ACH-000461,-0.6269383538591976
ACH-000463,-0.3330739787213733
ACH-000464,-0.558166111343687
ACH-000466,-0.4552693612186846
ACH-000467,-0.4361286350344449
ACH-000468,-0.401578171322074
ACH-000469,-0.36919317376164507
ACH-000470,-0.2244127990641409
ACH-000471,-0.22016708425770776
ACH-000472,-0.3074833257511144
ACH-000473,-0.2240183755943184
ACH-000475,-0.4926753460843367
ACH-000476,-0.6732601626307438
ACH-000477,-0.14604028628423218
ACH-000479,-0.30093345509986497
ACH-000480,-0.401489917742123
ACH-000481,-0.5345057877176312
ACH-000483,-0.32245949571023075
ACH-000484,-0.8253939771393686
ACH-000485,-0.05673277950852259
ACH-000486,-0.5522195512820816
ACH-000487,-0.5426544783174225
ACH-000488,-0.4825942886826986
ACH-000490,-0.15715783525662494
ACH-000491,-0.5350869440129523
ACH-000495,-0.4771907773585691
ACH-000496,-0.2763824047496333
ACH-000499,-0.35956140052477176
ACH-000500,-0.3707318964714515
ACH-000502,-0.5563879933486585
ACH-000503,-0.2927884054010312
ACH-000505,-0.2739711259292254
ACH-000507,-0.5449526164769383
ACH-000510,-0.2196064457057207
ACH-000511,-0.5425481462570299
ACH-000512,-0.6099478872208156
ACH-000516,-0.40188115946294745
ACH-000517,-0.4682964635155281
ACH-000518,-0.4358014754289041
ACH-000520,-0.6103786767852964
ACH-000521,-0.4957723979124328
ACH-000522,-0.3922205496904041
ACH-000524,-0.6993114724252296
ACH-000527,-0.4619927283550066
ACH-000528,-0.5390026845336906
ACH-000537,-0.3830213252359283
ACH-000541,-0.5534404309127174
ACH-000542,-0.4240258300233668
ACH-000544,-0.3570873386542932
ACH-000545,-0.5872070011886458
ACH-000547,-0.7298729801913327
ACH-000548,-0.4592923478953291
ACH-000549,-0.4580907701785414
ACH-000550,-0.5438967384476403
ACH-000552,-0.5295972451542962
ACH-000556,-0.457327124612227
ACH-000557,-0.13706573738919556
ACH-000569,-0.6769762876914103
ACH-000570,-0.4570756412301813
ACH-000571,-0.6300198397563687
ACH-000573,-0.4449154166531542
ACH-000576,-0.16400739934632705
ACH-000579,-0.14974494358100632
ACH-000580,-0.5618730815854924
ACH-000584,-0.5678549909779707
ACH-000585,-0.5450149412025641
ACH-000588,-0.4125266496288385
ACH-000589,-0.41684681466391776
ACH-000591,-0.3520349300598561
ACH-000593,-0.4922801979068172
ACH-000600,-0.3998797546878246
ACH-000601,-0.4726633007174176
ACH-000605,-0.41409341372704894
ACH-000606,-0.4551926281710105
ACH-000608,-0.5525862692306893
ACH-000614,-0.2165368870515448
ACH-000616,-0.6344896748139932
ACH-000618,-0.3166098190007975
ACH-000619,-0.3347316131012044
ACH-000620,-0.37691441187781183
ACH-000621,-0.5057604861094509
ACH-000622,-0.5100045867983418
ACH-000623,-0.328254604428901
ACH-000624,-0.34859994783530657
ACH-000627,-0.31275393015175057
ACH-000630,-0.401641734625948
ACH-000631,-0.3004691264927116
ACH-000632,-0.3485702837860621
ACH-000633,-0.5769087051564324
ACH-000637,-0.3509992757772704
ACH-000638,-0.6091026199660379
ACH-000646,-0.8478506945297588
ACH-000647,-0.2954756254461875
ACH-000648,-0.4422029592269652
ACH-000649,-0.17026110201639544
ACH-000651,-0.4611676145019981
ACH-000652,-0.17885325388191553
ACH-000653,-0.2727904184962535
ACH-000657,-0.5187981164584956
ACH-000658,-0.4649112708031718
ACH-000661,-0.2827913814833486
ACH-000662,-0.4063961821002217
ACH-000663,-0.607876600741891
ACH-000665,-0.4525474677944698
ACH-000671,-0.3146886372689207
ACH-000672,-0.33006331441407416
ACH-000673,-0.3551938822454833
ACH-000676,-0.3555359507286883
ACH-000677,-0.09189818894747824
ACH-000681,-0.03111299013122142
ACH-000683,-0.4806436090213961
ACH-000684,-0.16013805588411253
ACH-000688,-0.7544397125504329
ACH-000693,-0.3762672433402638
ACH-000694,-0.2797051070568269
ACH-000695,-0.4992272896180314
ACH-000696,-0.4364612236564783
ACH-000697,-0.3908482916483706
ACH-000699,-0.5949797529622608
ACH-000701,-0.4490871351417066
ACH-000706,-0.5247039156076718
ACH-000711,-0.5879439907744745
ACH-000713,-0.5264564264225859
ACH-000714,-0.5564735969245529
ACH-000718,-0.3419657725470213
ACH-000720,-0.3812749698607371
ACH-000721,-0.26788898628187496
ACH-000724,-0.4834237849199528
ACH-000725,-0.7593021253396631
ACH-000732,-0.5004830046501448
ACH-000734,-0.31384733395535563
ACH-000735,-0.29321294232191025
ACH-000736,-0.4252900282979509
ACH-000738,-0.5483900682259394
ACH-000746,-0.38410870122248575
ACH-000747,-0.7809126345176061
ACH-000748,-0.4882806309318784
ACH-000753,-0.5407798007745549
ACH-000756,-0.5011516447511719
ACH-000757,-0.31245172443215863
ACH-000758,-0.5043086914711036
ACH-000760,-0.5167622508177635
ACH-000762,-0.2457997313812488
ACH-000763,-0.3128793778702426
ACH-000764,-0.4205058731567263
ACH-000765,-0.36656281584343575
ACH-000766,-0.4112807040615837
ACH-000767,-0.3520878436138489
ACH-000768,-0.3362777653171769
ACH-000769,-0.35620836526151456
ACH-000770,-0.28749416879669915
ACH-000771,-0.5299758380242702
ACH-000773,-0.16931126445688416
ACH-000776,-0.5179501035206425
ACH-000777,-0.27426795059016995
ACH-000778,-0.2738923682679251
ACH-000781,-0.12608258836538766
ACH-000782,-0.44219164535254896
ACH-000783,-0.4780471232385649
ACH-000784,-0.3914978438592715
ACH-000785,-0.3550195225245005
ACH-000787,-0.5411672954821272
ACH-000788,-0.3902092893601399
ACH-000791,-0.4262855610640559
ACH-000792,-0.3919654743611292
ACH-000794,-0.5631447626111759
ACH-000796,-0.4575015206572422
ACH-000798,-0.5033889605402573
ACH-000799,-0.5083236460415022
ACH-000800,-0.6606592158878382
ACH-000802,-0.4022221958677175
ACH-000804,-0.4852773214869612
ACH-000805,-0.7270474348681837
ACH-000809,-0.336109181057638
ACH-000810,-0.40522689248809307
ACH-000811,-0.3292649542300358
ACH-000817,-0.4227514442921641
ACH-000819,-0.5747253266464171
ACH-000820,-0.2639176628086694
ACH-000821,-0.7078016473987836
ACH-000822,-0.8583769772805254
ACH-000823,-0.39352836974234495
ACH-000824,-0.2878326295831897
ACH-000827,-0.5772809439483884
ACH-000829,-0.5795351324110217
ACH-000831,-0.2926222936633296
ACH-000832,-0.7113769204144877
ACH-000833,-0.4171275829089431
ACH-000834,-0.5491428478549647
ACH-000835,-0.4565806073769664
ACH-000836,-0.15636417797191196
ACH-000837,-0.30929781566824405
ACH-000838,-0.5425684780122125
ACH-000839,-0.3786780989256905
ACH-000840,-0.2540632922488523
ACH-000841,-0.4404870801481157
ACH-000843,-0.5296275151278668
ACH-000846,-0.5805967331872673
ACH-000847,-0.3540464602773151
ACH-000848,-0.439060926987445
ACH-000849,-0.40182116138592544
ACH-000851,-0.6206013790979884
ACH-000855,-0.207253075332632
ACH-000856,-0.3169933115522611
ACH-000858,-0.3338619252634075
ACH-000859,-0.4536886716473849
ACH-000861,-0.5019489414211321
ACH-000862,-0.22714810955407805
ACH-000865,-0.258249221676911
ACH-000866,-0.4480019972344487
ACH-000867,-0.5181927543933302
ACH-000869,-0.7205781787024356
ACH-000872,-0.3300750166554526
ACH-000873,-0.11744768258755045
ACH-000876,-0.4795741150335152
ACH-000878,-0.34743979982717993
ACH-000880,-0.6991944588379464
ACH-000881,-0.2027167881191761
ACH-000882,-0.4735684665115027
ACH-000884,-0.5244433848292765
ACH-000885,-0.508760072534416
ACH-000887,-0.3107334871511964
ACH-000889,-0.391233566014924
ACH-000896,-0.4333179744649228
ACH-000898,-0.4897114980104502
ACH-000900,-0.6460098404232607
ACH-000901,-0.3850320449126454
ACH-000905,-0.4748492036060611
ACH-000906,-0.5124467161118302
ACH-000907,-0.5258659579046764
ACH-000910,-0.5898138178782271
ACH-000911,-0.4471264219275859
ACH-000912,-0.6675413534551801
ACH-000913,-0.455140229523786
ACH-000915,-0.5166686381698977
ACH-000916,-1.2795775871365362
ACH-000917,-0.3914028343154141
ACH-000920,-0.4459442223041093
ACH-000921,-0.5848614497001751
ACH-000924,-0.4906557562161851
ACH-000926,-0.2507419208942167
ACH-000928,-0.4588252348664952
ACH-000929,-0.14471509400572116
ACH-000932,-0.6764129666528396
ACH-000935,-0.6628619607329023
ACH-000936,-0.4820409850723096
ACH-000937,-0.2423611733415727
ACH-000938,0.04240331047999042
ACH-000939,-0.21347652093418806
ACH-000941,-0.7224703212999605
ACH-000943,-0.5142261334744617
ACH-000946,-0.6809752623089002
ACH-000947,-0.5811334958140729
ACH-000948,-0.4252857710630296
ACH-000950,-0.29478943370738114
ACH-000953,-0.1515099681268572
ACH-000954,-0.5189775580449244
ACH-000957,-0.4805036893101024
ACH-000958,-0.3544624166752657
ACH-000960,-0.1920886460608107
ACH-000963,-0.4656534931964025
ACH-000968,-0.5766337960751298
ACH-000969,-0.19258933163233147
ACH-000972,-0.5128800886514833
ACH-000973,-0.1821295313910668
ACH-000974,-0.510124220781908
ACH-000978,-0.20076657576638834
ACH-000984,-0.4245018501597369
ACH-000986,-0.2427521086131392
ACH-000988,-0.57839454469066
ACH-000993,-0.5985597618229372
ACH-000994,-0.3649248253849666
ACH-000996,-0.7651656217185866
ACH-001001,-0.4150835910160469
ACH-001020,-0.248108838209112
ACH-001028,-0.3666795441011829
ACH-001031,-0.5240937735795095
ACH-001038,-0.5457623813068471
ACH-001048,-0.4125103292166555
ACH-001050,-0.5923125739451851
ACH-001053,-0.5712672086338316
ACH-001054,-0.5376453614205311
ACH-001061,-0.5036746661835912
ACH-001067,-0.26322569635069426
ACH-001075,-0.5434831881899589
ACH-001096,-0.4606426786486855
ACH-001111,-0.3664224703802326
ACH-001119,-0.6483255724755251
ACH-001128,0.10962168310908346
ACH-001134,-0.7372136439399611
ACH-001151,-0.5025655959330364
ACH-001163,-0.4798449681765636
ACH-001164,-0.5035651430116991
ACH-001183,-0.21434051425180956
ACH-001192,-0.30656103534307777
ACH-001193,-0.870177007925612
ACH-001196,-0.6009999540255253
ACH-001197,-0.4569853271004084
ACH-001205,-0.5462232659097209
ACH-001211,-0.4428775694640558
ACH-001212,-0.436019889112636
ACH-001228,-0.49248286034864003
ACH-001232,-0.4915450715627573
ACH-001239,-0.4571858218789726
ACH-001270,-0.3969358836322648
ACH-001274,-0.4276857912840603
ACH-001275,-0.3819199936705086
ACH-001277,-0.5467617093122477
ACH-001278,-0.3563539213779631
ACH-001280,-0.15825987451839127
ACH-001283,-0.5077641025187118
ACH-001289,-0.8399440638606054
ACH-001300,-0.6228266416102697
ACH-001301,-0.4618783670128647
ACH-001302,-0.7174794294925994
ACH-001306,-0.4222014393461265
ACH-001318,-0.1972504423330722
ACH-001322,-0.3959464738618836
ACH-001328,-0.4955729238899609
ACH-001332,-0.4677911105718304
ACH-001336,-0.5719341549303021
ACH-001346,-0.6428660764675221
ACH-001353,-0.6059373639254385
ACH-001354,-0.4926138469007393
ACH-001367,-0.4875784082088682
ACH-001368,-0.464582924291854
ACH-001374,-0.6752824221844317
ACH-001377,-0.3857696500606104
ACH-001380,-0.6282935659243765
ACH-001391,-0.40639210755491795
ACH-001408,-0.4641192337527841
ACH-001430,-0.4064924519402753
ACH-001431,-0.5611985917624367
ACH-001450,-0.5554815931391376
ACH-001496,-0.04029371786837137
ACH-001500,-0.23046750114031705
ACH-001523,-0.3487928094949184
ACH-001532,-0.5368633429233388
ACH-001550,0.010151713318153524
ACH-001552,-0.28742377765160976
ACH-001554,-0.5085166637048619
ACH-001654,-0.4002809550505876
ACH-001735,-0.2948773608086769
ACH-001736,-0.3525035970806409
ACH-001737,-0.7300258900650144
ACH-001740,-0.7964496817678745
ACH-001745,-0.8365577613480641
ACH-001765,-0.30319522544625105
