,KCNC3 (3748)
ACH-000004,0.043198309038663264
ACH-000005,0.054244642248018726
ACH-000007,-0.014509371335794288
ACH-000009,-0.1114286518417468
ACH-000011,0.052615849984038884
ACH-000012,-0.013340908616017149
ACH-000013,-0.16321168950856052
ACH-000014,0.10797492450418278
ACH-000015,-0.05418617587219162
ACH-000017,-0.049773785661298565
ACH-000018,-0.07949876577143315
ACH-000019,-0.05566729680049976
ACH-000021,-0.045622534427641255
ACH-000022,-0.030602593303231264
ACH-000025,0.07581630634291478
ACH-000028,-0.1662708539117394
ACH-000030,-0.14035059175602702
ACH-000035,-0.012814280178091898
ACH-000036,-0.0009171736725395338
ACH-000037,0.020527247581069958
ACH-000039,-0.03538772961908058
ACH-000040,0.0333326469610192
ACH-000041,-0.07168211733920657
ACH-000042,0.026121981810511792
ACH-000045,0.03836400719651272
ACH-000047,-0.16719972952243714
ACH-000052,-0.0513209208657556
ACH-000053,-0.035442458502453984
ACH-000054,-0.01620587506020549
ACH-000055,-0.0983719453662444
ACH-000060,0.07266271071286637
ACH-000067,-0.03602234003762747
ACH-000070,0.013601957706905034
ACH-000075,-0.1836428851164207
ACH-000078,-0.020378954557580903
ACH-000082,0.027702807245724523
ACH-000085,0.01005064816464178
ACH-000086,-0.11837858144692588
ACH-000087,0.252887726554312
ACH-000092,-0.0016500761917821673
ACH-000095,-0.011195964365542856
ACH-000097,-0.24215012408010864
ACH-000098,-0.06421224992235319
ACH-000099,-0.024834885622707883
ACH-000108,0.04370075466912096
ACH-000113,0.04405836284321725
ACH-000116,0.024305272033110045
ACH-000118,0.01714993121848908
ACH-000120,0.002523759366927421
ACH-000123,-0.09592394935995056
ACH-000127,0.05860065185325657
ACH-000128,-0.05407208373447447
ACH-000132,-0.0775124016256266
ACH-000133,-0.014653284707826578
ACH-000137,-0.06817512648761424
ACH-000138,-0.07874640623217796
ACH-000142,-0.04832710368177416
ACH-000143,0.02164969487102676
ACH-000146,0.08126256453750473
ACH-000148,0.03206695947664612
ACH-000150,0.10214325427120917
ACH-000152,-0.06247605574818753
ACH-000153,-0.022063642265121662
ACH-000159,-0.0347714581573499
ACH-000160,-0.1614939824923375
ACH-000163,-0.03661993700074606
ACH-000167,-0.10282017508303057
ACH-000168,0.06464459707706614
ACH-000169,-0.037241453297743685
ACH-000178,-0.07977213598066486
ACH-000183,0.016379041120285175
ACH-000188,-0.13331063931556525
ACH-000189,0.0490880938144389
ACH-000190,0.08645196329983892
ACH-000198,0.04617871740353362
ACH-000203,0.1696801854139374
ACH-000204,-0.08317634041754557
ACH-000206,-0.02543144419114728
ACH-000207,-0.12077751117037228
ACH-000208,-0.2386482894120748
ACH-000210,0.23692182896815375
ACH-000211,-0.07058542073980786
ACH-000215,0.037097650363372
ACH-000221,-0.1181700235940485
ACH-000222,0.11098619247624032
ACH-000223,-0.03745487461031852
ACH-000226,-0.06998067405391119
ACH-000227,0.023807974260700752
ACH-000228,-0.025123261663850226
ACH-000231,0.041255369594535386
ACH-000232,-0.035854420293164095
ACH-000233,-0.02886902207034201
ACH-000234,-0.15099368115110606
ACH-000235,0.004968273049405986
