,RPF2 (84154)
ACH-000206,-0.6431563835141819
ACH-000207,-0.6861908530337212
ACH-000208,-0.969611725244398
ACH-000210,-0.7199147492807545
ACH-000211,-0.4859328529025753
ACH-000215,-0.7508423927372495
ACH-000221,-0.8361262314194774
ACH-000222,-0.6565613302705793
ACH-000223,-0.5878736512576359
ACH-000226,-0.7209569118370143
ACH-000227,-0.4979711193640193
ACH-000228,-0.6513071629697135
ACH-000231,-0.9505967123543856
ACH-000232,-0.8302632263927456
ACH-000233,-0.7457551273077017
ACH-000234,-0.8592629473874385
ACH-000235,-0.8147742842920237
ACH-000237,-0.7794457291157395
ACH-000238,-0.7095411707189768
ACH-000242,-0.7699458051482847
ACH-000243,-0.6945128959123631
ACH-000244,-0.5575548487043421
ACH-000246,-0.8338776447299223
ACH-000248,-0.6909245268708522
ACH-000250,-0.7060936231439268
ACH-000251,-0.8631423182233796
ACH-000252,-0.8153903451169144
ACH-000253,-0.7967502516027726
ACH-000255,-0.83098013411952
ACH-000256,-0.6307236322008369
ACH-000257,-0.5527128944606668
ACH-000258,-0.8113104754542685
ACH-000259,-0.6481277100594005
ACH-000260,-0.7425802505983127
ACH-000261,-0.6320112225763646
ACH-000262,-0.6940027435699306
ACH-000263,-0.5228688793661767
ACH-000264,-0.5755062244623783
ACH-000265,-0.6849211169124959
ACH-000266,-0.7347717866531116
ACH-000272,-0.963717954090694
ACH-000274,-0.9389536422375688
ACH-000277,-0.4983942116987945
ACH-000278,-0.7398697336016212
ACH-000279,-0.7656891023703388
ACH-000280,-0.7386683421807472
ACH-000281,-0.8813681453883363
ACH-000288,-0.7088861182752291
ACH-000291,-0.8979667289111144
ACH-000293,-0.5182979213333142
ACH-000294,-0.5443597209745443
ACH-000295,-0.7610668562452158
ACH-000296,-0.4700700710180106
ACH-000302,-0.5011767172510709
ACH-000304,-0.9811299394299706
ACH-000307,-0.7551476794117293
ACH-000308,-0.7140107497502715
ACH-000310,-0.6302232578961101
ACH-000311,-0.7134624925766577
ACH-000312,-0.6658384078702217
ACH-000315,-0.5259102872466762
ACH-000316,-0.5868517562519616
ACH-000317,-0.6848389762247511
ACH-000318,-0.8455314086344561
ACH-000319,-0.6601991430709888
ACH-000320,-0.9349968398658709
ACH-000322,-0.7462902496074608
ACH-000323,-0.9704718471871258
ACH-000324,-0.5961720550726145
ACH-000329,-0.9332000711383536
ACH-000330,-0.6716271498191227
ACH-000331,-0.685648505888235
ACH-000332,-0.8077844035404866
ACH-000334,-0.7263300134746308
ACH-000335,-0.8476412324400459
ACH-000336,-0.7234060893541256
ACH-000337,-0.6491053682448417
ACH-000338,-0.8210536587454111
ACH-000339,-0.5752599095363549
ACH-000341,-0.6177471426905694
ACH-000348,-0.6746515687185619
ACH-000350,-0.8507672302011366
ACH-000352,-0.6145166833478213
ACH-000356,-0.869152574845052
ACH-000361,-0.8561867220878275
ACH-000362,-0.5911661419966118
ACH-000363,-0.6997181024994763
ACH-000364,-0.6401262771147913
ACH-000365,-0.7783839525709038
ACH-000366,-0.5668644837428478
ACH-000368,-0.8306300104922515
ACH-000374,-0.5504574863602817
ACH-000375,-0.7357192390144859
ACH-000376,-0.8254708454410714
ACH-000381,-0.6503071177165146
ACH-000383,-1.0223400894062282
ACH-000387,-0.7815208408859609
ACH-000389,-0.8811974246853229
ACH-000390,-0.9013058691489934
ACH-000393,-0.7345234687396384
ACH-000395,-0.6904268298634119
ACH-000396,-0.7925755424174941
ACH-000397,-0.6184978172561895
ACH-000401,-0.6484628188934003
ACH-000402,-0.9350953520358388
ACH-000403,-0.6492854940770653
ACH-000404,-0.6378287618494257
ACH-000406,-0.7038586594780724
ACH-000407,-0.8942934328711757
ACH-000408,-0.8473777469350324
ACH-000410,-0.5879553783151664
ACH-000411,-0.6399866451609374
ACH-000414,-0.6321203819918089
ACH-000415,-0.6754591887893975
ACH-000416,-0.6503897930155996
ACH-000420,-0.4786666346719188
ACH-000421,-0.6843793823704346
ACH-000424,-0.7985993387142819
ACH-000425,-0.9276493792494929
ACH-000426,-0.3899080844285455
ACH-000427,-0.524963813404371
ACH-000433,-0.8690543624927479
ACH-000435,-1.0073749529009408
ACH-000436,-0.8699252309091754
ACH-000444,-0.8218903088877001
ACH-000445,-1.00234150482369
ACH-000448,-0.6598773912068425
ACH-000450,-0.8766410579868812
ACH-000452,-0.4824091858346782
ACH-000454,-0.7369747182395577
ACH-000458,-0.5474338180223082
ACH-000459,-0.3923959102367795
ACH-000460,-0.6196569331282329
ACH-000461,-0.44761995437024
ACH-000463,-0.8337995500608852
ACH-000464,-0.5946642747460797
ACH-000466,-0.6569907351856329
ACH-000467,-0.733915405045272
ACH-000468,-0.7333861107278358
ACH-000469,-0.7362351325440282
ACH-000470,-0.7034340049940179
ACH-000471,-0.8902616665272541
ACH-000472,-0.6678347174453623
ACH-000473,-0.5527308061051422
ACH-000475,-0.7347852298092665
ACH-000476,-0.5101014402877547
ACH-000477,-0.7544255926798679
ACH-000479,-0.6943681485698223
ACH-000480,-0.3891137500385496
ACH-000481,-0.6281249408173238
ACH-000483,-0.6866579966798182
ACH-000484,-0.5511473993265935
ACH-000485,-0.9022957372861408
ACH-000486,-0.9861000647152643
ACH-000487,-0.5047716096489124
ACH-000488,-0.7160785441192266
ACH-000490,-0.6841336676766748
ACH-000491,-0.6389875018359089
ACH-000495,-1.0460479912126166
ACH-000496,-0.8966994070550222
ACH-000499,-0.6813624955593031
ACH-000500,-0.9357516033052076
ACH-000502,-0.8287388290522995
ACH-000503,-0.7316656057982321
ACH-000505,-0.6648724675283114
ACH-000507,-0.7359529894187095
ACH-000510,-0.6501627771490244
ACH-000511,-0.791009808129158
ACH-000512,-0.6450257419079499
ACH-000516,-0.6219750951801281
ACH-000517,-0.7548523283278938
ACH-000518,-0.6280364264976224
ACH-000520,-0.9402967130709334
ACH-000521,-0.5544852524894863
ACH-000522,-0.6264533292852175
ACH-000524,-0.4503386146250545
ACH-000527,-0.62251583221961
ACH-000528,-0.5957060975748479
ACH-000537,-0.5648487390207168
ACH-000541,-0.4224549854125452
ACH-000542,-1.0375294686772047
ACH-000544,-0.695174823318235
ACH-000545,-0.7649470088163555
ACH-000547,-0.6833305805127295
ACH-000548,-0.6689550322047971
ACH-000549,-0.6548103812762043
ACH-000550,-0.8532951954452678
ACH-000552,-0.6872966278224399
ACH-000556,-0.8816424269447233
ACH-000557,-0.4122867312474502
ACH-000569,-0.6634418516497638
ACH-000570,-0.7492249029603982
ACH-000571,-0.6630279769006099
ACH-000573,-0.4415737802497465
ACH-000576,-0.5064396016557229
ACH-000579,-0.8906546817570693
ACH-000580,-0.6972901341247132
ACH-000584,-0.7567544570880286
ACH-000585,-0.5310749565134516
ACH-000588,-0.5163591124974368
ACH-000589,-0.6711167517114892
ACH-000591,-0.8897879957014853
ACH-000593,-0.6573264047407562
ACH-000600,-0.7582937568980391
ACH-000601,-0.7015515792870439
ACH-000605,-0.6534516084065429
ACH-000606,-0.6957626940236599
ACH-000608,-0.5093264325529964
ACH-000614,-0.9368947403285428
ACH-000616,-0.79013505583737
ACH-000618,-0.7409099701890446
ACH-000619,-0.6981431127325491
ACH-000620,-0.8291543591938316
ACH-000621,-0.7929789689995876
ACH-000622,-0.5926812074393769
ACH-000623,-0.5622875641731861
ACH-000624,-0.8192687677479725
ACH-000627,-0.9414716623976752
ACH-000630,-0.6372825971206335
ACH-000631,-0.8049136678487042
ACH-000632,-0.6470088571980299
ACH-000633,-0.3678738487851307
ACH-000637,-0.7157260535967687
ACH-000638,-0.7081769460399079
ACH-000646,-0.39787990032633214
ACH-000647,-0.8825590015483112
ACH-000648,-0.5560956609935356
ACH-000649,-0.7284066672279746
ACH-000651,-0.6399137026220252
ACH-000652,-0.6103979777660724
ACH-000653,-0.6091479862251693
ACH-000657,-0.8053407855857773
ACH-000658,-0.3972496442946321
ACH-000661,-0.7321719597247003
ACH-000662,-1.0456059920725371
ACH-000663,-0.6003371539039267
ACH-000665,-0.6095402648182869
ACH-000671,-0.3444259935611197
ACH-000672,-0.8897949772172992
ACH-000673,-0.8315189684190859
ACH-000676,-0.6720770836840471
ACH-000677,-0.4942182116999701
ACH-000681,-0.69994847991088
ACH-000683,-0.8562104936825401
ACH-000684,-0.8944931634410125
ACH-000688,-0.6184503037289347
ACH-000693,-0.8076384089325256
ACH-000694,-0.6198980802600632
ACH-000695,-0.9942019154619572
ACH-000696,-0.7313859373321555
ACH-000697,-0.8865836280604669
ACH-000699,-0.6224125857139965
ACH-000701,-0.6711314782653185
ACH-000706,-0.6108855328963679
ACH-000711,-0.9106838203990392
ACH-000713,-0.8461804432462575
ACH-000714,-0.8662793705981231
ACH-000718,-0.6930098023345377
ACH-000720,-0.66880568585363
ACH-000721,-0.8673903108651999
ACH-000724,-0.5408506668270392
ACH-000725,-0.5703634643148023
ACH-000732,-0.5377715621890133
ACH-000734,-0.7033356729705406
ACH-000735,-0.7629390826358793
ACH-000736,-0.4043400824754736
ACH-000738,-0.7138896289435622
ACH-000746,-0.5933970586997717
ACH-000747,-0.6235448221483942
ACH-000748,-1.0057515911556585
ACH-000753,-0.6922196796094677
ACH-000756,-0.7913171993470964
ACH-000757,-0.7149689018054889
ACH-000758,-0.4519484844102207
ACH-000760,-0.8746552012322301
ACH-000762,-0.8207106490132235
ACH-000763,-0.6382052393936516
ACH-000764,-0.8383290248955768
ACH-000765,-0.8411886260704579
ACH-000766,-0.3356022148571428
ACH-000767,-0.6961431994775928
ACH-000768,-0.6683430592678756
ACH-000769,-0.581720783609311
ACH-000770,-0.6772851189663394
ACH-000771,-0.7047661242631588
ACH-000773,-0.7455090678283252
ACH-000776,-0.6145075615679372
ACH-000777,-0.6033825647194829
ACH-000778,-0.6199457412999183
ACH-000781,-0.5870036473581531
ACH-000782,-0.5032170657416712
ACH-000783,-0.6596950061424902
ACH-000784,-0.6829954886300869
ACH-000785,-0.6298709490427901
ACH-000787,-0.6715537403915102
ACH-000788,-0.6066518176658715
ACH-000791,-0.7288076697875425
ACH-000792,-0.5782717284501493
ACH-000794,-0.9388976716307164
ACH-000796,-0.7258108723560546
ACH-000798,-0.8697581409197922
ACH-000799,-0.8306917249996506
ACH-000800,-0.7382777427349361
ACH-000802,-0.7095720228918082
ACH-000804,-0.6064014672163557
ACH-000805,-0.8469640138706555
ACH-000809,-0.6481613592709476
ACH-000810,-0.6769371390865833
ACH-000811,-0.6251601803164613
ACH-000817,-0.8047098340749328
ACH-000819,-0.6381902339215325
ACH-000820,-0.791661615469415
ACH-000821,-0.4419059467824098
ACH-000822,-0.5836254133198512
ACH-000823,-0.6920713363370841
ACH-000824,-0.7168932705694545
ACH-000827,-0.9361847123142764
ACH-000829,-0.6484778061855992
ACH-000831,-0.5220586774233861
ACH-000832,-0.7263645351751465
ACH-000833,-0.5641900787529239
ACH-000834,-0.7835322666693507
ACH-000835,-0.6256592956263897
ACH-000836,-0.995595276973958
ACH-000837,-0.6202591665037391
ACH-000838,-0.7262590425645017
ACH-000839,-0.9524611998379394
ACH-000840,-0.7981420048421491
ACH-000841,-0.5427756189862667
ACH-000843,-0.7251453050479001
ACH-000846,-0.4532498706615187
ACH-000847,-0.5211791246979947
ACH-000848,-0.8869642869703925
ACH-000849,-0.3391993527349171
ACH-000851,-0.8086146301681234
ACH-000855,-0.6454860500289105
ACH-000856,-0.5640536641957106
ACH-000858,-0.7091915697150071
ACH-000859,-0.6868492355366963
ACH-000861,-0.6317052124365576
ACH-000862,-0.6552434533358367
ACH-000865,-0.6905978157847309
ACH-000866,-0.6503163970556864
ACH-000867,-0.7584308663360547
ACH-000869,-0.4944674080206898
ACH-000872,-0.8664668872806248
ACH-000873,-0.7023929898224626
ACH-000876,-0.3596245462572237
ACH-000878,-0.500690383526691
ACH-000880,-0.5984706312891994
ACH-000881,-0.6144428465336367
ACH-000882,-0.6833942236981713
ACH-000884,-0.9003732485927316
ACH-000885,-0.6700036753457246
ACH-000887,-0.9247245657865713
ACH-000889,-0.5707470088900801
ACH-000896,-0.6755066710901757
ACH-000898,-0.8943042811628402
ACH-000900,-0.4747093119120892
ACH-000901,-0.5532279459454299
ACH-000905,-0.7098474202704421
ACH-000906,-0.9097671435103576
ACH-000907,-0.7190348074167271
ACH-000910,-0.6815445165644105
ACH-000911,-0.7372831712739762
ACH-000912,-0.8648335444992583
ACH-000913,-0.7020938757058551
ACH-000915,-0.6263788199937786
ACH-000916,-0.9896379076995347
ACH-000917,-0.7624365970788071
ACH-000920,-0.8487277714347079
ACH-000921,-0.7023579922426325
ACH-000924,-0.8730848863481718
ACH-000926,-0.6452410248060552
ACH-000928,-0.8223325259808172
ACH-000929,-0.3691252593118102
ACH-000932,-0.6795894088204689
ACH-000935,-0.8087686937496682
ACH-000936,-0.6945818430460713
ACH-000937,-0.7029389158030992
ACH-000938,-0.7097804028892003
ACH-000939,-0.6919520946586072
ACH-000941,-0.452279174525843
ACH-000943,-0.6876821503217783
ACH-000946,-0.5114595752520917
ACH-000947,-0.7448877239491739
ACH-000948,-0.4304721138225732
ACH-000950,-0.6932142658628018
ACH-000953,-0.8550541253685713
ACH-000954,-0.3254492482685867
ACH-000957,-0.7591483756379571
ACH-000958,-0.6532585745283842
ACH-000960,-0.7996788026653141
ACH-000963,-0.9939853367177164
ACH-000968,-0.7373078813366112
ACH-000969,-0.5418014568348025
ACH-000972,-0.8899158642842622
ACH-000973,-1.0074512967263325
ACH-000974,-0.7121940570472038
ACH-000978,-0.8097473508043492
ACH-000984,-0.7463555334759582
ACH-000986,-0.5602746044719014
ACH-000988,-0.6870715745779141
ACH-000993,-0.6011071799933757
ACH-000994,-0.6518822484819189
ACH-000996,-0.7818244367136444
ACH-001001,-0.9095487489299392
ACH-001020,-0.8201132498404952
ACH-001028,-0.9182805935705765
ACH-001031,-0.4458972799317384
ACH-001038,-0.5485839295999877
ACH-001048,-0.7120147617988772
ACH-001050,-0.8010090540300746
ACH-001053,-0.8045634365083733
ACH-001054,-0.7335159180576503
ACH-001061,-0.681786510679668
ACH-001067,-0.6689393753901032
ACH-001075,-0.5766812718295147
ACH-001096,-0.6479767897442118
ACH-001111,-0.7479534700203417
ACH-001119,-0.7405566759271149
ACH-001128,-0.5812640488035944
ACH-001134,-0.8381528042025159
ACH-001151,-0.7708691132455245
ACH-001163,-0.36434604320675
ACH-001164,-0.60455710314947
ACH-001183,-0.5387011176505514
ACH-001192,-0.7321445568893942
ACH-001193,-0.6118897850809822
ACH-001196,-0.5320119676354756
ACH-001197,-0.4709452813762921
ACH-001205,-0.6748267181487286
ACH-001211,-0.7360443090509274
ACH-001212,-0.4601417276846968
ACH-001228,-0.6661143658344627
ACH-001232,-1.022682703440238
ACH-001239,-0.7700467485385191
ACH-001270,-0.6904936407241593
ACH-001274,-0.7927398826386799
ACH-001275,-0.6443607105537287
ACH-001277,-0.7314212424110762
ACH-001278,-0.4252908981961549
ACH-001280,-0.6445087116920154
ACH-001283,-0.4755062905746576
ACH-001289,-0.7165951834063526
ACH-001300,-0.7826881168789943
ACH-001301,-0.8405237361256309
ACH-001302,-0.8252630812865814
ACH-001306,-0.8921859145645348
ACH-001318,-0.4329312638900113
ACH-001322,-0.5102386681828807
ACH-001328,-0.6632729808963502
ACH-001332,-0.8355550332299977
ACH-001336,-1.078556927916878
ACH-001346,-0.5230216418186794
ACH-001353,-0.7880024585374263
ACH-001354,-0.5868023651440466
ACH-001367,-0.6401399902170661
ACH-001368,-0.5818523865515118
ACH-001374,-0.7642776640576888
ACH-001377,-0.5716070916693615
ACH-001380,-0.7537470177614232
ACH-001391,-0.6929333926673213
ACH-001408,-0.5105440723096005
ACH-001430,-0.7615968801992528
ACH-001431,-0.6548458695980129
ACH-001450,-0.7010032350682369
ACH-001496,-0.6673610944319328
ACH-001500,-0.6112698144523815
ACH-001523,-0.6819194124725604
ACH-001532,-0.7432825443976157
ACH-001550,-0.6491719869175795
ACH-001552,-0.6331742066811591
ACH-001554,-0.7700604683610461
ACH-001654,-0.688612691251235
ACH-001735,-0.663552751445067
ACH-001736,-0.6809355346402556
ACH-001737,-1.1729975068522749
ACH-001740,-0.6770895060450176
ACH-001745,-0.6748246961207929
ACH-001765,-0.6957287474245333
