,ARNTL2 (56938)
ACH-000004,-0.11006552990860023
ACH-000005,-0.0700208035632749
ACH-000007,-0.10002160592278984
ACH-000009,-0.020154902418455474
ACH-000011,-0.0116773758226017
ACH-000012,0.02717721361049756
ACH-000013,0.024806638158155262
ACH-000014,-0.011736708931103406
ACH-000015,-0.032387232140749025
ACH-000017,-0.15416297556847067
ACH-000018,0.0855707639441973
ACH-000019,-0.27606780553795496
ACH-000021,-0.061224520696522684
ACH-000022,-0.11827583956841928
ACH-000025,0.008338271184971857
ACH-000028,-0.2542939557600374
ACH-000030,-0.0361396958243462
ACH-000035,-0.003433506281091537
ACH-000036,-0.11988431761703895
ACH-000037,-0.11125333111991717
ACH-000039,-0.0002906101090057603
ACH-000040,-0.16819057051634773
ACH-000041,-0.10444520697351514
ACH-000042,-0.04983166340200025
ACH-000045,-0.10176840367171164
ACH-000047,0.03957504748338439
ACH-000052,-0.14831994356618508
ACH-000053,-0.10670110225575316
ACH-000054,-0.07358933104667516
ACH-000055,0.3491527600936173
ACH-000060,-0.21422285868511426
ACH-000067,-0.10699886904283916
ACH-000070,-0.18051299525560985
ACH-000075,-0.21234555057971696
ACH-000078,-0.06377040873890615
ACH-000082,-0.08970212113842638
ACH-000085,-0.3744278580396487
ACH-000086,0.0481108395204516
ACH-000087,-0.012548469530034178
ACH-000092,-0.1779876455300854
ACH-000095,0.004239874027559668
ACH-000097,-0.043422888085546764
ACH-000098,-0.054185015993800614
ACH-000099,-0.1239307951112018
ACH-000108,0.005076481097649461
ACH-000113,-0.18341517450914885
ACH-000116,-0.1176293100143865
ACH-000118,-0.16608586777230194
ACH-000120,-0.2658509743542458
ACH-000123,-0.05645402480516652
ACH-000127,-0.07711325828315765
ACH-000128,0.0729405246448476
ACH-000132,-0.049962575205371666
ACH-000133,0.020183381705204808
ACH-000137,-0.2514423508738197
ACH-000138,-0.1131650430450683
ACH-000142,-0.10213373369566787
ACH-000143,-0.33638092043667994
ACH-000146,-0.10896961641339603
ACH-000148,-0.09184554941352012
ACH-000150,0.03336444131814982
ACH-000152,-0.1988972390536692
ACH-000153,-0.08241168941291463
ACH-000159,-0.09642363259402606
ACH-000160,-0.20848520636356974
ACH-000163,-0.2688748597187756
ACH-000167,-0.07192430937355629
ACH-000168,-0.25153418162173463
ACH-000169,-0.1940127854140163
ACH-000178,-0.09978542078566092
ACH-000183,-0.22165476508254656
ACH-000188,-0.07703430999281502
ACH-000189,-0.4551905359366794
ACH-000190,-0.10423355506280803
ACH-000198,-0.11157635789956437
ACH-000203,0.17154296710794187
ACH-000204,-0.31854272885945994
ACH-000206,0.008955084796026792
ACH-000207,-0.12094429027537215
ACH-000208,0.052448454980729024
ACH-000210,0.05395053771666994
ACH-000211,-0.04016604978092405
ACH-000215,-0.11221402570318373
ACH-000221,-0.16428838685721855
ACH-000222,0.01503265857140896
ACH-000223,-0.053037825461841284
ACH-000226,-0.16463431388509622
ACH-000227,-0.049092469914858924
ACH-000228,-0.23148682408988985
ACH-000231,-0.11650492825444125
ACH-000232,-0.06256647758996042
ACH-000233,-0.21563199197463506
ACH-000234,-0.07610814240343641
ACH-000235,-0.17143485007293555
ACH-000237,-0.030615312696353127
ACH-000238,-0.07386111355707216
ACH-000242,-0.3975362776460057
ACH-000243,-0.12672147364059502
ACH-000244,-0.26140333304325386
ACH-000246,-0.11001315158716024
ACH-000248,-0.003332416015923289
ACH-000250,0.0020144311197194697
ACH-000251,-0.14030465979254308
ACH-000252,-0.20515375646025055
ACH-000253,-0.15801315452331294
ACH-000255,-0.12990292608875853
ACH-000256,-0.20068028623622808
ACH-000257,0.11451577637554465
ACH-000258,-0.07826732873170263
ACH-000259,0.01947309874407556
ACH-000260,0.0302651442746789
ACH-000261,-0.1297928041994995
ACH-000262,-0.32015407080699804
ACH-000263,-0.09183532593563136
ACH-000264,-0.2954843234805537
ACH-000265,-0.0694947023953058
ACH-000266,-0.06628628563237668
ACH-000272,-0.03567670013314707
ACH-000274,-0.11562833928863844
ACH-000277,0.02442131695135761
ACH-000278,0.1025777012810964
ACH-000279,-0.12514549098398095
ACH-000280,-0.13513716949196444
ACH-000281,-0.20637482181657885
ACH-000288,-0.07991116733939449
ACH-000291,0.06625133724755372
ACH-000293,-0.33924582762320216
ACH-000294,-0.4398449952727461
ACH-000295,-0.044148234430475386
ACH-000296,-0.07740793218194092
ACH-000302,-0.060138236207484125
ACH-000304,-0.056825518194880964
ACH-000307,-0.05322506486793541
ACH-000308,-0.054055607743872656
ACH-000310,-0.12277889398611712
ACH-000311,0.044577354136882234
ACH-000312,-0.176679920092062
ACH-000315,0.1249896700166984
ACH-000316,-0.0783127279695044
ACH-000317,-0.09465148303995424
ACH-000318,0.10428903113580897
ACH-000319,-0.11186536438419717
ACH-000320,-0.2260126327090472
ACH-000322,-0.23663659277769025
ACH-000323,-0.024228849851627758
ACH-000324,-0.09847221876122053
ACH-000329,-0.0782329247820101
ACH-000330,-0.06512965326228913
ACH-000331,-0.07986478592625992
ACH-000332,-0.045634570536997265
ACH-000334,-0.1872796870799023
ACH-000335,0.04381147209329834
ACH-000336,0.013576476778597172
ACH-000337,-0.00665209025222643
ACH-000338,0.4151310520890513
ACH-000339,-0.1533904926978898
ACH-000341,0.04011443659069764
ACH-000348,-0.12233708716952765
ACH-000350,-0.08714571929397888
ACH-000352,-0.06441567951647939
ACH-000356,-0.3365353818754933
ACH-000361,-0.141288167191139
ACH-000362,0.008524976512286916
ACH-000363,-0.17879291341868964
ACH-000364,0.018337127718481464
ACH-000365,-0.03327289097448375
ACH-000366,-0.04110293354297378
ACH-000368,-0.24081591116857706
ACH-000374,-0.20918664822619373
ACH-000375,-0.1282764225907918
ACH-000376,-0.13846911826886896
ACH-000381,-0.02324935488709744
ACH-000383,-0.07418087362828286
ACH-000387,-0.08530124533552033
ACH-000389,-0.03517705122757026
ACH-000390,-0.11134697970261223
ACH-000393,-0.16707327149726708
ACH-000395,-0.24189821690606605
ACH-000396,0.03153779336090179
ACH-000397,-0.030919780241289392
ACH-000401,-0.33717922118528376
ACH-000402,0.4467910972065262
ACH-000403,-0.07699908722217894
ACH-000404,-0.1277946030270543
ACH-000406,-0.0543298363165072
ACH-000407,-0.09561988961182236
ACH-000408,0.02446725212227165
ACH-000410,-0.1856463550532161
ACH-000411,-0.1955964806774754
ACH-000414,-0.09747937668012857
ACH-000415,-0.08033172815369803
ACH-000416,-0.3455252588859939
ACH-000420,-0.15947206800886515
ACH-000421,-0.11444232960984548
ACH-000424,-0.10731977065514507
ACH-000425,-0.12353383933239002
ACH-000426,-0.3053937267329495
ACH-000427,-0.1795144323135353
ACH-000433,-0.1939215116100296
ACH-000435,-0.19372688486670944
ACH-000436,-0.003994749295235027
ACH-000444,-0.195020823510162
ACH-000445,0.14827523059878744
ACH-000448,-0.06039619799059781
ACH-000450,0.13106679884968758
ACH-000452,-0.19160531697534267
ACH-000454,-0.3288376170767929
ACH-000458,-0.14049481969530914
ACH-000459,-0.1418979168815451
ACH-000460,-0.030991725435058837
ACH-000461,-0.2387805226095121
ACH-000463,-0.17604136314480884
ACH-000464,-0.22852108569382354
ACH-000466,-0.1179286211674274
ACH-000467,-0.03792565117021477
ACH-000468,-0.09552430999595546
ACH-000469,-0.18402904255726174
ACH-000470,-0.186604850783435
ACH-000471,-0.09100974092108972
ACH-000472,-0.15718463505812305
ACH-000473,-0.0144441099134692
ACH-000475,-0.13047771712975406
ACH-000476,-0.2966958355950769
ACH-000477,-0.1815649372182719
ACH-000479,-0.4743199216695701
ACH-000480,0.022820185634923402
ACH-000481,0.02269463608674806
ACH-000483,-0.1151997237492401
ACH-000484,-0.19184293692732696
ACH-000485,-0.1934830149587363
ACH-000486,-0.053978650507925004
ACH-000487,-0.12249732854858425
ACH-000488,-0.08406497005102496
ACH-000490,-0.15561621740064685
ACH-000491,-0.049966896010527916
ACH-000495,-0.03702265733926823
ACH-000496,-0.2843926369927947
ACH-000499,-0.11284491974291147
ACH-000500,-0.3202727041391491
ACH-000502,-0.41722367516255415
ACH-000503,0.16470170397176212
ACH-000505,-0.14578637889269006
ACH-000507,-0.15591805582102267
ACH-000510,-0.013476043612548987
ACH-000511,-0.3417206098609882
ACH-000512,-0.11996908935085372
ACH-000516,-0.3080478291345437
ACH-000517,-0.12588604767352515
ACH-000518,0.05720520954291785
ACH-000520,0.054309877397257435
ACH-000521,-0.18418753573256166
ACH-000522,-0.12197002587059595
ACH-000524,-0.30717505105810466
ACH-000527,0.007207876922649663
ACH-000528,-0.09665172039057236
ACH-000537,-0.09668046577990992
ACH-000541,-0.2656943942144216
ACH-000542,-0.10556754728120256
ACH-000544,-0.02915487964808645
ACH-000545,-0.341346594704605
ACH-000547,-0.025983179567484083
ACH-000548,0.019362727344357532
ACH-000549,-0.08247909179782556
ACH-000550,-0.06245655033937369
ACH-000552,-0.3048312288432485
ACH-000556,-0.2772565493181329
ACH-000557,-0.10320175270059832
ACH-000569,-0.07343806862681053
ACH-000570,-0.12210511517680872
ACH-000571,-0.05142777946597407
ACH-000573,-0.04419725738788023
ACH-000576,-0.11991165029697665
ACH-000579,-0.07634422416247462
ACH-000580,-0.04191422428274228
ACH-000584,-0.14583926506116587
ACH-000585,-0.11060363731179304
ACH-000588,-0.18588563749678408
ACH-000589,-0.2222514941672949
ACH-000591,-0.24988161332083145
ACH-000593,-0.12317578135827476
ACH-000600,-0.05684411347216655
ACH-000601,-0.09808389472304033
ACH-000605,-0.07390952722150795
ACH-000606,-0.08124167531070117
ACH-000608,0.007106571016530745
ACH-000614,-0.12347746616333635
ACH-000616,-0.09905294345298747
ACH-000618,-0.010249106584423576
ACH-000619,0.06766938529671304
ACH-000620,-0.06500732061886548
ACH-000621,-0.17256090258860105
ACH-000622,-0.07435362954648174
ACH-000623,-0.07765134483721403
ACH-000624,-0.13216196109835476
ACH-000627,-0.05710440412344905
ACH-000630,-0.08881443918838018
ACH-000631,-0.11201148292224504
ACH-000632,-0.07744299123654037
ACH-000633,0.050887066185704544
ACH-000637,-0.18768990802477187
ACH-000638,-0.039637348781110776
ACH-000646,-0.16425215929761813
ACH-000647,-0.12115808346402875
ACH-000648,0.07767614000219711
ACH-000649,-0.08330991401150824
ACH-000651,-0.07040379013479138
ACH-000652,-0.2136556788201609
ACH-000653,-0.1018784373627038
ACH-000657,-0.02493683173048993
ACH-000658,0.15869118415351968
ACH-000661,-0.002305408572026643
ACH-000662,0.0005135307709701291
ACH-000663,0.017024540585107002
ACH-000665,-0.10138772314186324
ACH-000671,-0.0833229522055804
ACH-000672,-0.2516831092373954
ACH-000673,-0.10429283023664412
ACH-000676,-0.14153865117497896
ACH-000677,-0.15136018329532155
ACH-000681,-0.0035061258070010703
ACH-000683,0.014578566659282463
ACH-000684,-0.2316789533301725
ACH-000688,-0.08814963762641054
ACH-000693,-0.1734966308431969
ACH-000694,-0.12829481283029007
ACH-000695,-0.07789761283107129
ACH-000696,-0.01771343804557533
ACH-000697,-0.19386113865681184
ACH-000699,0.060027151977308686
ACH-000701,-0.05851461360958339
ACH-000706,-0.009275719534830279
ACH-000711,-0.11321543185215675
ACH-000713,0.06113768797745332
ACH-000714,-0.24236910906507664
ACH-000718,-0.1590479590596005
ACH-000720,-0.14213896339914664
ACH-000721,-0.19877206946322806
ACH-000724,-0.22583420012684394
ACH-000725,-0.03298566817074637
ACH-000732,0.05294326081185275
ACH-000734,-0.007673644625806821
ACH-000735,-0.2121776846843848
ACH-000736,-0.1994385380290644
ACH-000738,-0.1390187127415598
ACH-000746,0.010068189543994152
ACH-000747,-0.056257393378677384
ACH-000748,-0.2819593356498981
ACH-000753,-0.04655836982186549
ACH-000756,-0.2600166368840704
ACH-000757,0.04877732803595875
ACH-000758,-0.011728279881542526
ACH-000760,-0.06426413945845394
ACH-000762,-0.11252715579123544
ACH-000763,-0.13872606018597766
ACH-000764,-0.2725693896481721
ACH-000765,-0.14346397505783626
ACH-000766,-0.05906519404326418
ACH-000767,-0.001265441759803607
ACH-000768,-0.05955473422425135
ACH-000769,0.016188455321454662
ACH-000770,-0.21617814892777776
ACH-000771,-0.04987004909865809
ACH-000773,-0.23490593974434834
ACH-000776,-0.07838111332722812
ACH-000777,-0.05475173200428519
ACH-000778,-0.037148381796724764
ACH-000781,9.069606010968604e-05
ACH-000782,-0.18257064485340008
ACH-000783,-0.08582423907664967
ACH-000784,-0.14445700927051713
ACH-000785,-0.040520111933406974
ACH-000787,-0.20012121757193047
ACH-000788,-0.054213884527427716
ACH-000791,-0.19455208360956106
ACH-000792,-0.08000520439378724
ACH-000794,-0.04357492025525186
ACH-000796,-0.24447875597040286
ACH-000798,-0.1413007053401478
ACH-000799,-0.2615956085844104
ACH-000800,0.08106630894658891
ACH-000802,-0.18046278053148432
ACH-000804,0.15053330001111087
ACH-000805,-0.12186366709454535
ACH-000809,-0.1285221909823112
ACH-000810,-0.08282817244027378
ACH-000811,-0.050001428445374495
ACH-000817,-0.3638536222402348
ACH-000819,-0.11325935568917947
ACH-000820,-0.5557842525650775
ACH-000821,0.02065845857655461
ACH-000822,-0.06381457334496092
ACH-000823,-0.07124350003303777
ACH-000824,0.03506448042656383
ACH-000827,-0.08515672992493989
ACH-000829,-0.2958253923805134
ACH-000831,-0.19584902002075769
ACH-000832,-0.17114022925004269
ACH-000833,-0.1311858136523326
ACH-000834,-0.2490172270557224
ACH-000835,-0.13485400368581932
ACH-000836,-0.17801411394447514
ACH-000837,-0.108066031211697
ACH-000838,0.27612727294124817
ACH-000839,-0.17487671872027954
ACH-000840,-0.3999812071301112
ACH-000841,-0.07828146842144486
ACH-000843,-0.13048418409625376
ACH-000846,0.06600425138759719
ACH-000847,-0.02200726904848056
ACH-000848,-0.016915785190706974
ACH-000849,0.005783526695214712
ACH-000851,-0.08524081226069287
ACH-000855,0.10370857124382782
ACH-000856,-0.1214755609435192
ACH-000858,-0.23732797159630215
ACH-000859,-0.07568268242961992
ACH-000861,-0.09949706989567464
ACH-000862,0.03693593934231585
ACH-000865,-0.12103130123863427
ACH-000866,0.003770542880610135
ACH-000867,-0.08639397400035925
ACH-000869,-0.15941616052690008
ACH-000872,-0.026346388251033845
ACH-000873,-0.03359852904170278
ACH-000876,-0.25430360811621777
ACH-000878,-0.1590947023809973
ACH-000880,-0.04069517846061396
ACH-000881,-0.062168205711860415
ACH-000882,-0.13936772023610186
ACH-000884,0.029237224461907223
ACH-000885,-0.09916938788611404
ACH-000887,-0.011456046466969958
ACH-000889,-0.14113960936978456
ACH-000896,-0.14655068770064975
ACH-000898,-0.014570904600976813
ACH-000900,-0.040349912737073834
ACH-000901,-0.06269792721355928
ACH-000905,-0.1395606543728744
ACH-000906,-0.06591319859135092
ACH-000907,-0.1524374848598248
ACH-000910,-0.1054052385005462
ACH-000911,-0.11885130292777467
ACH-000912,-0.043921726400963715
ACH-000913,-0.05748289518663181
ACH-000915,-0.2720063955566329
ACH-000916,0.04672277256674103
ACH-000917,-0.09086122475321848
ACH-000920,-0.20215432850917955
ACH-000921,-0.183836875099118
ACH-000924,-0.1262308922184452
ACH-000926,-0.12949528173416675
ACH-000928,-0.16636157912828514
ACH-000929,-0.09437337339028533
ACH-000932,-0.14990743028079226
ACH-000935,0.019355293261542356
ACH-000936,-0.03894046582591028
ACH-000937,-0.026243131531961304
ACH-000938,0.009848415531022779
ACH-000939,-0.10817896255076696
ACH-000941,-0.0250698901946786
ACH-000943,-0.17941602461360304
ACH-000946,-0.24803872742181496
ACH-000947,-0.07461572780550274
ACH-000948,-0.09962519606586907
ACH-000950,-0.25667106679927804
ACH-000953,-0.044064772834795235
ACH-000954,-0.2356782424765099
ACH-000957,-0.186316741772702
ACH-000958,-0.28858210414696384
ACH-000960,0.05318725318460115
ACH-000963,-0.008184433125754748
ACH-000968,-0.09892909439051227
ACH-000969,-0.0642304206814736
ACH-000972,-0.2798711870979855
ACH-000973,-0.10960580857073927
ACH-000974,-0.07312043940716273
ACH-000978,0.2534773455100302
ACH-000984,-0.09055425615225142
ACH-000986,-0.16112512550563976
ACH-000988,0.13399501516680687
ACH-000993,-0.3299010767675217
ACH-000994,-0.1454120152061675
ACH-000996,-0.061928312479803765
ACH-001001,-0.2133427464640284
ACH-001020,0.2371013463704173
ACH-001028,-0.10396097690527444
ACH-001031,-0.2065889497332104
ACH-001038,-0.030842648392874195
ACH-001048,-0.2434966794216206
ACH-001050,-0.09209661436622348
ACH-001053,-0.11154418678810032
ACH-001054,0.03573682304848242
ACH-001061,-0.08305894097131694
ACH-001067,-0.17926959384293206
ACH-001075,-0.04283465446110496
ACH-001096,0.02653235213326213
ACH-001111,-0.07412451570155087
ACH-001119,-0.05038822686505119
ACH-001128,-0.003399847506606537
ACH-001134,-0.0257911352496784
ACH-001151,-0.12012399362978665
ACH-001163,-0.12289688212808685
ACH-001164,0.17230021882115018
ACH-001183,-0.1600555336398128
ACH-001192,-0.08682133261081852
ACH-001193,-0.10570308968003858
ACH-001196,-0.17953570729755974
ACH-001197,-0.2089862970246803
ACH-001205,0.06227604209827098
ACH-001211,-0.07266786081895846
ACH-001212,-0.19388113402238272
ACH-001228,-0.10684757499973672
ACH-001232,-0.13645123745901105
ACH-001239,-0.1173044443677114
ACH-001270,0.18658981715319745
ACH-001274,-0.07733755208229992
ACH-001275,0.060957387460316
ACH-001277,-0.10041923593182243
ACH-001278,-0.11562625522565688
ACH-001280,-0.1383573296918049
ACH-001283,-0.05661665142926065
ACH-001289,-0.04323971425395786
ACH-001300,-0.11843653066615235
ACH-001301,-0.1378298266917057
ACH-001302,-0.002346236273512946
ACH-001306,-0.05237050577265954
ACH-001318,-0.07824574256165094
ACH-001322,-0.14226042450126775
ACH-001328,-0.1573168391900942
ACH-001332,0.15404170784563118
ACH-001336,-0.22170506613301444
ACH-001346,-0.1570254142094366
ACH-001353,-0.09761689623994416
ACH-001354,0.08535590542542808
ACH-001367,-0.19701634562788484
ACH-001368,-0.06751288972919664
ACH-001374,-0.2953545396082066
ACH-001377,-0.2514870827743497
ACH-001380,0.0941425392689861
ACH-001391,-0.05589752384619672
ACH-001408,0.005468518575899079
ACH-001430,-0.2720073375148521
ACH-001431,0.005511144722167301
ACH-001450,-0.13846990600488446
ACH-001496,-0.08372735144775269
ACH-001500,-0.11071494982107256
ACH-001523,-0.003710171342909207
ACH-001532,-0.1721541600879893
ACH-001550,-0.13282975032759164
ACH-001552,-0.11633033847215328
ACH-001554,-0.11328384210183892
ACH-001654,0.0029529258084331693
ACH-001735,-0.07639305853957676
ACH-001736,0.01270139247130807
ACH-001737,-0.28510796592329457
ACH-001740,-0.06525523692764612
ACH-001745,0.04160801174070945
ACH-001765,-0.13751348551430762
