,ASPH (444)
ACH-000004,0.3079706947801931
ACH-000005,0.08975963926056843
ACH-000007,0.045589865022445566
ACH-000009,0.20619475374806126
ACH-000011,0.11411767190893507
ACH-000012,0.015937523070424675
ACH-000013,0.2930830440069601
ACH-000014,0.24899211911462305
ACH-000015,0.22482177254773306
ACH-000017,0.14727609995486285
ACH-000018,0.3806536997062484
ACH-000019,0.06540468219350612
ACH-000021,0.18742444140052106
ACH-000022,0.2447221585717875
ACH-000025,-0.0024526681673054146
ACH-000028,0.2587937539719739
ACH-000030,0.14192064917500116
ACH-000035,0.027249498333274797
ACH-000036,0.14178918091878326
ACH-000037,0.19039527316721905
ACH-000039,0.3325609904127223
ACH-000040,0.1588847184350914
ACH-000041,0.15649045323471186
ACH-000042,0.2554607889653295
ACH-000045,0.13652358730638847
ACH-000047,0.28105064136397473
ACH-000052,0.1295897349084264
ACH-000053,0.1799724174589093
ACH-000054,0.13084701338259008
ACH-000055,0.4077918677933692
ACH-000060,0.019924041685872192
ACH-000067,0.1869506707311301
ACH-000070,0.09864144604363803
ACH-000075,0.18241446602854347
ACH-000078,0.17598521758759236
ACH-000082,0.2418209107323096
ACH-000085,0.16227095893669366
ACH-000086,0.2919341502866775
ACH-000087,0.21128166024387304
ACH-000092,0.09553059121917347
ACH-000095,0.27044758454875084
ACH-000097,0.16155714773729662
ACH-000098,0.18817421041629226
ACH-000099,0.18153199694803132
ACH-000108,0.2975666139080296
ACH-000113,0.06590468119016367
ACH-000116,0.1928469291761222
ACH-000118,0.08336416617467007
ACH-000120,0.2746673869957749
ACH-000123,0.026119859927429902
ACH-000127,0.16395031515775912
ACH-000128,0.2638414082174688
ACH-000132,0.2742028413991207
ACH-000133,0.09633339126451826
ACH-000137,0.2252312806954081
ACH-000138,0.3253263710376677
ACH-000142,0.2072994741502906
ACH-000143,0.1960842818600411
ACH-000146,0.18245821333399165
ACH-000148,0.22683065196878535
ACH-000150,0.23278636451070026
ACH-000152,0.12900303594193407
ACH-000153,-0.01934782264623979
ACH-000159,0.1622540238724887
ACH-000160,0.2863771156787329
ACH-000163,0.11772130429370806
ACH-000167,0.4586376432268252
ACH-000168,0.07995630904182363
ACH-000169,0.2043489965326635
ACH-000178,0.19816783315397796
ACH-000183,0.16152314907748466
ACH-000188,0.2682931624490633
ACH-000189,0.2540008831502269
ACH-000190,0.3620856411148949
ACH-000198,0.25651635001119605
ACH-000203,0.1036983992640366
ACH-000204,0.05840675286498264
ACH-000206,0.0971547568134342
ACH-000207,0.2594815481591801
ACH-000208,-0.06999789150201148
ACH-000210,-0.028004263670666298
ACH-000211,0.2388165730923403
ACH-000215,0.15108056060500816
ACH-000221,0.13744400971001874
ACH-000222,0.3262830486372716
ACH-000223,0.2306666737679587
ACH-000226,0.2626740852217045
ACH-000227,0.09891678660910977
ACH-000228,0.2450198735477351
ACH-000231,0.1414057613383224
ACH-000232,0.15059948762840095
ACH-000233,0.23967700762059085
ACH-000234,0.1987083657520003
ACH-000235,0.18790279370082608
ACH-000237,0.26391063299902595
ACH-000238,0.280490289167245
ACH-000242,0.2279783439855731
ACH-000243,0.17886471891926775
ACH-000244,0.18155042322332204
ACH-000246,0.12084487780711635
ACH-000248,0.09835608084454683
ACH-000250,0.20075346751794734
ACH-000251,0.3852439157430113
ACH-000252,0.16002504971472764
ACH-000253,0.1183595448486334
ACH-000255,0.21008697168611787
ACH-000256,0.21655574969424984
ACH-000257,0.13414800031313265
ACH-000258,-0.010071414749967785
ACH-000259,0.161149688092983
ACH-000260,0.21145441438611165
ACH-000261,0.15786288117750066
ACH-000262,0.10899700994482912
ACH-000263,0.0731751525995213
ACH-000264,0.11733355346258917
ACH-000265,0.15125240420163008
ACH-000266,0.23293037919083234
ACH-000272,0.2198182231216281
ACH-000274,0.16492502385550986
ACH-000277,0.12082762286959005
ACH-000278,0.20610646292237975
ACH-000279,0.2560256297976939
ACH-000280,0.15291832538892342
ACH-000281,0.19951794233619066
ACH-000288,0.28476075205726503
ACH-000291,0.08539970355954543
ACH-000293,0.14993388200830968
ACH-000294,0.2186017254118693
ACH-000295,0.15651391126267922
ACH-000296,0.17618986299189535
ACH-000302,0.15022511819235418
ACH-000304,-0.07962536260465666
ACH-000307,0.2351884291908543
ACH-000308,0.20871739189267405
ACH-000310,0.09838151295742677
ACH-000311,0.2445255278124515
ACH-000312,0.26382733043695644
ACH-000315,0.12162093432877953
ACH-000316,0.1591177085302038
ACH-000317,0.28638512772307817
ACH-000318,0.1185095385051494
ACH-000319,0.04379573741522959
ACH-000320,0.2369189295995772
ACH-000322,0.15149585489152886
ACH-000323,0.10225981225394633
ACH-000324,0.17892229544944666
ACH-000329,0.23337241300052305
ACH-000330,0.1319412551835099
ACH-000331,0.14815062143365645
ACH-000332,0.18760291198728413
ACH-000334,-0.06035977916987573
ACH-000335,0.2279027783703241
ACH-000336,0.03598604565803306
ACH-000337,0.1453537733291268
ACH-000338,0.10286352173716434
ACH-000339,0.14981362367054502
ACH-000341,0.4713085953461988
ACH-000348,0.17031262018924287
ACH-000350,0.2558464994562502
ACH-000352,0.0682216788582965
ACH-000356,0.23280281602281225
ACH-000361,0.09016282485452852
ACH-000362,0.12629179138097366
ACH-000363,0.2292416099932628
ACH-000364,0.18570363271427803
ACH-000365,0.15601763667501234
ACH-000366,0.19073172870646984
ACH-000368,-0.0247471288132746
ACH-000374,0.2861296935958108
ACH-000375,0.2419928256281628
ACH-000376,0.2200022205802032
ACH-000381,0.20595941275708987
ACH-000383,0.13599835208592878
ACH-000387,0.13680891514479931
ACH-000389,0.09585062714570527
ACH-000390,0.20553007965110398
ACH-000393,0.2421565967234862
ACH-000395,0.13736625491121493
ACH-000396,0.08576671786016468
ACH-000397,0.268583294179824
ACH-000401,0.19977950853794466
ACH-000402,0.2842220560732009
ACH-000403,0.19102602393007725
ACH-000404,0.29170541315220816
ACH-000406,0.2470552008686367
ACH-000407,0.1827956738110216
ACH-000408,0.1652896463949563
ACH-000410,0.14227386528526675
ACH-000411,0.08989259000901255
ACH-000414,0.05386359071242788
