,TOB2 (10766)
ACH-000004,0.1635514603470561
ACH-000005,0.0279084067512398
ACH-000007,0.14111287383332638
ACH-000009,0.1375040655217982
ACH-000011,0.07438200758038907
ACH-000012,0.13522932583591749
ACH-000013,0.006188788642522242
ACH-000014,0.1867858087430164
ACH-000015,0.03952659270378365
ACH-000017,0.08062682825833098
ACH-000018,0.15951701975373594
ACH-000019,-0.007919778902352603
ACH-000021,0.08540706464990426
ACH-000022,0.08416126746448645
ACH-000025,0.011504284306792071
ACH-000028,0.036507478887804284
ACH-000030,0.02754502528101638
ACH-000035,0.12807139438285142
ACH-000036,0.03113021670025718
ACH-000037,0.1285843922520539
ACH-000039,0.13232649209263106
ACH-000040,0.05698984443701291
ACH-000041,0.11251387104009053
ACH-000042,0.015684889096388578
ACH-000045,0.11082100860358446
ACH-000047,0.05566922735204166
ACH-000052,-0.07822371980590362
ACH-000053,0.14846790019599465
ACH-000054,0.13231903082333427
ACH-000055,0.08316688885078573
ACH-000060,-0.033321436520774954
ACH-000067,0.00028209514342342814
ACH-000070,0.16856360008203095
ACH-000075,0.1149479175768829
ACH-000078,0.17497438082707925
ACH-000082,0.03650420234422262
ACH-000085,0.11633398497740295
ACH-000086,0.1647665133413608
ACH-000087,0.32224317791159873
ACH-000092,0.048485596676349454
ACH-000095,0.1069513040736612
ACH-000097,0.08716083566931081
ACH-000098,0.0853252714743157
ACH-000099,0.09878334524110237
ACH-000108,0.01574734847232758
ACH-000113,0.14135127378814388
ACH-000116,-0.0489802671138502
ACH-000118,0.02835771157072828
ACH-000120,0.1401429755563245
ACH-000123,0.1517884459120441
ACH-000127,0.141770986053844
ACH-000128,0.12549275531802526
ACH-000132,0.034495964898825685
ACH-000133,0.06768052758546453
ACH-000137,0.030450837724388943
ACH-000138,0.08335670310514606
ACH-000142,0.0619852541477245
ACH-000143,0.1150065687044206
ACH-000146,0.08900438504108288
ACH-000148,0.1969479535293016
ACH-000150,0.2512694955286467
ACH-000152,0.1854550749058883
ACH-000153,0.042935997580143014
ACH-000159,0.18790350715285015
ACH-000160,0.04556867915943826
ACH-000163,0.05737166423270925
ACH-000167,-0.07086066210650567
ACH-000168,0.0328004410494614
ACH-000169,0.07390885318577144
ACH-000178,0.16236702123423538
ACH-000183,0.017561302529584936
ACH-000188,0.1562152637997942
ACH-000189,0.22487190148562053
ACH-000190,0.025686633872727745
ACH-000198,0.02710527306529009
ACH-000203,0.4848786289681571
ACH-000204,0.07277636931519478
ACH-000206,0.3325126802097302
ACH-000207,0.11505376827177145
ACH-000208,0.12938592164990612
ACH-000210,0.19493741508471146
ACH-000211,0.05100808291180831
ACH-000215,0.11048748516113402
ACH-000221,0.19058668378580887
ACH-000222,0.11936650237132025
ACH-000223,0.08065128514319006
ACH-000226,0.12575504039368124
ACH-000227,0.191204054668612
ACH-000228,0.03582653676111981
ACH-000231,0.00987428796790638
ACH-000232,0.1177245371227848
ACH-000233,0.10713105380855348
ACH-000234,0.10947842756524344
ACH-000235,0.07730725694149207
ACH-000237,0.11509589963887727
ACH-000238,0.09714696579053678
ACH-000242,0.1684057528824818
ACH-000243,0.08337155341065937
