,SSTR2 (6752)
ACH-000004,-0.18442630024873
ACH-000005,-0.16615609233710554
ACH-000007,0.018772261184242574
ACH-000009,-0.05682985346402353
ACH-000011,-0.05433144931125945
ACH-000012,-0.0578779300138269
ACH-000013,0.036074334123895296
ACH-000014,0.04808957372900493
ACH-000015,-0.0150077137804927
ACH-000017,-0.17324356194249466
ACH-000018,0.0007983882878901066
ACH-000019,-0.07349314775760937
ACH-000021,0.024315215330969482
ACH-000022,-0.1084536313006972
ACH-000025,-0.0046580485398321535
ACH-000028,-0.11184410323762717
ACH-000030,0.0034634629468703326
ACH-000035,-0.11985856673769082
ACH-000036,0.04128727489943208
ACH-000037,-0.053630681361974124
ACH-000039,0.05170769948657117
ACH-000040,-0.07378642043991337
ACH-000041,-0.045652873559329135
ACH-000042,-0.2211171220300966
ACH-000045,0.064562060483583
ACH-000047,-0.014797258178490591
ACH-000052,0.061975380300884834
ACH-000053,-0.02890498187813225
ACH-000054,-0.1826948356526348
ACH-000055,-0.05665196328685632
ACH-000060,-0.1139483646990634
ACH-000067,-0.10069687764728012
ACH-000070,-0.005110440715948523
ACH-000075,-0.06478022887816302
ACH-000078,-0.1590459186803145
ACH-000082,-0.02720947805634631
ACH-000085,0.003996383162765225
ACH-000086,-0.08891822604611238
ACH-000087,-0.12141204461131047
ACH-000092,-0.03368752418918007
ACH-000095,-0.12524935304168233
ACH-000097,0.028849617436781005
ACH-000098,-0.05772402490341004
ACH-000099,-0.27121971899657593
ACH-000108,0.01915275790240643
ACH-000113,0.004673143904648689
ACH-000116,-0.07137161770231347
ACH-000118,-0.2302644436063228
ACH-000120,-0.3669482875650029
ACH-000123,-0.019790656078669814
ACH-000127,-0.15126153994517105
ACH-000128,-0.11824636668884445
ACH-000132,-0.10585064628835007
ACH-000133,-0.02175509151489946
ACH-000137,-0.08425212643151853
ACH-000138,-0.06949436032918714
ACH-000142,-0.08955895383192418
ACH-000143,-0.026940268865735292
ACH-000146,-0.01762904172744816
ACH-000148,0.0026603659341212275
ACH-000150,-0.004990310759137323
ACH-000152,0.011350204203513656
ACH-000153,-0.017559613212472267
ACH-000159,0.029863502678517367
ACH-000160,-0.058889969262359
ACH-000163,-0.12020944575035925
ACH-000167,0.0982586691061069
ACH-000168,-0.01588201239599546
ACH-000169,0.052929949832192465
ACH-000178,-0.08937862791030511
ACH-000183,-0.0758896223057285
ACH-000188,0.007142528089649564
ACH-000189,0.10078167728668333
ACH-000190,-0.20139342087250328
ACH-000198,0.04706118826499906
ACH-000203,0.002312654780147831
ACH-000204,0.015948723955835256
ACH-000206,-0.16036648133394474
ACH-000207,0.13720204630023286
ACH-000208,0.12728116202761333
ACH-000210,0.2687292142146638
ACH-000211,-0.0862638258949908
ACH-000215,-0.0029899407932898058
ACH-000221,-0.03407762208045601
ACH-000222,0.04789087625830227
ACH-000223,-0.0638231972845283
ACH-000226,-0.07231670424561194
ACH-000227,0.05598826820115852
ACH-000228,-0.10486860087832277
ACH-000231,-0.025763262669600308
ACH-000232,-0.004498498460299436
ACH-000233,0.025360114020993373
ACH-000234,-0.052575674515755316
ACH-000235,-0.03989075905316492
ACH-000237,0.009405155318790787
ACH-000238,-0.05655329238567501
ACH-000242,0.0869399637999982
ACH-000243,0.012910187907944626
ACH-000244,-0.09203626089446924
ACH-000246,-0.042819173239951436
ACH-000248,-0.3189479920713665
ACH-000250,-0.06193880311878312
ACH-000251,-0.09526334179071544
ACH-000252,0.02040700239122595
ACH-000253,-0.0637901195862705
ACH-000255,-0.10966717549396024
ACH-000256,-0.14646756268461728
ACH-000257,0.08465721906820603
ACH-000258,-0.1098157952403229
ACH-000259,-0.02229461840675613
ACH-000260,-0.0964598157860388
ACH-000261,-0.07427047139905919
ACH-000262,-0.05068893089896602
ACH-000263,-0.21904738155312006
ACH-000264,-0.10096658232904474
ACH-000265,0.021422530376453502
ACH-000266,-0.05441857619103409
ACH-000272,-0.0963142419723835
ACH-000274,-0.08621226188510853
ACH-000277,0.024959491101697415
ACH-000278,0.0986058398554378
ACH-000279,-0.11361357063360288
ACH-000280,-0.03219234020742733
ACH-000281,-0.2540775265013057
ACH-000288,0.009981758896356841
ACH-000291,-0.08156698608783168
ACH-000293,-0.00029249267533649863
ACH-000294,-0.032445668781669074
ACH-000295,-0.07153986814091044
ACH-000296,0.0007418831077574069
ACH-000302,-0.07589047239694804
ACH-000304,0.07688824318971887
ACH-000307,0.04551787839683735
ACH-000308,0.018868785130508443
ACH-000310,-0.13488263267469636
ACH-000311,-0.027848955764890458
ACH-000312,-0.1894745773766864
ACH-000315,0.2219393011704125
ACH-000316,-0.06379377943795445
ACH-000317,-0.048258003802276336
ACH-000318,0.026058504985243102
ACH-000319,-0.024793894582226958
ACH-000320,-0.06878455268169552
ACH-000322,0.11424939396477835
ACH-000323,0.01634694569013975
ACH-000324,-0.042116569597901096
ACH-000329,-0.04756239618361768
ACH-000330,0.058739780130462174
ACH-000331,-0.07643314314215302
ACH-000332,-0.11077333275808658
ACH-000334,-0.023627297761304213
ACH-000335,-0.15055708739544146
ACH-000336,-0.32044668934399323
ACH-000337,-0.3350231670836278
ACH-000338,-0.047980555940526526
ACH-000339,-0.02050875936239484
ACH-000341,0.06690814310926392
ACH-000348,-0.031731521819211066
ACH-000350,-0.08531431713710493
ACH-000352,-0.013270449800846748
ACH-000356,-0.027096108971053797
ACH-000361,-0.01866093954757336
ACH-000362,0.01919990417442948
ACH-000363,-0.13980033194723848
ACH-000364,0.100683372783029
ACH-000365,0.042769631887174094
ACH-000366,-0.022924860027561254
ACH-000368,-0.04451486670531445
ACH-000374,-0.148312498634858
ACH-000375,0.06367815441891538
ACH-000376,0.0743162430100595
ACH-000381,-0.024448083735140805
ACH-000383,-0.005535252014715292
ACH-000387,-0.05852222992124252
ACH-000389,-0.13967603150516847
