,PPP1R32 (220004)
ACH-000004,-0.08765821727467021
ACH-000005,-0.3807716744928202
ACH-000007,-0.06837787152091528
ACH-000009,0.0150138596785031
ACH-000011,-0.01882187760417401
ACH-000012,-0.03676096940253228
ACH-000013,-0.08930856408046986
ACH-000014,0.0875252105725218
ACH-000015,-0.04529425964343595
ACH-000017,-0.13231105823072434
ACH-000018,-0.03404966195307373
ACH-000019,0.039286626686444566
ACH-000021,-0.15853552029512102
ACH-000022,-0.06039853009072965
ACH-000025,-0.07360627942539291
ACH-000028,-0.02669089240207373
ACH-000030,-0.052002245551372964
ACH-000035,0.037441704337976334
ACH-000036,-0.05553975242366015
ACH-000037,-0.0447722766703011
ACH-000039,-0.11007041005700964
ACH-000040,-0.03004824615064221
ACH-000041,0.01399044683614029
ACH-000042,-0.0575938395002398
ACH-000045,-0.06643629049632761
ACH-000047,-0.05814857054956578
ACH-000052,-0.06619059645210539
ACH-000053,-0.048836391570957975
ACH-000054,-0.02756149930699184
ACH-000055,0.01034546888185708
ACH-000060,0.011756498286658795
ACH-000067,-0.02057250683159861
ACH-000070,-0.08290250257403782
ACH-000075,-0.154597855029819
ACH-000078,-0.009972556915066384
ACH-000082,-0.05248897193669781
ACH-000085,-0.05694635947211864
ACH-000086,-0.26648786166511473
ACH-000087,-0.09243947390264601
ACH-000092,-0.08342705057148894
ACH-000095,-0.005504837034103831
ACH-000097,-0.03157453819023244
ACH-000098,-0.0143454620758109
ACH-000099,-0.10017480743890103
ACH-000108,-0.12510694747275655
ACH-000113,-0.1569922389880778
ACH-000116,-0.08266621620948643
ACH-000118,-0.1463247279665474
ACH-000120,-0.024418188188387948
ACH-000123,-0.08986935977823189
ACH-000127,-0.051528327200437575
ACH-000128,-0.030006322029950943
ACH-000132,-0.15452897866845075
ACH-000133,-0.18453046025003195
ACH-000137,-0.18014363389579324
ACH-000138,-0.17534243695998195
ACH-000142,-0.11766201718454565
ACH-000143,-0.14677083039858832
ACH-000146,-0.01960389749785782
ACH-000148,-0.08090175881106942
ACH-000150,-0.2752668073458661
ACH-000152,-0.16897215384016906
ACH-000153,-0.027345600036627647
ACH-000159,-0.018827537609250343
ACH-000160,-0.1599932277723165
ACH-000163,-0.0513046017308129
ACH-000167,-0.02250064281497791
ACH-000168,-0.15457239943041046
ACH-000169,-0.0009601712364646844
ACH-000178,-0.05693509290938156
ACH-000183,-0.013851898796791409
ACH-000188,-0.20367625181264634
ACH-000189,-0.2264107669395993
ACH-000190,-0.1132436295658355
ACH-000198,-0.10304908546158684
ACH-000203,0.04129420426664104
ACH-000204,-0.02655280600720733
ACH-000206,-0.02711630079874227
ACH-000207,-0.0620137376934395
ACH-000208,-0.2454314357139286
ACH-000210,-0.05160668044438877
ACH-000211,-0.05648028957606084
ACH-000215,-0.0630405599210282
ACH-000221,-0.17722460825795425
ACH-000222,-0.036789940267507634
ACH-000223,-0.024272511618542426
ACH-000226,-0.1083172619811633
ACH-000227,-0.13074625242718188
ACH-000228,-0.1377832744769253
ACH-000231,-0.060752941455222365
ACH-000232,0.022437247987039118
ACH-000233,-0.09707987756961586
ACH-000234,-0.06868081116372292
ACH-000235,-0.08643272385830282
ACH-000237,-0.08472420475611349
ACH-000238,-0.10867008529939416
ACH-000242,0.13804168815993206
ACH-000243,-0.02946226094527305
ACH-000244,-0.17134431036776165
ACH-000246,-0.08642784676012953
ACH-000248,0.03501870950787564
ACH-000250,-0.07708027253071785
ACH-000251,-0.057526066108894436
ACH-000252,-0.03234606415588848
ACH-000253,0.06263697681347942
ACH-000255,-0.05555590546128419
ACH-000256,-0.2024824613571716
ACH-000257,-0.07403013621637931
ACH-000258,-0.12777171886073702
ACH-000259,-0.07683530455218106
ACH-000260,-0.108076047781921
ACH-000261,-0.1296325681616038
ACH-000262,-0.18088543563088502
ACH-000263,-0.08989699912679781
ACH-000264,-0.1564109959545493
ACH-000265,-0.12346821906816802
ACH-000266,-0.025629580818142584
ACH-000272,0.06957813764329128
ACH-000274,0.02145738498526134
ACH-000277,-0.03268518497670663
ACH-000278,0.03767418750258154
ACH-000279,-0.008050847919961903
ACH-000280,-0.09530305462137044
ACH-000281,-0.0973280614837885
ACH-000288,-0.10385291182502486
ACH-000291,-0.015451177523518288
ACH-000293,-0.2289267303123887
ACH-000294,-0.07070773883134647
ACH-000295,0.06367381172373282
ACH-000296,0.020138500795708062
ACH-000302,-0.0811595932420175
ACH-000304,-0.045578437453198575
ACH-000307,-0.07010277481388784
ACH-000308,-0.30524273251738626
ACH-000310,-0.15063586615601587
ACH-000311,0.01109689461261863
ACH-000312,0.0023498614924413077
ACH-000315,-0.18185194158579288
ACH-000316,-0.2629461742214326
ACH-000317,-0.0219405963155003
