,TIGIT (201633)
ACH-000414,-0.13183425346024671
ACH-000415,-0.2453959931057143
ACH-000416,-0.0637472004067838
ACH-000420,-0.15555196631151286
ACH-000421,-0.1936326692509414
ACH-000424,-0.11657064867193803
ACH-000425,-0.09235668476105308
ACH-000426,-0.19752845827353485
ACH-000427,-0.06850274028116371
ACH-000433,0.28965932851200643
ACH-000435,0.03342496372159897
ACH-000436,-0.06932832642757047
ACH-000444,-0.15682773265699576
ACH-000445,-0.07015483472600445
ACH-000448,-0.15074822056902504
ACH-000450,-0.2273789051801646
ACH-000452,-0.1592363787713199
ACH-000454,-0.01937628358050836
ACH-000458,-0.13580481924370644
ACH-000459,-0.1209540440756099
ACH-000460,-0.11045514759403603
ACH-000461,-0.0897225290627259
ACH-000463,-0.19537443060972512
ACH-000464,0.052633945549019706
ACH-000466,-0.2527429225971195
ACH-000467,-0.10079924202495352
ACH-000468,-0.15341257315832246
ACH-000469,-0.12532697937109685
ACH-000470,-0.24406709627170226
ACH-000471,-0.13935300341701573
ACH-000472,-0.135448482149849
ACH-000473,-0.10255468156595247
ACH-000475,-0.1210039183513478
ACH-000476,-0.14713870405500248
ACH-000477,-0.26610700619437555
ACH-000479,0.0833975743303123
ACH-000480,-0.13934152654562287
ACH-000481,-0.07677342086307166
ACH-000483,-0.2093023890990823
ACH-000484,-0.10893149413539156
ACH-000485,-0.08858785213805791
ACH-000486,-0.033462347997416736
ACH-000487,-0.10224965634968752
ACH-000488,-0.12754893023024252
ACH-000490,-0.14833249263678758
ACH-000491,-0.1554921592007266
ACH-000495,0.003462855834562668
ACH-000496,-0.18413172245115356
ACH-000499,-0.2581436163239361
ACH-000500,-0.3441849975009237
ACH-000502,-0.1801863123332173
ACH-000503,-0.06837402171193141
ACH-000505,-0.18017383446433727
ACH-000507,-0.13470224447341012
ACH-000510,-0.06535318559547894
ACH-000511,-0.10202083438929954
ACH-000512,-0.21027931162280225
ACH-000516,-0.14028168189946733
ACH-000517,-0.13447386306369685
ACH-000518,-0.21450208958079275
ACH-000520,-0.07235242763730007
ACH-000521,-0.2153608530331123
ACH-000522,-0.12940950853112704
ACH-000524,-0.11930556773808165
ACH-000527,-0.037331456058409734
ACH-000528,-0.1173917823717791
ACH-000537,-0.09745221473852476
ACH-000541,-0.00044535908735349433
ACH-000542,-0.06488339166318126
ACH-000544,-0.15494707502553867
ACH-000545,-0.04464732029049173
ACH-000547,0.09154496376024923
ACH-000548,-0.2004025787071428
ACH-000549,-0.2470191010161662
ACH-000550,-0.0916306015014589
ACH-000552,-0.19633287866650967
ACH-000556,-0.09235034133860397
ACH-000557,-0.18787282484669685
ACH-000569,-0.17839723344725394
ACH-000570,-0.14085999419114634
ACH-000571,-0.07522970994707594
ACH-000573,-0.1969581287493942
ACH-000576,-0.14536233524757391
ACH-000579,-0.08592907601605641
ACH-000580,-0.05171309641743305
ACH-000584,-0.1275973420580392
ACH-000585,-0.17364212561066364
ACH-000588,-0.17116080927629565
ACH-000589,-0.11420120039288728
ACH-000591,-0.08276088289455794
ACH-000593,-0.3269280598579489
ACH-000600,-0.21833332360420696
ACH-000601,-0.05538097558059895
ACH-000605,-0.06957706201498948
ACH-000606,-0.016468823296483127
ACH-000608,-0.08510521181972618
ACH-000614,-0.13042140485170092
ACH-000616,0.00032540715552696896
ACH-000618,-0.1697351521463262
ACH-000619,-0.17306306203329702
ACH-000620,-0.24156231484043744
ACH-000621,-0.10005272926943833
ACH-000622,-0.10418552540212557
ACH-000623,-0.14982767963521434
ACH-000624,-0.07136180739069786
ACH-000627,-0.12647343613577147
ACH-000630,-0.15515739205119752
ACH-000631,-0.39270917169354025
ACH-000632,-0.1618753474102667
ACH-000633,-0.15566520460252325
ACH-000637,-0.07711085438971284
ACH-000638,-0.24597891435360866
ACH-000646,0.07568856385723216
ACH-000647,-0.11685219617105312
ACH-000648,-0.22791321410880785
ACH-000649,-0.0979133996755558
ACH-000651,-0.06440940970197498
ACH-000652,-0.07500033537536581
ACH-000653,-0.07254184225319571
ACH-000657,0.0015464141421311973
ACH-000658,-0.14594343615631222
ACH-000661,-0.19229963840319653
ACH-000662,-0.029840008365280755
ACH-000663,0.06215995028229531
ACH-000665,-0.04273638315448285
ACH-000671,-0.2482959364209309
ACH-000672,0.02866293892611672
ACH-000673,-0.12403641521720707
ACH-000676,-0.0533761613137162
ACH-000677,-0.05099042433703209
ACH-000681,-0.17474289929334486
ACH-000683,-0.005845297306429005
ACH-000684,-0.2268821997797664
ACH-000688,-0.19041536601700607
ACH-000693,-0.06225180943592407
ACH-000694,-0.039227542302259256
ACH-000695,-0.11407543175506975
ACH-000696,-0.23124405325246705
ACH-000697,-0.08997260873372889
ACH-000699,-0.1323405379938706
ACH-000701,-0.091168701127084
ACH-000706,-0.15578022260431226
ACH-000711,-0.1457292741000745
ACH-000713,-0.21563967916422594
ACH-000714,-0.13577193769558266
ACH-000718,-0.19014927180073984
ACH-000720,-0.1222174888095229
ACH-000721,-0.1734289240525147
ACH-000724,8.776366043832288e-05
ACH-000725,-0.06421425352962537
ACH-000732,-0.14138665986258753
ACH-000734,-0.0973406802231058
ACH-000735,-0.1358882923072202
ACH-000736,-0.17177558085719122
ACH-000738,-0.14130321332941168
ACH-000746,-0.2462381097831189
ACH-000747,0.014865151107449596
ACH-000748,-0.014808483784174415
ACH-000753,-0.15697630770839055
ACH-000756,-0.18355498870580148
ACH-000757,-0.21825032412749712
ACH-000758,-0.212605433532787
ACH-000760,-0.06807167293056421
ACH-000762,-0.10284398319679222
ACH-000763,-0.10163810287426492
ACH-000764,-0.2530993990977793
ACH-000765,-0.19917296750460745
ACH-000766,-0.0829543017723444
ACH-000767,-0.020265954734708002
ACH-000768,-0.12886376529046567
ACH-000769,-0.1044354404202478
ACH-000770,-0.1277406093338508
ACH-000771,-0.03528367429878205
ACH-000773,-0.15979618868818612
ACH-000776,-0.031179678071753064
ACH-000777,-0.08030147904623335
ACH-000778,-0.20104079875068775
ACH-000781,-0.07684741884305676
ACH-000782,-0.3646834046568072
ACH-000783,-0.16901830063872955
ACH-000784,-0.09429000343807796
ACH-000785,-0.15522991684152415
ACH-000787,-0.152449932074571
ACH-000788,-0.146613990983513
ACH-000791,-0.15859855137242365
ACH-000792,-0.17693136529792078
ACH-000794,-0.10873232669250574
ACH-000796,-0.14998746444510114
ACH-000798,-0.013786111702000323
ACH-000799,-0.06617511454263905
ACH-000800,-0.3287516466606395
ACH-000802,-0.15255750544308766
ACH-000804,-0.1056060661337018
ACH-000805,-0.08599497376124735
ACH-000809,-0.23714811559939025
ACH-000810,-0.2298527111394962
ACH-000811,-0.13531126332531054
ACH-000817,-0.10846515709525673
ACH-000819,-0.07348815623569202
ACH-000820,-0.037231663229653315
ACH-000821,-0.10577830149195083
ACH-000822,-0.027574614757982882
ACH-000823,-0.038378008068471726
ACH-000824,-0.14435171691203488
ACH-000827,-0.08880939716093361
ACH-000829,-0.2609590218923297
ACH-000831,-0.11426887050506328
ACH-000832,-0.23647112966991846
ACH-000833,0.01570266150428416
ACH-000834,-0.025550926400692408
ACH-000835,-0.2757559559085805
ACH-000836,-0.09081863524238808
ACH-000837,-0.18859356601201485
ACH-000838,-0.04192143919582466
ACH-000839,-0.0790119146936352
ACH-000840,-0.1868371155078968
ACH-000841,-0.11622927526234192
ACH-000843,-0.0144491342308086
ACH-000846,-0.2717478304983781
ACH-000847,0.09599638613228108
ACH-000848,-0.08712609508590992
ACH-000849,-0.10070415688848264
ACH-000851,-0.1531779200071288
ACH-000855,-0.1323120033509764
ACH-000856,-0.08141662711187324
ACH-000858,-0.1161356555941852
ACH-000859,-0.15060145644579478
ACH-000861,-0.10082094741548593
ACH-000862,-0.17584834253388848
ACH-000865,0.023410140157986342
ACH-000866,-0.06061823543966882
ACH-000867,-0.19964107208534848
ACH-000869,-0.020575046049465102
ACH-000872,-0.1305470479348939
ACH-000873,-0.14044414991109028
ACH-000876,-0.2650760210424646
ACH-000878,-0.14341726288300055
ACH-000880,-0.24440368777458005
ACH-000881,-0.12338740251751652
ACH-000882,-0.06489851347470893
ACH-000884,-0.20021930840349325
ACH-000885,-0.08051611915374036
ACH-000887,-0.10262639128742733
ACH-000889,-0.012640205578534408
ACH-000896,-0.3141571382942908
ACH-000898,-0.08015758085312866
ACH-000900,-0.05334815273798565
ACH-000901,-0.06557282157656688
ACH-000905,-0.2532036999958754
ACH-000906,-0.1545051606597838
ACH-000907,-0.09902870967021107
ACH-000910,-0.11781618689704647
ACH-000911,-0.2162072823356823
ACH-000912,-0.06129876212988732
ACH-000913,-0.06076874094439268
ACH-000915,-0.004092026322385355
ACH-000916,0.014831497906855713
ACH-000917,-0.08457826995519332
ACH-000920,-0.11579462640736107
ACH-000921,-0.09903640084451752
ACH-000924,-0.0342252075616495
ACH-000926,-0.1856980497431001
ACH-000928,-0.17972061499119993
ACH-000929,-0.15856944083659327
ACH-000932,-0.17096292242437788
ACH-000935,-0.0493676996623703
ACH-000936,-0.11531245455120075
ACH-000937,-0.08170850934158423
ACH-000938,-0.03924765678848436
ACH-000939,0.030135007122759287
ACH-000941,-0.18248251379678032
ACH-000943,-0.12947492118782994
ACH-000946,-0.12491678331153196
ACH-000947,-0.08457772756395525
ACH-000948,-0.1574217526405832
ACH-000950,-0.3064024277968296
ACH-000953,-0.15834709005147174
ACH-000954,-0.05309089688464299
ACH-000957,-0.1911167861483524
ACH-000958,-0.07223584295968666
ACH-000960,-0.1666436149539234
ACH-000963,-0.23177790276517202
ACH-000968,-0.0158831341510586
ACH-000969,-0.0860189546779131
ACH-000972,-0.03806698482799152
ACH-000973,-0.2243146879524752
ACH-000974,-0.011941547280498715
ACH-000978,-0.10955070191247153
ACH-000984,0.036847424147188584
ACH-000986,-0.19147531217971128
ACH-000988,-0.11412280348837756
ACH-000993,0.07942170657189619
ACH-000994,-0.17762852039018073
ACH-000996,-0.20684293007629373
ACH-001001,-0.254713171772992
ACH-001020,-0.04115016326319726
ACH-001028,-0.15294918323357368
ACH-001031,-0.13503733605465446
ACH-001038,-0.12199386760284253
ACH-001048,-0.15316700653389448
ACH-001050,-0.010548979135992613
ACH-001053,-0.17182013055360346
ACH-001054,-0.11792188163572102
ACH-001061,-0.14422133712171595
ACH-001067,0.03099828385067415
ACH-001075,-0.11201968757721692
ACH-001096,-0.20099612793364924
ACH-001111,-0.2448130955106885
ACH-001119,0.05759939710154281
ACH-001128,0.3874443061898175
ACH-001134,-0.029273380115479107
ACH-001151,-0.05303949168279784
ACH-001163,0.016699715500926447
ACH-001164,-0.30965456598644514
ACH-001183,-0.04323324163901626
ACH-001192,-0.2439392198328651
ACH-001193,-0.18091152029384236
ACH-001196,-0.07970646091664763
ACH-001197,-0.22252797774928612
ACH-001205,-0.09397044582594208
ACH-001211,0.013712349134814988
ACH-001212,-0.17066916334930532
ACH-001228,-0.21258496463567755
ACH-001232,-0.2112323244311986
ACH-001239,-0.09723350566963618
ACH-001270,0.09836230387332984
ACH-001274,-0.11096648705947104
ACH-001275,-0.12009742281311818
ACH-001277,-0.3054602819700141
ACH-001278,0.056011654638550186
ACH-001280,-0.054289376125044926
ACH-001283,-0.1061138123650932
ACH-001289,-0.10271343906121944
ACH-001300,-0.09312816251783357
ACH-001301,-0.05628480871502264
ACH-001302,-0.2179976498526483
ACH-001306,-0.08408611953293306
ACH-001318,-0.17294783924342153
ACH-001322,-0.050142606686579785
ACH-001328,-0.030429773235823836
ACH-001332,-0.15964969670823614
ACH-001336,-0.22102137654412865
ACH-001346,-0.04265902687143722
ACH-001353,-0.10798730766202112
ACH-001354,-0.0443995957586277
ACH-001367,-0.17196673338394164
ACH-001368,-0.15352271547587126
ACH-001374,-0.048563180878474325
ACH-001377,0.03203345661236098
ACH-001380,-0.11537430243125595
ACH-001391,-0.2000633522797554
ACH-001408,-0.13851091089342782
ACH-001430,-0.23295215778101844
ACH-001431,-0.06472913709617742
ACH-001450,-0.20754037677236573
ACH-001496,0.02545848729127599
ACH-001500,-0.19549310953572255
ACH-001523,-0.038616778463070725
ACH-001532,-0.1260022523509484
ACH-001550,-0.04383855190630055
ACH-001552,-0.019331262876879
ACH-001554,-0.021438768887785932
ACH-001654,-0.11413060947441958
ACH-001735,-0.16129885820314627
ACH-001736,-0.09860145821693372
ACH-001737,-0.23294805162356302
ACH-001740,-0.10658440986154796
ACH-001745,-0.009645220837518837
ACH-001765,-0.03099777950802996
