,FCN3 (8547)
ACH-000004,0.027701040529084345
ACH-000005,0.08279983534935599
ACH-000007,0.1742448716249104
ACH-000009,0.003949743967917399
ACH-000011,0.13131821096931634
ACH-000012,-0.036227975361337435
ACH-000013,-0.018557074133450514
ACH-000014,0.028013628922960526
ACH-000015,0.036766351405015184
ACH-000017,-0.0059830204938695185
ACH-000018,0.1023914209911582
ACH-000019,0.05391578694088114
ACH-000021,0.08503449906915274
ACH-000022,0.05210456537637248
ACH-000025,0.07482557136635018
ACH-000028,0.052859736770764165
ACH-000030,0.11233164028089508
ACH-000035,-0.05468912303050346
ACH-000036,0.008204481011633886
ACH-000037,-0.005418705671052342
ACH-000039,0.06892105472459932
ACH-000040,-0.09607349117166744
ACH-000041,0.18429262003864727
ACH-000042,-0.01988918317048273
ACH-000045,0.042099982853171306
ACH-000047,0.0317389864624097
ACH-000052,0.018487165396294827
ACH-000053,0.09341878264922238
ACH-000054,0.03732511134673898
ACH-000055,0.055542869206091
ACH-000060,0.016237959329810796
ACH-000067,0.019818123956996874
ACH-000070,0.0416217060688304
ACH-000075,-0.11817673984144647
ACH-000078,0.15480180118034426
ACH-000082,0.08995109116409658
ACH-000085,-0.08163400188002601
ACH-000086,0.0806999184944207
ACH-000087,0.11285715868906873
ACH-000092,-0.034716166134784184
ACH-000095,0.10405416892249293
ACH-000097,7.147193148617446e-06
ACH-000098,-0.019564942485551202
ACH-000099,0.1382663121769299
ACH-000108,0.05751466454415938
ACH-000113,0.08401359907942603
ACH-000116,-0.058812961350488
ACH-000118,0.08938927177428628
ACH-000120,-0.07958954547038223
ACH-000123,0.2460270999851806
ACH-000127,-0.03863095031859441
ACH-000128,-0.14677936104066105
ACH-000132,-0.020187658523968904
ACH-000133,0.061478130870816675
ACH-000137,-0.23219009224694614
ACH-000138,0.0970097811276262
ACH-000142,0.0184897101520206
ACH-000143,0.16699790395290892
ACH-000146,0.09876665978649007
ACH-000148,0.06411662614402859
ACH-000150,-0.2268083138196151
ACH-000152,0.10707907496677856
ACH-000153,0.13106879500374038
ACH-000159,0.031785552102493835
ACH-000160,0.14644170030092152
ACH-000163,0.011002658520130491
ACH-000167,0.3662579991057328
ACH-000168,-0.2068675867775273
ACH-000169,-0.027680180681691143
ACH-000178,0.09815074962174193
ACH-000183,0.06340265291541301
ACH-000188,0.04866210798119562
ACH-000189,0.1854481596663977
ACH-000190,-0.10138823929676244
ACH-000198,0.1065199436612972
ACH-000203,0.3207178962082279
ACH-000204,0.038763538658021165
ACH-000206,0.1559435258444815
ACH-000207,0.13650084963023185
ACH-000208,0.08327306946168248
ACH-000210,0.43939789482604014
ACH-000211,0.17453257196548572
ACH-000215,-0.010620389745774906
ACH-000221,0.08901036452999847
ACH-000222,0.06332441318714853
ACH-000223,0.0853795816389791
ACH-000226,0.09747988755976277
ACH-000227,0.007946620752240964
ACH-000228,0.13329018245381558
ACH-000231,0.0677670802364
ACH-000232,0.08740334714742061
ACH-000233,0.05992538113633706
ACH-000234,-0.017407384399639885
ACH-000235,-0.047148623162981296
ACH-000237,0.039374122485872215
ACH-000238,-0.016481502860849366
ACH-000242,-0.02170289703000984
ACH-000243,-0.0033716409395981514
