,EIF2S2 (8894)
ACH-000608,-0.662606867222084
ACH-000614,-0.6648534895483373
ACH-000616,-0.5111162891995319
ACH-000618,-0.4511335472538265
ACH-000619,-0.3810689437142084
ACH-000620,-0.55316175060884
ACH-000621,-0.4205473152652844
ACH-000622,-0.6050320336498637
ACH-000623,-0.6649377430096315
ACH-000624,-0.322559471092933
ACH-000627,-0.7068337485576369
ACH-000630,-0.28577239910233004
ACH-000631,-0.2908905038234021
ACH-000632,-0.4799687548970375
ACH-000633,-0.5192977501323379
ACH-000637,-0.3763861045034678
ACH-000638,-0.4369993804011176
ACH-000646,-1.0015175232662663
ACH-000647,-0.5342754508443025
ACH-000648,-0.3163824182169246
ACH-000649,-0.3616290503217544
ACH-000651,-0.5316077032656964
ACH-000652,-0.3763320580789114
ACH-000653,-0.7202681860031154
ACH-000657,-0.45660876448898
ACH-000658,-0.3780472602012344
ACH-000661,-0.7949315714871982
ACH-000662,-1.0654252274800993
ACH-000663,-0.7084684614137482
ACH-000665,-0.6573703490840888
ACH-000671,-0.6072386032656539
ACH-000672,-0.4467126395726336
ACH-000673,-0.4767258988662352
ACH-000676,-0.42127169200492703
ACH-000677,-0.6970533750969015
ACH-000681,-0.5403548723928506
ACH-000683,-0.6446892748811591
ACH-000684,-0.4400778434386655
ACH-000688,-0.7926147071542652
ACH-000693,-0.3801265038278177
ACH-000694,-0.4759895038685328
ACH-000695,-0.6773328086836223
ACH-000696,-0.5487289119981118
ACH-000697,-0.8195275417881468
ACH-000699,-0.6594598319560478
ACH-000701,-0.634083094061567
ACH-000706,-0.6247979877652587
ACH-000711,-0.3502584081984623
ACH-000713,-0.4053794846223746
ACH-000714,-0.5823996483565133
ACH-000718,-0.6011561084189062
ACH-000720,-0.5655151570349424
ACH-000721,-0.33019304302778746
ACH-000724,-0.5434756788468177
ACH-000725,-0.8429260220602228
ACH-000732,-0.6134255745457462
ACH-000734,-0.6327346330701953
ACH-000735,-0.5075407246753018
ACH-000736,-0.467044121595938
ACH-000738,-0.44584814799662137
ACH-000746,-0.3424500006845033
ACH-000747,-0.5691258082874406
ACH-000748,-0.7313753738474078
ACH-000753,-0.41082152542423905
ACH-000756,-0.5406781512608434
ACH-000757,-0.4920722127898529
ACH-000758,-0.40431717366303743
ACH-000760,-0.6671275284158313
ACH-000762,-0.2986605245462474
ACH-000763,-0.7767689336459402
ACH-000764,-0.7798294683636564
ACH-000765,-0.5233817581952342
ACH-000766,-0.4664178550741805
ACH-000767,-0.6073705084885128
ACH-000768,-0.5199794541577879
ACH-000769,-0.6194194100209846
ACH-000770,-0.3614830498966066
ACH-000771,-0.6039660483606206
ACH-000773,-0.3892070679067816
ACH-000776,-0.2313438238271412
ACH-000777,-0.36531085546496456
ACH-000778,-0.5534236574830362
ACH-000781,-0.5453344033153176
ACH-000782,-0.44597435243616135
ACH-000783,-0.5011620670895686
ACH-000784,-0.5212140975350303
ACH-000785,-0.471762922081855
ACH-000787,-0.6831191258412822
ACH-000788,-0.6192390826246933
ACH-000791,-0.5371504396132513
ACH-000792,-0.34731689997708753
ACH-000794,-0.4308478047275927
ACH-000796,-0.5197831405191592
ACH-000798,-0.9296529488568256
ACH-000799,-0.6804229440433601
ACH-000800,-0.2916553609868223
ACH-000802,-0.5867891439039851
ACH-000804,-0.44610922246300544
ACH-000805,-0.7027404281872834
ACH-000809,-0.5414336358151615
ACH-000810,-0.5935144416958381
ACH-000811,-0.6182890879748195
ACH-000817,-0.29120714649067353
ACH-000819,-0.5092742065228176
ACH-000820,-0.4717192376837166
ACH-000821,-0.4428185464071915
ACH-000822,-0.6493733055980081
ACH-000823,-0.413716493610305
ACH-000824,-0.4688580790365268
ACH-000827,-0.6010976272818415
ACH-000829,-0.6807985538596529
ACH-000831,-0.6593746727283409
ACH-000832,-0.2339854453923056
ACH-000833,-0.4155969444168894
ACH-000834,-0.3451709812045533
ACH-000835,-0.4263070561240249
ACH-000836,-0.5084509435220621
ACH-000837,-0.5512261372013442
ACH-000838,-0.4981023332312747
ACH-000839,-0.7274839035756996
ACH-000840,-0.7422332812519348
ACH-000841,-0.3701648782269426
ACH-000843,-0.4098193683962447
ACH-000846,-0.5642384949247335
ACH-000847,-0.5418432925691032
ACH-000848,-0.6641083700173834
ACH-000849,-0.4006114632719608
ACH-000851,-0.4423065064290945
ACH-000855,-0.4201459892496376
ACH-000856,-0.630815403073855
ACH-000858,-0.3821360862644276
ACH-000859,-0.4824278465314145
ACH-000861,-0.6215262285532853
ACH-000862,-0.5072625153289804
ACH-000865,-0.4430551058787413
ACH-000866,-0.6011576899967278
ACH-000867,-0.4703531439869038
ACH-000869,-0.568329264079208
ACH-000872,-0.4529426797059429
ACH-000873,-0.8391389486798647
ACH-000876,-0.8323345617649321
ACH-000878,-0.37011265627449147
ACH-000880,-0.3475920556678541
ACH-000881,-0.3260125984525186
ACH-000882,-0.5115526045067742
ACH-000884,-0.5949817397909519
ACH-000885,-0.7547540419737587
ACH-000887,-0.5130837212329511
ACH-000889,-0.33079763306073745
ACH-000896,-0.4129193295617539
ACH-000898,-0.30668679365063234
ACH-000900,-0.5332845564305455
ACH-000901,-0.3754860850617137
ACH-000905,-0.5533949023328748
ACH-000906,-0.451105058294345
ACH-000907,-0.9014660510585268
ACH-000910,-0.4462709449930542
ACH-000911,-0.4980036179131607
ACH-000912,-0.4409019579239066
ACH-000913,-0.6324962309592971
ACH-000915,-0.7694195638181591
ACH-000916,-0.2003092635849952
ACH-000917,-0.5633742571263755
ACH-000920,-0.7077396515258373
ACH-000921,-0.4994792776452552
ACH-000924,-0.2651709636589996
ACH-000926,-0.4747434514792102
ACH-000928,-0.7080905145118775
ACH-000929,-0.6813845173966812
ACH-000932,-0.3398271573100907
ACH-000935,-0.5262898646916166
ACH-000936,-0.42512454532795735
ACH-000937,-0.3181422252243335
ACH-000938,-0.5546877004051703
ACH-000939,-0.7765211153652755
ACH-000941,-0.6304332106913599
ACH-000943,-0.5728086227266488
ACH-000946,-0.5104722091826929
ACH-000947,-0.6442945049434964
ACH-000948,-0.6598412988309299
ACH-000950,-0.4017893945687414
ACH-000953,-0.3872775230556225
ACH-000954,-0.5066192966053584
ACH-000957,-0.3361342107735245
ACH-000958,-0.7541225428247115
ACH-000960,-0.7187630408255152
ACH-000963,-0.6021359598757434
ACH-000968,-0.7737626860672491
ACH-000969,-0.5061160488193882
ACH-000972,-0.6258268108719319
ACH-000973,-0.3379164508512265
ACH-000974,-0.6377205033140346
ACH-000978,-0.5143280273581136
ACH-000984,-0.5869955776738167
ACH-000986,-0.4978173860356922
ACH-000988,-0.7064709069759211
ACH-000993,-0.7608556659545275
ACH-000994,-0.6705426004809931
ACH-000996,-0.6997336908193607
ACH-001001,-0.38280461656377385
ACH-001020,-0.5280129828819542
ACH-001028,-0.7060093447490604
ACH-001031,-0.5261325897123164
ACH-001038,-0.681053281427626
ACH-001048,-0.6030306671359752
ACH-001050,-0.4465674046514277
ACH-001053,-0.5680776765842218
ACH-001054,-0.5010954586869489
ACH-001061,-0.4098374529573365
ACH-001067,-0.670117545210228
ACH-001075,-0.40879710067767405
ACH-001096,-0.7640208463166833
ACH-001111,-0.4954190425822271
ACH-001119,-0.7890561626368111
ACH-001128,-0.7601622399754961
ACH-001134,-0.5713827107877443
ACH-001151,-0.4728588805632045
ACH-001163,-0.4134734905634623
ACH-001164,-0.7359741314651455
ACH-001183,-0.3469920537175278
ACH-001192,-0.7666858454581573
ACH-001193,-0.5226570199294366
ACH-001196,-0.4892568945283815
ACH-001197,-0.5606004473430246
ACH-001205,-0.5405790781668226
ACH-001211,-0.621436233933095
ACH-001212,-0.4767230266415376
ACH-001228,-0.4264300213184976
ACH-001232,-0.4307384792873804
ACH-001239,-0.7903424805643832
ACH-001270,-0.3929250205151911
ACH-001274,-0.5639496121002637
ACH-001275,-0.3900181553572201
ACH-001277,-0.6077573459416371
ACH-001278,-0.4236612707964161
ACH-001280,-0.7816938792028427
ACH-001283,-0.4832471580600559
ACH-001289,-0.5494390581899596
ACH-001300,-0.5635818178842307
ACH-001301,-0.415409984004656
ACH-001302,-0.6786983733243691
ACH-001306,-0.4976157832668624
ACH-001318,-0.47472468016016
ACH-001322,-0.2800978137829491
ACH-001328,-0.3544866416615109
ACH-001332,-0.27581795934939224
ACH-001336,-0.4172691648225988
ACH-001346,-0.5290342950736777
ACH-001353,-0.553669406844395
ACH-001354,-0.4760719583059935
ACH-001367,-0.6536765382787858
ACH-001368,-0.5466384825319134
ACH-001374,-0.6539494431791172
ACH-001377,-0.4949773217149484
ACH-001380,-0.3878063574666242
ACH-001391,-0.5594504164614407
ACH-001408,-0.4315739306217775
ACH-001430,-0.4744457057970016
ACH-001431,-0.4520703808804621
ACH-001450,-0.5745029557510812
ACH-001496,-0.5648585078957409
ACH-001500,-0.43175095853404
ACH-001523,-0.5923464607218769
ACH-001532,-0.5533010211821332
ACH-001550,-0.3805475045988687
ACH-001552,-0.5807772408521512
ACH-001554,-0.4718327563321194
ACH-001654,-0.5517272846792367
ACH-001735,-0.6405926795394957
ACH-001736,-0.5434308528780095
ACH-001737,0.21460225949523204
ACH-001740,-0.2732272545882913
ACH-001745,-0.2939788540809723
ACH-001765,-0.4581073750483058
