,PDCL2 (132954)
ACH-000004,-0.06088376027613882
ACH-000005,0.21583991763667695
ACH-000007,-0.029470806092826873
ACH-000009,-0.012267399497445873
ACH-000011,-0.0386070602380044
ACH-000012,-0.1104691170298618
ACH-000013,-0.024384115570564663
ACH-000014,-0.006600079677765811
ACH-000015,-0.11348821034487815
ACH-000017,-0.17085254291708574
ACH-000018,-0.07431642078637139
ACH-000019,-0.094087905960688
ACH-000021,-0.10609428236263813
ACH-000022,-0.11775511316580077
ACH-000025,-0.17177061238969582
ACH-000028,-0.050654764822815564
ACH-000030,-0.008352420449036653
ACH-000035,-0.025746452211664696
ACH-000036,-0.15560836261450062
ACH-000037,-0.021588951641188608
ACH-000039,-0.1684259588096961
ACH-000040,-0.10287943850307336
ACH-000041,-0.19879627817341025
ACH-000042,-0.04081561823128625
ACH-000045,0.04198392512864766
ACH-000047,-0.059217327257842525
ACH-000052,-0.09535291494167278
ACH-000053,-0.02189014555793449
ACH-000054,0.00913461296357935
ACH-000055,0.08433307330600175
ACH-000060,-0.15278134635602614
ACH-000067,-0.11702198400685808
ACH-000070,-0.06587430538788767
ACH-000075,-0.03859202811557335
ACH-000078,-0.1280673714874789
ACH-000082,-0.10717668258439694
ACH-000085,0.04349248752489916
ACH-000086,0.026435222391150055
ACH-000087,-0.2314800658571997
ACH-000092,0.0836644375089528
ACH-000095,-0.096311370439463
ACH-000097,-0.16814722301959567
ACH-000098,-0.07757825504395689
ACH-000099,0.007365353750485079
ACH-000108,0.03127688139173953
ACH-000113,-0.08185523211877471
ACH-000116,-0.03557475961621352
ACH-000118,-0.07885438684829073
ACH-000120,-0.003490662777093614
ACH-000123,-0.03882203234210933
ACH-000127,-0.1211885646157408
ACH-000128,-0.012909535313563298
ACH-000132,-0.13898198539321388
ACH-000133,-0.0705574877925443
ACH-000137,-0.018275248588316133
ACH-000138,-0.003943812042316866
ACH-000142,-0.14430119844860922
ACH-000143,0.13565664682312795
ACH-000146,-0.03752014888432973
ACH-000148,-0.07893673069870549
ACH-000150,-0.0046081448156253075
ACH-000152,-0.04995440881637477
ACH-000153,-0.14545276222478934
ACH-000159,-0.11866854390726934
ACH-000160,-0.11538113473496085
ACH-000163,-0.12468163680966216
ACH-000167,0.01590000649105227
ACH-000168,0.05453181593090357
ACH-000169,-0.05874367217227822
ACH-000178,-0.04570496278962441
ACH-000183,-0.03168324861521096
ACH-000188,-0.034852325772054896
ACH-000189,-0.12619423280636902
ACH-000190,0.06760549893428999
ACH-000198,-0.1192886395845024
ACH-000203,0.1833706152945804
ACH-000204,-0.1010676191084657
ACH-000206,-0.0943919927295166
ACH-000207,0.12515430826591198
ACH-000208,-0.19208360167191765
ACH-000210,-0.3339584630966148
ACH-000211,-0.04405196132756916
ACH-000215,-0.14751403706513352
ACH-000221,-0.07712082892132267
ACH-000222,0.00981497050832772
ACH-000223,-0.15380194241015768
ACH-000226,-0.08715387809383537
ACH-000227,0.01798495415334354
ACH-000228,-0.05337052717096706
ACH-000231,-0.07450418463343271
ACH-000232,0.04503254949507672
ACH-000233,0.02338425490770218
ACH-000234,0.026929844743853397
ACH-000235,0.04621618397983106
ACH-000237,-0.08588218611768587
ACH-000238,0.002497257233913976
ACH-000242,0.08334400028453674
ACH-000243,-0.09468369808916513
ACH-000244,-0.1158151072538242
ACH-000246,0.030726920961767913
ACH-000248,-0.03055117224596467
ACH-000250,0.03645239307932197
ACH-000251,0.03803800477413046
ACH-000252,-0.09666126772903784
ACH-000253,-0.13852220176723512
ACH-000255,-0.1462081035542842
ACH-000256,0.06452895232197971
ACH-000257,-0.032684651339371894
ACH-000258,0.03397603786870131
ACH-000259,-0.07486583036307141
ACH-000260,-0.04885155590193147
ACH-000261,-0.04383609238834926
ACH-000262,0.019132188966834714
ACH-000263,-0.052706567744608385
ACH-000264,-0.019873493588144227
ACH-000265,-0.04473447886307416
ACH-000266,-0.05798186481876634
ACH-000272,-0.18573992537869008
ACH-000274,-0.05687880881401473
ACH-000277,-0.04857111446019431
ACH-000278,-0.04715971627594079
ACH-000279,-0.13083813340944053
ACH-000280,-0.032247574438422036
ACH-000281,-0.0515397372168433
ACH-000288,-0.13690918531151014
ACH-000291,0.006306958958097264
ACH-000293,-0.2048671501477896
ACH-000294,0.0793610585645561
ACH-000295,0.01701552815766356
ACH-000296,-0.07911235802139588
ACH-000302,-0.07225461972152168
ACH-000304,-0.2605651304501046
ACH-000307,-0.06839241552476727
ACH-000308,-0.04414577682100855
ACH-000310,-0.11423996940392388
ACH-000311,0.07578044603554941
ACH-000312,-0.07840069174080869
ACH-000315,-0.01730252839762298
ACH-000316,-0.055442621185599165
ACH-000317,0.04359601018911701
ACH-000318,-0.05186907643969211
ACH-000319,-0.21930415577491572
ACH-000320,0.006133409300434603
ACH-000322,-0.19017636650305056
ACH-000323,-0.2984975347746656
ACH-000324,-0.08957720669885072
ACH-000329,0.009962351895680864
ACH-000330,-0.12970747253502402
ACH-000331,0.0
ACH-000332,-0.023954120125098118
ACH-000334,0.09826400817379677
ACH-000335,0.02228790625364205
ACH-000336,0.1264700322985372
ACH-000337,-0.0243925053491861
ACH-000338,-0.14086071555130744
ACH-000339,-0.09325302588102242
ACH-000341,-0.0591859709727895
ACH-000348,-0.106515028260913
ACH-000350,-0.0926200051351186
ACH-000352,-0.08229752409962715
ACH-000356,0.09863253926110636
ACH-000361,-0.0049482977543032
ACH-000362,-0.16679456673426632
ACH-000363,-0.0389669577936617
ACH-000364,-0.07923546775629564
ACH-000365,-0.02439123691436932
ACH-000366,-0.1557507439486652
ACH-000368,-0.09360928760778592
ACH-000374,-0.17830287498238126
ACH-000375,0.03717937947004097
ACH-000376,-0.2406344699788076
ACH-000381,-0.16205198220977465
ACH-000383,-0.08330340975505393
ACH-000387,-0.005544825492029608
ACH-000389,-0.04033742439846779
ACH-000390,-0.10009904598159196
ACH-000393,-0.04171533743752552
ACH-000395,0.01618998666336523
ACH-000396,-0.11238144794959043
ACH-000397,0.00753888967463451
ACH-000401,0.006849237739985514
ACH-000402,0.3129822820665357
ACH-000403,-0.08612397121703823
ACH-000404,0.005676001203257051
ACH-000406,-0.07315601151374221
ACH-000407,-0.032839290519680375
ACH-000408,-0.20469206741632148
ACH-000410,-0.0543800802404218
ACH-000411,-0.06203965335181845
ACH-000414,0.02731591197395753
ACH-000415,-0.081203473922474
ACH-000416,-0.1484817226325058
ACH-000420,-0.21737162462160686
ACH-000421,-0.0884112532529398
ACH-000424,-0.13872875534407958
ACH-000425,-0.17326793177445313
ACH-000426,-0.06186223647647285
ACH-000427,-0.04920779381769834
ACH-000433,-0.029376080159367345
ACH-000435,-0.03792311768252082
ACH-000436,-0.051964853305961886
ACH-000444,-0.12942391612216456
ACH-000445,-0.23547439134961565
ACH-000448,-0.1290130416542532
ACH-000450,-0.039656136513467166
ACH-000452,-0.049107060135442214
ACH-000454,-0.22277534043048736
ACH-000458,-0.005621027396958566
ACH-000459,-0.03251190923084993
ACH-000460,-0.1285076275391304
ACH-000461,-0.02292368742529361
ACH-000463,-0.08818760968880551
ACH-000464,0.1229505163648477
ACH-000466,-0.02261572533406681
ACH-000467,-0.11922338827688128
ACH-000468,0.02171206011134255
ACH-000469,-0.09018057873005758
ACH-000470,-0.21631072093016696
ACH-000471,-0.16567640617987345
ACH-000472,0.010336880312112691
ACH-000473,-0.029574105662913637
ACH-000475,-0.09377197560680507
ACH-000476,0.015635898914446715
ACH-000477,-0.1795063332194592
ACH-000479,0.4093650103553783
ACH-000480,-0.0985560608452448
ACH-000481,-0.02842247497840498
ACH-000483,-0.13198205853155487
ACH-000484,0.159173090887544
ACH-000485,-0.03723250530921078
ACH-000486,-0.0680465941142435
ACH-000487,-0.035007252332118106
ACH-000488,-0.04133715384250208
ACH-000490,0.017988106161121103
ACH-000491,-0.039390966019869286
ACH-000495,0.07226391855502264
ACH-000496,-0.12405111371320862
ACH-000499,0.10061906174002204
ACH-000500,-0.14592027634673704
ACH-000502,-0.06981133172409787
ACH-000503,-0.01758103959851539
ACH-000505,-0.08622361999009527
ACH-000507,-0.05432064597905703
ACH-000510,-0.10013693620969988
ACH-000511,-0.13865958669667636
ACH-000512,0.031911675182186294
ACH-000516,0.013641511476241229
ACH-000517,-0.06116886759954384
ACH-000518,0.07102983502572738
ACH-000520,-0.09909043331868728
ACH-000521,0.08167519435151359
ACH-000522,-0.042302415830718296
ACH-000524,-0.06802029535405893
ACH-000527,-0.01846183982202717
ACH-000528,-0.06576150949878762
ACH-000537,-0.030009915115019995
ACH-000541,-0.01768312891914297
ACH-000542,-0.0342913641540448
ACH-000544,-0.03765469759006258
ACH-000545,-0.06632317528387174
ACH-000547,0.012034031858368849
ACH-000548,-0.02251828434039316
ACH-000549,-0.07789056594712733
ACH-000550,-0.05753566584030551
ACH-000552,-0.043664204021006084
ACH-000556,-0.1872637912810678
ACH-000557,0.010218235307510095
ACH-000569,-0.056681236904477274
ACH-000570,0.06405386043630984
ACH-000571,-0.0446838560931007
ACH-000573,0.05192817962161672
ACH-000576,-0.0013327241674754376
ACH-000579,-0.13824111982886586
ACH-000580,0.03276324993775419
ACH-000584,0.05327033519324988
ACH-000585,-0.009436350149826654
ACH-000588,-0.114172524811629
ACH-000589,-0.06462744080907681
ACH-000591,-0.09862390858505224
ACH-000593,-0.05884311415353461
ACH-000600,-0.02307366835064647
ACH-000601,-0.1074164546617805
ACH-000605,-0.11745654186214605
ACH-000606,-0.0029460520251614287
ACH-000608,-0.05486745455203662
ACH-000614,0.012834068723323318
ACH-000616,-0.2455868094698846
ACH-000618,0.03382803306409329
ACH-000619,-0.2732671295749572
ACH-000620,0.02088206472304957
ACH-000621,-0.09705506994313673
ACH-000622,-0.14055367201598068
ACH-000623,-0.02630727558005426
ACH-000624,0.0061314518446920095
ACH-000627,-0.046833522042432386
ACH-000630,-0.031205205495931882
ACH-000631,-0.2634999382749409
ACH-000632,-0.020823702842075256
ACH-000633,-0.05301711079260362
ACH-000637,-0.09016953373037626
ACH-000638,-0.011673462448179413
ACH-000646,-0.07364185105410964
ACH-000647,-0.14378071909617152
ACH-000648,-0.07831848130465348
ACH-000649,-0.12477261267236996
ACH-000651,-0.03890926038823115
ACH-000652,-0.09250347516690853
ACH-000653,-0.09927980852712397
ACH-000657,-0.14909435258194825
ACH-000658,-0.0006012559835955687
ACH-000661,-0.15902754004344674
ACH-000662,0.030052002530973117
ACH-000663,-0.05528617670534919
ACH-000665,-0.2747151748796127
ACH-000671,-0.1312011747140035
