,WNK4 (65266)
ACH-000004,-0.12620580034791928
ACH-000005,0.002733514316546702
ACH-000007,-0.022413816407821443
ACH-000009,-0.16842711563900722
ACH-000011,-0.08972118362891253
ACH-000012,-0.3075866544617805
ACH-000013,-0.1090910462750644
ACH-000014,-0.12220547910590634
ACH-000015,-0.13005625709008833
ACH-000017,-0.24248020636581896
ACH-000018,0.02158816150579786
ACH-000019,0.13810294142968274
ACH-000021,-0.10207021450407602
ACH-000022,-0.0345841677122062
ACH-000025,0.032742026303362634
ACH-000028,-0.11684281052466194
ACH-000030,-0.28630420846571963
ACH-000035,-0.2088959961463412
ACH-000036,-0.2018501877652035
ACH-000037,-0.15405041295737082
ACH-000039,-0.24422542104346426
ACH-000040,-0.08743176305162949
ACH-000041,-0.22459061219012894
ACH-000042,-0.1461594074916083
ACH-000045,-0.08402096427896483
ACH-000047,-0.1570612997496955
ACH-000052,-0.09910731581111784
ACH-000053,-0.2286322774056395
ACH-000054,-0.19766841677436064
ACH-000055,-0.24913624402163945
ACH-000060,-0.2273023173106515
ACH-000067,-0.0016906803261799873
ACH-000070,-0.022537001448013832
ACH-000075,0.015864229911838997
ACH-000078,-0.16102735742737767
ACH-000082,-0.1980604304917599
ACH-000085,-0.0758511030603914
ACH-000086,-0.186847022973066
ACH-000087,-0.22320550016533816
ACH-000092,-0.13912056226126726
ACH-000095,-0.3298199809880412
ACH-000097,-0.14854202186040424
ACH-000098,-0.2529285247206216
ACH-000099,-0.0474233380040181
ACH-000108,-0.07524223892859509
ACH-000113,-0.20443762038352814
ACH-000116,-0.19114953796088535
ACH-000118,-0.1210280186442057
ACH-000120,-0.1559670046352865
ACH-000123,-0.09291581318571046
ACH-000127,-0.1478390310937429
ACH-000128,-0.15198320343782545
ACH-000132,-0.13657553132651173
ACH-000133,-0.038609979390195635
ACH-000137,-0.10543592093145626
ACH-000138,-0.3623979714530276
ACH-000142,-0.20042384562619944
ACH-000143,-0.13856347686174098
ACH-000146,-0.16599940301205884
ACH-000148,-0.1430029025725406
ACH-000150,-0.25992205686505504
ACH-000152,-0.23691486910024506
ACH-000153,-0.09283023870591847
ACH-000159,-0.0719738729671924
ACH-000160,-0.037635651678713015
ACH-000163,-0.25119306864178026
ACH-000167,-0.04509185426930112
ACH-000168,0.06624506089664944
ACH-000169,-0.17105875988092567
ACH-000178,-0.15049029843429315
ACH-000183,-0.21524491279757565
ACH-000188,-0.17990314992422082
ACH-000189,-0.4558405437279002
ACH-000190,-0.02265508248942153
ACH-000198,0.0453863468498184
ACH-000203,-0.3749167694711663
ACH-000204,-0.13130939631255853
ACH-000206,-0.13627997393548874
ACH-000207,-0.09407074901408444
ACH-000208,-0.09180540480416476
ACH-000210,-0.2901385295966861
ACH-000211,-0.09661990759109128
ACH-000215,-0.1980201122660064
ACH-000221,-0.3256353149519849
ACH-000222,-0.10381774346140707
ACH-000223,-0.05484988255331779
ACH-000226,-0.2636291115212745
ACH-000227,-0.20964859488350404
ACH-000228,-0.20242810709783296
ACH-000231,-0.12714034433083246
ACH-000232,-0.05481467125822016
ACH-000233,0.017153540323197644
ACH-000234,-0.14451344481899356
ACH-000235,-0.161852533019323
ACH-000237,-0.2606781059692003
ACH-000238,-0.24015174786065546
ACH-000242,-0.4091255841011224
ACH-000243,-0.1977714154788366
ACH-000244,0.1042814783244077
ACH-000246,-0.12474446338545887
ACH-000248,-0.16362994152280638
ACH-000250,-0.16524045470673562
ACH-000251,-0.2536460373234559
ACH-000252,-0.3535718353262453
ACH-000253,-0.13897944598592984
ACH-000255,-0.2696911233083832
ACH-000256,-0.16753492874885026
ACH-000257,-0.23824567917922326
ACH-000258,0.0524550489248556
ACH-000259,-0.13303215747489033
ACH-000260,-0.17210188115994365
ACH-000261,-0.1424779327003578
ACH-000262,-0.093558030581669
ACH-000263,-0.1572596776332938
ACH-000264,-0.17196930065504207
ACH-000265,-0.08985808912412327
ACH-000266,-0.10240579242728524
ACH-000272,-0.14424407579111115
ACH-000274,-0.3228879049639996
ACH-000277,-0.02858944093692898
ACH-000278,-0.17823119779052954
ACH-000279,-0.070958390693029
ACH-000280,-0.20129037401136496
ACH-000281,-0.059702883060396936
ACH-000288,-0.2714350429343002
ACH-000291,-0.13753232052553838
ACH-000293,-0.022030303036726998
ACH-000294,-0.19160595472821815
ACH-000295,-0.14000981024953468
ACH-000296,-0.2894101222565305
ACH-000302,-0.25727333183725226
ACH-000304,-0.045655653589119036
ACH-000307,-0.19527129686521053
ACH-000308,-0.2447844863657924
ACH-000310,-0.3559188517038335
ACH-000311,-0.16086046645358615
ACH-000312,-0.11233671821198124
ACH-000315,0.12432886195483
ACH-000316,-0.2853462511798475
ACH-000317,-0.2751959582994561
ACH-000318,-0.08945915470191618
ACH-000319,-0.18713780705886005
ACH-000320,-0.12017344860005155
ACH-000322,-0.06995522032407334
ACH-000323,-0.133847578856931
ACH-000324,-0.363525054982572
ACH-000329,-0.12653234363090266
ACH-000330,-0.16142341710892985
ACH-000331,-0.05438369051155245
ACH-000332,-0.2322904988820705
ACH-000334,-0.22357438083710005
ACH-000335,0.056355702996590415
ACH-000336,-0.3320105218671768
ACH-000337,-0.2299129512011598
ACH-000338,-0.3366854201098469
ACH-000339,-0.09723386964990828
ACH-000341,-0.06139984466694911
ACH-000348,-0.13556372892696394
ACH-000350,-0.0982359481418057
ACH-000352,-0.1524246544288175
ACH-000356,-0.21407804969755506
ACH-000361,-0.5388473892087758
ACH-000362,-0.10927741612356014
ACH-000363,-0.11282333350255995
ACH-000364,-0.2368455208637168
ACH-000365,-0.050304321353752575
ACH-000366,-0.2391139863145676
ACH-000368,-0.1699668826251742
ACH-000374,0.05784697344168719
ACH-000375,-0.18868278212245249
ACH-000376,-0.14506487138143906
ACH-000381,-0.21930575268092373
ACH-000383,-0.2859613015956518
ACH-000387,-0.16658926992811798
ACH-000389,-0.023242370815162314
ACH-000390,-0.16863972137257294
ACH-000393,-0.11611721113959185
ACH-000395,-0.0828637188755718
ACH-000396,-0.024698345253182902
ACH-000397,-0.39154018013835146
ACH-000401,-0.18210037901650608
ACH-000402,0.058534772988283065
ACH-000403,-0.12457704525898465
ACH-000404,-0.23729850097535
ACH-000406,-0.17914111122261492
ACH-000407,-0.09721809078381044
ACH-000408,-0.39401641227183415
ACH-000410,-0.14289969743876035
ACH-000411,-0.13870316941250307
ACH-000414,-0.03109690778554797
ACH-000415,-0.3648158837171768
ACH-000416,-0.2467693729960024
ACH-000420,0.030219419893133224
ACH-000421,-0.2553982479923199
ACH-000424,0.0336481650549268
ACH-000425,-0.11155894287534042
ACH-000426,-0.1906340445125313
ACH-000427,-0.1698608085607141
ACH-000433,-0.17470166756206693
ACH-000435,-0.2519724102717336
ACH-000436,-0.12096045148599875
ACH-000444,-0.08962011830716506
ACH-000445,-0.11994424837672148
ACH-000448,-0.10818868580316328
ACH-000450,-0.052733474474904236
ACH-000452,-0.10049842101038982
ACH-000454,-0.11344965770964224
ACH-000458,-0.21818047378404554
ACH-000459,-0.0988274400772955
ACH-000460,-0.20580252502135526
ACH-000461,-0.17315851605877852
ACH-000463,-0.07559254460576753
ACH-000464,-0.187937420138986
ACH-000466,-0.07782668345945311
ACH-000467,-0.08394079932127486
ACH-000468,-0.2930760366168527
ACH-000469,-0.11180860190621966
ACH-000470,-0.20685930262506907
ACH-000471,-0.1530838777396192
ACH-000472,-0.20179351212224692
ACH-000473,-0.09526071439420797
ACH-000475,-0.1303381360191827
ACH-000476,-0.07018986646867036
ACH-000477,-0.2562272923871016
ACH-000479,-0.3815337746485333
ACH-000480,-0.14837431319553546
ACH-000481,-0.2485236879654802
ACH-000483,-0.1533543792409246
ACH-000484,-0.029656395134974263
ACH-000485,-0.22212225531013435
ACH-000486,-0.12680478981255694
ACH-000487,-0.17634884269003814
ACH-000488,-0.19078842819440234
ACH-000490,-0.0040797181322454025
ACH-000491,-0.26201384205228884
ACH-000495,-0.1479574856058939
ACH-000496,-0.2459328033768488
ACH-000499,-0.17993612085909974
ACH-000500,0.24949322800710966
ACH-000502,-0.0321945085782942
ACH-000503,-0.059910524505951475
ACH-000505,-0.16068056210162066
ACH-000507,-0.08863246513555198
ACH-000510,-0.14347892786033314
ACH-000511,-0.05503840909760308
ACH-000512,-0.15353251107670973
ACH-000516,-0.17968791635366954
ACH-000517,-0.1189403902841405
ACH-000518,-0.11602366522383095
ACH-000520,-0.08951946975467133
ACH-000521,-0.22927277456967735
ACH-000522,-0.10201499879575772
ACH-000524,-0.20840198246558947
ACH-000527,-0.2378763853804205
ACH-000528,-0.22053011438975603
ACH-000537,0.001745013762194699
ACH-000541,-0.1118178989560139
ACH-000542,-0.14821773848154055
ACH-000544,-0.31830086781366945
ACH-000545,-0.11819870862649001
ACH-000547,-0.31861734226896865
ACH-000548,-0.19873376749103594
ACH-000549,-0.0842620565570303
ACH-000550,-0.19117573100163784
ACH-000552,-0.14128029424110172
ACH-000556,-0.30426662383407105
ACH-000557,-0.13717287827436864
ACH-000569,-0.1949985872095119
ACH-000570,-0.05733031554111925
ACH-000571,-0.17500082709483344
ACH-000573,-0.08494240493266855
ACH-000576,-0.10858701115609393
ACH-000579,-0.03754703792833109
ACH-000580,-0.271083811392112
ACH-000584,-0.10263414000127802
ACH-000585,-0.1311424184506321
ACH-000588,-0.259603687520898
ACH-000589,-0.20953479241981
ACH-000591,-0.2646364407158889
ACH-000593,-0.15159693211329578
ACH-000600,-0.2861346824792417
ACH-000601,-0.09924420660003297
ACH-000605,-0.1607464950669842
ACH-000606,-0.24439456475071705
ACH-000608,-0.2195953184326262
ACH-000614,-0.07879518672220913
ACH-000616,-0.1267770513666098
ACH-000618,-0.2588464517589829
ACH-000619,-0.14764345230932424
ACH-000620,-0.1425548729852784
ACH-000621,-0.13195442035737476
ACH-000622,-0.18910111704480825
ACH-000623,-0.20157389744967166
ACH-000624,-0.2081782842304181
ACH-000627,-0.2336256112376834
ACH-000630,-0.17350510583939993
ACH-000631,-0.16171094024876145
ACH-000632,-0.1411921967837977
ACH-000633,-0.15917723367137224
ACH-000637,-0.2530475532802789
ACH-000638,-0.09555737290069986
ACH-000646,-0.32849776860859753
ACH-000647,-0.15025146611510462
ACH-000648,-0.10487511260827644
ACH-000649,-0.20357440094742912
ACH-000651,-0.09959517199182613
ACH-000652,-0.15992145543045394
ACH-000653,-0.09917552812755816
ACH-000657,-0.13475473205938485
ACH-000658,-0.049761322576229915
ACH-000661,-0.15868607246376273
ACH-000662,-0.2918325566996594
ACH-000663,-0.1607902001971647
ACH-000665,-0.021455504424845014
ACH-000671,-0.1214287613885806
ACH-000672,0.13548145933168826
ACH-000673,-0.19824404112770136
ACH-000676,-0.22418675522351286
ACH-000677,-0.024252573583303055
ACH-000681,-0.1781403451929023
ACH-000683,-0.1991972886489048
ACH-000684,-0.032185648837145066
ACH-000688,-0.2790174562805712
ACH-000693,-0.25468140002952266
ACH-000694,-0.08099042718733954
ACH-000695,-0.1825357543626941
ACH-000696,-0.20259474603049904
ACH-000697,0.0510145796331833
ACH-000699,-0.01482056737715739
ACH-000701,0.013809957024331814
ACH-000706,-0.10987895957488394
ACH-000711,-0.1254915375627865
ACH-000713,-0.15582639628748424
ACH-000714,-0.09768072991678424
ACH-000718,0.049020062909240575
ACH-000720,-0.2228217299894623
ACH-000721,-0.10930048124529834
ACH-000724,-0.24260664645167915
ACH-000725,-0.1940575823112096
ACH-000732,-0.048883879599705964
ACH-000734,-0.01656896829228879
ACH-000735,-0.2369773195486405
ACH-000736,-0.14813587814948787
ACH-000738,-0.2267775137830115
ACH-000746,-0.28925717883888513
ACH-000747,-0.23427143229577946
ACH-000748,-0.1595562941975058
ACH-000753,-0.0698250968797003
ACH-000756,-0.13714074477687824
ACH-000757,-0.0827038495983693
ACH-000758,-0.2961205002854281
ACH-000760,-0.17134243429796694
ACH-000762,-0.19481252685970066
ACH-000763,-0.1385590166527291
ACH-000764,-0.0053634206794698856
ACH-000765,-0.15101596822205293
ACH-000766,-0.37751583001389505
ACH-000767,-0.13849516467073564
ACH-000768,-0.09509228784723853
ACH-000769,-0.09595762535376462
ACH-000770,-0.11473274195723195
ACH-000771,-0.025708403736845402
ACH-000773,-0.2438482651524461
ACH-000776,-0.2978439107861728
ACH-000777,-0.05445722683978782
ACH-000778,-0.1794490118903888
ACH-000781,-0.13764906197564247
ACH-000782,-0.15089807838265204
ACH-000783,-0.11543978968604598
ACH-000784,-0.23516009945783806
ACH-000785,-0.1472694580885942
ACH-000787,-0.14940153141947576
ACH-000788,-0.25205033983679137
ACH-000791,-0.1759988562806168
ACH-000792,-0.10533715178483027
ACH-000794,-0.2263154130650111
ACH-000796,-0.11538341042234232
ACH-000798,-0.31584559770520193
ACH-000799,-0.021229408026193088
ACH-000800,-0.1963835063219641
ACH-000802,-0.19542178975924196
ACH-000804,-0.2690413162363333
ACH-000805,-0.2504147398135572
ACH-000809,-0.20238516018801844
ACH-000810,-0.2389661715481849
ACH-000811,-0.2269210694935413
ACH-000817,-0.0884911843964816
ACH-000819,-0.055944208194113366
ACH-000820,-0.3464340889715606
ACH-000821,-0.4241101108569259
ACH-000822,-0.23261229904019454
ACH-000823,-0.26557570434182953
ACH-000824,-0.16909103468017306
ACH-000827,-0.2064687647257356
ACH-000829,-0.039263114266542026
ACH-000831,0.08906189573400887
ACH-000832,-0.18260161070652514
ACH-000833,-0.17568214440547025
ACH-000834,-0.031189192195871837
ACH-000835,-0.19308200750491827
ACH-000836,-0.10831788736076156
ACH-000837,-0.19434127233909934
ACH-000838,-0.08516171678234434
ACH-000839,-0.218955115474108
ACH-000840,-0.2192550740460817
ACH-000841,-0.34652565030460913
ACH-000843,-0.17744916322426885
ACH-000846,-0.12138316525624335
ACH-000847,-0.1397996829415271
ACH-000848,-0.15090223506253322
ACH-000849,-0.2509606332516136
ACH-000851,-0.015965806318178018
ACH-000855,-0.17615382050102296
ACH-000856,-0.22546220209693385
ACH-000858,-0.21987507264727288
ACH-000859,-0.057946532690550986
ACH-000861,-0.14894658281655898
ACH-000862,-0.11048062168847947
ACH-000865,-0.04795245406919329
ACH-000866,-0.09741678669702478
ACH-000867,-0.18349336076201875
ACH-000869,-0.2514800221070114
ACH-000872,-0.15477680549159492
ACH-000873,-0.14354568777511886
ACH-000876,-0.06791241177822763
ACH-000878,-0.0601418815220598
ACH-000880,0.03964846811139116
ACH-000881,-0.15326947705330754
ACH-000882,-0.18263106332282028
ACH-000884,-0.1510570476197843
ACH-000885,-0.08653148851392539
ACH-000887,-0.20918167098306367
ACH-000889,-0.10320977062547514
ACH-000896,-0.11531310345692106
ACH-000898,-0.17750164911069394
ACH-000900,-0.12681849221691566
ACH-000901,-0.14177032859753794
ACH-000905,-0.19799232584581405
ACH-000906,-0.10840918977102992
ACH-000907,-0.014680924063451782
ACH-000910,-0.10947870170622533
ACH-000911,-0.2269656617472069
ACH-000912,-0.11646474053049405
ACH-000913,-0.07027348073664802
ACH-000915,-0.0005378012525441759
ACH-000916,-0.5290656944054999
ACH-000917,-0.15259431045253954
ACH-000920,-0.06406491450441174
ACH-000921,-0.20800459303742386
ACH-000924,-0.18776037162315984
ACH-000926,-0.2304005405735372
ACH-000928,-0.19440527492109935
ACH-000929,-0.19856849581380048
ACH-000932,-0.181059574250218
ACH-000935,-0.2666239829579802
ACH-000936,-0.2236911867409528
ACH-000937,-0.25744923026390304
ACH-000938,-0.23623009575059686
ACH-000939,0.057943017249718565
ACH-000941,-0.17856464919840234
ACH-000943,-0.12257618525136232
ACH-000946,-0.1320195958661867
ACH-000947,-0.1013103476243502
ACH-000948,-0.18215198392953352
ACH-000950,-0.04512536881972923
ACH-000953,-0.3385213585360209
ACH-000954,-0.3313606404706023
ACH-000957,-0.2808507119759513
ACH-000958,-0.06972196139589552
ACH-000960,-0.18346103783589796
ACH-000963,-0.11612923396275995
ACH-000968,-0.2518969616793937
ACH-000969,-0.2316892856025305
ACH-000972,-0.4933329420597741
ACH-000973,-0.1414859414310762
ACH-000974,-0.12308726647831884
ACH-000978,-0.2044898304006539
ACH-000984,-0.10512060705477197
ACH-000986,-0.14283754860539982
ACH-000988,-0.18857829833450485
ACH-000993,-0.15809285171078366
ACH-000994,-0.0853511690619943
ACH-000996,-0.3139954501590197
ACH-001001,-0.18874805257025232
ACH-001020,-0.17567833404906302
ACH-001028,-0.1779014777012868
ACH-001031,-0.16579857757194946
ACH-001038,-0.09365883704501234
ACH-001048,-0.17530159569192355
ACH-001050,-0.16684121923441692
ACH-001053,-0.2382670139298546
ACH-001054,-0.2027622552168521
ACH-001061,-0.1530597903899685
ACH-001067,-0.32563842759599554
ACH-001075,-0.19401641320407972
ACH-001096,-0.19584170126060527
ACH-001111,-0.008950957387919633
ACH-001119,-0.3455786636716986
ACH-001128,-0.43639411148041984
