,MLIP (90523)
ACH-000004,-0.2085481111110429
ACH-000005,-0.01721135847016221
ACH-000007,-0.042842407943152826
ACH-000009,0.005405328815316207
ACH-000011,-0.09476217120763457
ACH-000012,-0.14180136644755126
ACH-000013,-0.08310176629732938
ACH-000014,-0.17404037323324253
ACH-000015,-0.08179507442729682
ACH-000017,-0.09637452226143904
ACH-000018,-0.21072809598745348
ACH-000019,-0.21650639722218112
ACH-000021,-0.04261454131870369
ACH-000022,-0.2211077261193992
ACH-000025,-0.10735685816850464
ACH-000028,-0.12239831686506705
ACH-000030,-0.06436252758570074
ACH-000035,-0.2652711202834812
ACH-000036,-0.00779570295194579
ACH-000037,-0.04798578038866811
ACH-000039,-0.18265899925059467
ACH-000040,-0.06640118110006804
ACH-000041,-0.1180414807427156
ACH-000042,-0.03888242089205091
ACH-000045,-0.08476996142376375
ACH-000047,0.008397684630024433
ACH-000052,-0.05602186462446551
ACH-000053,-0.06347525662562073
ACH-000054,-0.04747299857322901
ACH-000055,0.1084424378642544
ACH-000060,-0.13491777806226768
ACH-000067,-0.17974419873796546
ACH-000070,-0.09975529305436498
ACH-000075,0.018585653478280603
ACH-000078,-0.05294768465048343
ACH-000082,-0.08769285703920153
ACH-000085,-0.21083466325912925
ACH-000086,-0.019746287756999402
ACH-000087,-0.015980199886972385
ACH-000092,0.02543379659232545
ACH-000095,-0.19014884090537745
ACH-000097,-0.1010744505649265
ACH-000098,-0.07619812529462706
ACH-000099,-0.02639344312004435
ACH-000108,-0.0915883509569558
ACH-000113,-0.2291404500486548
ACH-000116,-0.11598849669622023
ACH-000118,0.0267488062174052
ACH-000120,-0.0499763363713604
ACH-000123,-0.1327384030493026
ACH-000127,-0.144817573426788
ACH-000128,-0.1456843398859852
ACH-000132,-0.0818132816128131
ACH-000133,-0.11384302572881827
ACH-000137,-0.05559840012656971
ACH-000138,-0.05322540194001038
ACH-000142,0.01220690988010455
ACH-000143,-0.09590959238016347
ACH-000146,-0.04853467567154544
ACH-000148,0.060715774571069775
ACH-000150,-0.0376105981005708
ACH-000152,-0.11538639447662975
ACH-000153,-0.1305905679664059
ACH-000159,-0.09188247533817873
ACH-000160,-0.07765303497565466
ACH-000163,-0.17393455077844658
ACH-000167,-0.03823383349633674
ACH-000168,-0.09435400649996392
ACH-000169,-0.2426271499659924
ACH-000178,-0.04898134556941353
ACH-000183,-0.1013966114261282
ACH-000188,-0.1805446823269297
ACH-000189,0.1467239490743185
ACH-000190,-0.241415923081926
ACH-000198,-0.1544800785497159
ACH-000203,-0.03414901273496359
ACH-000204,-0.10448376268484046
ACH-000206,-0.09940902218838699
ACH-000207,-0.038169252061747615
ACH-000208,-0.1689401956222517
ACH-000210,-0.08486610347644659
ACH-000211,0.038091370782634026
ACH-000215,-0.08832848623143517
ACH-000221,-0.02753130461505654
ACH-000222,-0.12673492866186012
ACH-000223,-0.10476599902624924
ACH-000226,-0.10645395006848972
ACH-000227,0.0064702567569777
ACH-000228,-0.2854782004224218
ACH-000231,-0.15973773076102527
ACH-000232,-0.11029507565807052
ACH-000233,-0.0999010367062875
ACH-000234,-0.12280022270999084
ACH-000235,-0.10351688705223984
ACH-000237,0.009014177293193152
ACH-000238,-0.08601379038346167
ACH-000242,-0.24336720846818466
ACH-000243,-0.0707934561658331
ACH-000244,0.01843643481513776
ACH-000246,-0.13521141393215774
ACH-000248,-0.21429220233926968
ACH-000250,-0.16956983358759795
ACH-000251,-0.0742348371387435
ACH-000252,-0.22904187128024586
ACH-000253,-0.1302384905408702
ACH-000255,-0.10178848968635064
ACH-000256,-0.13320879353096646
ACH-000257,0.14487609838597876
ACH-000258,-0.013679801193017094
ACH-000259,-0.0313017600367202
ACH-000260,-0.11361563433145347
ACH-000261,-0.09774587023290766
ACH-000262,-0.07729491319459038
ACH-000263,-0.0039815096960390565
ACH-000264,-0.0988194961929808
ACH-000265,-0.10723795624921376
ACH-000266,-0.06848872814307007
ACH-000272,-0.1073842537919253
ACH-000274,0.016928289347354387
ACH-000277,0.029996889132243187
ACH-000278,0.10516132586110086
ACH-000279,-0.1074659315576301
ACH-000280,-0.10696331638159363
ACH-000281,-0.10330886770026998
ACH-000288,-0.053633388317380105
ACH-000291,-0.12819368897301747
ACH-000293,-0.16178361478336895
ACH-000294,0.044240881998219454
ACH-000295,0.08826205880467461
ACH-000296,-0.1827430078610796
ACH-000302,-0.14112958958764732
ACH-000304,-0.19188791938763905
ACH-000307,-0.16554596209478115
ACH-000308,0.04300186797412882
ACH-000310,-0.15529677941111011
ACH-000311,-0.10874871552637784
ACH-000312,-0.08466507262006975
ACH-000315,-0.07086437070027786
ACH-000316,-0.1824065794036236
ACH-000317,-0.02658861287549632
ACH-000318,-0.06682296286139745
ACH-000319,-0.12167664660558755
ACH-000320,-0.06904115781941593
ACH-000322,0.0274036540515049
ACH-000323,-0.008183150447682952
ACH-000324,-0.038346801673483435
ACH-000329,-0.02296692398949489
ACH-000330,-0.1543904713230737
ACH-000331,-0.07119959778733617
ACH-000332,-0.13608559551916552
ACH-000334,0.00657087283571689
ACH-000335,-0.26249594494064193
ACH-000336,0.07294180021025665
ACH-000337,-0.23549751908626104
ACH-000338,0.21018551372879204
ACH-000339,-0.0814523812044345
ACH-000341,-0.14004188198989212
ACH-000348,0.03536442309115678
ACH-000350,-0.07657474893122909
ACH-000352,-0.03286448874306195
ACH-000356,-0.16705393450112774
ACH-000361,-0.17068660495796376
ACH-000362,-0.1415455683305461
ACH-000363,0.034786643178928864
ACH-000364,-0.111143409332192
ACH-000365,-0.12500228790144993
ACH-000366,-0.07310504434019928
ACH-000368,-0.08048938023592063
ACH-000374,0.10638483889394408
ACH-000375,-0.0638074512619158
ACH-000376,-0.06974812198825299
ACH-000381,-0.2312552288041868
ACH-000383,-0.1169655262148466
ACH-000387,0.01480641291722
ACH-000389,0.07263764615617921
ACH-000390,-0.11624871477293346
ACH-000393,-0.3094852352455355
ACH-000395,0.035589284731372184
ACH-000396,-0.4376056722012183
ACH-000397,-0.048570971535322416
ACH-000401,-0.11374724100427246
ACH-000402,0.04686547581089172
ACH-000403,-0.06123687663232715
ACH-000404,0.22146229548378504
ACH-000406,-0.04969439268939856
ACH-000407,-0.20787767988265465
ACH-000408,-0.1106788316509308
ACH-000410,0.050471527463415634
ACH-000411,-0.05681888271950944
ACH-000414,-0.12090384044360145
ACH-000415,-0.20285021641471554
ACH-000416,-0.08400255539134402
ACH-000420,-0.2035758235725804
ACH-000421,-0.10900606083036317
ACH-000424,-0.1644770316472038
ACH-000425,-0.00732021790945333
ACH-000426,-0.17118271147882652
ACH-000427,-0.0931521612118309
ACH-000433,-0.015473904662669546
ACH-000435,-0.03452484368989256
ACH-000436,-0.1365063511288369
ACH-000444,-0.0041997914735827325
ACH-000445,0.04813921454289337
ACH-000448,-0.06393093910448218
ACH-000450,0.014955965901650187
ACH-000452,-0.11316119366449802
ACH-000454,-0.31966954755832644
ACH-000458,-0.042739512801956536
ACH-000459,0.019715654927731342
ACH-000460,-0.007354596760883609
ACH-000461,-0.15688807007368655
ACH-000463,-0.15463214839497316
ACH-000464,-0.060908238595830826
ACH-000466,-0.1671767060464978
ACH-000467,-0.07455098612356217
ACH-000468,-0.07600369317329897
ACH-000469,-0.10382485371426113
ACH-000470,-0.11106659376787076
ACH-000471,0.0005150023352171833
ACH-000472,-0.06883733025849198
ACH-000473,0.02327968831438965
ACH-000475,-0.04634105479599155
ACH-000476,-0.1128322544722444
ACH-000477,0.01911501714345941
ACH-000479,-0.03026194598353867
ACH-000480,0.04419106787680156
ACH-000481,-0.13580612701770434
ACH-000483,-0.10788436640135064
ACH-000484,0.033377692005870034
ACH-000485,-0.09522467068672966
ACH-000486,-0.15269270981020516
ACH-000487,-0.027025207983381733
ACH-000488,-0.13223627407001634
ACH-000490,-0.08179273917905291
ACH-000491,0.06557601978721518
ACH-000495,-0.1162555808433197
ACH-000496,-0.13432378649179866
ACH-000499,-0.1985628961143533
ACH-000500,-0.4421740328939625
ACH-000502,-0.05543254902391731
ACH-000503,-0.03884647853949045
ACH-000505,-0.07183369993226947
ACH-000507,-0.15978253810961687
ACH-000510,-0.013670464003771305
ACH-000511,-0.07444422940742418
ACH-000512,-0.112316273617888
ACH-000516,-0.023945385355032454
ACH-000517,-0.006431936197411902
ACH-000518,-0.0361967420682625
ACH-000520,0.07994257851108512
ACH-000521,-0.09578416301508197
ACH-000522,-0.044681004679004994
ACH-000524,-0.0397351206970901
ACH-000527,-0.04321316649674069
ACH-000528,-0.13390929564823742
ACH-000537,-0.05357159584612309
ACH-000541,-0.011945342873577977
ACH-000542,-0.08613099751235151
ACH-000544,-0.01664997869684755
ACH-000545,-0.167199142056573
ACH-000547,0.1111582919526955
ACH-000548,-0.15820047449671587
ACH-000549,-0.05591773445843432
ACH-000550,-0.17005975202608825
ACH-000552,-0.14600479631603006
ACH-000556,-0.06389462432951115
ACH-000557,-0.033560302636825634
ACH-000569,-0.05673590834258435
ACH-000570,-0.002742197438935647
ACH-000571,-0.0751815517976035
ACH-000573,0.015236464880994463
ACH-000576,-0.054699761516197085
ACH-000579,0.18145587582381667
ACH-000580,-0.06513127521834491
ACH-000584,-0.12750520546694588
ACH-000585,-0.09175560844720347
ACH-000588,-0.1376046155984436
ACH-000589,-0.2192058674878894
ACH-000591,-0.05735704422647867
ACH-000593,-0.08996925506214708
ACH-000600,-0.0695380797581006
ACH-000601,-0.013597857077350737
ACH-000605,-0.020541735858805858
ACH-000606,-0.17144708023098135
ACH-000608,-0.0467005241405723
ACH-000614,-0.02434061196689248
ACH-000616,-0.08589513183410105
ACH-000618,-0.21244005772561453
ACH-000619,-0.03996699362212705
ACH-000620,0.11183583642272628
ACH-000621,-0.11170076996766999
ACH-000622,-0.13349411975328504
ACH-000623,-0.02203933472224866
ACH-000624,-0.09390418521971887
ACH-000627,-0.04315848238233018
ACH-000630,-0.06379547845002123
ACH-000631,-0.09360949232012618
ACH-000632,-0.026565429410687
ACH-000633,-0.02781942737765187
ACH-000637,-0.22338188749092144
ACH-000638,0.05579990723543354
ACH-000646,-0.14817904243367955
ACH-000647,-0.06953663526357509
ACH-000648,-0.002366803867986321
ACH-000649,-0.05524222180727786
ACH-000651,-0.14293089002317727
ACH-000652,-0.10809045434964816
ACH-000653,-0.10705488311575492
ACH-000657,-0.1935209060930387
ACH-000658,-0.08399859557602893
ACH-000661,-0.1652180062072342
ACH-000662,-0.047061408899236164
ACH-000663,-0.14584194320924915
ACH-000665,-0.16908970273223214
ACH-000671,-0.11550821023064195
ACH-000672,-0.11291302442468418
ACH-000673,-0.08019384781037114
ACH-000676,-0.011987558339535772
ACH-000677,-0.0856481940919111
ACH-000681,-0.10231921143115333
ACH-000683,-0.12702190395347526
ACH-000684,0.09322251428138653
ACH-000688,0.024406066738895588
ACH-000693,-0.13917513776487925
ACH-000694,-0.10268104376969138
ACH-000695,-0.15125682583336486
ACH-000696,-0.0742520652952241
ACH-000697,0.11042917430928692
ACH-000699,-0.037639497927154535
ACH-000701,-0.006387479849872896
ACH-000706,-0.08606473702097904
ACH-000711,-0.07415224182918792
ACH-000713,-0.3850768096329485
ACH-000714,-0.011176402726182505
ACH-000718,0.05208612638691346
ACH-000720,-0.1684398825857285
ACH-000721,-0.1307023523586772
ACH-000724,-0.04538782157034432
ACH-000725,-0.310539260268067
ACH-000732,-0.0716963562564727
ACH-000734,-0.114103263572197
ACH-000735,-0.04413604038388421
ACH-000736,-0.007649643365520105
ACH-000738,-0.1337102632903318
ACH-000746,0.006265907748368192
ACH-000747,-0.05080387356551791
ACH-000748,-0.07975310361377567
ACH-000753,-0.12167200069979835
ACH-000756,-0.2113053141762989
ACH-000757,0.013630223230587737
ACH-000758,-0.0005572180521698157
ACH-000760,0.01538382907389099
ACH-000762,-0.0022310906678488767
ACH-000763,-0.11859183041225532
ACH-000764,-0.2701442213871599
ACH-000765,0.031887603493445285
ACH-000766,0.03914537162203943
ACH-000767,-0.08319879124742828
ACH-000768,-0.05596904775082274
