,CT62 (196993)
ACH-000368,0.02104519967163494
ACH-000374,0.06279366013496511
ACH-000375,0.10387240400079747
ACH-000376,-0.1289459671543174
ACH-000381,0.10637945231832084
ACH-000383,-0.04775246360149343
ACH-000387,0.12788597817263495
ACH-000389,-0.0013854178922071984
ACH-000390,0.042848572495928584
ACH-000393,-0.15123377205664376
ACH-000395,0.05313789606677162
ACH-000396,-0.1247790404721066
ACH-000397,0.03127200854715246
ACH-000401,-0.046095353280685626
ACH-000402,0.12448517062188125
ACH-000403,-0.010155988101859607
ACH-000404,0.10164405329352412
ACH-000406,0.0015072282471259087
ACH-000407,-0.052022385359775984
ACH-000408,-0.02825427316111209
ACH-000410,-0.1380284878953629
ACH-000411,0.038021242868460696
ACH-000414,0.03692105859482858
ACH-000415,0.004787660151384149
ACH-000416,-0.01030527739731116
ACH-000420,0.016700312521980464
ACH-000421,-0.0051824496723130884
ACH-000424,-0.07006153547275391
ACH-000425,-0.19763184564692374
ACH-000426,0.12076955082357325
ACH-000427,0.1069312051040224
ACH-000433,-0.07268607754644492
ACH-000435,0.07155077040736453
ACH-000436,0.029135158097069826
ACH-000444,-0.06794662613115036
ACH-000445,-0.03962401848596276
ACH-000448,-0.05115264075558427
ACH-000450,0.10581607658097604
ACH-000452,0.011484501036013115
ACH-000454,-0.024039551619505085
ACH-000458,-0.055431308967397834
ACH-000459,0.0745475325427575
ACH-000460,0.022493949940639413
ACH-000461,-0.26147607908181114
ACH-000463,-0.05798984725159623
ACH-000464,-0.08761259446290334
ACH-000466,-0.0980458694634582
ACH-000467,-0.1415086065263867
ACH-000468,0.0597768627508312
ACH-000469,-0.01321968299520738
ACH-000470,-0.2624497853971271
ACH-000471,-0.07421733611171899
ACH-000472,-0.002246869785590709
ACH-000473,0.0063090154263601116
ACH-000475,0.005610165364795918
ACH-000476,0.050897454921080124
ACH-000477,-0.1083764573983286
ACH-000479,-0.00135455947468218
ACH-000480,-0.0611635231553568
ACH-000481,-0.0035304061403352532
ACH-000483,-0.1271079668914636
ACH-000484,-0.09855820517200957
ACH-000485,-0.13745796375872005
ACH-000486,-0.09417494312131423
ACH-000487,0.03182912280943331
ACH-000488,-0.12647617302151
ACH-000490,0.0007386825673753686
ACH-000491,0.0008087703055410702
ACH-000495,-0.027971873432840997
ACH-000496,-0.09042664878156023
ACH-000499,0.07994270423299375
ACH-000500,-0.0016032190866265266
ACH-000502,0.058366026131455265
ACH-000503,-0.1717129882471649
ACH-000505,-0.02120764433422891
ACH-000507,-0.1470241280248217
ACH-000510,-0.10720770389770774
ACH-000511,-0.00751811010757455
ACH-000512,0.19957215046525795
ACH-000516,-0.177555737802259
ACH-000517,-0.08791838868270575
ACH-000518,-0.05439650059398297
ACH-000520,0.02384057656623469
ACH-000521,0.014483084092937176
ACH-000522,-0.012316130983622286
ACH-000524,-0.005498250319595472
ACH-000527,-0.03182425073755426
ACH-000528,0.021059917773934587
ACH-000537,-0.09641196344098116
ACH-000541,-0.14190238372175226
ACH-000542,-0.061321472403608426
ACH-000544,-0.1218696258431779
ACH-000545,-0.057917081467058436
ACH-000547,-0.08750538976984283
ACH-000548,-0.08015981418936757
ACH-000549,0.0978519898803952
ACH-000550,0.1121689043362544
ACH-000552,-0.16797633244145385
ACH-000556,-0.13214772101249905
ACH-000557,-0.02291347091720207
ACH-000569,-0.07228167003792302
ACH-000570,0.035495766051065754
ACH-000571,0.0014073687570869565
ACH-000573,-0.000506789530642681
ACH-000576,-0.13197824855531107
ACH-000579,0.0376058546432448
ACH-000580,0.00911204924473128
ACH-000584,0.0276445291949735
ACH-000585,-0.013513376749430692
ACH-000588,-0.12640715258636104
ACH-000589,-0.2062440205755228
ACH-000591,-0.10495046471645496
ACH-000593,-0.05468438694168197
ACH-000600,-0.06228605720889997
ACH-000601,-0.04994968076596403
ACH-000605,0.07628641370992997
ACH-000606,-0.08805416121419894
ACH-000608,-0.023434845233640984
ACH-000614,-0.10178180802802382
ACH-000616,0.009342451902674348
ACH-000618,0.002878245163511198
ACH-000619,0.07513761664326694
ACH-000620,-0.11243015512346843
ACH-000621,-0.022448356234066054
ACH-000622,-0.06892388035183147
ACH-000623,-0.01901618420768511
ACH-000624,-0.012732997011870077
ACH-000627,-0.0687442770647483
ACH-000630,-0.014094546834881991
ACH-000631,0.11239473898870768
ACH-000632,0.0013234292730512846
ACH-000633,-0.04182266487285896
ACH-000637,0.05600873500125552
ACH-000638,-0.055166952079486985
ACH-000646,-0.03633160047181914
ACH-000647,-0.09718439921015216
ACH-000648,0.05866562996498659
ACH-000649,-0.03666927463610764
ACH-000651,0.036406314342918925
ACH-000652,0.029751114123284038
ACH-000653,0.007462296567091441
ACH-000657,-0.04972737733919965
ACH-000658,-0.02671861804946979
ACH-000661,-0.012153760661292796
ACH-000662,0.04802704989755256
ACH-000663,0.06335600931805609
ACH-000665,-0.08373849798831792
ACH-000671,-0.01966270585067799
ACH-000672,-0.15357443906643578
ACH-000673,-0.06007801922671108
ACH-000676,0.02328777420504293
ACH-000677,-0.11121624593903663
ACH-000681,-0.0734619702841233
ACH-000683,-0.015397874286818203
ACH-000684,-0.07991732116140944
ACH-000688,-0.0008483277613461455
ACH-000693,-0.013559866086114728
ACH-000694,-0.005653483208701772
ACH-000695,-0.01320788376590218
ACH-000696,-0.07451295465042806
ACH-000697,-0.0023017486095323263
ACH-000699,-0.04813209072328626
ACH-000701,-0.06657658257229182
ACH-000706,-0.0003984148260314103
ACH-000711,-0.11779219307516685
ACH-000713,-0.0014831158823956426
ACH-000714,0.005711496207650427
ACH-000718,-0.12751216204589122
ACH-000720,-0.05188189201195826
ACH-000721,0.007491419400460238
ACH-000724,0.02079241126681401
ACH-000725,0.027759081353024958
ACH-000732,-0.031417403087373286
ACH-000734,0.04490517214435933
ACH-000735,-0.1290127644466691
ACH-000736,-0.08497274810718068
ACH-000738,-0.0505993226063017
ACH-000746,-0.009208644034809657
ACH-000747,-0.015155905353845547
ACH-000748,-0.026966583098386555
ACH-000753,-0.04778238502395587
ACH-000756,-0.05248428468025389
ACH-000757,-0.02764702139875484
ACH-000758,0.07344303459313767
ACH-000760,-0.27771743565688023
ACH-000762,0.1670338782024002
ACH-000763,-0.14389790715876766
ACH-000764,0.06973668471143983
ACH-000765,0.011137754446351731
ACH-000766,-0.01854846458972857
ACH-000767,-0.05104727387869085
ACH-000768,-0.03794687894019278
ACH-000769,-0.17133959124770948
ACH-000770,0.022238920284436258
ACH-000771,-0.036730369638541885
ACH-000773,-0.05070047959346197
ACH-000776,-0.03916658327309761
ACH-000777,0.052122886779813984
ACH-000778,-0.15001155088394913
ACH-000781,-0.05437816709125695
ACH-000782,-0.17579412474094766
ACH-000783,-0.1521107300538502
ACH-000784,-0.08490490179693798
ACH-000785,-0.01355510355112463
ACH-000787,0.04132122650928489
ACH-000788,0.003552737395263678
ACH-000791,-0.05628901978248931
ACH-000792,0.015076924655195606
ACH-000794,-0.0308404524974298
ACH-000796,-0.026010676262934157
ACH-000798,-0.08257000780714782
ACH-000799,-0.2864051352607451
ACH-000800,0.0785005538922489
ACH-000802,-0.10067346129635753
ACH-000804,-0.0471570298196235
ACH-000805,-0.12737737301163032
ACH-000809,-0.07074000156063133
ACH-000810,-0.012096909072259668
ACH-000811,-0.04434127152888145
ACH-000817,-0.0263279067821314
ACH-000819,0.045509490427127465
ACH-000820,0.0818516818409451
ACH-000821,-0.02517095666070581
ACH-000822,-0.0709074895797518
ACH-000823,-0.043098580600667374
ACH-000824,-0.023122803647838325
ACH-000827,-0.031284850059687945
ACH-000829,0.017211869143390072
ACH-000831,-0.05074741175206147
ACH-000832,0.028765975692839157
ACH-000833,-0.23230441892304635
ACH-000834,-0.0585970853455375
ACH-000835,0.03864540280464742
ACH-000836,0.01425264749314157
ACH-000837,0.015620215341859112
ACH-000838,0.06912543704529847
ACH-000839,-0.08097495936318705
ACH-000840,-0.006621816224566247
ACH-000841,-0.003606724754011961
ACH-000843,0.08317787998826512
ACH-000846,0.04110750770900405
ACH-000847,-0.1933198057890373
ACH-000848,-0.05768865317339121
ACH-000849,-0.08294328396527338
ACH-000851,0.061278440296479976
ACH-000855,-0.10946870015354904
ACH-000856,0.05199989221246048
ACH-000858,-0.06889063560611065
ACH-000859,-0.0015248133373869106
ACH-000861,0.03118082386671875
ACH-000862,0.06577222591885015
ACH-000865,-0.034246226339312485
ACH-000866,-0.12961071915382785
ACH-000867,-0.08745079149445721
ACH-000869,-0.04033833771987207
ACH-000872,-0.08714583160415586
ACH-000873,-0.14587124046726632
ACH-000876,0.12068587483934147
ACH-000878,0.1431177572755886
ACH-000880,0.0227525146464653
ACH-000881,-0.09592923719621604
ACH-000882,-0.0761487359951506
ACH-000884,-0.06804402349520372
ACH-000885,-0.14178560324621084
ACH-000887,-0.07310745573683848
ACH-000889,0.009537487792429765
ACH-000896,-0.052385462961434516
ACH-000898,0.0014386164182254926
ACH-000900,0.02716538666702984
ACH-000901,-0.007688031431512566
ACH-000905,-0.1139523604027058
ACH-000906,-0.1063504543554418
ACH-000907,0.0671922393735438
ACH-000910,-0.0050334026822315215
ACH-000911,-0.005195741328862739
ACH-000912,-0.019131765570049804
ACH-000913,-0.02545011270775696
ACH-000915,-0.05489331184663928
ACH-000916,-0.220815240701298
ACH-000917,0.1251584789358224
ACH-000920,0.0780329274151888
ACH-000921,-0.08296680023450025
ACH-000924,0.06923530726230533
ACH-000926,-0.13095814788084967
ACH-000928,0.012156594163252706
ACH-000929,-0.09111620858610912
ACH-000932,-0.06789912919691786
ACH-000935,-0.020101213004946217
ACH-000936,-0.030436453475781423
ACH-000937,-0.0455662554170631
ACH-000938,0.02791964764233706
ACH-000939,0.05655043028609191
ACH-000941,0.009423198011727382
ACH-000943,-0.00892515232090107
ACH-000946,0.07773683749436494
ACH-000947,-0.015175005761235774
ACH-000948,0.04699412261899878
ACH-000950,-0.1267224655667349
ACH-000953,0.07458245930160821
ACH-000954,0.024361019597619108
ACH-000957,-0.0597013530410012
ACH-000958,-0.1451815114896738
ACH-000960,0.022010069490268857
ACH-000963,0.05250137500061418
ACH-000968,-0.12741626652675964
ACH-000969,-0.17868962126196025
ACH-000972,-0.07578797596769657
ACH-000973,-0.06995948920585501
ACH-000974,-0.13845573695108082
ACH-000978,0.07856280223947072
ACH-000984,-0.06696607993311694
ACH-000986,0.008991303906301623
ACH-000988,-0.07386444295171314
ACH-000993,-0.05137811517310133
ACH-000994,-0.059500317686944276
ACH-000996,-0.2468011719125183
ACH-001001,-0.1301614604166906
ACH-001020,-0.12234560140641818
ACH-001028,-0.0044329888596452574
ACH-001031,-0.11150819689670208
ACH-001038,-0.006515797584971669
ACH-001048,0.013486357278060959
ACH-001050,-0.038356679425989484
ACH-001053,0.045812280306649335
ACH-001054,0.028588791573736037
ACH-001061,-0.049832602766517096
ACH-001067,-0.16093022464799253
ACH-001075,-0.11635381609120808
ACH-001096,-0.18218443102276816
ACH-001111,0.015917963999166732
ACH-001119,-0.0014393534902572402
ACH-001128,-0.0561138221491066
ACH-001134,-0.056869919775674536
ACH-001151,-0.1747834541691482
ACH-001163,-0.12715083410996275
ACH-001164,-0.5568058147052366
ACH-001183,0.054461880911942234
ACH-001192,-0.14554515419156425
ACH-001193,0.005045046003825322
ACH-001196,-0.14145508886449615
ACH-001197,0.1262456372106096
ACH-001205,-0.2099886272250779
ACH-001211,0.01657181133530159
ACH-001212,-0.09912398985746854
ACH-001228,-0.07449434987066489
ACH-001232,-0.04668479772308639
ACH-001239,0.06684149806017001
ACH-001270,0.17355036066443993
ACH-001274,0.09506849754002623
ACH-001275,0.16525095729630132
ACH-001277,-0.07532871106661063
ACH-001278,-0.08627372406213335
ACH-001280,0.06226174152563443
ACH-001283,-0.190478018371532
ACH-001289,-0.01888022412613584
ACH-001300,0.044926319953043685
ACH-001301,-0.13907980946693185
ACH-001302,0.08124244935075488
ACH-001306,-0.015866014761407924
ACH-001318,0.1184079042254335
ACH-001322,-0.2678412977301624
ACH-001328,0.015259449231608513
ACH-001332,-0.04357045163603898
ACH-001336,0.016751256263427463
ACH-001346,0.055533014762615324
ACH-001353,-0.06686276183644478
ACH-001354,-0.04025588636225117
ACH-001367,0.08364410815505031
ACH-001368,0.014007070006076715
ACH-001374,-0.16512668041771614
ACH-001377,-0.07377884728655137
ACH-001380,-0.04656023580534285
ACH-001391,-0.21741791534105603
ACH-001408,-0.00459845548792005
ACH-001430,-0.06039182877906421
ACH-001431,-0.2147105334197489
ACH-001450,-0.00733309207437655
ACH-001496,-0.07673212170191779
ACH-001500,0.031495706472820906
ACH-001523,-0.019933018826937737
ACH-001532,-0.012692626277772543
ACH-001550,-0.020005141931703337
ACH-001552,0.0192833914881587
ACH-001554,-0.1596093944457943
ACH-001654,-0.03665967409727114
ACH-001735,-0.009197339364916115
ACH-001736,-0.06319432873735471
ACH-001737,0.1329230087684549
ACH-001740,0.1101027071065734
ACH-001745,-0.02219794429557034
ACH-001765,-0.07526307728454923
