,GADD45GIP1 (90480)
ACH-000589,-0.4195693554770393
ACH-000591,-0.4463277840530443
ACH-000593,-0.2620881894776832
ACH-000600,-0.24574530770699815
ACH-000601,-0.2943050454794649
ACH-000605,-0.3868794804151545
ACH-000606,-0.37274310810566097
ACH-000608,-0.23596460586942056
ACH-000614,-0.15690470924211228
ACH-000616,-0.23090646829421194
ACH-000618,-0.5205331155342464
ACH-000619,-0.3120752799833229
ACH-000620,-0.3208565168068219
ACH-000621,-0.2325769345699432
ACH-000622,-0.11959956348028468
ACH-000623,-0.16361913998270766
ACH-000624,-0.14774028535588773
ACH-000627,-0.20858094948281175
ACH-000630,-0.5072763552125369
ACH-000631,0.12332922332973408
ACH-000632,-0.11662102386631032
ACH-000633,-0.35988825073127884
ACH-000637,-0.428232137675634
ACH-000638,-0.4687761572431567
ACH-000646,-0.4199696029798328
ACH-000647,-0.37768837055236815
ACH-000648,-0.40012435661867385
ACH-000649,-0.2828290208354997
ACH-000651,-0.4291743298685411
ACH-000652,-0.5509863096557625
ACH-000653,-0.3731192834065615
ACH-000657,-0.1887919343826867
ACH-000658,-0.21280408428882225
ACH-000661,-0.2912419016915223
ACH-000662,-0.13272652414176794
ACH-000663,-0.14260790378769395
ACH-000665,-0.1598135929629755
ACH-000671,-0.5028468601448487
ACH-000672,-0.2564086283159945
ACH-000673,-0.05113409054321082
ACH-000676,-0.4042344647370236
ACH-000677,-0.6009594483092259
ACH-000681,-0.36310810484291534
ACH-000683,-0.283681489192091
ACH-000684,-0.270332821458306
ACH-000688,-0.15215152752231778
ACH-000693,-0.3226058020634946
ACH-000694,-0.3270265828095805
ACH-000695,-0.27825444023312224
ACH-000696,-0.2932676067218392
ACH-000697,-0.28387868295788
ACH-000699,-0.2608474487379408
ACH-000701,-0.2864680275930957
ACH-000706,-0.3896799717485362
ACH-000711,-0.3470999050491748
ACH-000713,-0.20517627261200105
ACH-000714,-0.12606187888893844
ACH-000718,-0.20184898770577425
ACH-000720,-0.4024079655713237
ACH-000721,-0.18268066223441176
ACH-000724,-0.3797491175616935
ACH-000725,-0.3178641476443187
ACH-000732,-0.6111548764119693
ACH-000734,-0.3789529358670236
ACH-000735,-0.20915784774282126
ACH-000736,-0.3830123269733648
ACH-000738,-0.3351455025844833
ACH-000746,-0.6082834650539182
ACH-000747,-0.3036789497241805
ACH-000748,-0.23114475399721846
ACH-000753,-0.21198188989296451
ACH-000756,-0.0853747206024994
ACH-000757,-0.516290216464765
ACH-000758,-0.4097364419711872
ACH-000760,-0.2953108622756838
ACH-000762,-0.3259340005444107
ACH-000763,-0.33587880084328914
ACH-000764,-0.13461594182157413
ACH-000765,-0.4116712572468196
ACH-000766,-0.27789605962388353
ACH-000767,-0.4472856852130547
ACH-000768,-0.310683485871886
ACH-000769,-0.3559334310422374
ACH-000770,-0.2121018325538732
ACH-000771,-0.3263091830919237
ACH-000773,-0.022560445763696774
ACH-000776,-0.08595511606448049
ACH-000777,-0.3993912345751623
ACH-000778,-0.3316287446944591
ACH-000781,-0.3135812613638854
ACH-000782,-0.43404460662486494
ACH-000783,-0.08630494835868635
ACH-000784,-0.3818001181713115
ACH-000785,-0.20057250680753747
ACH-000787,-0.22083587616657327
ACH-000788,-0.09263565271581424
ACH-000791,-0.12148853626846208
ACH-000792,-0.3666729961307943
ACH-000794,-0.1827052606341982
ACH-000796,-0.3350589173888697
ACH-000798,-0.2235227049440032
ACH-000799,-0.19401423846643853
ACH-000800,-0.26906218383551417
ACH-000802,-0.3838248407526255
ACH-000804,-0.08543600961587082
ACH-000805,-0.3746673657501421
ACH-000809,-0.4686180423598099
ACH-000810,-0.4809791136391585
ACH-000811,-0.13994429647238588
ACH-000817,-0.12991972569306995
ACH-000819,-0.5695965910595546
ACH-000820,-0.331840513390921
ACH-000821,-0.27095581747510283
ACH-000822,-0.2602989170913863
ACH-000823,-0.2715160702959613
ACH-000824,-0.04366335157191282
ACH-000827,-0.1369860396464613
ACH-000829,-0.23896224994949866
ACH-000831,-0.3802736178771343
ACH-000832,-0.3755629384138826
ACH-000833,-0.4535547732578138
ACH-000834,-0.4472759012033258
ACH-000835,-0.4511463514352598
ACH-000836,-0.263097939010177
ACH-000837,-0.4027174407045828
ACH-000838,-0.23043131063065134
ACH-000839,-0.2258538908537565
ACH-000840,-0.15323114188506418
ACH-000841,-0.4707599911188438
ACH-000843,-0.2409676602882461
ACH-000846,-0.4914612371597543
ACH-000847,-0.08665460885333627
ACH-000848,-0.2512638920227371
ACH-000849,-0.3810220914528413
ACH-000851,-0.6329506338173468
ACH-000855,-0.4773613759906682
ACH-000856,-0.3357481999760104
ACH-000858,-0.4866536537380663
ACH-000859,-0.24772515478007
ACH-000861,-0.3199412451501506
ACH-000862,-0.43284418619709386
ACH-000865,-0.5647828520888081
ACH-000866,-0.2825793817128965
ACH-000867,-0.20093764851851173
ACH-000869,-0.1903062716494016
ACH-000872,-0.3191380868755239
ACH-000873,-0.5112036251433942
ACH-000876,-0.6652584762853103
ACH-000878,-0.4630014895539639
ACH-000880,-0.11012723459767816
ACH-000881,-0.36015618668843463
ACH-000882,-0.5990658070805974
ACH-000884,-0.1147008874785194
ACH-000885,-0.2017752618463742
ACH-000887,-0.3641929552993366
ACH-000889,-0.13009892818993005
ACH-000896,-0.3717165939868972
ACH-000898,-0.18987418865403088
ACH-000900,-0.3862008978697031
ACH-000901,-0.1367898276738271
ACH-000905,-0.3943561487920112
ACH-000906,-0.3078967285261756
ACH-000907,-0.28261494415885363
ACH-000910,-0.3638614557501253
ACH-000911,-0.5087118408757391
ACH-000912,-0.20930786941942572
ACH-000913,-0.2922457241802743
ACH-000915,-0.27430285958039075
ACH-000916,-0.3294169013974476
ACH-000917,-0.2353743212172652
ACH-000920,-0.3451296044801179
ACH-000921,-0.340320069185983
ACH-000924,-0.34570190992798155
ACH-000926,-0.19892046041032774
ACH-000928,-0.4089851361236032
ACH-000929,-0.20798973303790327
ACH-000932,-0.4592041858974788
ACH-000935,-0.2732626489776388
ACH-000936,-0.4487557591899258
ACH-000937,-0.1798276006677417
ACH-000938,-0.10440863104365077
ACH-000939,-0.22300466033482266
ACH-000941,-0.5115325651068016
ACH-000943,-0.44396341194965294
ACH-000946,-0.2520865039415767
ACH-000947,-0.30978421908869314
ACH-000948,-0.4665131925088673
ACH-000950,-0.35963223895232305
ACH-000953,-0.1420108242126891
ACH-000954,-0.7479209525639875
ACH-000957,-0.3433235145258405
ACH-000958,-0.2434911227993773
ACH-000960,-0.16714226781800834
ACH-000963,-0.11235466607411912
ACH-000968,-0.5877723502983511
ACH-000969,-0.4853013900162839
ACH-000972,-0.38430702638898223
ACH-000973,-0.3048709678798933
ACH-000974,-0.14766376762049674
ACH-000978,-0.5604724305201366
ACH-000984,-0.31514629298333197
ACH-000986,-0.4237575271569097
ACH-000988,-0.17825815771498058
ACH-000993,-0.22903583316416604
ACH-000994,-0.30038298977410866
ACH-000996,-0.3533763210578388
ACH-001001,-0.3091998510982958
ACH-001020,-0.5210932459678171
ACH-001028,-0.3471343507844419
ACH-001031,-0.13710637480971327
ACH-001038,-0.20474493042379344
ACH-001048,-0.2047350939016123
ACH-001050,0.1101204545347658
ACH-001053,-0.2784639522483497
ACH-001054,-0.1971671810685679
ACH-001061,-0.4856104604622865
ACH-001067,-0.1850810219442827
ACH-001075,-0.3806980612952569
ACH-001096,-0.32659989776862064
ACH-001111,-0.38131598349008256
ACH-001119,-0.19161651449523295
ACH-001128,-0.43059566891540985
ACH-001134,-0.26371489765010325
ACH-001151,0.0309869319668754
ACH-001163,-0.3319092264419856
ACH-001164,-0.3431705452066115
ACH-001183,-0.4171316693628724
ACH-001192,-0.3060728564357929
ACH-001193,-0.0433051881929389
ACH-001196,-0.2581496191239891
ACH-001197,-0.08601927228396944
ACH-001205,0.21088881844814386
ACH-001211,0.17247527927126266
ACH-001212,-0.1343002754256141
ACH-001228,-0.2056029830432023
ACH-001232,-0.2187295141080636
ACH-001239,-0.4261447817062618
ACH-001270,-0.21958723231246613
ACH-001274,-0.2960449019591209
ACH-001275,-0.14671146967731474
ACH-001277,-0.16520688015978496
ACH-001278,-0.27355527762772963
ACH-001280,-0.08685307282601447
ACH-001283,-0.3029301699203783
ACH-001289,-0.2895815544426359
ACH-001300,-0.13967973935311412
ACH-001301,-0.28633313413161904
ACH-001302,-0.37569100497420777
ACH-001306,-0.2718079330030237
ACH-001318,-0.4116101666938233
ACH-001322,-0.3726245602501684
ACH-001328,-0.438003155561472
ACH-001332,-0.3269976602453859
ACH-001336,-0.28457369361408824
ACH-001346,-0.35864058474782234
ACH-001353,-0.004614151761003279
ACH-001354,-0.08878711192793523
ACH-001367,-0.3946447494655271
ACH-001368,-0.3271221209440933
ACH-001374,-0.039767001472519936
ACH-001377,-0.3123350107728618
ACH-001380,-0.3376563408480213
ACH-001391,-0.2849943386429771
ACH-001408,-0.3842486333034505
ACH-001430,-0.021122364474523717
ACH-001431,-0.13878348925629574
ACH-001450,-0.2347984687171373
ACH-001496,-0.3326614480921356
ACH-001500,-0.29105270595354416
ACH-001523,-0.5218586426704188
ACH-001532,-0.027438420396484853
ACH-001550,-0.3371424812669711
ACH-001552,-0.1864989925353436
ACH-001554,-0.5252930289520211
ACH-001654,-0.15248412627407967
ACH-001735,-0.24511159961885706
ACH-001736,-0.2007954979197178
ACH-001737,-0.12008658502640615
ACH-001740,-0.09299687293053864
ACH-001745,-0.19066172473429047
ACH-001765,-0.19955829676629147
