,ANKFY1 (51479)
ACH-000004,-0.1817096238813518
ACH-000005,-0.13363546574146082
ACH-000007,0.17168073827604236
ACH-000009,-0.2467498458812005
ACH-000011,0.01592840563115064
ACH-000012,0.055300456731211665
ACH-000013,-0.0882284925817056
ACH-000014,-0.05601537686877752
ACH-000015,-0.12750079129432704
ACH-000017,-0.010883339061748905
ACH-000018,-0.27043035283067146
ACH-000019,-0.09310697698791988
ACH-000021,-0.01842145374304644
ACH-000022,0.06435491470228755
ACH-000025,-0.2081121268248184
ACH-000028,-0.0441899439427531
ACH-000030,-0.01865957972812748
ACH-000035,-0.15090204625626985
ACH-000036,-0.19127122895547255
ACH-000037,0.0668586772870204
ACH-000039,-0.14039881243365504
ACH-000040,-0.2308729267577334
ACH-000041,0.0686088239152938
ACH-000042,-0.18610423164299766
ACH-000045,-0.3948551008277185
ACH-000047,-0.2008922472432589
ACH-000052,-0.18494511408682854
ACH-000053,0.02401527086044928
ACH-000054,0.10346979302665872
ACH-000055,0.08469386117554557
ACH-000060,-0.12940427702673726
ACH-000067,-0.17345394067985148
ACH-000070,-0.2153318885916169
ACH-000075,-0.08379777802093595
ACH-000078,0.029120282734798518
ACH-000082,0.006281029879024447
ACH-000085,0.08645064521841096
ACH-000086,0.060645373311497365
ACH-000087,-0.0803372071479558
ACH-000092,-0.016337136450243685
ACH-000095,-0.052470293563192084
ACH-000097,0.1286630366859858
ACH-000098,-0.18706541258783208
ACH-000099,0.02437589538992921
ACH-000108,-0.06420250226753461
ACH-000113,-0.12495062128884955
ACH-000116,0.022969483562204115
ACH-000118,-0.04223633377101713
ACH-000120,0.057493984025744564
ACH-000123,-0.30872731956409194
ACH-000127,-0.1853225120948992
ACH-000128,-0.20451186771118104
ACH-000132,0.02299321544216175
ACH-000133,-0.23985947859788395
ACH-000137,0.0432767333098654
ACH-000138,-0.2244145078492385
ACH-000142,-0.25478408987458184
ACH-000143,0.04925940931091922
ACH-000146,-0.12282279755438827
ACH-000148,-0.07727399270077635
ACH-000150,0.04445493373281113
ACH-000152,-0.1704527954108442
ACH-000153,0.1302536519160096
ACH-000159,-0.13899253092792546
ACH-000160,0.017449842049659308
ACH-000163,-0.06332104856682369
ACH-000167,-0.041442088022210576
ACH-000168,-0.2633639479237717
ACH-000169,-0.08978293532414197
ACH-000178,-0.1133795478023313
ACH-000183,-0.20779355858997325
ACH-000188,-0.2880884919124662
ACH-000189,0.08115117688950928
ACH-000190,0.002567755997815934
ACH-000198,-0.2105688215606248
ACH-000203,-0.16980126407964286
ACH-000204,0.023318809174879256
ACH-000206,0.15939498986159142
ACH-000207,-0.3337279866592789
ACH-000208,0.12778715395496534
ACH-000210,-0.014181415447609846
ACH-000211,-0.07482618893204372
ACH-000215,-0.16910153767360367
ACH-000221,-0.18072520704651715
ACH-000222,0.14893339379290166
ACH-000223,-0.08634488279157045
ACH-000226,0.11131636844886933
ACH-000227,-0.10965728692435177
ACH-000228,0.015242376880751663
ACH-000231,-0.1799048420815996
ACH-000232,0.11650957668701792
ACH-000233,-0.07218559957344332
ACH-000234,0.08620121910954899
ACH-000235,-0.24356191077725114
ACH-000237,-0.19921466624805945
ACH-000238,-0.04248663324044289
ACH-000242,-0.0337587674511795
ACH-000243,0.04203542408059626
ACH-000244,-0.08564460126509345
ACH-000246,-0.07279090370184031
ACH-000248,-0.13317752633300803
ACH-000250,-0.046185198066368865
ACH-000251,0.03470373041915208
ACH-000252,-0.12273666782291567
ACH-000253,0.1212928960566395
ACH-000255,0.04510833869048134
ACH-000256,-0.15927757488594352
ACH-000257,-0.2566987159769565
ACH-000258,0.15495836699639334
ACH-000259,-0.040478339720960814
ACH-000260,0.0016922494781450974
ACH-000261,-0.06946717081878191
ACH-000262,-0.7779055636480394
ACH-000263,0.13442126565651927
ACH-000264,-0.11246513364840292
ACH-000265,0.014684694230955487
ACH-000266,-0.13301858606617187
ACH-000272,-0.12347786486984733
ACH-000274,0.014138417687339462
ACH-000277,0.01902934153091829
ACH-000278,-0.24933949813898684
ACH-000279,-0.2384286326138435
ACH-000280,-0.06945779790707267
ACH-000281,-0.08774877132453224
ACH-000288,-0.2460168344576732
ACH-000291,-0.050232497516865184
ACH-000293,-0.07918728398594982
ACH-000294,-0.4368012637492854
ACH-000295,-0.11013058521821446
ACH-000296,-0.14291075245989074
ACH-000302,-0.03384585970282576
ACH-000304,-0.029422074881724464
ACH-000307,-0.05761629982342245
ACH-000308,-0.0693001417266618
ACH-000310,-0.04254682204831391
ACH-000311,-0.10042615013713932
ACH-000312,-0.017032398543885927
ACH-000315,-0.2529540895230605
ACH-000316,-0.10926694142027706
ACH-000317,0.04925842277221959
ACH-000318,0.054328020170201774
ACH-000319,-0.09421375448812386
ACH-000320,-0.11817904575583847
ACH-000322,-0.1937863344961989
ACH-000323,-0.15896454395336418
ACH-000324,-0.07099534798285609
ACH-000329,-0.09508224213634132
ACH-000330,0.0851396373689173
ACH-000331,0.02899157117595672
ACH-000332,-0.013248297606501905
ACH-000334,-0.10966465886800666
ACH-000335,-0.1073718911932279
ACH-000336,0.18090960988525864
ACH-000337,0.1732725917326771
ACH-000338,-0.7719767584380157
ACH-000339,-0.13958540345488227
ACH-000341,0.16167520730231133
ACH-000348,-0.005020431415669446
ACH-000350,-0.08784597732039927
ACH-000352,0.05893861226840349
ACH-000356,-0.236835090868184
ACH-000361,-0.16339097530040278
ACH-000362,-0.2311223923076289
ACH-000363,-0.0654028736586942
ACH-000364,-0.08728077697400173
ACH-000365,-0.16556359592797562
ACH-000366,-0.0459048103234528
ACH-000368,0.0525484429263064
ACH-000374,-0.03650597025047622
ACH-000375,-0.1639270376743115
ACH-000376,-0.04377052540098342
ACH-000381,-0.20515228261780524
ACH-000383,-0.2863831542540368
ACH-000387,-0.21537288167139526
ACH-000389,-0.05769599061086748
ACH-000390,-0.07595528375537615
ACH-000393,-0.06415304710746295
ACH-000395,-0.05484725247966895
ACH-000396,-0.030307334880284587
ACH-000397,-0.17158179952229635
ACH-000401,0.13008284085285485
ACH-000402,0.1379865165753056
ACH-000403,0.016578911608661238
ACH-000404,-0.2882105103246742
ACH-000406,-0.005973330347053507
ACH-000407,-0.02651914040710078
ACH-000408,-0.3324087585332919
ACH-000410,-0.0374977166039428
ACH-000411,-0.12984317010414798
ACH-000414,-0.10616213803815264
ACH-000415,-0.05452041765530833
ACH-000416,0.014099104012819332
ACH-000420,-0.12167013212079672
ACH-000421,-0.0012990059610329136
ACH-000424,-0.15956781558561636
ACH-000425,0.006896767284241464
ACH-000426,0.0301579164565708
ACH-000427,0.01789772127835441
ACH-000433,-0.2325485968978258
ACH-000435,-0.0972170302263195
ACH-000436,0.2947338139131221
ACH-000444,0.06495549842866317
ACH-000445,0.08718313019078956
ACH-000448,-0.0266268681534835
ACH-000450,-0.2230106254966196
ACH-000452,-0.14657102896149252
ACH-000454,-0.1875662619892781
ACH-000458,0.0762774005613073
ACH-000459,-0.2694750773237578
ACH-000460,-0.010072058123451
ACH-000461,-0.05612605012738645
ACH-000463,-0.10783622795602288
ACH-000464,-0.10041539652881057
ACH-000466,-0.24585920423236596
ACH-000467,0.08003501016200916
ACH-000468,-0.22913719367634885
ACH-000469,-0.2431311618801845
ACH-000470,-0.2816188932956272
ACH-000471,-0.07882739512879884
ACH-000472,0.0032104068040650657
ACH-000473,-0.09881408920394592
ACH-000475,-0.008087704500016347
ACH-000476,-0.02865003663560955
ACH-000477,0.1828381343316716
ACH-000479,-0.014278518975289669
ACH-000480,0.06573809925562174
ACH-000481,0.0555202056601606
ACH-000483,0.07320302565204492
ACH-000484,-0.037126991801063734
ACH-000485,-0.007343227554064375
ACH-000486,-0.025825606546455424
ACH-000487,0.05281153825638818
ACH-000488,-0.02609208623906243
ACH-000490,0.025970816371603044
ACH-000491,-0.1227821117950513
ACH-000495,-0.06113687782274459
ACH-000496,-0.12020892293812603
ACH-000499,0.034387902788326215
ACH-000500,-0.253609118105295
ACH-000502,-0.11932804650398668
ACH-000503,0.03531242823393306
ACH-000505,-0.09881244998264606
ACH-000507,-0.0654969608087604
ACH-000510,0.010256822684206615
ACH-000511,-0.16722201474585194
ACH-000512,-0.05245126627844607
