,DIRC2 (84925)
ACH-000004,0.026867236044147043
ACH-000005,0.010758759465342776
ACH-000007,0.2274180816881933
ACH-000009,-0.008803735953908787
ACH-000011,0.02359065403433256
ACH-000012,0.04644011555823821
ACH-000013,0.11227197366678827
ACH-000014,-0.06336524532865638
ACH-000015,-0.12663656123242345
ACH-000017,0.04350186138276151
ACH-000018,-0.041680037892001726
ACH-000019,0.09099534578655732
ACH-000021,-0.08393047092384183
ACH-000022,0.09636032199070488
ACH-000025,-0.049092180410107586
ACH-000028,0.04600016539954629
ACH-000030,0.06665251029492615
ACH-000035,-0.06333217155256336
ACH-000036,-0.15802636777057485
ACH-000037,-0.02072325624581493
ACH-000039,0.12499972493500705
ACH-000040,-0.06003615092375004
ACH-000041,0.10820637177517814
ACH-000042,0.08514165196540928
ACH-000045,0.03905441162397808
ACH-000047,0.02504581649482528
ACH-000052,0.10741354317733587
ACH-000053,0.0913917976506022
ACH-000054,-0.07370851374593508
ACH-000055,0.02247401352981561
ACH-000060,-0.10005017064986728
ACH-000067,-0.05961146856742641
ACH-000070,-0.09768239553398296
ACH-000075,-0.13936166565187996
ACH-000078,0.12125639485740287
ACH-000082,-0.004961729611359403
ACH-000085,0.0009394454942267717
ACH-000086,-0.07057367235039194
ACH-000087,-0.16690140698653294
ACH-000092,0.013174000658956266
ACH-000095,0.06681521029643021
ACH-000097,0.024351514076783563
ACH-000098,0.05115698572020398
ACH-000099,0.10924019025294088
ACH-000108,-0.02338018999762576
ACH-000113,0.041580396224479815
ACH-000116,0.044004507035918586
ACH-000118,0.0006385257561662048
ACH-000120,0.16707547781733936
ACH-000123,-0.032395752323922215
ACH-000127,-0.06699461464037103
ACH-000128,-0.10518148046630374
ACH-000132,0.006096965708564487
ACH-000133,0.03266184048168787
ACH-000137,0.09551017358473488
ACH-000138,-0.05189300068148362
ACH-000142,0.0530487237405061
ACH-000143,-0.013284912147162728
ACH-000146,0.09497008500634066
ACH-000148,0.050622886188332585
ACH-000150,-0.029257119226324613
ACH-000152,0.007354206153776864
ACH-000153,0.045940110580135286
ACH-000159,0.01916968017025874
ACH-000160,0.0037095938371161006
ACH-000163,-0.04991208049237463
ACH-000167,-0.24498560892117
ACH-000168,0.016702099002438072
ACH-000169,-0.06495711629859419
ACH-000178,0.0167637986838396
ACH-000183,-0.005863691661896977
ACH-000188,0.0558127132469997
ACH-000189,-0.12339993800899793
ACH-000190,-0.0854082091241093
ACH-000198,0.04167785631321407
ACH-000203,0.25044262053604244
ACH-000204,-0.15270259188727198
ACH-000206,0.27232792411620593
ACH-000207,0.07001898214539189
ACH-000208,-0.08623620658078171
ACH-000210,-0.029841348024169982
ACH-000211,-0.09267963972421576
ACH-000215,0.06575968147848231
ACH-000221,0.1169796009726812
ACH-000222,0.12078984344733855
ACH-000223,0.004691368556073082
ACH-000226,0.09890271713174556
ACH-000227,-0.13466284862515376
ACH-000228,0.054786257294600925
ACH-000231,0.08696610010756274
ACH-000232,0.029688587992724464
ACH-000233,0.07661081530370048
ACH-000234,0.08263545143999845
ACH-000235,-0.011146130813629905
ACH-000237,0.08898040477508078
ACH-000238,0.0763231603472917
ACH-000242,-0.02443879938432203
ACH-000243,0.09538843541643724
ACH-000244,-0.10032984558694676
ACH-000246,0.016679936512404632
ACH-000248,-0.15960883202940734
ACH-000250,-0.033427710919550505
ACH-000251,-0.1643973290868917
ACH-000252,0.14742167599978065
ACH-000253,-0.05491500445311287
ACH-000255,-0.07271728765813999
ACH-000256,0.1788842151754804
ACH-000257,-0.03567636050780115
ACH-000258,-0.14470934280125144
ACH-000259,-0.025204193560493915
ACH-000260,-0.03930390783475683
ACH-000261,-0.09126832229262412
ACH-000262,-0.15828196376418927
ACH-000263,0.07476416347716215
ACH-000264,0.046537814450397084
ACH-000265,-0.027256887723770967
ACH-000266,0.022229442953954518
ACH-000272,-0.06393819179226308
ACH-000274,-0.01004050780104095
ACH-000277,-0.07761833509867652
ACH-000278,0.056149670966803504
ACH-000279,0.06757358707859748
ACH-000280,-0.1226111479465914
ACH-000281,-0.09376798296749056
ACH-000288,0.008653557878056462
ACH-000291,0.03165186422787868
ACH-000293,0.006469887982293422
ACH-000294,-0.06106488462135441
ACH-000295,-0.0034740020950346103
ACH-000296,0.02119365582084761
ACH-000302,-0.16204459391130546
ACH-000304,-0.16890239517938774
ACH-000307,-0.020664691445217872
ACH-000308,0.032923387520103216
ACH-000310,0.014924646017541131
ACH-000311,0.11656192042593674
ACH-000312,0.12295563703517375
ACH-000315,0.1377668695918736
ACH-000316,-0.06899004588928091
ACH-000317,-0.1128160471598139
ACH-000318,0.08850123454312107
ACH-000319,0.090211089788433
ACH-000320,-0.015742388117173774
ACH-000322,-0.04633278875382522
ACH-000323,-0.020414529947637542
ACH-000324,-0.1083152551812516
ACH-000329,0.0057437960571038865
ACH-000330,0.13921085255662274
ACH-000331,-0.14101161088044972
ACH-000332,0.02256853426038602
ACH-000334,-0.11529738450187985
ACH-000335,0.03768131850706829
ACH-000336,-0.07707770269576518
ACH-000337,-0.04414561264718978
ACH-000338,-0.13746515371966472
ACH-000339,0.06604198418171718
ACH-000341,0.05072179826593876
ACH-000348,-0.006002540621404008
ACH-000350,-0.002940282936025137
ACH-000352,-0.1667225002962452
ACH-000356,-0.1470142906285585
ACH-000361,0.10159520175228616
ACH-000362,-0.026581752429734696
ACH-000363,0.001441554002933472
ACH-000364,0.06471499037805616
ACH-000365,-0.013658700952243998
ACH-000366,-0.055894528179208834
ACH-000368,-0.050640836677103465
ACH-000374,0.0651903633394263
ACH-000375,-0.0016976300388383946
ACH-000376,-0.032444088843908946
ACH-000381,0.017626943938512742
ACH-000383,0.005975509541455148
ACH-000387,0.05205484147333509
ACH-000389,-0.1693687631762437
ACH-000390,0.07183823602183735
ACH-000393,0.03456601740783863
ACH-000395,0.010364798104077744
ACH-000396,0.012776084230407
ACH-000397,-0.16833435793903642
ACH-000401,0.0003150165906982306
ACH-000402,0.20967395850096365
ACH-000403,-0.021734951066250025
ACH-000404,0.12831739705496836
ACH-000406,0.06096278575251676
ACH-000407,-0.17177829545978945
ACH-000408,0.03299686395897337
ACH-000410,-0.03272336010255775
ACH-000411,0.024613047380341424
ACH-000414,-0.011539812941891265
ACH-000415,0.07162228879582049
ACH-000416,0.029674599906653564
ACH-000420,0.008257964140527315
ACH-000421,0.023777270146346268
ACH-000424,-0.018966534577799374
ACH-000425,-0.028598698586470905
ACH-000426,0.18820417453831706
ACH-000427,0.031686156916813306
ACH-000433,-0.03823542166160377
ACH-000435,0.009736429912046828
ACH-000436,-0.02132441978519404
ACH-000444,0.0548151378707832
ACH-000445,-0.07170744108031367
ACH-000448,-0.04552138382946596
ACH-000450,-0.03615560644415095
ACH-000452,0.011550401907481092
ACH-000454,0.07957567289289325
ACH-000458,0.004588790488215406
ACH-000459,-0.011446480869583012
ACH-000460,0.05169436487766228
ACH-000461,-0.026186628930700555
ACH-000463,-0.07002990992490248
ACH-000464,0.03847923623949868
ACH-000466,-0.03831189148737529
ACH-000467,0.11907118254286365
ACH-000468,-0.007379877279491066
ACH-000469,0.003381641394056346
ACH-000470,-0.06857084747623941
ACH-000471,-0.023798864379597856
ACH-000472,0.013526679887728705
ACH-000473,0.07919118925211144
ACH-000475,0.024926756110514918
ACH-000476,0.0549639409648102
ACH-000477,0.0650740318912571
ACH-000479,-0.17144244021172514
ACH-000480,0.02811177549827313
ACH-000481,-0.08351238392400334
ACH-000483,0.051424592840594655
ACH-000484,0.158784600854687
ACH-000485,-0.004319985600483789
ACH-000486,-0.008046424706908358
ACH-000487,0.0393589843891553
ACH-000488,0.08388262629317872
ACH-000490,0.05380197977551186
ACH-000491,0.1763675063272426
ACH-000495,0.036089619599822965
ACH-000496,-0.07773918843874965
ACH-000499,0.1953916580723587
ACH-000500,-0.04719365686816137
ACH-000502,0.019099286964967942
ACH-000503,-0.05268262208890094
ACH-000505,-0.0596610175993092
ACH-000507,0.08073661954680812
ACH-000510,0.04043066167740146
ACH-000511,0.048204477682865
ACH-000512,-0.0005171390940388844
ACH-000516,-0.025223302964387212
ACH-000517,0.0261245132863518
ACH-000518,0.10052856421980652
ACH-000520,0.01760530730148622
ACH-000521,0.0171978693536795
ACH-000522,0.058815835511210376
ACH-000524,0.0212418792353648
ACH-000527,0.01809652374474786
ACH-000528,0.042243270798124566
ACH-000537,-0.0027738996223018297
ACH-000541,0.015406672045231704
ACH-000542,-0.02175568842789422
ACH-000544,0.017721702126681994
ACH-000545,-0.03827631615953977
ACH-000547,-0.027555281287963244
ACH-000548,-0.05585935284382648
ACH-000549,0.09036082398859034
ACH-000550,0.033123037903957465
ACH-000552,-0.039106991975029134
ACH-000556,0.026613487184956527
ACH-000557,0.1378058001265921
ACH-000569,-0.0905867619306147
ACH-000570,-0.05790945435374373
ACH-000571,-0.05241044167273285
ACH-000573,-0.003001778105219824
