,GNL3 (26354)
ACH-000312,-0.5656693811302776
ACH-000315,-0.7182742214505092
ACH-000316,-0.6465973725618361
ACH-000317,-0.8276479001874143
ACH-000318,-0.6659455812208169
ACH-000319,-0.8239063469670334
ACH-000320,-0.6812792846447185
ACH-000322,-0.8398164697935847
ACH-000323,-0.5355053109644871
ACH-000324,-0.7498250725450629
ACH-000329,-0.5993115918538161
ACH-000330,-0.6454386246587771
ACH-000331,-0.8536336835731669
ACH-000332,-0.684783102004482
ACH-000334,-0.6018030307570325
ACH-000335,-0.7138049359977814
ACH-000336,-0.6744245522974603
ACH-000337,-0.6422054993365349
ACH-000338,-0.5541488508588239
ACH-000339,-0.6635786948860873
ACH-000341,-0.5356504942594832
ACH-000348,-0.4955817445325423
ACH-000350,-0.5528523776293011
ACH-000352,-0.6807141871921828
ACH-000356,-0.6889965035290124
ACH-000361,-0.5057618105909332
ACH-000362,-0.6416521011249409
ACH-000363,-0.6762148573972482
ACH-000364,-0.8261243388634155
ACH-000365,-0.5113829871718155
ACH-000366,-0.6567934524267045
ACH-000368,-0.7189698454184387
ACH-000374,-0.7544383901366354
ACH-000375,-0.7683853061056575
ACH-000376,-0.6183623587056247
ACH-000381,-0.4807274158182082
ACH-000383,-0.6367690429862347
ACH-000387,-0.7230108367163292
ACH-000389,-0.4647548440453111
ACH-000390,-0.8803801210603308
ACH-000393,-0.5979999177648742
ACH-000395,-0.3818183498294613
ACH-000396,-0.8056689963608008
ACH-000397,-0.4035768972857308
ACH-000401,-0.6078689677353492
ACH-000402,-0.8283700775150409
ACH-000403,-0.6058065365756432
ACH-000404,-0.5703614503799134
ACH-000406,-0.5648957385568242
ACH-000407,-0.5754208968741483
ACH-000408,-0.6435072684221509
ACH-000410,-0.5945500482276275
ACH-000411,-0.7715389232986951
ACH-000414,-0.6209235157285412
ACH-000415,-1.0663191464286323
ACH-000416,-0.6948858182565218
ACH-000420,-0.6015567395458833
ACH-000421,-0.6385079975655734
ACH-000424,-0.5505985783270149
ACH-000425,-0.7292997076219363
ACH-000426,-0.3704064573594753
ACH-000427,-0.6384284963058175
ACH-000433,-0.6977459367300138
ACH-000435,-0.4262933686413192
ACH-000436,-0.4485287069762576
ACH-000444,-0.4384968969137907
ACH-000445,-0.7544606304089704
ACH-000448,-0.5767114144505627
ACH-000450,-0.5015531521468367
ACH-000452,-0.8522122171808376
ACH-000454,-0.4932507147358146
ACH-000458,-0.7052041722456717
ACH-000459,-0.6164725677249518
ACH-000460,-0.5806583934680084
ACH-000461,-0.4214222555035759
ACH-000463,-0.7446034680467707
ACH-000464,-0.6403695804310026
ACH-000466,-0.5647163913071886
ACH-000467,-0.7489744581529171
ACH-000468,-0.5570215695515728
ACH-000469,-0.5461224158627722
ACH-000470,-0.6818346892963494
ACH-000471,-0.616264370680242
ACH-000472,-0.6521066009643409
ACH-000473,-0.9057140261449648
ACH-000475,-0.6501486178853272
ACH-000476,-0.4691605107115268
ACH-000477,-0.5672099465185345
ACH-000479,-0.5749129812004986
ACH-000480,-0.5458139036171817
ACH-000481,-0.6427258697047494
ACH-000483,-0.5790426532848869
ACH-000484,-0.4809378381517087
ACH-000485,-0.6208566524271644
ACH-000486,-0.4518902384726177
ACH-000487,-0.7187059858067162
ACH-000488,-0.5531227817257974
ACH-000490,-0.7505100685951344
ACH-000491,-0.4420816393889798
ACH-000495,-0.8505781014581012
ACH-000496,-0.7037828032967123
ACH-000499,-0.7235235647276376
ACH-000500,-0.06738514156876123
ACH-000502,-0.6359468539274965
ACH-000503,-0.6314712827369472
ACH-000505,-0.7629673968288908
ACH-000507,-0.6047161325728218
ACH-000510,-0.5681841490777331
ACH-000511,-0.7336534651988437
ACH-000512,-0.5006373885663205
ACH-000516,-0.5876248716247588
ACH-000517,-0.7052983946398941
ACH-000518,-0.9221001638221408
ACH-000520,-0.5479476034943724
ACH-000521,-0.6582539566844341
ACH-000522,-0.7089366132397759
ACH-000524,-0.6712691978786706
ACH-000527,-0.6973973696200553
ACH-000528,-0.7940814465028422
ACH-000537,-0.7759210938169973
ACH-000541,-0.3855507398074362
ACH-000542,-0.5674409702570128
ACH-000544,-0.6970070821850264
ACH-000545,-0.6867525274266576
ACH-000547,-0.6913714890930778
ACH-000548,-0.749489975738101
ACH-000549,-0.6183086157600619
ACH-000550,-0.6772629453408354
ACH-000552,-0.5928034081508023
ACH-000556,-0.6447886336234014
ACH-000557,-0.4641151509367332
ACH-000569,-0.3400516915114314
ACH-000570,-0.6210468120928189
ACH-000571,-0.5673110196777155
ACH-000573,-0.7441177139563792
ACH-000576,-0.4967459442920901
ACH-000579,-0.6156438466789054
ACH-000580,-0.794571397590764
ACH-000584,-0.5540996080767228
ACH-000585,-0.6700730483771402
ACH-000588,-0.5839674578263406
ACH-000589,-0.7924612103924155
ACH-000591,-0.5963183760071401
ACH-000593,-0.8221631958727286
ACH-000600,-0.7133197623300527
ACH-000601,-0.5250503436094027
ACH-000605,-0.7664497106929407
ACH-000606,-0.8221763589244513
ACH-000608,-0.5816042376723326
ACH-000614,-0.4684642611267904
ACH-000616,-0.4806200388726779
ACH-000618,-0.6635251631937064
ACH-000619,-0.8667611371217387
ACH-000620,-0.7306678989101969
ACH-000621,-0.6953159213627499
ACH-000622,-0.3826440315529458
ACH-000623,-0.6846808339533863
ACH-000624,-0.8213449817379773
ACH-000627,-0.8410666843464902
ACH-000630,-0.6225562159679725
ACH-000631,-0.9752785308495808
ACH-000632,-0.4662978363582028
ACH-000633,-0.5295529739012361
ACH-000637,-0.7229436780604863
ACH-000638,-0.5389615789645579
ACH-000646,-0.6470125559608546
ACH-000647,-0.6725576018959566
ACH-000648,-0.7655135471795764
ACH-000649,-0.7376589034329337
ACH-000651,-0.6904366351372516
ACH-000652,-0.6423225431974602
ACH-000653,-0.3698683111423393
ACH-000657,-0.6309163329019088
ACH-000658,-0.5312368157112674
ACH-000661,-0.5897140324197168
ACH-000662,-0.7899225646000199
ACH-000663,-0.5372698775218891
ACH-000665,-0.7341443529970385
ACH-000671,-0.7290132800019439
ACH-000672,-0.833626946673701
ACH-000673,-0.5506985944659263
ACH-000676,-0.6196007363059286
ACH-000677,-0.5958764974519548
ACH-000681,-0.8134306585183279
ACH-000683,-0.7183560640685193
ACH-000684,-0.7422334167923188
ACH-000688,-0.4192406386609665
ACH-000693,-0.7805566141841603
ACH-000694,-0.7985247767470789
ACH-000695,-1.1666120190867264
ACH-000696,-0.6522455568036173
ACH-000697,-0.8334446788931601
ACH-000699,-0.5289968463548432
ACH-000701,-0.9133551650732064
ACH-000706,-0.8025194962022187
ACH-000711,-0.5807553625616071
ACH-000713,-0.6924426973657546
ACH-000714,-0.5550120548269192
ACH-000718,-0.4394875619591642
ACH-000720,-0.5125729223606368
ACH-000721,-0.7097093551682603
ACH-000724,-0.4393512367429826
ACH-000725,-0.518174351648086
ACH-000732,-0.9202669313568884
ACH-000734,-0.7498050823307406
ACH-000735,-0.6567275524020637
ACH-000736,-0.5111634112511144
ACH-000738,-0.7252164485653163
ACH-000746,-0.473629009911888
ACH-000747,-0.7759754245274512
ACH-000748,-0.6958121907407643
ACH-000753,-0.4837849966139206
ACH-000756,-0.6110233240077657
ACH-000757,-0.5403293474076482
ACH-000758,-0.8249564164476401
ACH-000760,-0.6414281616230579
ACH-000762,-0.564357785790802
ACH-000763,-0.5211538087074475
ACH-000764,-0.8285744032015426
ACH-000765,-0.6373414038512354
ACH-000766,-0.6168247146619601
ACH-000767,-0.5268495258377262
ACH-000768,-0.6246458097777956
ACH-000769,-0.8220604516465259
ACH-000770,-0.6465434637583797
ACH-000771,-0.7725172629511127
ACH-000773,-0.5208798470948689
ACH-000776,-0.533768777815497
ACH-000777,-0.6314544562564653
ACH-000778,-0.7862444109062025
ACH-000781,-0.7620380362273557
ACH-000782,-0.44113946284788974
ACH-000783,-0.3922632780224308
ACH-000784,-0.6029514426810747
ACH-000785,-0.6195540279116462
ACH-000787,-0.6750048987167871
ACH-000788,-0.6060384246400028
ACH-000791,-0.6876261527637166
ACH-000792,-0.6939062287249264
ACH-000794,-0.8254414963553494
ACH-000796,-0.5911184276727687
ACH-000798,-0.7837764943035694
ACH-000799,-0.7530947862625543
ACH-000800,-0.6751240022387208
ACH-000802,-0.8613934441915424
ACH-000804,-0.6310108553466449
ACH-000805,-0.4549812705290366
ACH-000809,-0.5610843795781624
ACH-000810,-0.6056884199574413
ACH-000811,-0.7034952940358846
ACH-000817,-0.5931161545048206
ACH-000819,-0.5074126960381353
ACH-000820,-0.6123785202975333
ACH-000821,-0.4822046530673948
ACH-000822,-0.5880913251456236
ACH-000823,-0.6535404608571029
ACH-000824,-0.7243285931444621
ACH-000827,-0.7064683996051402
ACH-000829,-0.2866955596733437
ACH-000831,-0.6751968356704328
ACH-000832,-0.7342628141769758
ACH-000833,-0.7140098216144591
ACH-000834,-0.6292718095012839
ACH-000835,-0.7505656791766283
ACH-000836,-0.7712924497952902
ACH-000837,-0.8097371436024291
ACH-000838,-0.35069853617933044
ACH-000839,-0.7714873557556321
ACH-000840,-0.6794762214316509
ACH-000841,-0.6119865560683361
ACH-000843,-0.575946645667597
ACH-000846,-0.4669915841736385
ACH-000847,-0.555120457533934
ACH-000848,-0.8083951006001858
ACH-000849,-0.7552816185825308
ACH-000851,-0.5062500798662712
ACH-000855,-0.6505382632872414
ACH-000856,-0.5600983166553989
ACH-000858,-0.7115362084194758
ACH-000859,-0.9780282248063216
ACH-000861,-0.6855944415014317
ACH-000862,-0.5973073105179193
ACH-000865,-0.7840931843781341
ACH-000866,-0.6263253077340097
ACH-000867,-0.7229721536403657
ACH-000869,-0.5782743429265315
ACH-000872,-0.8866714209845364
ACH-000873,-0.6561887464070238
ACH-000876,-0.8229516573624829
ACH-000878,-0.8665918785004545
ACH-000880,-0.597625693246576
ACH-000881,-0.5023465282821521
ACH-000882,-0.4509174581386616
ACH-000884,-0.7219719424202512
ACH-000885,-0.4820458402899082
ACH-000887,-0.727758894895256
ACH-000889,-0.464217621057996
ACH-000896,-0.6611729331537951
ACH-000898,-0.6573012997886603
ACH-000900,-0.6080338983261708
ACH-000901,-0.6829915058514816
ACH-000905,-0.6361992702361896
ACH-000906,-0.7719136072443954
ACH-000907,-0.6569158668031463
ACH-000910,-0.7700408880139387
ACH-000911,-0.5270560110422716
ACH-000912,-0.6876692411933073
ACH-000913,-0.6873411781289853
ACH-000915,-0.6248004809316425
ACH-000916,-0.7873137000724101
ACH-000917,-0.7698757189664276
ACH-000920,-0.7260714169151246
ACH-000921,-0.6726901360651422
ACH-000924,-0.8282853997384275
ACH-000926,-0.6282818436430507
ACH-000928,-0.7227953190008839
ACH-000929,-0.7239502725898602
ACH-000932,-0.7151482943727986
ACH-000935,-0.6399781193341659
ACH-000936,-0.7557409364694432
ACH-000937,-0.6754685695904498
ACH-000938,-0.7966529818336452
ACH-000939,-0.7960617172332421
ACH-000941,-0.5385318169303827
ACH-000943,-0.7018623802883714
ACH-000946,-0.6795874993745009
ACH-000947,-0.6947639726417909
ACH-000948,-0.7684810920088178
ACH-000950,-0.941947879873242
ACH-000953,-0.5321427299516723
ACH-000954,-0.4187170197857963
ACH-000957,-0.5481083556218087
ACH-000958,-0.6231864908242003
ACH-000960,-1.0306180047721798
ACH-000963,-0.958298156066938
ACH-000968,-0.6554043338319542
ACH-000969,-0.496525174962859
ACH-000972,-0.6930166801947175
ACH-000973,-0.7283803545108881
ACH-000974,-0.6714592786161043
ACH-000978,-0.450767015550721
ACH-000984,-0.6600212994521689
ACH-000986,-0.4283379936073566
ACH-000988,-0.758914327142962
ACH-000993,-0.7574265866504392
ACH-000994,-0.659560221918488
ACH-000996,-0.6010502798095313
ACH-001001,-0.4870364820844448
ACH-001020,-0.6071365754924553
ACH-001028,-0.7260181504750671
ACH-001031,-0.8160131522371572
ACH-001038,-0.5465420806495894
ACH-001048,-0.6040412300176576
ACH-001050,-0.4629168523851208
ACH-001053,-0.8693395306476819
ACH-001054,-0.5915390457879007
ACH-001061,-0.585289575090001
ACH-001067,-0.5109568433317481
ACH-001075,-0.5872244284991447
ACH-001096,-0.4879837214755498
ACH-001111,-0.472161538990125
ACH-001119,-0.8285992519694759
ACH-001128,-0.7605785798243759
ACH-001134,-0.6318348362358894
ACH-001151,-0.7467498928758299
ACH-001163,-0.5724022344920413
ACH-001164,-0.940267603652284
ACH-001183,-0.8670206605678811
ACH-001192,-0.6745611952689629
ACH-001193,-0.6714348405779795
ACH-001196,-0.6655973218774047
ACH-001197,-0.5382809906093979
ACH-001205,-0.5374814471486765
ACH-001211,-0.55508801794498
ACH-001212,-0.5505296691436681
ACH-001228,-0.8735281748881835
ACH-001232,-0.6272299230455167
ACH-001239,-0.5405617699208439
ACH-001270,-0.33733555577901314
ACH-001274,-0.6460125965578544
ACH-001275,-0.8336601883774136
ACH-001277,-0.7788076282632829
ACH-001278,-0.8541697412657313
ACH-001280,-0.6358656780302854
ACH-001283,-0.7572461367472447
ACH-001289,-0.5715359015588808
ACH-001300,-0.5416915600768579
ACH-001301,-0.5804315774635237
ACH-001302,-0.4418900130388144
ACH-001306,-0.8498043805111071
ACH-001318,-0.7451807795921142
ACH-001322,-0.8272549796518359
ACH-001328,-0.6838866526257262
ACH-001332,-0.8262992723798724
ACH-001336,-0.8862432117867868
ACH-001346,-0.8730231016281964
ACH-001353,-0.7398339184940252
ACH-001354,-0.8993242106558915
ACH-001367,-0.7802892676302801
ACH-001368,-0.6812555288361412
ACH-001374,-1.1116717792538704
ACH-001377,-0.4812884639740149
ACH-001380,-0.5642217854531529
ACH-001391,-0.4138298215614741
ACH-001408,-0.7331137919882937
ACH-001430,-0.6780889089294792
ACH-001431,-0.6699614759868406
ACH-001450,-0.6348983318188198
ACH-001496,-0.7842795952064862
ACH-001500,-0.6041682469890711
ACH-001523,-0.6353610033528826
ACH-001532,-0.6153033066960105
ACH-001550,-0.8083571665726671
ACH-001552,-0.35437183926800514
ACH-001554,-0.7253213660016383
ACH-001654,-0.6572518409860729
ACH-001735,-0.5921259849564781
ACH-001736,-0.6585686201387176
ACH-001737,-0.5436268995648115
ACH-001740,-0.5576787555204232
ACH-001745,-0.552902516784971
ACH-001765,-0.537381142659889
