,FRK (2444)
ACH-000004,0.005371110188882364
ACH-000005,-0.20624366400695893
ACH-000007,0.06378595147356447
ACH-000009,0.038454101981585234
ACH-000011,0.012864536670546815
ACH-000012,0.12170842544737773
ACH-000013,-0.0021567035932257127
ACH-000014,-0.2571847907836908
ACH-000015,0.03233354571144557
ACH-000017,0.06473058992851018
ACH-000018,-0.01100731101100726
ACH-000019,0.09884806169661696
ACH-000021,-0.05002978950275598
ACH-000022,0.15528233360650995
ACH-000025,0.07143187578191353
ACH-000028,0.07015552230108513
ACH-000030,0.015096694204585325
ACH-000035,0.049902612755663024
ACH-000036,-0.14457258663192232
ACH-000037,-0.0404466976029541
ACH-000039,0.047905161741182964
ACH-000040,-0.06724930102843693
ACH-000041,0.08798331470297151
ACH-000042,0.011530773378604272
ACH-000045,0.00470157098424216
ACH-000047,-0.032315906315647916
ACH-000052,-0.07907476316638634
ACH-000053,-0.023065193448343617
ACH-000054,0.03886159568571571
ACH-000055,-0.003528076147398456
ACH-000060,0.040139411984676014
ACH-000067,-0.01250064884394462
ACH-000070,0.08951110600710778
ACH-000075,-0.1717974752099906
ACH-000078,0.04220241647545215
ACH-000082,-0.031209337403320662
ACH-000085,-0.18384580688171265
ACH-000086,0.027909689651088147
ACH-000087,0.02127146091535254
ACH-000092,-0.09110989941900392
ACH-000095,0.011859915107737084
ACH-000097,0.022609310940613126
ACH-000098,0.009408083057019763
ACH-000099,-0.08571952935092189
ACH-000108,0.038062443753490084
ACH-000113,-0.07386983732833617
ACH-000116,-0.02951460233623088
ACH-000118,0.08663582570375314
ACH-000120,0.09174493816669957
ACH-000123,-0.04203081211798513
ACH-000127,-0.030183154416719805
ACH-000128,-0.04146928687172967
ACH-000132,0.11162902854384654
ACH-000133,0.011871040771560754
ACH-000137,0.02337237028047168
ACH-000138,0.0034553382546472387
ACH-000142,0.008281013428908534
ACH-000143,0.060084001678334574
ACH-000146,-0.056206335414419564
ACH-000148,-0.06458606845268898
ACH-000150,-0.09896656537694433
ACH-000152,0.07318868826528035
ACH-000153,-0.09513776962608927
ACH-000159,-0.0982750960070544
ACH-000160,0.10801625679330228
ACH-000163,0.00846915511642442
ACH-000167,-0.2604948039983811
ACH-000168,0.01647543090983393
ACH-000169,0.030869917263639506
ACH-000178,-0.01193644339463415
ACH-000183,0.08991756337945325
ACH-000188,0.03815316990236837
ACH-000189,-0.1526338728147719
ACH-000190,0.06525453728575081
ACH-000198,-0.02827239952667559
ACH-000203,0.10449608424541082
ACH-000204,-0.08087067377146602
ACH-000206,-0.1263402033550464
ACH-000207,0.21280922035027253
ACH-000208,0.014281919265682669
ACH-000210,0.1273447226673508
ACH-000211,0.001821236337267284
ACH-000215,-0.03728880399004564
ACH-000221,0.1698552309157114
ACH-000222,-0.0940144088146904
ACH-000223,-0.051668436855207264
ACH-000226,0.01129553648277552
ACH-000227,-0.22651867884152024
ACH-000228,0.05022461603208536
ACH-000231,-0.06336974171772335
ACH-000232,-0.04257859037044373
ACH-000233,-0.010352577011692678
ACH-000234,0.009464663358975837
ACH-000235,0.00564902270671848
ACH-000237,-0.03628568978708231
ACH-000238,0.1207103482936157
ACH-000242,0.16615446027654224
ACH-000243,-0.020464263316731686
ACH-000244,-0.12749672515305993
ACH-000246,0.02487391694162226
ACH-000248,-0.011827986058209486
ACH-000250,-0.05393919755724354
ACH-000251,0.00668966232958631
ACH-000252,0.08397238160936213
ACH-000253,0.004184546027908319
ACH-000255,0.008028129979331895
ACH-000256,0.03812599004157372
ACH-000257,-0.1505879221097462
ACH-000258,-0.13690618145824776
ACH-000259,0.003921586792750739
ACH-000260,0.011845925915658638
ACH-000261,-0.02376670285447455
ACH-000262,0.1515704649947037
ACH-000263,0.05442443075543378
ACH-000264,-0.056197753401617465
ACH-000265,0.052319311899796606
ACH-000266,-0.05688376497618468
ACH-000272,-0.018385997584485808
ACH-000274,-0.06536802721862707
ACH-000277,0.03131938560541719
ACH-000278,0.01525081769424652
ACH-000279,-0.0761616431444684
ACH-000280,-0.10691587418059287
ACH-000281,-0.050203372905458336
ACH-000288,-0.02534130545907692
ACH-000291,0.01909030014412746
ACH-000293,0.12105066065666692
ACH-000294,0.025332242488435474
ACH-000295,0.11358422679340605
ACH-000296,0.1897694222462067
ACH-000302,-0.01810558046022115
ACH-000304,0.10143864314583302
ACH-000307,0.055780077609681296
ACH-000308,0.0035646855240029133
ACH-000310,-0.027304128735736486
ACH-000311,0.029379581488222162
ACH-000312,-0.021888653412498002
ACH-000315,-0.05294193910108723
ACH-000316,-0.040742894886774066
ACH-000317,-0.0925181128426746
ACH-000318,-0.09453913494912736
ACH-000319,0.0772745949064946
ACH-000320,-0.01978167234162996
ACH-000322,0.08511963898391514
ACH-000323,0.1661468888418602
ACH-000324,0.0631749237488853
ACH-000329,0.012665094747836394
ACH-000330,-0.05796566092646021
ACH-000331,0.056807512915794174
ACH-000332,-0.022584064392741358
ACH-000334,-0.08409485063538309
ACH-000335,-0.017067362124465038
ACH-000336,-0.1986038232160105
ACH-000337,0.15450496075142625
ACH-000338,0.10539828599094872
ACH-000339,-0.04078511566978415
ACH-000341,0.10946645252524413
ACH-000348,-0.042301359826029686
ACH-000350,0.014412131680721781
ACH-000352,0.022929487695469628
ACH-000356,0.06739905498400635
ACH-000361,0.03238644098317831
ACH-000362,0.06556449769644415
ACH-000363,0.06547512083236938
ACH-000364,-0.02854799488668457
ACH-000365,0.01847318106604931
ACH-000366,-0.09471525433684354
ACH-000368,-0.10260472997037713
ACH-000374,0.05226136229014621
ACH-000375,-0.022339157722155625
ACH-000376,0.009542098133104077
ACH-000381,0.023874056277776383
ACH-000383,-0.010842949816939052
ACH-000387,0.037562245451980295
ACH-000389,0.1369746367395182
ACH-000390,0.028320630375771743
ACH-000393,-0.0170211966389867
ACH-000395,-0.062183590439915615
ACH-000396,-0.1787236904627949
ACH-000397,0.08775128357335849
ACH-000401,0.06775301122666169
ACH-000402,-0.16457090939311478
ACH-000403,-0.013973361892721376
ACH-000404,0.04517111019132961
ACH-000406,0.029375429833344138
ACH-000407,0.06658496944314836
ACH-000408,-0.2374306891344523
ACH-000410,-0.10024637869827384
ACH-000411,0.16800687923140864
ACH-000414,0.03449475851140365
ACH-000415,-0.03870380488101153
ACH-000416,0.07908899292315913
ACH-000420,0.15119431658805135
ACH-000421,0.0869067869683029
ACH-000424,0.02406827670648166
ACH-000425,0.015442290480209125
ACH-000426,-0.089527960926638
ACH-000427,-0.1205010343244515
ACH-000433,0.15173708363490013
ACH-000435,0.2263282796820016
ACH-000436,0.09403617863252743
ACH-000444,0.03800551376571736
ACH-000445,0.03833998763847564
ACH-000448,-0.048092413486376065
ACH-000450,-0.006709150921657532
ACH-000452,-0.01573291138797726
ACH-000454,0.1844198828384692
ACH-000458,0.10087377877111514
ACH-000459,0.15933434396880253
ACH-000460,0.04285016653659689
ACH-000461,-0.030851816037416407
ACH-000463,0.07233210164827591
ACH-000464,0.11486945375078468
ACH-000466,0.0370767156462088
ACH-000467,0.15389487967731216
