,DDX42 (11325)
ACH-000004,-0.8584890006113274
ACH-000005,-0.6961118818551331
ACH-000007,-0.8875552273578123
ACH-000009,-0.9664451892592902
ACH-000011,-0.7659889815045816
ACH-000012,-1.0289300235533378
ACH-000013,-0.8961795478791332
ACH-000014,-0.9286997635934554
ACH-000015,-0.6913368358609442
ACH-000017,-0.8999906722475619
ACH-000018,-0.8202582337403003
ACH-000019,-0.9751810367428873
ACH-000021,-0.9535110195812244
ACH-000022,-1.0665990105730545
ACH-000025,-0.9157231954062099
ACH-000028,-0.9313042110249808
ACH-000030,-0.8842786904423212
ACH-000035,-1.0490744000686258
ACH-000036,-0.9869176677681368
ACH-000037,-0.9345212362632156
ACH-000039,-0.8250230294956761
ACH-000040,-0.9918295146580279
ACH-000041,-0.8925207210207393
ACH-000042,-0.8628031394065742
ACH-000045,-0.8807366266018447
ACH-000047,-0.6900504785342858
ACH-000052,-0.9899784642386412
ACH-000053,-0.8307009672525405
ACH-000054,-0.7356517080397607
ACH-000055,-0.9045306420870284
ACH-000060,-0.9976569048374858
ACH-000067,-0.86320054034778
ACH-000070,-0.8658414721106672
ACH-000075,-0.8159539304236815
ACH-000078,-0.8532824849660736
ACH-000082,-0.72082735102973
ACH-000085,-1.0376899890200342
ACH-000086,-0.9606959806310006
ACH-000087,-1.0765918948360855
ACH-000092,-1.0902524317715812
ACH-000095,-0.8677786857603305
ACH-000097,-0.9118663469413688
ACH-000098,-0.8886615981305611
ACH-000099,-0.8059996764122663
ACH-000108,-0.8401357961044166
ACH-000113,-0.4852117427481474
ACH-000116,-0.8203253829982547
ACH-000118,-0.8899635724855282
ACH-000120,-0.6021238297039937
ACH-000123,-0.9815282538135176
ACH-000127,-1.0904853791928493
ACH-000128,-0.5487243245648123
ACH-000132,-0.6052825397843687
ACH-000133,-0.8477880640813487
ACH-000137,-0.8777692736607701
ACH-000138,-0.758468416847734
ACH-000142,-0.9416207730342024
ACH-000143,-1.1199522674089877
ACH-000146,-0.6618545805538554
ACH-000148,-1.060706512190741
ACH-000150,-0.9285655563566044
