,UBXN2A (165324)
ACH-000233,0.2701392134832585
ACH-000234,0.2198913592358371
ACH-000235,0.14579541166179022
ACH-000237,0.13606698690667146
ACH-000238,0.20611060059052888
ACH-000242,0.3457911947718324
ACH-000243,0.032096344499931734
ACH-000244,-0.010505589334518627
ACH-000246,0.2591467938623536
ACH-000248,0.17233149799491385
ACH-000250,0.09520645081540398
ACH-000251,0.23421368838581594
ACH-000252,0.3115719260183737
ACH-000253,0.1958553253837625
ACH-000255,0.15526789577641992
ACH-000256,0.0171828041159356
ACH-000257,0.23119695427931455
ACH-000258,0.21624632378863645
ACH-000259,0.06798344982847697
ACH-000260,0.15523708918118792
ACH-000261,0.17903048095455884
ACH-000262,0.39893507602735945
ACH-000263,-0.028827518569526263
ACH-000264,0.2664586899866691
ACH-000265,0.127816182361966
ACH-000266,0.15746371938249334
ACH-000272,0.2634376161632989
ACH-000274,0.019357249325906257
ACH-000277,0.162592757705673
ACH-000278,0.21576437454020994
ACH-000279,0.2365692793695964
ACH-000280,0.19284786369316653
ACH-000281,0.037963249971682565
ACH-000288,0.13708807970145326
ACH-000291,0.26861372150686863
ACH-000293,0.10254084965133337
ACH-000294,0.3488328116440383
ACH-000295,0.2034091784327904
ACH-000296,0.011585078391062244
ACH-000302,0.2241858513688197
ACH-000304,0.2732598555377503
ACH-000307,0.16328192536996491
ACH-000308,0.1681944544334021
ACH-000310,0.3462659516125319
ACH-000311,0.22353191827000107
ACH-000312,0.09466632032461048
ACH-000315,0.2380522713549957
ACH-000316,-0.03275148199352119
ACH-000317,0.18886746047782527
ACH-000318,0.11339145382031578
ACH-000319,0.2865052306733329
ACH-000320,0.02697070622505926
ACH-000322,0.02996221565165653
ACH-000323,0.2972540448442678
ACH-000324,0.23155659006620266
ACH-000329,0.20194646153259369
ACH-000330,0.16190959209072786
ACH-000331,0.2401701884074385
ACH-000332,0.15277664108660546
ACH-000334,0.4180847844273701
ACH-000335,0.24199908897363584
ACH-000336,0.2610784681415857
ACH-000337,0.10246471263755062
ACH-000338,0.30834276944354994
ACH-000339,0.2208926514166981
ACH-000341,0.3209830990147173
ACH-000348,0.2476808892041545
ACH-000350,0.18934884290538925
ACH-000352,0.20947238539198
ACH-000356,0.2492914222453876
ACH-000361,0.13394351028304002
ACH-000362,0.24013460864380054
ACH-000363,0.04032322857422745
ACH-000364,0.3351653278622658
ACH-000365,0.17001708265420046
ACH-000366,0.20001690164893
ACH-000368,0.2784124662879849
ACH-000374,0.2357710701786423
ACH-000375,0.13136264246988452
ACH-000376,0.08906463931447835
ACH-000381,0.2181487672109448
ACH-000383,0.2557760426182746
ACH-000387,0.2811768858239069
ACH-000389,0.2772259241554241
ACH-000390,0.13405201673984155
ACH-000393,0.06698645342857787
ACH-000395,0.311803731268917
ACH-000396,-0.09148680803521343
ACH-000397,0.2682116549424293
ACH-000401,-0.09641663733455176
ACH-000402,0.1650852380154609
ACH-000403,0.11886601173233648
ACH-000404,0.2779189466112883
ACH-000406,0.17988466629160313
ACH-000407,0.10238102422201772
ACH-000408,0.018633613655106816
ACH-000410,0.3215382747771875
ACH-000411,0.09556227451925263
ACH-000414,0.17416158224899725
ACH-000415,0.17199866418641432
ACH-000416,0.2553298882478509
ACH-000420,0.12961718725102792
ACH-000421,0.2617710297777251
ACH-000424,0.020147707158144585
ACH-000425,0.22500910310693584
ACH-000426,0.1017662340534929
ACH-000427,0.1720522760732579
ACH-000433,0.24682908030053796
ACH-000435,0.1598476106450856
ACH-000436,0.0936230400320087
ACH-000444,0.22304641329136632
ACH-000445,0.1525191915080279
ACH-000448,0.26244517394650985
ACH-000450,0.2700177064859852
ACH-000452,0.1291507283863728
ACH-000454,-0.06078859113476534
ACH-000458,0.031019220701320876
ACH-000459,0.3954802990702432
ACH-000460,0.16280927209060225
ACH-000461,0.2586264203718868
ACH-000463,0.3035780353271648
ACH-000464,0.2626021297617673
ACH-000466,-0.05601506911012725
ACH-000467,0.17719133275173898
ACH-000468,0.21510730343427967
ACH-000469,0.3293643513505383
ACH-000470,0.1579168943316448
ACH-000471,0.19284203965129784
ACH-000472,0.22919753253488426
ACH-000473,0.2598831002884945
ACH-000475,0.30838575708864685
ACH-000476,0.015493373231732104
ACH-000477,-0.023421478088498628
ACH-000479,0.22971562094162198
ACH-000480,0.3389484083778663
ACH-000481,0.2236967531136699
ACH-000483,0.029460760006626736
ACH-000484,0.08561062735997517
ACH-000485,0.2629458395171847
ACH-000486,0.14675142031394414
ACH-000487,0.24105543081431244
ACH-000488,0.15559460778392606
ACH-000490,0.1121273320116849
ACH-000491,0.2201084616988224
ACH-000495,0.26611204268525024
ACH-000496,0.08186428016216311
ACH-000499,0.5271513811174134
ACH-000500,0.04448346431266712
ACH-000502,0.081552126793255
ACH-000503,0.07905629221939893
ACH-000505,0.13423338444057775
ACH-000507,0.18985945327962947
ACH-000510,0.18401555482128415
ACH-000511,0.14962326076629062
ACH-000512,0.25899925126268386
ACH-000516,0.2687281810297046
ACH-000517,0.06144192310773795
ACH-000518,0.2205482594497738
ACH-000520,0.08015640253170518
ACH-000521,-0.009460626647456092
ACH-000522,0.12844923469859906
ACH-000524,0.10636584584422867
ACH-000527,0.2337326438809458
ACH-000528,0.26486626910461203
ACH-000537,0.0013777327688040987
ACH-000541,0.36929409090653625
ACH-000542,0.15900026248617002
ACH-000544,0.2046243230146072
ACH-000545,0.1081434498437522
ACH-000547,-0.008695506105135321
ACH-000548,0.14687778685598882
ACH-000549,0.01075444570933338
ACH-000550,0.23050757973215544
ACH-000552,0.22766261784395314
ACH-000556,0.17000041460377333
ACH-000557,0.20654360905104488
ACH-000569,0.5516571947401058
ACH-000570,0.16941196538208522
ACH-000571,0.21680229736581366
ACH-000573,0.3377601084920553
ACH-000576,0.24691846445051685
ACH-000579,0.17285589408476965
ACH-000580,0.4843991179046728
ACH-000584,0.0678065528758852
ACH-000585,0.10509638102471436
ACH-000588,0.2078829974739927
ACH-000589,0.16871832154119187
ACH-000591,0.13359824489819108
ACH-000593,0.051366675509829936
ACH-000600,0.2439565390343518
ACH-000601,0.1846333744642705
ACH-000605,0.16141446123467015
ACH-000606,0.2993687257695791
ACH-000608,0.1780048478175376
ACH-000614,0.2262160048355984
ACH-000616,0.21246513531872335
ACH-000618,0.1669311825762831
ACH-000619,0.1478913824329274
ACH-000620,0.2365095702001113
ACH-000621,0.17566162070291438
ACH-000622,0.27382910659366283
ACH-000623,0.2376525415025263
ACH-000624,0.11599217866541615
ACH-000627,0.22656222060577794
ACH-000630,0.23672308684502585
ACH-000631,0.4261560808867395
ACH-000632,0.227572897528982
ACH-000633,0.18743762214788914
ACH-000637,0.1914735327271731
ACH-000638,0.17364207644573632
ACH-000646,0.3924261126540261
ACH-000647,0.1705723484935282
ACH-000648,0.2486179634403419
ACH-000649,0.18957172297382355
ACH-000651,0.15862732973609114
ACH-000652,0.2553195919663022
ACH-000653,0.22885911433700046
ACH-000657,0.20115894417451152
ACH-000658,0.24724336281945336
ACH-000661,0.1965579648991828
ACH-000662,0.10496737427796524
ACH-000663,0.3371626469545146
ACH-000665,0.08934640454872776
ACH-000671,0.2791188949403446
ACH-000672,0.3063622815766765
ACH-000673,0.2108668404325625
ACH-000676,0.27872029352278005
ACH-000677,0.2463047336917151
ACH-000681,0.2306317194104752
ACH-000683,0.15017485318177606
ACH-000684,0.06357532064068447
ACH-000688,0.16771871389145412
ACH-000693,0.2901611488758057
ACH-000694,0.20405564276491228
ACH-000695,0.037719031337772914
ACH-000696,0.10280655878618272
ACH-000697,0.31533395039340345
ACH-000699,0.1632926481477685
ACH-000701,0.2238696390464476
ACH-000706,0.254406418852477
ACH-000711,0.15164708600345295
ACH-000713,0.06876175584603468
ACH-000714,0.18743032034272875
ACH-000718,0.11246053983914417
ACH-000720,0.16062955643374635
ACH-000721,0.22109166355037865
ACH-000724,0.11642904761102728
ACH-000725,0.2334681447770488
ACH-000732,0.3571241444179473
ACH-000734,0.23016091559394464
ACH-000735,0.20323281011368133
ACH-000736,0.2264936882459775
ACH-000738,0.11241371685743193
ACH-000746,-0.19089153234126036
ACH-000747,0.18613292579838747
ACH-000748,0.08553298976453698
ACH-000753,0.2991405692609212
ACH-000756,0.25268788074373216
ACH-000757,0.07396540277263201
ACH-000758,0.1425286028270384
ACH-000760,0.1009280858764098
ACH-000762,0.00908498767309417
ACH-000763,0.1728554315329099
ACH-000764,0.3568415291798344
ACH-000765,0.19366397329480986
ACH-000766,0.058231401243435926
ACH-000767,0.17857427615214508
ACH-000768,0.21505845553183325
ACH-000769,0.2852353420614161
ACH-000770,0.17914343152198015
ACH-000771,-0.01908316004203994
ACH-000773,0.20979682350531748
ACH-000776,0.3114629779434403
ACH-000777,-0.034332290609952784
ACH-000778,0.10279939206773013
ACH-000781,0.15340470572371884
ACH-000782,0.0984531265669077
ACH-000783,0.1323864255013071
ACH-000784,0.15677532499626856
ACH-000785,0.10915425236655654
ACH-000787,0.2481791720426265
ACH-000788,0.1977276963050811
ACH-000791,0.06581579233381413
ACH-000792,0.0346735342151942
ACH-000794,0.07783690896084386
ACH-000796,0.2093819704710282
ACH-000798,0.3243294586722797
ACH-000799,0.2615571365768045
ACH-000800,0.3309949375833093
ACH-000802,0.2591127941276181
ACH-000804,0.10067112250332444
ACH-000805,0.08181892007345412
ACH-000809,0.2687481732781607
ACH-000810,0.24161558225615096
ACH-000811,0.21360623457781988
ACH-000817,0.2402024564020542
ACH-000819,0.1061354237653786
ACH-000820,0.4076800487001204
ACH-000821,0.4577937174131258
ACH-000822,0.28375822341839696
ACH-000823,0.11066084156154124
ACH-000824,0.18501481114611792
ACH-000827,0.14376807182402762
ACH-000829,0.344974880729504
ACH-000831,0.20946935212514747
ACH-000832,0.2897711615630857
ACH-000833,0.2244528857994377
ACH-000834,0.09851285946533796
ACH-000835,0.0974249513638903
ACH-000836,0.17842184501784475
ACH-000837,0.1613775414590389
ACH-000838,0.2961583657087564
ACH-000839,0.10161975679069904
ACH-000840,0.13821085715199716
ACH-000841,0.10522920920759272
ACH-000843,0.34078676618287684
ACH-000846,0.2343579400673135
ACH-000847,0.17684676983107225
ACH-000848,0.23978225920229554
ACH-000849,0.28951653498910274
ACH-000851,0.2266909869325263
ACH-000855,0.029569537621080708
ACH-000856,0.2974341594989488
ACH-000858,0.1422265508507078
ACH-000859,0.2186865988211054
ACH-000861,0.25674489820012986
ACH-000862,0.1517350168642323
ACH-000865,0.29259587313166124
ACH-000866,0.23317415794759186
ACH-000867,0.1825927505523392
ACH-000869,0.30416882647889393
ACH-000872,0.16127937100499795
ACH-000873,0.180296537842214
ACH-000876,0.04877053520105385
ACH-000878,0.3209674228818626
ACH-000880,0.10403420748747727
ACH-000881,0.08553282816648472
ACH-000882,0.15759661576333
ACH-000884,0.13759686801769902
ACH-000885,0.20499614194233765
ACH-000887,0.1143003210800697
ACH-000889,0.16530888362670662
ACH-000896,0.15205126354213086
ACH-000898,0.2319203576647945
ACH-000900,0.09499437860272604
ACH-000901,0.18003028864257478
ACH-000905,0.26724124880473904
ACH-000906,0.14815223660815546
ACH-000907,0.24380372183701915
ACH-000910,0.23354529393667525
ACH-000911,0.05369448864759345
ACH-000912,0.2746536824318209
ACH-000913,0.2318721178520285
ACH-000915,0.16630289886252
ACH-000916,0.11119073662418294
ACH-000917,0.18152384121706733
ACH-000920,-0.06142405520269865
ACH-000921,0.4152940205292526
ACH-000924,0.2376612284083688
ACH-000926,0.2590411309234824
ACH-000928,0.016863088117290762
ACH-000929,0.326563402529
ACH-000932,0.19216033150195888
ACH-000935,0.38369934344436746
ACH-000936,0.1834746911216052
ACH-000937,0.19109013173598852
ACH-000938,0.1426383905590481
ACH-000939,0.0493874249441498
ACH-000941,0.1820505754294472
ACH-000943,0.17169795874889038
ACH-000946,0.1453373456094552
ACH-000947,0.2665481359867803
ACH-000948,0.15255944365252094
ACH-000950,0.1081854962591444
ACH-000953,0.17271663422937425
ACH-000954,0.6654799991474567
ACH-000957,0.10705122759181114
ACH-000958,0.260741398593968
ACH-000960,0.2324098492970577
ACH-000963,0.0737904702408534
ACH-000968,0.31032657845914946
ACH-000969,0.2875299575880921
ACH-000972,0.32132986283534704
ACH-000973,0.18978910989165135
ACH-000974,0.17200149325555714
ACH-000978,0.16280567900954515
ACH-000984,0.06902508653474716
ACH-000986,0.04338434962575657
ACH-000988,-0.05244787044336775
ACH-000993,0.015241503234877675
ACH-000994,0.2148138397459806
ACH-000996,0.2765612499991977
ACH-001001,0.06846540052250599
ACH-001020,0.10334162041517693
ACH-001028,0.14487962593297035
ACH-001031,0.1698205938970406
ACH-001038,0.21203146514804094
ACH-001048,0.19904541645173554
ACH-001050,0.29892719851804456
ACH-001053,0.21590995576403135
ACH-001054,0.16063118915287944
ACH-001061,0.1990899617593737
ACH-001067,-0.01920972252895814
ACH-001075,0.005475538113799775
ACH-001096,0.1727548101764156
ACH-001111,0.4567370227259968
ACH-001119,-0.0479825475609179
ACH-001128,-0.028853693902907825
ACH-001134,0.28493655683820834
ACH-001151,0.2530165040695246
ACH-001163,0.2472454726715787
ACH-001164,0.3027910921942394
ACH-001183,0.2861170463324331
ACH-001192,0.14103882901276604
ACH-001193,0.24553139048132966
ACH-001196,0.2510037173032292
ACH-001197,0.5142081800699597
ACH-001205,0.1997915308346518
ACH-001211,0.26561655827689834
ACH-001212,-0.0045610953930464325
ACH-001228,0.2685977216546086
ACH-001232,0.20614729516160374
ACH-001239,0.15309655309155673
ACH-001270,0.08252852364324566
ACH-001274,0.2031508394271235
ACH-001275,0.11666231109927835
ACH-001277,0.3277261292270676
ACH-001278,0.15929828759647738
ACH-001280,0.3283757435114216
ACH-001283,0.26969024054275914
ACH-001289,0.19921298506833585
ACH-001300,0.19034061334052688
ACH-001301,0.27926211977855664
ACH-001302,0.2824922822886234
ACH-001306,0.3038609549248095
ACH-001318,0.15219090776822616
ACH-001322,0.1715683051663424
ACH-001328,0.23078664968112075
ACH-001332,0.4614224825794889
ACH-001336,0.3047848502496668
ACH-001346,0.2406887610208261
ACH-001353,0.19122302174435
ACH-001354,0.3794830569690731
ACH-001367,0.3631558613110708
ACH-001368,0.23672378293769486
ACH-001374,-0.004443408172863151
ACH-001377,0.14281182426006195
ACH-001380,0.27541142496759063
ACH-001391,0.1912191466552937
ACH-001408,0.21030199226842544
ACH-001430,0.4109363239597224
ACH-001431,0.25473816664243365
ACH-001450,0.060360591071386874
ACH-001496,0.11408961827780563
ACH-001500,0.16907139202708896
ACH-001523,0.18828803151696824
ACH-001532,0.25470207971059544
ACH-001550,0.08538513086795227
ACH-001552,0.2536670050968682
ACH-001554,0.20071168232704048
ACH-001654,0.13246286737370133
ACH-001735,0.04487796151120803
ACH-001736,0.232481346777122
ACH-001737,0.14057799528652093
ACH-001740,0.3260705766749923
ACH-001745,0.2046385246683266
ACH-001765,0.21750883554693204
