,ABTB2 (25841)
ACH-000004,0.030635267908621342
ACH-000005,-0.11864683422827466
ACH-000007,0.1589565987216945
ACH-000009,0.11176034160780088
ACH-000011,0.14306503063795428
ACH-000012,-0.047495998606108064
ACH-000013,0.059210294651761065
ACH-000014,0.0115717237862132
ACH-000015,0.08072648605160912
ACH-000017,0.1450057823590869
ACH-000018,-0.1307596368725817
ACH-000019,-0.09946245052193847
ACH-000021,0.044992937635310135
ACH-000022,0.04301574542877207
ACH-000025,0.11236672654090599
ACH-000028,-0.01465095901190294
ACH-000030,0.13111344451647836
ACH-000035,0.14820498336617954
ACH-000036,-0.00442587892452318
ACH-000037,0.1067571482069724
ACH-000039,-0.0879022833776574
ACH-000040,0.048189844838171535
ACH-000041,-0.014526169886196169
ACH-000042,-0.02760281262700312
ACH-000045,-0.0753128780174481
ACH-000047,0.0989588993291446
ACH-000052,0.09061289811863547
ACH-000053,0.0895168764805843
ACH-000054,0.02399426216816946
ACH-000055,-0.06628032055994294
ACH-000060,0.09482277072882128
ACH-000067,0.17605900725398546
ACH-000070,0.0016959782406312767
ACH-000075,0.02985496114555664
ACH-000078,0.15430645384187144
ACH-000082,0.10438757706279267
ACH-000085,0.16670654844756252
ACH-000086,0.07705987384241622
ACH-000087,0.14845877448239633
ACH-000092,0.07993250324838752
ACH-000095,-0.10114499152925754
ACH-000097,-0.08893651122156808
ACH-000098,0.04769685325120461
ACH-000099,0.05487505002867352
ACH-000108,0.1166845209749002
ACH-000113,0.04559432716343945
ACH-000116,0.07963938002139077
ACH-000118,0.09727380432489936
ACH-000120,0.037117590329201804
ACH-000123,-0.03237191090017471
ACH-000127,0.057944964005127386
ACH-000128,0.034717746851088464
ACH-000132,0.013340832249882036
ACH-000133,-0.1087285423083912
ACH-000137,0.06499744286060195
ACH-000138,0.03183024023647085
ACH-000142,0.016074797021072253
ACH-000143,0.009604954901469296
ACH-000146,0.06842635326611404
ACH-000148,0.0004826685937395567
ACH-000150,0.17529251576631874
ACH-000152,-0.0006397834675554287
ACH-000153,0.08510234209457744
ACH-000159,0.1433944064059204
ACH-000160,0.1109965217480412
ACH-000163,0.10478300407972788
ACH-000167,0.28860475678913633
ACH-000168,0.1522173449986907
ACH-000169,0.06764261698439375
ACH-000178,0.1620937643643143
ACH-000183,0.011561360600071928
ACH-000188,0.041800512998973686
ACH-000189,-0.1503767205360497
ACH-000190,0.11320659696038085
ACH-000198,0.038173156789301915
ACH-000203,-0.5032644144769878
ACH-000204,-0.053904945153574135
ACH-000206,0.1247915901622582
ACH-000207,-0.0038670284857381773
ACH-000208,-0.08437945050043366
ACH-000210,0.08801268543441526
ACH-000211,0.049283880076783235
ACH-000215,0.0043834055690631325
ACH-000221,-0.2388535310019182
ACH-000222,0.05063466648939048
ACH-000223,-0.04349575710110405
ACH-000226,-0.1591916398804871
ACH-000227,0.05878585714446021
ACH-000228,0.08097636835926775
ACH-000231,0.02296887696539716
ACH-000232,-0.002848438308174046
ACH-000233,0.11767077991864
ACH-000234,-0.029861189530356567
ACH-000235,0.0723643842913899
ACH-000237,0.09784942521869128
ACH-000238,0.0968946251025225
ACH-000242,-0.21056210719055027
ACH-000243,-0.042240334709903744
ACH-000244,0.1624747192627292
ACH-000246,-0.04678418521501768
ACH-000248,0.1614974976306536
ACH-000250,0.0170109558529254
ACH-000251,0.3313445188081229
ACH-000252,0.1323087979282112
ACH-000253,0.0066597161398350745
ACH-000255,0.1076449218243769
ACH-000256,0.12484281349735167
ACH-000257,0.01785130124321065
ACH-000258,0.0293523334259794
ACH-000259,0.05171712678147144
ACH-000260,-0.022753953323163524
ACH-000261,0.0071086464464186405
ACH-000262,0.019340513689163227
ACH-000263,0.17734837538347475
ACH-000264,0.10755642568278524
ACH-000265,0.07666660637386302
ACH-000266,-0.006001849955453257
ACH-000272,0.02802008928476395
ACH-000274,0.08981047928005563
ACH-000277,-0.0022084857232304005
ACH-000278,-0.02185255791790447
ACH-000279,-0.013195293309065357
ACH-000280,0.038292709134283065
ACH-000281,-0.08329802841135768
ACH-000288,0.024865902870446297
ACH-000291,0.06188476675691315
ACH-000293,-0.06391384554461635
ACH-000294,0.1492299229145777
ACH-000295,0.03920593893319017
ACH-000296,-0.017035088331255128
ACH-000302,0.09241261572012432
ACH-000304,0.3251325905126523
ACH-000307,0.061301697509207775
ACH-000308,0.027867659656352208
ACH-000310,-0.093555274046814
ACH-000311,0.0055018696874269656
ACH-000312,0.042382918424700766
ACH-000315,0.16416076468562787
ACH-000316,0.03808005042808655
ACH-000317,0.03341457074657925
ACH-000318,0.13640888288238334
ACH-000319,-0.009518198416808493
ACH-000320,0.19957565630896415
ACH-000322,-0.03539948640691803
ACH-000323,0.06760331696412904
ACH-000324,0.042776782484364805
ACH-000329,0.061377769291797224
ACH-000330,-0.17508865138419402
ACH-000331,0.06169537648681001
ACH-000332,0.09299253902335514
ACH-000334,0.08679092290434237
ACH-000335,-0.19489595358334302
ACH-000336,-0.10336492142055
ACH-000337,0.17021843463450248
ACH-000338,0.09272328286969657
ACH-000339,0.02615723864281271
ACH-000341,0.3866342644546017
ACH-000348,0.025400072937421896
ACH-000350,0.0812176983285386
ACH-000352,0.0356202602300409
ACH-000356,0.2413912183719655
ACH-000361,-0.2070571319499087
ACH-000362,0.07754552469456162
ACH-000363,0.04632348599008961
ACH-000364,0.1416318008431234
ACH-000365,0.08459093066972659
ACH-000366,-0.009789920540561952
ACH-000368,0.041823198495164686
ACH-000374,0.03435998313704863
ACH-000375,0.07273135699532668
ACH-000376,0.0023935887188311533
ACH-000381,0.14518602587417667
ACH-000383,-0.022148618086489758
ACH-000387,-0.04167021918439582
ACH-000389,0.1935803157631255
ACH-000390,0.057304557667109776
ACH-000393,-0.004009280324745368
ACH-000395,0.29503602284878955
ACH-000396,0.24698123893778035
ACH-000397,0.0023081758964531127
ACH-000401,0.1090763098289442
ACH-000402,0.440770639219293
ACH-000403,0.008133154948243371
ACH-000404,-0.22170066989641898
ACH-000406,0.037549870765113916
ACH-000407,0.04283986664721047
ACH-000408,0.05730511243897742
ACH-000410,0.07040596250017314
ACH-000411,-0.014704680761517616
ACH-000414,-0.0015057578372928801
ACH-000415,0.02043310280046661
ACH-000416,0.045167041191718126
ACH-000420,-0.11128969690121288
ACH-000421,0.07619469261287806
ACH-000424,0.191914721611648
ACH-000425,0.15691317875629554
ACH-000426,0.09916160355262188
ACH-000427,0.006732510901354083
ACH-000433,0.13484825847632315
ACH-000435,0.29170119127491906
ACH-000436,-0.13863478529397133
ACH-000444,0.02546633563508522
ACH-000445,0.091101343524598
ACH-000448,0.062307411062384625
ACH-000450,-0.11066297594884232
ACH-000452,0.00460375649070662
ACH-000454,-0.3853904182992712
ACH-000458,0.01690371493882746
ACH-000459,0.09300307019645312
ACH-000460,0.04959934396744213
ACH-000461,-0.04975326893160974
ACH-000463,0.018987494884237243
ACH-000464,0.06251736299797697
ACH-000466,0.07151128049892935
ACH-000467,0.03999987043772733
ACH-000468,-0.06387274183902948
ACH-000469,0.051592736099386576
ACH-000470,-0.022031164264308283
ACH-000471,0.07408165613699104
ACH-000472,0.012334102338693424
ACH-000473,0.009065648594210407
ACH-000475,0.0811850908193234
ACH-000476,0.1040873095563096
ACH-000477,0.08458485302318304
ACH-000479,-0.04286274405177155
ACH-000480,-0.041953061027836
ACH-000481,0.037448452866939284
