,ANXA7 (310)
ACH-000004,-0.03653901239941417
ACH-000005,0.026821536967656576
ACH-000007,-0.3514339829376122
ACH-000009,-0.08154082186039742
ACH-000011,-0.08079028988893501
ACH-000012,-0.028204679543490124
ACH-000013,-0.15025785450671206
ACH-000014,-0.03927240794596888
ACH-000015,-0.217153373592664
ACH-000017,-0.033326731953133716
ACH-000018,0.006458656026680261
ACH-000019,-0.18153513758140635
ACH-000021,-0.015041266662376263
ACH-000022,-0.09604247195565434
ACH-000025,-0.2138123614049485
ACH-000028,-0.2291773380500236
ACH-000030,-0.24877636504083603
ACH-000035,-0.16158860669432865
ACH-000036,-0.0475355346159045
ACH-000037,-0.11269644511831665
ACH-000039,0.10795073694033977
ACH-000040,-0.19447669726031167
ACH-000041,-0.0469396010833552
ACH-000042,-0.10609211673498747
ACH-000045,-0.19302697150035145
ACH-000047,-0.016450768697168685
ACH-000052,0.05123906377059142
ACH-000053,-0.07693563774938701
ACH-000054,-0.1816474116594752
ACH-000055,-0.032780654155675416
ACH-000060,-0.0005479745911850098
ACH-000067,-0.15466508867791
ACH-000070,-0.15159361213574066
ACH-000075,-0.06540355917754632
ACH-000078,0.006935126440022718
ACH-000082,-0.2873921251962364
ACH-000085,-0.14118634348659626
ACH-000086,-0.29986291436667906
ACH-000087,-0.04486651423489959
ACH-000092,-0.07092997232341178
ACH-000095,-0.05254022736306408
ACH-000097,-0.16043491629230694
ACH-000098,-0.03733513632167969
ACH-000099,-0.19615409338720116
ACH-000108,-0.10176387836470184
ACH-000113,-0.037964039326592966
ACH-000116,-0.16325229957831505
ACH-000118,-0.18920574144741675
ACH-000120,-0.09867625403818096
ACH-000123,-0.05851446633637476
ACH-000127,-0.02842405432752072
ACH-000128,-0.07252468029419605
ACH-000132,-0.1601556705252561
ACH-000133,-0.1080961414657651
ACH-000137,-0.2086519763721163
ACH-000138,-0.0964789827893956
ACH-000142,-0.15221620680073716
ACH-000143,-0.14205054627993752
ACH-000146,-0.1213930067459723
ACH-000148,-0.21590189629575826
ACH-000150,-0.17060966048458298
ACH-000152,-0.257808808258052
ACH-000153,-0.004514611495364615
ACH-000159,-0.09485483970325084
ACH-000160,-0.03790290650424906
ACH-000163,-0.1867968306658376
ACH-000167,-0.09351465497559464
ACH-000168,0.04375497096807038
ACH-000169,-0.22366766965915624
ACH-000178,-0.017154629909765982
ACH-000183,-0.013422154266116428
ACH-000188,-0.06656245472468714
ACH-000189,-0.326985456538339
ACH-000190,-0.10703731273762364
ACH-000198,-0.07716308372968275
ACH-000203,-0.3739509877391083
ACH-000204,0.0022135556940511038
ACH-000206,-0.04371950563292913
ACH-000207,-0.154240727439957
ACH-000208,-0.3637491987268111
ACH-000210,-0.23262371975272325
ACH-000211,-0.18330337043151584
ACH-000215,-0.061211120400516975
ACH-000221,0.04296847044838482
ACH-000222,-0.011454579357728022
ACH-000223,-0.13748178469239908
ACH-000226,-0.09032460544564938
ACH-000227,-0.1111029007678516
ACH-000228,-0.2327745822973091
ACH-000231,-0.054141584200930334
ACH-000232,-0.19015098173196088
