,UFM1 (51569)
ACH-000461,-0.9207038198678362
ACH-000463,-0.8032247164330206
ACH-000464,-0.9193242322013516
ACH-000466,-1.1274558688002674
ACH-000467,-0.8473520910662108
ACH-000468,-0.8743093680494399
ACH-000469,-0.9958954207257746
ACH-000470,-0.6967394901593682
ACH-000471,-0.314230232901586
ACH-000472,-0.7612622936865903
ACH-000473,-0.8971691118239883
ACH-000475,-1.1708118119512985
ACH-000476,-0.7534868339875975
ACH-000477,-0.5388325802967243
ACH-000479,-0.6228903380017881
ACH-000480,-1.115959612641367
ACH-000481,-0.4709719822813528
ACH-000483,-0.7091949533423914
ACH-000484,-0.9177904176115872
ACH-000485,-0.5701904931531471
ACH-000486,-0.6804876135695141
ACH-000487,-0.6854694288001785
ACH-000488,-0.7116509162468287
ACH-000490,-0.463399155357311
ACH-000491,-0.4999424231613936
ACH-000495,-0.5357320117750148
ACH-000496,-1.4004093591729865
ACH-000499,-1.0695072568842707
ACH-000500,-1.0464172855768477
ACH-000502,-0.9585383917946909
ACH-000503,-0.6910453136075984
ACH-000505,-0.6568428921072851
ACH-000507,-1.0193129001567278
ACH-000510,-0.5604900592198214
ACH-000511,-1.0064201109348985
ACH-000512,-1.1318406654854647
ACH-000516,-0.5038526692236148
ACH-000517,-1.076373401054784
ACH-000518,-1.0757901938749714
ACH-000520,-0.973867252878518
ACH-000521,-1.0516418641749918
ACH-000522,-0.4527165625224102
ACH-000524,-0.5630391323523708
ACH-000527,-1.1671375737217249
ACH-000528,-1.0668718136603563
ACH-000537,-1.2716382339110328
ACH-000541,-0.7419545258019289
ACH-000542,-0.5673792248248078
ACH-000544,-0.8573786532810843
ACH-000545,-0.6467901455946231
ACH-000547,-0.8111342356279402
ACH-000548,-0.5945439015395688
ACH-000549,-0.7840697983131186
ACH-000550,-0.7067966660304941
ACH-000552,-1.3716221167747518
ACH-000556,-0.5662080786599317
ACH-000557,-1.138753383314478
ACH-000569,-1.1376253515436094
ACH-000570,-0.9004296205483135
ACH-000571,-0.9958941817219584
ACH-000573,-0.5764618847400319
ACH-000576,-1.0379227815042604
ACH-000579,-0.3674807442490367
ACH-000580,-0.822200513744891
ACH-000584,-0.37026397954510376
ACH-000585,-0.357350144755092
ACH-000588,-1.2109444115958292
ACH-000589,-0.6551287667372401
ACH-000591,-0.9896382205318144
ACH-000593,-1.0788648424352432
ACH-000600,-1.3198277664893987
ACH-000601,-0.4047319500888934
ACH-000605,-1.009601902119466
ACH-000606,-0.7706944413352168
ACH-000608,-0.4487221692596637
ACH-000614,-0.6997366761220883
ACH-000616,-0.975386949854738
ACH-000618,-0.5518183793041751
ACH-000619,-0.5886553427035064
ACH-000620,-0.9345306932158534
ACH-000621,-0.8494842528088762
ACH-000622,-0.622096888029403
ACH-000623,-0.7368908438545003
ACH-000624,-0.3987811406773378
ACH-000627,-0.5598356898959694
ACH-000630,-1.166803874230354
ACH-000631,-0.8544199979120672
ACH-000632,-0.9784205804377804
ACH-000633,-0.7810309475189653
ACH-000637,-1.023423987620712
ACH-000638,-0.6887514168825764
ACH-000646,-0.5467577623979231
ACH-000647,-0.3646993899283246
ACH-000648,-0.255833651534946
ACH-000649,-1.2402685559615207
ACH-000651,-0.9974215774000752
ACH-000652,-1.0527081166974557
ACH-000653,-0.6786548484458951
ACH-000657,-0.6117714504089798
ACH-000658,-1.1176512899425026
ACH-000661,-0.6276020635340565
ACH-000662,-0.6126191086170459
ACH-000663,-1.0819761318602763
ACH-000665,-0.7436374985023904
ACH-000671,-1.1200886993893793
ACH-000672,-0.8387386590655641
ACH-000673,-0.11533768832457375
ACH-000676,-0.9042125173182904
ACH-000677,-0.3556945495807005
ACH-000681,-0.6868178977574364
ACH-000683,-0.5708024698887811
ACH-000684,-0.8976062007385399
ACH-000688,-0.6738712207696949
ACH-000693,-0.649895443698701
ACH-000694,-0.5608733725883901
ACH-000695,-0.6823627990431212
ACH-000696,-0.9092965101141008
ACH-000697,-1.0694257099509403
ACH-000699,-0.4800964638343906
ACH-000701,-0.7806484439026983
ACH-000706,-0.449693720110094
ACH-000711,-0.6065846987869414
ACH-000713,-0.815063275995433
ACH-000714,-1.0089176724511926
ACH-000718,-1.0951968670647172
ACH-000720,-0.3162316880237889
ACH-000721,-0.8263832191990433
ACH-000724,-0.23262614925403055
ACH-000725,-0.40580453861103793
ACH-000732,-0.7630881689636658
ACH-000734,-0.9484020185175359
ACH-000735,-0.6677513463814952
ACH-000736,-0.96727235096586
ACH-000738,-0.9487777121857552
ACH-000746,-0.2861696559961306
ACH-000747,-0.33724252869289884
ACH-000748,-0.9319085441199648
ACH-000753,-0.9721031418300612
ACH-000756,-0.7211668997663149
ACH-000757,-0.44323136222091336
ACH-000758,-0.4533449178429904
ACH-000760,-0.48351041744782103
ACH-000762,-0.9390110797708416
ACH-000763,-1.276269505525542
ACH-000764,-0.8589947174011974
ACH-000765,-0.8993645458234044
ACH-000766,-0.8360627806001789
ACH-000767,-0.5993847774989526
ACH-000768,-0.8700827684407352
ACH-000769,-0.4255455545507765
ACH-000770,-0.9892046617326852
ACH-000771,-0.8683329412341962
ACH-000773,-0.683513989471744
ACH-000776,-1.1961514864488898
ACH-000777,-0.566993135762186
ACH-000778,-0.5790352676707144
ACH-000781,-0.3028898632500455
ACH-000782,-0.6461631899370424
ACH-000783,-0.30452921095089897
ACH-000784,-0.6242150350126014
ACH-000785,-0.5677376856311376
ACH-000787,-0.7479652842770461
ACH-000788,-0.4090297495690596
ACH-000791,-1.0040792067124713
ACH-000792,-0.884923392210284
ACH-000794,-0.6963235547844148
ACH-000796,-0.4995414109931218
ACH-000798,-0.3797336835786592
ACH-000799,-0.516758505945628
ACH-000800,-1.0982219740522483
ACH-000802,-0.6754530222389292
ACH-000804,-0.6634389684582113
ACH-000805,-0.5781530786617629
ACH-000809,-0.5797894365276028
ACH-000810,-0.6712335845120415
ACH-000811,-0.668512925149944
ACH-000817,-1.2471866106902254
ACH-000819,-0.9412054137142896
ACH-000820,-0.810344123782438
ACH-000821,-0.7314514322772885
ACH-000822,-0.73025324606272
ACH-000823,-0.8250052827977732
ACH-000824,-0.3728050359589905
ACH-000827,-1.0249532836985704
ACH-000829,-0.8822337726659165
ACH-000831,-0.8242110557176187
ACH-000832,-0.9142373977249328
ACH-000833,-0.5109141070357917
ACH-000834,-0.6390104309291562
ACH-000835,-1.099317914148081
ACH-000836,-1.1027901570399918
ACH-000837,-0.9996860342459412
ACH-000838,-0.5729846443108425
ACH-000839,-0.7731038010430534
ACH-000840,-0.6074198605469964
ACH-000841,-0.8127953435620282
ACH-000843,-0.7685247220245137
ACH-000846,-0.2880376235559821
ACH-000847,-0.976716818484884
ACH-000848,-1.1566993909143222
ACH-000849,-0.4741519287403165
ACH-000851,-0.7809628886432294
ACH-000855,-0.4281059524777439
ACH-000856,-0.6548573998262099
ACH-000858,-0.5064594907065076
ACH-000859,-0.7564768028870074
ACH-000861,-0.9330663452861114
ACH-000862,-1.255621422311594
ACH-000865,-0.906589878106322
ACH-000866,-0.27706535662445986
ACH-000867,-0.4245937503835489
ACH-000869,-0.6691917618696391
ACH-000872,-0.7411408946747263
ACH-000873,-1.1128959834886116
ACH-000876,-0.7640112223907368
ACH-000878,-1.277819994805628
ACH-000880,-0.8482673107350822
ACH-000881,-1.018535214955328
ACH-000882,-0.5291385312764454
ACH-000884,-1.2198754767510849
ACH-000885,-0.9098766993793912
ACH-000887,-0.4518521908275579
ACH-000889,-1.0461294259066298
ACH-000896,-0.16628698444194534
ACH-000898,-0.8829266497708922
ACH-000900,-0.5930886604548123
ACH-000901,-0.693325121706094
ACH-000905,-0.4052806690086798
ACH-000906,-0.9598554592181888
ACH-000907,-0.9111428669611192
ACH-000910,-0.7256066123769589
ACH-000911,-0.8501574241922025
ACH-000912,-0.4936893343509293
ACH-000913,-1.0955245703559642
ACH-000915,-0.2316598903519845
ACH-000916,-0.944051438624908
ACH-000917,-0.5286670826982655
ACH-000920,-0.8267496694880009
ACH-000921,-0.9464393015474925
ACH-000924,-1.0396683995046294
ACH-000926,-0.8123519182339827
ACH-000928,-0.5806771298527289
ACH-000929,-0.7835321237927478
ACH-000932,-0.32189281003608794
ACH-000935,-0.5639133882649376
ACH-000936,-0.8708637261003614
ACH-000937,-0.6242140484380004
ACH-000938,-0.3155540114291182
ACH-000939,-0.4638543608540172
ACH-000941,-0.25837597040125315
ACH-000943,-0.5381384994215838
ACH-000946,-0.3289670330658128
ACH-000947,-0.2777812011165657
ACH-000948,-0.8606991194190989
ACH-000950,-0.8550676431484582
ACH-000953,-0.06048981733966165
ACH-000954,-0.6225952612215547
ACH-000957,-0.6389085422155876
ACH-000958,-0.7368173839308164
ACH-000960,-0.457216245286729
ACH-000963,-0.4931459164507069
ACH-000968,-0.5179843665012934
ACH-000969,-0.5105816220496686
ACH-000972,-0.5135144261813812
ACH-000973,-0.5144576066316531
ACH-000974,-0.6656164530543973
ACH-000978,-0.6905154547473226
ACH-000984,-0.5462888590084882
ACH-000986,-0.5509973853892163
ACH-000988,-0.544425163510036
ACH-000993,-0.7009816241482814
ACH-000994,-0.4386731540207119
ACH-000996,-0.5690483446795797
ACH-001001,-0.3216212278741318
ACH-001020,-0.6678247511193598
ACH-001028,-0.231547911549004
ACH-001031,-0.4174795124564304
ACH-001038,-0.3088907609470363
ACH-001048,-0.5484291228009155
ACH-001050,-0.3794902308155981
ACH-001053,-0.7598143341972834
ACH-001054,-0.5932704989341386
ACH-001061,-0.5956645251264308
ACH-001067,-0.657698220833671
ACH-001075,-0.613931569510882
ACH-001096,-0.383418789700099
ACH-001111,-0.4427970294079225
ACH-001119,-0.7625947985584961
ACH-001128,-1.0872807430478273
ACH-001134,-0.5265240536665527
ACH-001151,-1.0631582011538712
ACH-001163,-0.6488044127067373
ACH-001164,-0.8048449652139738
ACH-001183,-1.1370721575834373
ACH-001192,-0.3759464190927396
ACH-001193,-0.6352366730737244
ACH-001196,-0.514812300902952
ACH-001197,-0.7128935088881241
ACH-001205,-0.4488487302348412
ACH-001211,-0.4928155721222266
ACH-001212,-0.7125197090196436
ACH-001228,-0.3405128363977677
ACH-001232,-1.1878556770244149
ACH-001239,-0.5501897252734611
ACH-001270,-0.6021344426330695
ACH-001274,-0.8385155527741094
ACH-001275,-0.9124328981854644
ACH-001277,-0.6772126442787042
ACH-001278,-0.9335892936518236
ACH-001280,-0.9851303218901932
ACH-001283,-0.2774576099351566
ACH-001289,-0.5172420595596213
ACH-001300,-0.4428736517849736
ACH-001301,-0.5330806458053868
ACH-001302,-0.7088672900315747
ACH-001306,-0.8842347236095902
ACH-001318,-0.4815755857799047
ACH-001322,-0.7504406583855794
ACH-001328,-0.7936456441368354
ACH-001332,-1.0839621299557929
ACH-001336,-0.8678297010954542
ACH-001346,-0.7384914637138789
ACH-001353,-1.0960857631344278
ACH-001354,-0.6112132263526909
ACH-001367,-0.4604335820238393
ACH-001368,-0.4063783637684678
ACH-001374,-1.1540289090219966
ACH-001377,-1.0715681204289993
ACH-001380,-0.9183211377710516
ACH-001391,-0.6440429798263034
ACH-001408,-0.9502534857829232
ACH-001430,-0.9059266560620785
ACH-001431,-0.5229243750609419
ACH-001450,-0.7726648115921947
ACH-001496,-0.8651537210544132
ACH-001500,-0.8537075630746317
ACH-001523,-0.5344814725288473
ACH-001532,-0.5900928178423313
ACH-001550,-0.4537395520889478
ACH-001552,-0.7303373167240499
ACH-001554,-0.6234273083186176
ACH-001654,-0.9413822237516551
ACH-001735,-0.7189546790668998
ACH-001736,-0.4868679893962506
ACH-001737,-1.0119790057580118
ACH-001740,-0.4808569508336215
ACH-001745,-0.31080275849375266
ACH-001765,-0.13338488860362274
