,XKR9 (389668)
ACH-000004,0.15082485463487474
ACH-000005,-0.06887872557957113
ACH-000007,0.2677507342880873
ACH-000009,0.09491196446746117
ACH-000011,0.20828090202289706
ACH-000012,0.09774084576009937
ACH-000013,0.1407143910666762
ACH-000014,0.2193296116668041
ACH-000015,0.09204859979490383
ACH-000017,-0.12734129921597664
ACH-000018,0.004149667844102956
ACH-000019,0.2349405941156676
ACH-000021,0.13329926342542536
ACH-000022,0.1124582099760716
ACH-000025,0.07626240912033808
ACH-000028,0.13721204651542002
ACH-000030,0.04756961894057958
ACH-000035,0.05214661198472684
ACH-000036,0.1637563336977232
ACH-000037,0.09235087939686844
ACH-000039,0.118587640477497
ACH-000040,0.11614537889454195
ACH-000041,0.036392707552647126
ACH-000042,0.13506297721204422
ACH-000045,0.13627242865179126
ACH-000047,0.13700553460828796
ACH-000052,-0.08984934345343305
ACH-000053,0.1151686086957729
ACH-000054,0.17204249005786956
ACH-000055,0.09443487702136197
ACH-000060,0.061602650549005725
ACH-000067,0.1802945970953247
ACH-000070,0.141230966744062
ACH-000075,0.12190370815075074
ACH-000078,0.04043856071603731
ACH-000082,0.11472226973622485
ACH-000085,0.1716832721789826
ACH-000086,0.17446860125169225
ACH-000087,0.2096320281989835
ACH-000092,-0.03748347925056339
ACH-000095,0.16851482580760296
ACH-000097,0.16213376678643673
ACH-000098,0.060376114361727386
ACH-000099,0.14045716785879098
ACH-000108,0.17020748588506998
ACH-000113,0.10865333289883733
ACH-000116,0.10010226715803712
ACH-000118,0.08507444183508378
ACH-000120,0.14486443714006353
ACH-000123,0.018103606385815582
ACH-000127,0.0824310217615669
ACH-000128,0.10853425737082363
ACH-000132,0.14286459500770932
ACH-000133,0.01421638902578063
ACH-000137,0.11480877318663953
ACH-000138,0.12726181068282846
ACH-000142,0.07435313424964733
ACH-000143,0.1050095802037892
ACH-000146,0.12098507682093562
ACH-000148,0.1806457280438252
ACH-000150,-0.03237602622714498
ACH-000152,0.09207097119344304
ACH-000153,0.18522710971033446
ACH-000159,0.1005606073995875
ACH-000160,0.06563558252506463
ACH-000163,0.1019288037263988
ACH-000167,-0.18699708537463816
ACH-000168,-0.08202628404003749
ACH-000169,0.0682687649638531
ACH-000178,0.14457093120434614
ACH-000183,0.08284762428510828
ACH-000188,0.1652187823911294
ACH-000189,0.22405268044966092
ACH-000190,0.07353932244105928
ACH-000198,0.11884504719256035
ACH-000203,0.2356065982024197
ACH-000204,0.20498930772399807
ACH-000206,0.16969431744148689
ACH-000207,-0.02837615748549142
ACH-000208,0.09212047859657374
ACH-000210,0.08820487258207177
ACH-000211,0.14635606358145686
ACH-000215,0.11301630458927175
ACH-000221,0.17042635543855778
ACH-000222,0.037923469035784835
ACH-000223,0.1741007372438989
ACH-000226,0.041585079570575036
ACH-000227,-0.0077564522084745185
ACH-000228,0.0798332873471155
ACH-000231,0.08744405890593958
ACH-000232,0.14199402434773206
ACH-000233,0.12064410228544176
ACH-000234,0.07235427921846742
ACH-000235,0.0788907801089604
ACH-000237,0.1600959977682022
ACH-000238,0.2290862959232681
ACH-000242,-0.14762520030712442
ACH-000243,0.09314006717454568
ACH-000244,0.2104591082921332
ACH-000246,0.14820164863183868
ACH-000248,-0.053893570101272666
ACH-000250,0.07770114930588841
ACH-000251,0.03305364991067584
ACH-000252,0.0755193839169001
ACH-000253,0.0698802046652168
ACH-000255,0.17130414660130786
ACH-000256,0.14106194108673556
ACH-000257,0.18968778950216564
ACH-000258,0.0101440627105572
ACH-000259,0.1178745678774748
ACH-000260,0.14849989969192326
ACH-000261,0.06191760052076255
ACH-000262,0.11316795232964888
ACH-000263,0.15008194383750545
ACH-000264,0.01043759014739845
ACH-000265,0.028454791166072458
ACH-000266,0.13659274621725
ACH-000272,0.16339727462977133
ACH-000274,0.11333066203036382
ACH-000277,0.16192716291163722
ACH-000278,0.16449527303067754
ACH-000279,0.10036723588375132
ACH-000280,0.10565137992857344
ACH-000281,0.18455874881183465
ACH-000288,0.2422366332356017
ACH-000291,0.09537750627288427
ACH-000293,0.1083247984143522
ACH-000294,0.039266024666915034
ACH-000295,0.2592736744537961
ACH-000296,0.18531314372914606
ACH-000302,0.02794563719308733
ACH-000304,0.06484111108871603
ACH-000307,0.09799966398639516
ACH-000308,0.06518551204055656
ACH-000310,0.053169979876966714
ACH-000311,0.22670321319239176
ACH-000312,0.16118791475962127
ACH-000315,0.18876703788457194
ACH-000316,0.08844174025793805
ACH-000317,0.12881436617627828
ACH-000318,0.11355369099534753
ACH-000319,0.11664067667319447
ACH-000320,0.2101365406477248
ACH-000322,0.05268619909069349
ACH-000323,0.08771416440251045
ACH-000324,0.07955713032473521
ACH-000329,0.05129822873201646
ACH-000330,0.13577874769570308
ACH-000331,0.14254943704233425
ACH-000332,0.1115633567594954
