,MRPL17 (63875)
ACH-000004,-0.37442805463480655
ACH-000005,-0.3207871445830993
ACH-000007,-0.2582856153581368
ACH-000009,-0.2313699116271305
ACH-000011,-0.23398030621628035
ACH-000012,-0.5888201149272999
ACH-000013,-0.4693203873130578
ACH-000014,-0.5293334525375034
ACH-000015,-0.7024274610165091
ACH-000017,-0.36920257527789535
ACH-000018,-0.6154826540884646
ACH-000019,-0.7954647565267666
ACH-000021,-0.4924671838185962
ACH-000022,-0.5767320584068351
ACH-000025,-0.6281550052980975
ACH-000028,-0.6605600429647188
ACH-000030,-0.4625875308748815
ACH-000035,-0.7415256106510202
ACH-000036,-0.1125313247678191
ACH-000037,-0.2944692887823465
ACH-000039,-0.21397365066840665
ACH-000040,-0.1662102211792417
ACH-000041,-0.5826187671606029
ACH-000042,-0.14099792606532044
ACH-000045,-0.5096792646594309
ACH-000047,-0.5059943118388648
ACH-000052,-0.17377619173929765
ACH-000053,-0.3458755994495366
ACH-000054,-0.7080380637669997
ACH-000055,-0.4714073411617565
ACH-000060,-0.4648996423559827
ACH-000067,-0.2357256729707184
ACH-000070,-0.37977609169627335
ACH-000075,-0.34812517408461624
ACH-000078,-0.4691790812820546
ACH-000082,-0.2671406160348196
ACH-000085,-0.4152903982270344
ACH-000086,-0.7762389290498873
ACH-000087,-0.7521911214687169
ACH-000092,-0.34918931951494897
ACH-000095,-0.06924351933711614
ACH-000097,-0.4188280293226
ACH-000098,-0.30724944988220504
ACH-000099,-0.5378409622378253
ACH-000108,-0.3554567952337915
ACH-000113,-0.1767152394938262
ACH-000116,-0.6970327883191645
ACH-000118,-0.690150553437813
ACH-000120,-0.33479343109805754
ACH-000123,-0.5268618457436766
ACH-000127,-0.7192651260585186
ACH-000128,-0.4877436845042119
ACH-000132,-0.3690631112083944
ACH-000133,-0.4180383468905658
ACH-000137,-0.2816372765459236
ACH-000138,-0.5437041780660726
ACH-000142,-0.27031654947629763
ACH-000143,-0.831900469803756
ACH-000146,-0.2886315252536057
ACH-000148,-0.4509106022628066
ACH-000150,-0.8507845818119207
ACH-000152,-0.3879065830990512
ACH-000153,-0.2853135749517031
ACH-000159,-0.31136537020997546
ACH-000160,-0.6962374881913056
ACH-000163,-0.2389335575726357
ACH-000167,1.9113419423227436
ACH-000168,-0.20521997643656856
ACH-000169,-0.7596367540712946
ACH-000178,-0.4385040800445104
ACH-000183,-0.5770249493166392
ACH-000188,-0.4921021793715325
ACH-000189,-0.3137860500537318
ACH-000190,-0.9426297373755516
ACH-000198,-0.4093721113469191
ACH-000203,0.16825785730157905
ACH-000204,-0.48563381806553296
ACH-000206,-0.8748257870191952
ACH-000207,-0.414355407119991
ACH-000208,-0.4749972410519433
ACH-000210,-0.5039415791594685
ACH-000211,-0.4218437529059597
ACH-000215,-0.5129547804561739
ACH-000221,-0.9681912739820828
ACH-000222,-0.4230631740607257
