,THBS3 (7059)
ACH-000004,-0.003081520066534605
ACH-000005,-0.03578963806759439
ACH-000007,-0.07514414855481581
ACH-000009,-0.18726333474083692
ACH-000011,0.1091017410249352
ACH-000012,-0.03689809407920574
ACH-000013,0.03171084014194682
ACH-000014,-0.1831509869954145
ACH-000015,-0.04144485153605177
ACH-000017,-0.0201725843891655
ACH-000018,0.011719049691965815
ACH-000019,-0.04551902016327233
ACH-000021,-0.021536454239541092
ACH-000022,0.01579745570521886
ACH-000025,-0.1728009496292647
ACH-000028,0.16886812462646686
ACH-000030,0.06252361138041837
ACH-000035,-0.05359433248557378
ACH-000036,0.058337305681289815
ACH-000037,-0.17632130652210395
ACH-000039,-0.06919477535955229
ACH-000040,-0.030612388025545195
ACH-000041,0.1416373716313284
ACH-000042,0.07632136113560634
ACH-000045,0.015507119171631703
ACH-000047,-0.16535918942531436
ACH-000052,-0.16624736081487707
ACH-000053,0.015600799198583641
ACH-000054,-0.008322150341264073
ACH-000055,-0.17351344257928902
ACH-000060,0.019350564791466456
ACH-000067,0.018615452531249008
ACH-000070,-0.035439254795326135
ACH-000075,-0.138567619945754
ACH-000078,-0.1529648160256989
ACH-000082,-0.02502912492182402
ACH-000085,0.03852860290736757
ACH-000086,-0.27327588176442874
ACH-000087,0.13410008916194596
ACH-000092,-0.053256633737138535
ACH-000095,0.022367118632577124
ACH-000097,-0.1218605229572202
ACH-000098,-0.15041934639609067
ACH-000099,0.0174739603190531
ACH-000108,-0.024826612671027436
ACH-000113,0.05153832324834212
ACH-000116,0.01805377624787331
ACH-000118,0.008447622071327017
ACH-000120,-0.16389060653866575
ACH-000123,-0.08616650014906435
ACH-000127,-0.048664233491434505
ACH-000128,0.024826975009992945
ACH-000132,-0.0569729556579727
ACH-000133,-0.1262226086326639
ACH-000137,-0.09433447879356037
ACH-000138,0.05239524349664049
ACH-000142,-0.07851744113787516
ACH-000143,0.031922834073474474
ACH-000146,-0.0263545207460014
