,SIX6 (4990)
ACH-000004,0.10120642047366156
ACH-000005,0.12357217483817795
ACH-000007,-0.05960867656517393
ACH-000009,-0.12725432082277766
ACH-000011,0.03839137361997085
ACH-000012,0.053554745107498
ACH-000013,-0.1270090003646849
ACH-000014,0.14314170972689402
ACH-000015,0.015378730816567904
ACH-000017,0.08412956893641586
ACH-000018,0.1233936759199232
ACH-000019,-0.03816091114376356
ACH-000021,0.06946405688159306
ACH-000022,-0.032478585030047566
ACH-000025,0.09709090414569208
ACH-000028,0.04586690419591688
ACH-000030,0.03512957209910898
ACH-000035,0.100722340095984
ACH-000036,-0.013487703738192268
ACH-000037,-0.15949755079490596
ACH-000039,0.040003714033666114
ACH-000040,0.11528726509701555
ACH-000041,0.07111633423389836
ACH-000042,0.044882938197499715
ACH-000045,0.03018541227660415
ACH-000047,-0.009466816711266323
ACH-000052,-0.2078763426918557
ACH-000053,0.10327102539928333
ACH-000054,-0.09487320769866894
ACH-000055,0.05360277382400759
ACH-000060,-0.1217503118145038
ACH-000067,0.01913071379239825
ACH-000070,0.08698001658154297
ACH-000075,0.20735179021773928
ACH-000078,0.01128909501412828
ACH-000082,-0.04053430244893645
ACH-000085,-0.009123137203962843
ACH-000086,0.0424006267419181
ACH-000087,0.10941783340421914
ACH-000092,0.0254992679729694
ACH-000095,0.04644447799751183
ACH-000097,0.06547931223041628
ACH-000098,0.08035184354206107
ACH-000099,-0.02105629433475628
ACH-000108,0.05391612836385962
ACH-000113,0.16499711585134838
ACH-000116,0.16998939707882785
ACH-000118,-0.03040938376701313
ACH-000120,0.20577142909656126
ACH-000123,0.004709138130206968
ACH-000127,0.13696779448132185
ACH-000128,-0.15373585886391775
ACH-000132,0.040804059654239125
ACH-000133,0.03841874209138761
ACH-000137,0.07542276585824746
ACH-000138,0.07094864418712782
ACH-000142,0.133388917192299
ACH-000143,0.15767906166455026
ACH-000146,0.1475643571288373
ACH-000148,-0.04531422210170577
ACH-000150,0.025269876731668632
ACH-000152,-0.07536427612075103
ACH-000153,0.03140398551430492
ACH-000159,0.0031815481495804077
ACH-000160,0.05631573551911535
ACH-000163,0.06529115294534597
ACH-000167,0.051958550852602814
ACH-000168,0.17233582080592033
ACH-000169,-0.13332737068012818
ACH-000178,-0.11436895606164665
ACH-000183,0.09636523619753833
ACH-000188,0.0700581861838665
ACH-000189,0.17555330089492147
ACH-000190,0.030626868280511543
ACH-000198,0.08256326460281893
ACH-000203,-0.33767576727676385
ACH-000204,-0.11158938111515042
ACH-000206,-0.005037944456104561
ACH-000207,0.11251155944328796
ACH-000208,0.06002657189345476
ACH-000210,0.03782256114422442
ACH-000211,0.07400831275054508
ACH-000215,0.007120543098094602
ACH-000221,0.2032567319025791
ACH-000222,0.08953265588513662
ACH-000223,0.06104839497266142
ACH-000226,0.09773982734925864
ACH-000227,-0.1152495091949794
ACH-000228,0.0288786853761804
ACH-000231,-0.08219121152750422
ACH-000232,-0.040366610571195824
ACH-000233,0.016833195923849218
ACH-000234,0.1452949765247532
ACH-000235,0.05789119499845721
ACH-000237,0.10048362099876006
ACH-000238,0.019684462477775132
ACH-000242,-0.014741230693622369
ACH-000243,-0.05955787596114805
ACH-000244,-0.14440152425394104
ACH-000246,0.021100979270880012
ACH-000248,0.07818325555002026
ACH-000250,0.052904409244968406
ACH-000251,-0.17652661519803908
ACH-000252,0.013122259941608115
ACH-000253,0.08342088451322313
ACH-000255,0.06274962371070161
ACH-000256,0.17190036951051296
ACH-000257,-0.15623595726338196
ACH-000258,0.1555245361757557
ACH-000259,0.01928262248899931
ACH-000260,0.09640220305495448
ACH-000261,0.016145067469907532
ACH-000262,0.1157267588828952
ACH-000263,-0.019995525053414908
ACH-000264,0.04128363270292878
ACH-000265,-0.04130886817807828
ACH-000266,0.005204169362595117
ACH-000272,0.014995609546031281
ACH-000274,-0.07699371302785492
ACH-000277,0.08198717537314569
ACH-000278,0.0160329223667243
ACH-000279,-0.002680097306490141
ACH-000280,0.12184454253712795
ACH-000281,-0.12217505096452705
ACH-000288,0.041569893619027055
ACH-000291,0.012679286527748874
ACH-000293,-0.007431997633219526
ACH-000294,-0.01544656827442496
ACH-000295,0.10930444369981993
ACH-000296,0.23465614205804286
ACH-000302,-0.02805439667932023
ACH-000304,-0.30969919057137474
ACH-000307,0.03477536695080312
ACH-000308,0.005492483920066207
ACH-000310,-0.011496635126846018
ACH-000311,0.14606357519077154
ACH-000312,0.07589403642496688
ACH-000315,-0.08057201066820281
ACH-000316,0.07283326303260647
ACH-000317,-0.04272222037555362
ACH-000318,0.1597746986157726
ACH-000319,0.11693113817833838
ACH-000320,-0.015711406315474113
ACH-000322,0.1679998244258923
ACH-000323,-0.10095016241495247
ACH-000324,0.07758406260320896
ACH-000329,0.1610702565837099
ACH-000330,0.05087071734317091
ACH-000331,0.05896877929928453
ACH-000332,0.08310151808970315
ACH-000334,0.08126387543014389
ACH-000335,0.08689806691876308
ACH-000336,-0.0028857163126671955
ACH-000337,0.07894261621315161
ACH-000338,-0.002827787603806976
ACH-000339,0.0072235822211294595
ACH-000341,0.12017542546690073
ACH-000348,-0.02509352503892289
ACH-000350,-0.005021418408494947
ACH-000352,0.15332538790874178
ACH-000356,0.12219840877961108
ACH-000361,0.10612337561115794
ACH-000362,0.07657025602320759
ACH-000363,-0.06731089124171055
ACH-000364,-0.12184935142042592
ACH-000365,-0.07642179124101378
ACH-000366,0.062247365963014126
ACH-000368,0.016397346040023197
ACH-000374,0.15400345684058225
ACH-000375,0.023375948493649497
ACH-000376,-0.09266646757398378
ACH-000381,0.027646924298210317
ACH-000383,0.07128136266109099
ACH-000387,0.12613503875718338
ACH-000389,-0.035402118886651235
ACH-000390,0.07855143534300638
ACH-000393,0.047560378358429065
ACH-000395,0.1282130255376736
ACH-000396,0.19297427275415466
ACH-000397,-0.10933933299827818
ACH-000401,0.08393477524009077
ACH-000402,0.05010655573729113
ACH-000403,0.057970876249187016
ACH-000404,-0.08817509208122418
ACH-000406,0.04326522138877041
ACH-000407,0.009542854859037948
ACH-000408,0.13018130964387276
ACH-000410,-0.10599050041015563
ACH-000411,-0.08333116232998451
ACH-000414,0.008715784940638287
ACH-000415,0.11831250984172015
ACH-000416,0.08690987701730105
ACH-000420,-0.06935911059703127
ACH-000421,0.11273109111650335
ACH-000424,-0.01370289781351065
ACH-000425,0.16071922058113833
ACH-000426,0.17045482915213564
ACH-000427,0.11100999611517844
ACH-000433,0.1734065815645869
ACH-000435,0.29361670887673685
ACH-000436,0.09856869624738136
ACH-000444,-0.11551448217029965
ACH-000445,-0.2318676862234485
ACH-000448,0.0710620890834337
ACH-000450,0.04914660957547909
ACH-000452,0.01907567529821501
ACH-000454,-0.04979785634470433
ACH-000458,0.036192288543120565
ACH-000459,0.2238568905220622
ACH-000460,0.20787617330033525
ACH-000461,0.09352651761391524
ACH-000463,0.018428693766541385
ACH-000464,0.16112833439999802
ACH-000466,0.14663904877346948
ACH-000467,0.002307301903423957
ACH-000468,-0.009282934815944737
ACH-000469,0.07921947104321722
ACH-000470,0.0020257358345338442
ACH-000471,0.04866174071046545
ACH-000472,-0.02745782118280301
ACH-000473,0.07319901231856288
ACH-000475,0.0455098552996989
ACH-000476,0.21022303214186785
ACH-000477,-0.020699213836974383
ACH-000479,-0.012810513062991009
ACH-000480,0.0787742698254275
ACH-000481,0.02247672972871756
ACH-000483,0.1654896472137059
ACH-000484,0.014670063396309732
ACH-000485,-0.10881923328706727
ACH-000486,0.16062299847410613
ACH-000487,0.1295532281805857
ACH-000488,-0.1837058122922489
ACH-000490,0.06617913265939146
ACH-000491,0.03638308424710137
ACH-000495,0.021872794924409977
ACH-000496,0.04804283166408014
ACH-000499,0.11946507761509785
ACH-000500,0.15259993117594456
ACH-000502,0.08188021415201502
ACH-000503,0.08533503402872117
ACH-000505,0.07729392905719433
ACH-000507,0.07611211165984907
ACH-000510,0.059732885130019724
ACH-000511,0.04340394692781262
ACH-000512,-0.12159751535735434
ACH-000516,-0.09955508770216873
ACH-000517,0.07554419834936094
ACH-000518,0.1974737299960552
ACH-000520,-0.014661594182295285
ACH-000521,-0.055878832945765435
ACH-000522,0.08237371522920613
ACH-000524,0.05692293296573304
ACH-000527,-0.022305164163184857
ACH-000528,-0.001992174463212204
ACH-000537,0.025120907264240874
ACH-000541,0.1576937777193551
ACH-000542,-0.0019960299761783047
ACH-000544,-0.017296293672028583
ACH-000545,-0.005350437203125031
ACH-000547,-0.16367700401110682
ACH-000548,0.11739293309225365
ACH-000549,0.0669484434486953
ACH-000550,0.04294166522541862
ACH-000552,-0.0755425382801516
ACH-000556,-0.08968541030278937
ACH-000557,0.06493201659574632
ACH-000569,0.08794551593619265
ACH-000570,0.01505400080954559
ACH-000571,0.0981059626338258
ACH-000573,0.019872820750078728
ACH-000576,-0.049285004530053855
ACH-000579,0.1540157240978155
ACH-000580,-0.006771994524125804
ACH-000584,0.06405018689482747
ACH-000585,0.007352547444927998
ACH-000588,0.027827920295233528
ACH-000589,0.1529995176449242
ACH-000591,-0.01368735188106421
ACH-000593,0.06839293810263154
ACH-000600,0.18654462940417485
ACH-000601,-0.024919427893758152
ACH-000605,0.08993313659709212
ACH-000606,0.07131479377874626
ACH-000608,0.05051284694254992
ACH-000614,0.005541646336496222
ACH-000616,0.09954642696280656
ACH-000618,-0.0594609677806303
ACH-000619,-0.008619551592172127
ACH-000620,-0.00783832238955022
ACH-000621,-0.04193943330442215
ACH-000622,-0.005777949281670627
ACH-000623,0.03997118295062636
ACH-000624,0.043712359850350296
ACH-000627,0.043495503375502016
ACH-000630,0.038874173558334786
ACH-000631,-0.1169167015680478
ACH-000632,-0.06401458037380083
ACH-000633,0.08076362780874191
ACH-000637,-0.07246548139772621
ACH-000638,0.004540231287587938
ACH-000646,0.2705844481229828
ACH-000647,0.03267193834492402
ACH-000648,0.22866388299208704
ACH-000649,0.021179859792346885
ACH-000651,-0.0699814315837711
ACH-000652,0.1314939425245762
ACH-000653,0.008548619094327659
ACH-000657,0.12300820512994905
ACH-000658,0.15216182113858176
ACH-000661,0.06521401010329074
ACH-000662,0.04312644373353199
ACH-000663,0.15273983282530645
ACH-000665,0.028961305494261343
ACH-000671,0.13725911570377913
ACH-000672,-0.4473364782331681
ACH-000673,0.011129548130577614
ACH-000676,0.05135691787932056
ACH-000677,0.06681626318598022
ACH-000681,0.18011446286108618
ACH-000683,0.1130098513924237
ACH-000684,0.1035694445778821
ACH-000688,-0.09025121016816956
ACH-000693,-0.01883276832868861
ACH-000694,0.05207189309499773
ACH-000695,0.128554344900382
ACH-000696,-0.04552328154901818
ACH-000697,-0.013915634269538927
ACH-000699,-0.01697979654434607
ACH-000701,-0.03526161168653542
ACH-000706,-0.04398598749767126
ACH-000711,-0.022376857067253616
ACH-000713,0.13988396242448464
ACH-000714,0.1481101020070395
ACH-000718,-0.3291864647252589
