,BANF2 (140836)
ACH-000004,0.0810718683342706
ACH-000005,0.018971799517951082
ACH-000007,0.24106205031049865
ACH-000009,0.22507567493088304
ACH-000011,0.018770797973849604
ACH-000012,0.14286631966755736
ACH-000013,0.055459188972773285
ACH-000014,0.11276628306841285
ACH-000015,0.1069270994277149
ACH-000017,0.07540024136523467
ACH-000018,0.09035194051833813
ACH-000019,-0.01627480415914273
ACH-000021,0.14105088762036574
ACH-000022,0.029105340373501213
ACH-000025,0.1895004876812304
ACH-000028,-0.11144996372001073
ACH-000030,0.15837018143550358
ACH-000035,-0.0013056558992255408
ACH-000036,0.1000028016997713
ACH-000037,0.07214740130037234
ACH-000039,-0.030949277395169908
ACH-000040,0.05795964443045808
ACH-000041,0.07349597848997166
ACH-000042,0.013705186792703892
ACH-000045,0.10022757773338188
ACH-000047,0.1838434044691282
ACH-000052,0.18546411014888325
ACH-000053,0.0874069667852257
ACH-000054,0.15632931347211826
ACH-000055,0.0564925059187996
ACH-000060,-0.036651237692595706
ACH-000067,0.2258292576333397
ACH-000070,0.1886835274470881
ACH-000075,-0.015033146157434944
ACH-000078,0.18819953817077933
ACH-000082,0.09179688397567072
ACH-000085,0.1006281657572324
ACH-000086,0.13445640886291665
ACH-000087,0.009611622582074028
ACH-000092,0.07121589251605866
ACH-000095,0.12049644033333445
ACH-000097,0.00936572869215115
ACH-000098,0.1798374651407921
ACH-000099,0.04777706638556728
ACH-000108,0.06597304048296057
ACH-000113,0.0018950798667531305
ACH-000116,0.17360768162261486
ACH-000118,-0.03976754250027429
ACH-000120,0.10580275894983218
ACH-000123,0.12767464608408952
ACH-000127,0.15285973051313362
ACH-000128,0.09592658141914004
ACH-000132,0.14511899745139764
ACH-000133,0.09338438299692596
ACH-000137,-0.17549445062102936
ACH-000138,0.1779721147812329
ACH-000142,0.2092631861494838
ACH-000143,0.095165887049423
ACH-000146,0.05268905510038314
ACH-000148,0.0654649073385485
ACH-000150,0.13534746401241224
ACH-000152,0.1473396801316548
ACH-000153,0.0290149353371112
ACH-000159,0.19336807271248305
ACH-000160,-0.010798862653706713
ACH-000163,0.032960799895294816
ACH-000167,0.11156669119449997
ACH-000168,0.014594499264561885
ACH-000169,0.19456045111985384
ACH-000178,0.04123847074996645
ACH-000183,0.1590264468644912
ACH-000188,0.08442469988621913
ACH-000189,0.20927862457392366
ACH-000190,0.06011939062538256
ACH-000198,0.049727808906867184
ACH-000203,0.2578410791203883
ACH-000204,-0.1381806012903269
ACH-000206,-0.0012305454146372106
ACH-000207,0.13424578344156027
ACH-000208,0.010497771857333232
ACH-000210,-0.1590129278208708
ACH-000211,0.1060309554161121
ACH-000215,0.11016466260210844
ACH-000221,0.022293172891972832
ACH-000222,0.1074869881601964
ACH-000223,0.1118914039020166
ACH-000226,0.2140502425474229
ACH-000227,0.1532477683230057
ACH-000228,0.13568536992594254
ACH-000231,0.007418765883505177
ACH-000232,0.011643760946214507
ACH-000233,0.12096051548261408
ACH-000234,0.12396298968533365
ACH-000235,0.0016993301884838182
ACH-000237,0.11961249236596633
ACH-000238,0.11141718706217263
ACH-000242,0.07031467576113283
ACH-000243,0.09116787471961664
ACH-000244,0.14069210381070166
ACH-000246,0.10565520178176883
ACH-000248,0.055405616971467814
ACH-000250,0.13425729322366933
ACH-000251,0.08797920332032252
ACH-000252,0.2105740241697584
ACH-000253,0.14315996780977347
ACH-000255,0.1604989806547958
ACH-000256,0.12797482732534535
ACH-000257,0.07729036104039272
ACH-000258,0.15038047089469508
ACH-000259,0.0673230203103849
ACH-000260,0.042471880176182315
ACH-000261,0.1489110729642826
ACH-000262,0.10777103061329724
ACH-000263,-0.012507784020349723
ACH-000264,0.04729251047153525
ACH-000265,0.21836335813297544
ACH-000266,0.1504710050495686
ACH-000272,0.06406364308089205
ACH-000274,0.0981144350374668
ACH-000277,0.09124275930489667
ACH-000278,-0.004463436138365871
ACH-000279,0.0767532393546739
ACH-000280,0.04097674696394769
ACH-000281,0.008719768873895806
ACH-000288,0.21712155048009213
ACH-000291,0.07474771837683229
ACH-000293,0.09885263643800488
ACH-000294,0.051706682773080985
ACH-000295,0.06639821378674572
ACH-000296,0.15292128573419916
ACH-000302,0.08530809534136059
ACH-000304,0.16973266051239513
ACH-000307,0.05176000997228356
ACH-000308,0.0908289909071414
ACH-000310,0.07185389104567584
ACH-000311,0.052130405541893465
ACH-000312,0.029673037637525837
ACH-000315,0.12843363778264485
ACH-000316,0.07513958350036921
ACH-000317,0.06886769145336177
ACH-000318,0.02601925010661776
ACH-000319,0.1407937720681269
ACH-000320,0.04148527305405995
ACH-000322,0.1642122838924676
ACH-000323,0.1432238305207413
ACH-000324,0.03908748218813414
ACH-000329,-0.02448387804676672
ACH-000330,0.2176707996169969
ACH-000331,0.16303921425460616
ACH-000332,0.129358808749961
ACH-000334,0.2717415340862555
ACH-000335,0.04956269112425553
ACH-000336,-0.1060554826002486
ACH-000337,-0.12759659129419604
ACH-000338,-0.2009673800746952
ACH-000339,0.02477517447840784
ACH-000341,0.13965410054520838
ACH-000348,0.14093117007511038
ACH-000350,0.10947602143202913
ACH-000352,-0.02904991611620871
ACH-000356,0.18406021272826767
ACH-000361,0.06952403467537159
ACH-000362,-0.010904468307903334
ACH-000363,0.06537378413134717
ACH-000364,0.07830076282643321
ACH-000365,0.10630620331405508
ACH-000366,0.16619536692475692
ACH-000368,0.06418138267837263
ACH-000374,0.11839993521970454
ACH-000375,0.09774099374608564
ACH-000376,0.08686544541533907
ACH-000381,0.06652923710901927
ACH-000383,0.07975431818421405
ACH-000387,0.1621489976942775
ACH-000389,0.17060817769860048
ACH-000390,0.10689781381994956
ACH-000393,0.11569412978219
ACH-000395,0.2433682445307525
ACH-000396,0.19792832359811566
ACH-000397,0.20269429541789494
ACH-000401,0.08345358558287043
ACH-000402,-0.031337149735437005
ACH-000403,0.13662847406913173
ACH-000404,-0.04776785928223546
ACH-000406,0.06774724784379649
ACH-000407,0.14844693554286525
ACH-000408,0.09894785030602367
ACH-000410,0.09395392985746548
ACH-000411,0.02308360280710346
ACH-000414,0.05607177816433912
ACH-000415,0.0434477914394313
ACH-000416,0.1281762480811893
ACH-000420,0.08775023494986929
ACH-000421,0.01675980027953346
ACH-000424,-0.05782408504887453
ACH-000425,0.17692159473218233
ACH-000426,0.04789558558473212
ACH-000427,0.022381700166590367
ACH-000433,0.1830879729747959
ACH-000435,0.25235287497280323
ACH-000436,0.03908907937525672
ACH-000444,0.18398253667980394
ACH-000445,0.1281892799761915
ACH-000448,0.011384039391137985
ACH-000450,0.09071533043539398
ACH-000452,0.09614764488934252
ACH-000454,0.02660253698390177
ACH-000458,-0.0018202497155572462
ACH-000459,-0.034374920340137394
