,NAA40 (79829)
ACH-000004,-0.37417565483502585
ACH-000005,-0.12483671819874828
ACH-000007,-0.4863063385481244
ACH-000009,-0.29583248265230244
ACH-000011,-0.3427483992107056
ACH-000012,-0.3922620063695893
ACH-000013,-0.2626847620476731
ACH-000014,-0.2540216946589624
ACH-000015,-0.07048125605072182
ACH-000017,-0.33095234179949623
ACH-000018,-0.3371073055221482
ACH-000019,-0.349460752717543
ACH-000021,-0.3819325539433973
ACH-000022,-0.14568315824456818
ACH-000025,-0.3782170801569563
ACH-000028,-0.18752576266464516
ACH-000030,-0.4067338045491163
ACH-000035,-0.3218186781374511
ACH-000036,-0.447857794145157
ACH-000037,-0.4863026285119621
ACH-000039,-0.07674430156672693
ACH-000040,-0.39538778331138796
ACH-000041,-0.14865307163234148
ACH-000042,-0.43835056740793615
ACH-000045,-0.2494404759731387
ACH-000047,-0.1951448809343925
ACH-000052,-0.33711127150872544
ACH-000053,-0.33422679248734416
ACH-000054,-0.17921528150314495
ACH-000055,-0.499296591852348
ACH-000060,-0.3274321711872366
ACH-000067,-0.327984013154379
ACH-000070,-0.5419646088883379
ACH-000075,-0.4086040110045429
ACH-000078,-0.1914274022158966
ACH-000082,-0.2561100674233766
ACH-000085,-0.5829594553486322
ACH-000086,-0.3007792741136993
ACH-000087,-0.15697063683824755
ACH-000092,-0.40192408310668776
ACH-000095,-0.2752364833018869
ACH-000097,-0.35141232828709884
ACH-000098,-0.19884487590824645
ACH-000099,-0.22232332125215215
ACH-000108,-0.27923292389900306
ACH-000113,-0.4030924887473552
ACH-000116,-0.4515826654931242
ACH-000118,-0.4044533511118961
ACH-000120,-0.2296832059423371
ACH-000123,-0.22399069288635434
ACH-000127,-0.10018586857351863
ACH-000128,-0.3546023348855253
ACH-000132,-0.2147390930499564
ACH-000133,-0.33365156227359244
ACH-000137,-0.22749019109690924
ACH-000138,-0.20554275827251856
ACH-000142,-0.35227971872821395
ACH-000143,-0.2743719205156389
ACH-000146,-0.06810870843335019
ACH-000148,-0.284824446962625
ACH-000150,-0.3714326611837001
ACH-000152,-0.3027515999629021
ACH-000153,-0.5916313274667866
ACH-000159,-0.33876388280355296
ACH-000160,-0.01810386127201979
ACH-000163,-0.3847776072045525
ACH-000167,0.2296412865302232
ACH-000168,-0.4084805850789102
ACH-000169,-0.17173245380604835
ACH-000178,-0.2470335278003002
ACH-000183,-0.3126996590683683
ACH-000188,-0.5818513513253494
ACH-000189,-0.5574844182240272
ACH-000190,0.19203222294298244
ACH-000198,-0.4276760907849974
ACH-000203,-0.3710952028799425
ACH-000204,-0.5041794403479098
ACH-000206,-0.3429484727670365
ACH-000207,-0.28226226880970195
ACH-000208,-0.4531974397860984
ACH-000210,-0.25405925228625165
ACH-000211,-0.21223924218381712
ACH-000215,-0.20016392534204944
ACH-000221,-0.5122777844907503
ACH-000222,-0.32313592968829
ACH-000223,-0.3968743864512125
ACH-000226,-0.3226509422549417
ACH-000227,-0.24613354501115825
ACH-000228,-0.4395098677099361
ACH-000231,-0.18692227860670851
ACH-000232,-0.35508261647853195
ACH-000233,-0.34424986438691696
ACH-000234,-0.17207409998574372
ACH-000235,-0.2368509797010871
ACH-000237,-0.26998914400889945
ACH-000238,-0.3479030765175907
ACH-000242,-0.23599419364925164
ACH-000243,-0.21825485112098802
ACH-000244,-0.5280252089585946
ACH-000246,-0.3705040113117871
ACH-000248,-0.1814983734902829
ACH-000250,-0.3154092901171202
ACH-000251,-0.5000963859187435
ACH-000252,-0.34499643391969714
ACH-000253,-0.15595975593021424
ACH-000255,-0.4039439124065429
ACH-000256,-0.25705459781274315
ACH-000257,-0.4161323308668169
ACH-000258,-0.28920811543672137
ACH-000259,-0.24591225501543046
