,EXOSC6 (118460)
ACH-000004,-1.0444384074368536
ACH-000005,-1.4231783797309254
ACH-000007,-1.3064740403151989
ACH-000009,-0.9283935489880384
ACH-000011,-1.0365429444238603
ACH-000012,-0.9704225567003848
ACH-000013,-1.4098787101850525
ACH-000014,-1.0491221701450306
ACH-000015,-1.070432030362064
ACH-000017,-1.123136754045282
ACH-000018,-0.7169584044890397
ACH-000019,-0.6126703914900121
ACH-000021,-1.0464680252750096
ACH-000022,-1.1368027874100453
ACH-000025,-0.971401168390574
ACH-000028,-0.8706584238294102
ACH-000030,-0.9633962471469588
ACH-000035,-1.1727264718270054
ACH-000036,-1.0357875463674322
ACH-000037,-0.8871415527127309
ACH-000039,-0.9910123667305276
ACH-000040,-1.1633809256168437
ACH-000041,-1.1397384669460493
ACH-000042,-1.0588500595318466
ACH-000045,-0.9698234711485448
ACH-000047,-1.144850051479673
ACH-000052,-0.9233683670832878
ACH-000053,-1.1630349446519763
ACH-000054,-1.050426807436776
ACH-000055,-0.9281786591377498
ACH-000060,-0.8871168056533104
ACH-000067,-0.9657056858877772
ACH-000070,-0.7356712503479514
ACH-000075,-1.125192910751548
ACH-000078,-0.9255359612588792
ACH-000082,-1.0581300490905046
ACH-000085,-1.084065031641509
ACH-000086,-1.0590621000080331
ACH-000087,-1.1790830208218397
ACH-000092,-0.8535782372373563
ACH-000095,-0.9473401609635608
ACH-000097,-1.0531858932366525
ACH-000098,-1.040916031322627
ACH-000099,-0.9621848387348748
ACH-000108,-1.1161329325935472
ACH-000113,-0.8497224630768332
ACH-000116,-1.1810078587318562
ACH-000118,-0.9638573815460236
ACH-000120,-1.0091121951606887
ACH-000123,-0.7810459204878174
ACH-000127,-0.9637827742844552
ACH-000128,-1.168153493896805
ACH-000132,-1.0997849120302559
ACH-000133,-1.1262447403774305
ACH-000137,-1.306321093510182
ACH-000138,-1.1870217370942138
ACH-000142,-0.9722795482389264
ACH-000143,-1.3009265143083064
ACH-000146,-0.9007920872764354
ACH-000148,-1.217062012328295
ACH-000150,-0.8054223916490346
ACH-000152,-1.096400180162174
ACH-000153,-1.2738188835695914
ACH-000159,-1.1346872537586032
ACH-000160,-1.2161304711168113
ACH-000163,-1.1677640979925736
ACH-000167,-1.5851415121681958
ACH-000168,-1.0721218340681833
ACH-000169,-1.2109835277907568
ACH-000178,-0.9848561161234832
ACH-000183,-0.9065214934274908
ACH-000188,-0.9684141365720124
ACH-000189,-0.970574546370376
ACH-000190,-0.953113277839623
ACH-000198,-0.8945633035661916
ACH-000203,-1.5413079479889933
ACH-000204,-1.152151513268071
ACH-000206,-1.1112290809716323
ACH-000207,-0.7117800842858852
ACH-000208,-0.5831662377562005
ACH-000210,-1.0340935628688193
ACH-000211,-1.140421733498632
ACH-000215,-0.9489647751534248
ACH-000221,-1.040063818030912
ACH-000222,-1.1181422042639384
ACH-000223,-0.9718632280026592
ACH-000226,-0.9604123507504806
ACH-000227,-0.7301221862966841
ACH-000228,-1.0254342784008812
ACH-000231,-1.0537011029294758
ACH-000232,-0.7314674696634079
ACH-000233,-1.1202656132847482
ACH-000234,-0.8956381062214404
ACH-000235,-0.9327381309831428
ACH-000237,-1.1731787284623791
ACH-000238,-0.8733876500080143
ACH-000242,-0.8647768004086924
ACH-000243,-1.2001373985149253
ACH-000244,-1.0431507742931112
ACH-000246,-0.8890216373851643
ACH-000248,-1.446089481752713
ACH-000250,-0.9971204929944822
ACH-000251,-1.2139705849396292
