,MAT2A (4144)
ACH-000295,-0.7461922720630809
ACH-000296,-0.6032005734997222
ACH-000302,-0.8322779719930722
ACH-000304,-1.2490355304882703
ACH-000307,-0.9690622717483968
ACH-000308,-1.0376474101051272
ACH-000310,-0.5527111138571986
ACH-000311,-0.8646820648622191
ACH-000312,-0.8616286113635171
ACH-000315,-0.9066520172626916
ACH-000316,-0.6163322639928411
ACH-000317,-1.0054791307249895
ACH-000318,-1.0410138621910328
ACH-000319,-0.6657156766024608
ACH-000320,-0.7889350324592608
ACH-000322,-0.9379951890512804
ACH-000323,-0.4891909311767402
ACH-000324,-0.6880061935661616
ACH-000329,-0.3331900223476845
ACH-000330,-0.8706589889747769
ACH-000331,-1.0108679147696804
ACH-000332,-0.8499280526175872
ACH-000334,-1.2564611752023045
ACH-000335,-0.4048215852739495
ACH-000336,-0.6231348507313225
ACH-000337,-0.9581905516765082
ACH-000338,-0.3438831647174536
ACH-000339,-0.8094386324014965
ACH-000341,-1.0235614560344195
ACH-000348,-0.9798622575256968
ACH-000350,-0.9407194567795928
ACH-000352,-0.8007179232850263
ACH-000356,-1.0425206258962454
ACH-000361,-1.057908540422822
ACH-000362,-0.7275357803401336
ACH-000363,-1.172490917994678
ACH-000364,-0.8480521926007698
ACH-000365,-0.9526612876261068
ACH-000366,-0.7022395351478886
ACH-000368,-0.6689404704814158
ACH-000374,-0.8156041691374855
ACH-000375,-0.7439315818307412
ACH-000376,-0.9136269493685502
ACH-000381,-0.9537888410562276
ACH-000383,-0.7817057487313557
ACH-000387,-1.0912873383235413
ACH-000389,-0.7568980730993569
ACH-000390,-0.7906022503847827
ACH-000393,-0.233536214251355
ACH-000395,-0.8656549179381477
ACH-000396,-0.7035365118562489
ACH-000397,-0.836763449791639
ACH-000401,-0.8853768889602796
ACH-000402,-0.7521103404662879
ACH-000403,-0.8812893977927175
ACH-000404,-1.1050881747380117
ACH-000406,-0.9891681401721324
ACH-000407,-0.5788990737404871
ACH-000408,-0.9029592375548864
ACH-000410,-0.8828963495033426
ACH-000411,-0.816050134728503
ACH-000414,-0.7298607750249186
ACH-000415,-0.8190649447098979
ACH-000416,-1.0621364971345342
ACH-000420,-0.8720908116522121
ACH-000421,-0.8614406782728089
ACH-000424,-0.7224890506085754
ACH-000425,-0.9064642481597672
ACH-000426,-1.6493038432190723
ACH-000427,-0.34153014873002546
ACH-000433,-0.6156972337491762
ACH-000435,-0.7861632459351574
ACH-000436,-0.6268422075655964
ACH-000444,-0.9938006838042318
ACH-000445,-0.9986894709287004
ACH-000448,-0.9562210807168302
ACH-000450,-0.5769795229710948
ACH-000452,-0.9315866688868306
ACH-000454,-0.9333666855603092
ACH-000458,-0.9611556122698162
ACH-000459,-1.5397258177941793
ACH-000460,-0.9443200880255622
ACH-000461,-0.7688624975359729
ACH-000463,-0.5359963830860186
ACH-000464,-1.0412075295200496
ACH-000466,-1.1672096353640902
ACH-000467,-0.8938013481720404
ACH-000468,-1.195065881930624
ACH-000469,-0.5463293367156854
ACH-000470,-0.9954065904076834
ACH-000471,-0.9490572229711532
ACH-000472,-0.3077981092574421
ACH-000473,-0.25401873088690485
ACH-000475,-0.5937343901172628
ACH-000476,-0.6800560039833922
ACH-000477,-1.1140439711236003
ACH-000479,-0.7040671709378119
ACH-000480,-0.5310967820280799
ACH-000481,-0.951736958716552
ACH-000483,-0.6325509327488144
ACH-000484,-0.9659734298192167
ACH-000485,-0.8111256723328051
ACH-000486,-0.7420556439078017
ACH-000487,-0.9774178031193708
ACH-000488,-0.8948854561846393
ACH-000490,-0.7445399930069586
ACH-000491,-0.8413833455114439
ACH-000495,-0.8222981412071438
ACH-000496,-0.7579861469106652
ACH-000499,-0.6939620367825186
ACH-000500,-0.4347516510418178
ACH-000502,-0.9624130452882014
ACH-000503,-1.070545042966205
ACH-000505,-0.8344653267365665
ACH-000507,-1.1623685030293585
ACH-000510,-0.8072897645353628
ACH-000511,-1.0518190915189964
ACH-000512,-0.9499386123714236
ACH-000516,-0.4032811220935297
ACH-000517,-0.9414130293000464
ACH-000518,-0.8931286227629559
ACH-000520,-0.7604156619865675
ACH-000521,-0.7085598238262496
ACH-000522,-0.9174656037230998
ACH-000524,-0.7589958500856614
ACH-000527,-0.9382454752413136
ACH-000528,-0.7667188442226857
ACH-000537,-0.9094685693898776
ACH-000541,-0.7812319698046365
ACH-000542,-0.6806635261494077
ACH-000544,-0.7936798489823543
ACH-000545,-0.7766462201164834
ACH-000547,-0.39348983717436703
ACH-000548,-1.039511768295374
ACH-000549,-0.8640556558718571
ACH-000550,-1.0072311465334567
ACH-000552,-0.8507601992891601
ACH-000556,-1.0591053240514192
ACH-000557,-1.1128598403299228
ACH-000569,-0.5840728745188729
ACH-000570,-0.6715154065289803
ACH-000571,-0.9410438052465244
ACH-000573,-0.8433204178499003
ACH-000576,-0.9676871473637361
ACH-000579,-1.0155247609163525
ACH-000580,-0.8989787990925129
ACH-000584,-0.9398514080695128
ACH-000585,-1.0189956709155914
ACH-000588,-0.873211824109287
ACH-000589,-0.82704387639806
ACH-000591,-0.6399447067330475
ACH-000593,-0.9712483449546616
ACH-000600,-0.5913682760863455
ACH-000601,-0.9825472740627036
ACH-000605,-0.8464569949626044
ACH-000606,-0.8570068341425072
ACH-000608,-1.0052781773159878
ACH-000614,-0.8404880372007556
ACH-000616,-0.8307364109381162
ACH-000618,-1.0711359636274231
ACH-000619,-0.8748265964347661
ACH-000620,-0.8240999233526501
ACH-000621,-0.8882297490956146
ACH-000622,-0.34905386692370616
ACH-000623,-0.8785433997545942
ACH-000624,-0.8078731211019791
ACH-000627,-0.7851252640535699
ACH-000630,-0.8033735812641285
ACH-000631,-0.9863622833113806
ACH-000632,-0.9857454198160992
ACH-000633,-0.7775198557114728
ACH-000637,-0.6211190077325079
ACH-000638,-0.7325168931026942
ACH-000646,-1.0012711101441412
ACH-000647,-0.7538726900505235
ACH-000648,-1.0638534838395537
ACH-000649,-0.7448476429376026
ACH-000651,-0.8610662035534846
ACH-000652,-0.8737243187566485
ACH-000653,-1.1352983885107688
ACH-000657,-0.5934053735467124
ACH-000658,-0.9442682753687934
ACH-000661,-1.2104177242650505
ACH-000662,-0.6304440697570436
ACH-000663,-0.8981463897186986
ACH-000665,-1.0761333813540492
ACH-000671,-0.6325438587725738
ACH-000672,-1.041512633252111
ACH-000673,-0.8943628974036416
ACH-000676,-0.8740546955617724
ACH-000677,-0.8859792011289613
ACH-000681,-0.8425757526137818
ACH-000683,-0.5071092200660839
ACH-000684,-0.7826662634288015
ACH-000688,-0.7855879184549927
ACH-000693,-0.8768370888396064
ACH-000694,-0.8580070645731729
ACH-000695,-0.8589502134064066
ACH-000696,-0.9115509626354508
ACH-000697,-0.988936353434456
ACH-000699,-1.2863186760409633
ACH-000701,-1.0128897002584758
ACH-000706,-1.1124138485539687
ACH-000711,-0.7820172349929551
ACH-000713,-0.7421842874593279
ACH-000714,-0.708918885480461
ACH-000718,-0.936889094001992
ACH-000720,-0.6933349075363638
ACH-000721,-0.8796669307685301
ACH-000724,-1.1664074142876537
ACH-000725,-0.9966041306714996
ACH-000732,-1.2677106108184122
ACH-000734,-0.747264262605855
ACH-000735,-0.9316761858834176
ACH-000736,-0.7234324110832175
ACH-000738,-0.6027258072024277
ACH-000746,-0.5990882217912824
ACH-000747,-0.9050062059856556
ACH-000748,-0.7033332053383321
ACH-000753,-0.8675110935957775
ACH-000756,-0.3929754482745568
ACH-000757,-0.43847825969193777
ACH-000758,-0.9051852142785568
ACH-000760,-1.0610952220786294
ACH-000762,-0.9678123151025302
ACH-000763,-1.4156360773462238
ACH-000764,-0.6906888638946082
ACH-000765,-0.6884989594905132
ACH-000766,-0.8555877548857403
ACH-000767,-0.9428528487365196
ACH-000768,-1.0145446952484034
ACH-000769,-1.0982982362420968
ACH-000770,-0.9968690647744192
ACH-000771,-0.8248030019246629
ACH-000773,-0.7173487197981664
ACH-000776,-1.0789714028225117
ACH-000777,-0.8374652334088294
ACH-000778,-0.641510161522179
ACH-000781,-1.0759879391646496
ACH-000782,-0.9272405840908564
ACH-000783,-0.9456648082929576
ACH-000784,-0.944157050413294
ACH-000785,-1.0986694717018974
ACH-000787,-0.9024386341645018
ACH-000788,-0.806595711644517
ACH-000791,-0.900861827744153
ACH-000792,-1.2136307408445381
ACH-000794,-0.7173254161432908
ACH-000796,-1.0061806995087452
ACH-000798,-0.6018341355683045
ACH-000799,-1.196006184781503
ACH-000800,-1.0407667852954179
ACH-000802,-0.7784812930517991
ACH-000804,-0.8514448408674336
ACH-000805,-0.8152937010335924
ACH-000809,-0.7254068803221012
ACH-000810,-1.4112699586237896
ACH-000811,-0.5668301423459574
ACH-000817,-1.0231758991829991
ACH-000819,-0.8727394290882068
ACH-000820,-0.6510822499696948
ACH-000821,-0.9652953297903916
ACH-000822,-1.06284886946739
ACH-000823,-1.0109261721062723
ACH-000824,-0.4949363662104412
ACH-000827,-0.8351555884192624
ACH-000829,-0.6382955569366089
ACH-000831,-0.8275737411097165
ACH-000832,-0.8046542256337071
ACH-000833,-1.1371323363563677
ACH-000834,-0.4798436613139304
ACH-000835,-1.1749563803186287
ACH-000836,-0.8057418255113876
ACH-000837,-0.8223968740921991
ACH-000838,-0.8499535560520635
ACH-000839,-0.4153967116146978
ACH-000840,-0.6889529284941499
ACH-000841,-0.7089400045978125
ACH-000843,-1.12213868664474
ACH-000846,-0.7389356195062129
ACH-000847,-1.0394043482795503
ACH-000848,-0.8535675362541072
ACH-000849,-0.7519965429105487
ACH-000851,-0.7240313398321118
ACH-000855,-1.2177854793054388
ACH-000856,-0.9310117206852192
ACH-000858,-0.3938916335530807
ACH-000859,-0.8483190095957387
ACH-000861,-0.5559472424905265
ACH-000862,-0.6461581803448709
ACH-000865,-0.799588188010529
ACH-000866,-0.93957643189411
ACH-000867,-1.0108127827843798
ACH-000869,-0.968262845775317
ACH-000872,-1.079429731108188
ACH-000873,-0.8785854066440013
ACH-000876,-0.9975857829042428
ACH-000878,-0.8342521514130001
ACH-000880,-0.7561628840346613
ACH-000881,-0.9813509675460601
ACH-000882,-1.1631606256997735
ACH-000884,-0.8467822764609707
ACH-000885,-0.8461996620826187
ACH-000887,-0.9165058871479748
ACH-000889,-0.8015795278459842
ACH-000896,-0.8919930534224164
ACH-000898,-0.7856152484154137
ACH-000900,-0.6578778533151445
ACH-000901,-0.5043739556002929
ACH-000905,-0.8728393438348065
ACH-000906,-0.8678316047192998
ACH-000907,-0.3448415681655453
ACH-000910,-0.6636224502187217
ACH-000911,-0.9236509826995604
ACH-000912,-0.9891343500901082
ACH-000913,-0.8604654492187169
ACH-000915,-0.6929793756544975
ACH-000916,-0.7525989809868994
ACH-000917,-0.8865285949211491
ACH-000920,-0.7892713924798496
ACH-000921,-1.0399928972370198
ACH-000924,-0.7538708733567693
ACH-000926,-0.6634239524204031
ACH-000928,-0.7051503053155018
ACH-000929,-1.2315498042948752
ACH-000932,-0.8416172197232972
ACH-000935,-0.5406567479338629
ACH-000936,-0.9756789203433908
ACH-000937,-0.9321343514491828
ACH-000938,-1.2265998533500366
ACH-000939,-1.0057922946453095
ACH-000941,-1.09010600457812
ACH-000943,-0.9377140953447132
ACH-000946,-0.9112883696075396
ACH-000947,-0.8207932965397391
ACH-000948,-0.9450261081693456
ACH-000950,-0.8861007276730772
ACH-000953,-0.6743277489116459
ACH-000954,-1.0387177261440594
ACH-000957,-0.9726256969222241
ACH-000958,-1.0258527609387482
ACH-000960,-0.9611383709057624
ACH-000963,-0.9802742988724952
ACH-000968,-0.8543121633996323
ACH-000969,-0.9691515746015029
ACH-000972,-0.6151032251724707
ACH-000973,-0.8294180449117899
ACH-000974,-0.7729037183740735
ACH-000978,-1.0056156227943909
ACH-000984,-0.598596700135718
ACH-000986,-0.9740752625085504
ACH-000988,-0.7837770204653618
ACH-000993,-0.8906716787455532
ACH-000994,-1.0785445843720705
ACH-000996,-0.7253593262285319
ACH-001001,-0.593838135014275
ACH-001020,-0.7441955076556206
ACH-001028,-0.8037058047132629
ACH-001031,-0.8166970794849066
ACH-001038,-0.8486197926704546
ACH-001048,-0.9344810162708992
ACH-001050,-1.0938349594284391
ACH-001053,-0.7063305058980779
ACH-001054,-0.831813871952703
ACH-001061,-0.9032541152278032
ACH-001067,-0.8668140494093076
ACH-001075,-1.115747862782984
ACH-001096,-0.8869626758511502
ACH-001111,-0.668855806089999
ACH-001119,-0.9822330899358902
ACH-001128,-0.7114843328133706
ACH-001134,-0.988506602984084
ACH-001151,-0.9975871497036756
ACH-001163,-0.9850621364245152
ACH-001164,-1.0693399273881994
ACH-001183,-0.49536239508641794
ACH-001192,-0.982703096218192
ACH-001193,-0.5258193745898596
ACH-001196,-0.9242898743816592
ACH-001197,-1.1873686628168894
ACH-001205,-0.7777992775531039
ACH-001211,-0.8329845390118464
ACH-001212,-0.5264140698372258
ACH-001228,-0.615375038177269
ACH-001232,-0.6331824254900021
ACH-001239,-0.8245043879638976
ACH-001270,-0.8559131250189427
ACH-001274,-0.9081816920150706
ACH-001275,-1.0191579822510524
ACH-001277,-0.6590704054619855
ACH-001278,-0.6001074070478626
ACH-001280,-1.2360489381172228
ACH-001283,-0.9382194610375
ACH-001289,-0.8712063789398453
ACH-001300,-0.8316382675959709
ACH-001301,-0.498982184862623
ACH-001302,-0.9980325964110516
ACH-001306,-0.6547740023754097
ACH-001318,-0.6894567094458732
ACH-001322,-0.8861842571497419
ACH-001328,-0.8488083885059123
ACH-001332,-0.940425212696964
ACH-001336,-0.8126874026149693
ACH-001346,-0.832895423638947
ACH-001353,-1.070388336325576
ACH-001354,-0.9925025080002774
ACH-001367,-0.7804281444636284
ACH-001368,-0.9426504447919012
ACH-001374,-0.27980896736038474
ACH-001377,-0.7851813734065263
ACH-001380,-0.9238148015222188
ACH-001391,-0.9357349828499892
ACH-001408,-0.9267631306893624
ACH-001430,-0.8539188951136265
ACH-001431,-0.7485310295012622
ACH-001450,-1.056791374943472
ACH-001496,-1.0813544819053664
ACH-001500,-0.9933215986823398
ACH-001523,-1.0043743206712985
ACH-001532,-0.7770129032498512
ACH-001550,-0.7557440104697202
ACH-001552,-0.3879221954304531
ACH-001554,-0.8659403132095633
ACH-001654,-0.82156951580398
ACH-001735,-0.9679766468426846
ACH-001736,-1.132242744112532
ACH-001737,-0.9451884691337356
ACH-001740,-0.8755305753754071
ACH-001745,-0.67028426721704
ACH-001765,-0.8006138823113427
