,SFTPB (6439)
ACH-000265,-0.3404834438891707
ACH-000266,-0.2267572376266327
ACH-000272,-0.090574945278278
ACH-000274,-0.3074078701195569
ACH-000277,-0.19095389818444014
ACH-000278,-0.255032420613886
ACH-000279,-0.3545571691151593
ACH-000280,-0.1518700849118255
ACH-000281,-0.2318620179510413
ACH-000288,-0.3592687033768204
ACH-000291,-0.21997861930158336
ACH-000293,-0.3758641427044911
ACH-000294,-0.34231653312298005
ACH-000295,0.134454504883055
ACH-000296,-0.1984530531281368
ACH-000302,-0.05730738278090415
ACH-000304,-0.4118307420926579
ACH-000307,-0.3103665695548263
ACH-000308,-0.18207915370798375
ACH-000310,-0.18704375659414627
ACH-000311,-0.27070972885047073
ACH-000312,-0.26585117551414983
ACH-000315,-0.33235674494390544
ACH-000316,-0.045970284726910886
ACH-000317,-0.4717338026216703
ACH-000318,-0.3047791315535007
ACH-000319,-0.16326684181992976
ACH-000320,-0.17923851340526506
ACH-000322,-0.2629734158014159
ACH-000323,-0.15990956606359194
ACH-000324,-0.11568688135777848
ACH-000329,-0.10066211227320723
ACH-000330,-0.23389642206472225
ACH-000331,-0.22734143931838025
ACH-000332,-0.2272582131248226
ACH-000334,-0.1272284078858929
ACH-000335,-0.16273153335814108
ACH-000336,0.09265474617724123
ACH-000337,-0.16429975331412414
ACH-000338,-0.3381258959264993
ACH-000339,-0.09770149962117436
ACH-000341,-0.3014391384308665
ACH-000348,-0.09268492482460512
ACH-000350,-0.1637054379106015
ACH-000352,-0.31474413396934026
ACH-000356,-0.4328077802051653
ACH-000361,-0.2503375698950676
ACH-000362,-0.1955740462367514
ACH-000363,-0.12463239809454615
ACH-000364,-0.302099625838635
ACH-000365,-0.17988803815817198
ACH-000366,-0.2391131454484697
ACH-000368,-0.2208057624676576
ACH-000374,-0.11952983523563715
ACH-000375,-0.3729965207441926
ACH-000376,-0.2632781456882328
ACH-000381,-0.18864577661801812
ACH-000383,-0.1241146834593443
ACH-000387,-0.18127334726067115
ACH-000389,-0.3192034892736852
ACH-000390,-0.2725676044272493
ACH-000393,-0.11208111547307907
ACH-000395,-0.19482178688156687
ACH-000396,-0.6574685756736467
ACH-000397,-0.29521020805270026
ACH-000401,-0.1941573787542717
ACH-000402,-0.3828579086759753
ACH-000403,-0.1760482299877747
ACH-000404,-0.32077064014515666
ACH-000406,-0.3220474806234577
ACH-000407,-0.26551723676649835
ACH-000408,-0.1550753724553711
ACH-000410,-0.21241421279539568
ACH-000411,-0.23434991271877614
ACH-000414,-0.1918354931228906
ACH-000415,-0.2616446959228341
ACH-000416,-0.1929198156046216
ACH-000420,-0.2618582227387601
ACH-000421,-0.28944615650588584
ACH-000424,-0.19149513255416475
ACH-000425,-0.08710856083002252
ACH-000426,-0.056881701277885374
ACH-000427,-0.33800484034619777
ACH-000433,-0.17633807680906358
ACH-000435,-0.25361362565674683
ACH-000436,0.14501719295349266
ACH-000444,-0.20261883202159545
ACH-000445,-0.11239883441936928
ACH-000448,-0.12393897497871885
ACH-000450,-0.18774578904790826
ACH-000452,-0.14722801515420486
ACH-000454,-0.3588260187741159
ACH-000458,-0.2477358391481387
ACH-000459,-0.20752370050154875
ACH-000460,-0.2685861976688044
ACH-000461,-0.2841282317311181
ACH-000463,-0.1669514532893428
ACH-000464,-0.13768150385142813
ACH-000466,-0.2189488971502035
ACH-000467,-0.2932253879238383
ACH-000468,-0.36836566049273417
ACH-000469,-0.04718683099950795
ACH-000470,-0.3346047713728945
ACH-000471,-0.296802905378796
ACH-000472,-0.12667358106460155
ACH-000473,-0.3245043233405213
ACH-000475,-0.2500125940098005
ACH-000476,-0.16040879077437553
ACH-000477,-0.15453843095105413
ACH-000479,-0.19060036766884186
ACH-000480,-0.2476666724059657
ACH-000481,-0.21249278472452784
ACH-000483,-0.328534187709971
ACH-000484,-0.3498076602717461
ACH-000485,-0.12338299586039288
ACH-000486,-0.37482157758918494
ACH-000487,-0.10810545485503052
ACH-000488,-0.2103478056336502
ACH-000490,-0.3132083581058386
ACH-000491,-0.2189714178187997
ACH-000495,-0.3394963958205508
ACH-000496,-0.3562665289470989
ACH-000499,-0.28563298988606983
ACH-000500,-0.4191191499217973
ACH-000502,-0.3342529580812545
ACH-000503,-0.5300607227455539
ACH-000505,-0.20187811133669115
ACH-000507,-0.14391645341394588
ACH-000510,-0.12504417068129453
ACH-000511,-0.10906799909202393
ACH-000512,-0.2338379706710896
ACH-000516,-0.1901050088124841
ACH-000517,-0.12491605082793927
ACH-000518,-0.2430751035032373
ACH-000520,-0.3134427733670163
ACH-000521,-0.2520924469882224
ACH-000522,-0.1842322184939706
ACH-000524,-0.21591961656318576
ACH-000527,-0.22686840599494545
ACH-000528,-0.14780911277661932
ACH-000537,-0.03330985603737137
ACH-000541,-0.3674096437151485
ACH-000542,-0.13480202755838647
ACH-000544,-0.3411164504166886
ACH-000545,-0.3446415524747622
ACH-000547,-0.2506800201783618
ACH-000548,-0.4338055365410294
ACH-000549,-0.2571722856985669
ACH-000550,-0.1449294964473424
ACH-000552,-0.43115967203694106
ACH-000556,-0.3736767514474312
ACH-000557,-0.1822568748807636
ACH-000569,0.02038178854613628
ACH-000570,-0.3214457406771393
ACH-000571,-0.059605707013622375
ACH-000573,-0.13045716002473354
ACH-000576,-0.20597304213678444
ACH-000579,-0.2006380156458038
ACH-000580,-0.16220402441253629
ACH-000584,-0.2883074994071861
ACH-000585,-0.2641042134679384
ACH-000588,-0.13531957432250075
ACH-000589,-0.23937536303194426
ACH-000591,-0.26968176690555795
ACH-000593,-0.34893933503821545
ACH-000600,-0.1994826363977504
ACH-000601,-0.2471383314650002
ACH-000605,-0.2481369040294899
ACH-000606,-0.31230438673261524
ACH-000608,-0.2540539407092841
ACH-000614,-0.19054871075922286
ACH-000616,0.021409221695002183
ACH-000618,-0.28752953202074283
ACH-000619,-0.18184681571361214
ACH-000620,-0.1029987771620041
ACH-000621,-0.15129579903656873
ACH-000622,-0.07764271780285996
ACH-000623,-0.20705266823915866
ACH-000624,-0.23654718908917144
ACH-000627,-0.18035502014263216
ACH-000630,-0.22655639036692574
ACH-000631,-0.3274116819347439
ACH-000632,-0.2640733421577109
ACH-000633,-0.254107637475648
ACH-000637,-0.2995009268270115
ACH-000638,-0.09083256702430503
ACH-000646,-0.09790410077903493
ACH-000647,-0.06369481495482526
ACH-000648,-0.2960901495016611
ACH-000649,-0.2960000288034977
ACH-000651,-0.20814849222507092
ACH-000652,-0.03103096780141294
ACH-000653,-0.05357900989945108
ACH-000657,-0.2476384492727393
ACH-000658,-0.0577434614984159
ACH-000661,-0.2249039381135414
ACH-000662,-0.31775680998811884
ACH-000663,-0.1507376870775753
ACH-000665,-0.24777201438994725
ACH-000671,-0.2557425803969332
ACH-000672,-0.03113988911568473
ACH-000673,-0.2662396065141493
ACH-000676,-0.18526232260026834
ACH-000677,-0.03762762166559666
ACH-000681,-0.21731122165283429
ACH-000683,-0.2172388708464208
ACH-000684,-0.13378275208127013
ACH-000688,0.057939943243908026
ACH-000693,-0.219836008380404
ACH-000694,-0.19042872828217716
ACH-000695,-0.3125899388046988
ACH-000696,-0.24028607545036326
ACH-000697,0.030332239163928593
ACH-000699,-0.10666056700307094
ACH-000701,0.16740164005388744
ACH-000706,-0.1944597713054867
ACH-000711,-0.2902424401111753
ACH-000713,-0.25704516816914624
ACH-000714,-0.09330941654541186
ACH-000718,-0.2779647332544341
ACH-000720,-0.13655669569979526
ACH-000721,-0.3484167026925041
ACH-000724,-0.28270105578592625
ACH-000725,-0.5454613018070438
ACH-000732,-0.21623631657021555
ACH-000734,-0.15828166735024776
ACH-000735,-0.2519681754228688
ACH-000736,-0.4085951843059943
ACH-000738,-0.2550151127942653
ACH-000746,-0.2546272953076382
ACH-000747,-0.16752202782715558
ACH-000748,-0.25473104037500943
ACH-000753,-0.21403239082917533
ACH-000756,-0.08585713029307393
ACH-000757,-0.0764581755051576
ACH-000758,-0.23515449525907225
ACH-000760,-0.1163604363639485
ACH-000762,-0.2195882859713342
ACH-000763,-0.15164616415078686
ACH-000764,-0.02793752395019825
ACH-000765,-0.10376905915094532
ACH-000766,-0.22754291526099216
ACH-000767,-0.17102523902821776
ACH-000768,-0.17028039965480782
ACH-000769,-0.23692894938863146
ACH-000770,-0.3244502102341266
ACH-000771,-0.15516131832468075
ACH-000773,-0.25057923598363224
ACH-000776,-0.12498447212506615
ACH-000777,-0.15988852991540814
ACH-000778,-0.17528731046952015
ACH-000781,-0.23090080989100484
ACH-000782,-0.15418833574325533
ACH-000783,-0.13713652327694326
ACH-000784,-0.2977672031460859
ACH-000785,-0.22192253153729502
ACH-000787,-0.2702036594329825
ACH-000788,-0.17540087715919087
ACH-000791,-0.25466832688058216
ACH-000792,-0.2016720706233648
ACH-000794,-0.3469928289322155
ACH-000796,-0.11107745359130672
ACH-000798,-0.2793688925316316
ACH-000799,-0.3004480815802088
ACH-000800,-0.5128341753825075
ACH-000802,-0.22099718214964373
ACH-000804,-0.3931210692879748
ACH-000805,-0.3709145130778128
ACH-000809,-0.1791770220279842
ACH-000810,-0.3261994481690756
ACH-000811,-0.12777477030045706
ACH-000817,-0.1802640205519852
ACH-000819,-0.20351542380333948
ACH-000820,-0.1983922637240192
ACH-000821,0.005123077319668975
ACH-000822,-0.11582029489984795
ACH-000823,-0.20796018309666886
ACH-000824,-0.1758955444115859
ACH-000827,-0.2386044481751062
ACH-000829,-0.2342194602285027
ACH-000831,-0.3177911680298836
ACH-000832,-0.19460487061313445
ACH-000833,-0.12500820631642667
ACH-000834,-0.3601225806126141
ACH-000835,-0.1906048205390669
ACH-000836,-0.4202672015329368
ACH-000837,-0.344026097097959
ACH-000838,-0.16074917563170046
ACH-000839,-0.22796486051982184
ACH-000840,-0.31728859891124755
ACH-000841,-0.2200771917909751
ACH-000843,-0.10115880008570736
ACH-000846,-0.31792527526956643
ACH-000847,-0.27891288902238537
ACH-000848,-0.21301893996202606
ACH-000849,-0.12740882350699165
ACH-000851,-0.09833898686503068
ACH-000855,-0.2995041726647645
ACH-000856,-0.16676738828684612
ACH-000858,-0.32973907075218545
ACH-000859,-0.238641208465246
ACH-000861,-0.16323743722683773
ACH-000862,-0.2704171373976453
ACH-000865,-0.235534724822852
ACH-000866,-0.18965738411534586
ACH-000867,-0.3059286474086334
ACH-000869,-0.08657989929759523
ACH-000872,-0.2845189071035777
ACH-000873,-0.2389557110239532
ACH-000876,-0.15760838925717774
ACH-000878,-0.09904817931781316
ACH-000880,-0.2965022530362963
ACH-000881,-0.12648970224415504
ACH-000882,-0.3779536899989867
ACH-000884,-0.12554027455914912
ACH-000885,-0.1096057333771442
ACH-000887,-0.15184037021847754
ACH-000889,-0.13223560766433926
ACH-000896,-0.2341703630484407
ACH-000898,-0.2934352547947773
ACH-000900,-0.3567618471187667
ACH-000901,-0.25853093182416226
ACH-000905,-0.1975709323567084
ACH-000906,-0.0370542873249829
ACH-000907,-0.20206633378373104
ACH-000910,-0.14493226422372305
ACH-000911,-0.19434697982593704
ACH-000912,-0.3375801467654725
ACH-000913,0.027670892560661058
ACH-000915,-0.18198276511563652
ACH-000916,-0.2643626723787529
ACH-000917,-0.0717649116355029
ACH-000920,-0.04223483227137629
ACH-000921,-0.11232055526809599
ACH-000924,-0.131938881180038
ACH-000926,-0.13081111277140628
ACH-000928,-0.3224396804666839
ACH-000929,-0.09539080455176044
ACH-000932,-0.22199484273024706
ACH-000935,-0.1468417707750892
ACH-000936,-0.2475708153160044
ACH-000937,-0.2324549409475336
ACH-000938,-0.15913049376034344
ACH-000939,-0.13938830703950952
ACH-000941,-0.1250128482272674
ACH-000943,-0.18936546575500335
ACH-000946,-0.04492572833888196
ACH-000947,-0.2989045546357154
ACH-000948,-0.023156800938487997
ACH-000950,-0.2564929054823453
ACH-000953,-0.3030992663487845
ACH-000954,-0.17664642584631418
ACH-000957,-0.266209091477345
ACH-000958,-0.18006850466986835
ACH-000960,-0.11592346731935504
ACH-000963,-0.3833727559516449
ACH-000968,-0.1825919446842338
ACH-000969,-0.19853869421889167
ACH-000972,-0.052095953149095216
ACH-000973,-0.1776473357367169
ACH-000974,-0.19982122100471225
ACH-000978,-0.14961952331963166
ACH-000984,-0.1577153043488363
ACH-000986,-0.2528327410881805
ACH-000988,-0.24580561451616176
ACH-000993,-0.3419323781675372
ACH-000994,-0.2610794379334079
ACH-000996,-0.18220975792078656
ACH-001001,-0.3074102287471537
ACH-001020,-0.12258268497927695
ACH-001028,-0.3026256927080068
ACH-001031,-0.12744322058145482
ACH-001038,-0.2526357156903408
ACH-001048,-0.12103087065711415
ACH-001050,-0.10160937633378668
ACH-001053,-0.10983806009053657
ACH-001054,-0.18444867999703485
ACH-001061,-0.08418827612292247
ACH-001067,-0.1591315718717133
ACH-001075,-0.1330610552439727
ACH-001096,-0.36182272766179696
ACH-001111,-0.07954020401432094
ACH-001119,-0.3538149008436135
ACH-001128,-0.21338009300451954
ACH-001134,-0.13596316217530366
ACH-001151,-0.1861336529106797
ACH-001163,-0.2827201472404449
ACH-001164,-0.17044668769232013
ACH-001183,-0.29550258369204
ACH-001192,-0.2308690682562425
ACH-001193,-0.3830868985132502
ACH-001196,-0.3892414220257629
ACH-001197,-0.02652507488387273
ACH-001205,-0.3725717613553448
ACH-001211,-0.11900737484999704
ACH-001212,-0.6703579093863933
ACH-001228,-0.32255286671457634
ACH-001232,-0.2861757466567326
ACH-001239,-0.0881607764991953
ACH-001270,-0.3394801596105113
ACH-001274,-0.019467152484953256
ACH-001275,-0.31043936422469515
ACH-001277,-0.3366103480243057
ACH-001278,-0.4046651173692855
ACH-001280,-0.1767633537854312
ACH-001283,-0.2510885320092633
ACH-001289,-0.15842269151080546
ACH-001300,-0.2155274626771508
ACH-001301,-0.1964809843689363
ACH-001302,-0.08628020696707264
ACH-001306,-0.1650126676318961
ACH-001318,-0.16205593748432956
ACH-001322,-0.09134269736165222
ACH-001328,-0.3717360463574147
ACH-001332,-0.14652963963328638
ACH-001336,-0.2407138641496688
ACH-001346,-0.12593281248839971
ACH-001353,-0.2464162686647425
ACH-001354,-0.3679642347646692
ACH-001367,-0.1946437538372402
ACH-001368,-0.2761615197603016
ACH-001374,-0.1827924927590537
ACH-001377,-0.2376613610113083
ACH-001380,-0.3030468377106477
ACH-001391,-0.19382230270648432
ACH-001408,-0.28553810721288536
ACH-001430,-0.2569892471434049
ACH-001431,-0.18916871970773605
ACH-001450,-0.20905999790532054
ACH-001496,-0.258022084434337
ACH-001500,-0.23000971980376564
ACH-001523,-0.27673032156010696
ACH-001532,-0.17889049130787485
ACH-001550,-0.2879820848521847
ACH-001552,-0.2440663647558534
ACH-001554,-0.2246913515794619
ACH-001654,-0.1719740040570262
ACH-001735,-0.16525178949334812
ACH-001736,-0.24352843462471466
ACH-001737,-0.013529993824398328
ACH-001740,-0.2241501406712344
ACH-001745,-0.2287156584564064
ACH-001765,-0.13014693493082632
