,DLX4 (1748)
ACH-000004,0.035075667797322865
ACH-000005,0.0214985371072132
ACH-000007,0.03443917335923527
ACH-000009,-0.07845239981674973
ACH-000011,-0.11783181669009
ACH-000012,0.13596197602629287
ACH-000013,0.004672101500373862
ACH-000014,-0.17654165626467858
ACH-000015,-0.0942701259940309
ACH-000017,-0.10578934975249747
ACH-000018,0.050791954874044434
ACH-000019,0.08437853182650554
ACH-000021,-0.010902746617150098
ACH-000022,-0.10928342670632757
ACH-000025,-0.2105605561361638
ACH-000028,-0.06680776669581368
ACH-000030,-0.16880121555849706
ACH-000035,-0.11268817319939048
ACH-000036,-0.01209021983260792
ACH-000037,-0.009839404339802944
ACH-000039,-0.2251938633337519
ACH-000040,-0.06712976374814647
ACH-000041,-0.16498683924820892
ACH-000042,0.020985652289092813
ACH-000045,0.09308663773563457
ACH-000047,-0.05461260341677236
ACH-000052,-0.08002637238794234
ACH-000053,0.012488803231334559
ACH-000054,-0.16090053169985652
ACH-000055,-0.15500550963393686
ACH-000060,-0.14849004020013626
ACH-000067,0.02898465410452183
ACH-000070,-0.0044314798325614
ACH-000075,-0.1160062635139328
ACH-000078,-0.014386430733648606
ACH-000082,-0.09958504849312692
ACH-000085,-0.08735278538797259
ACH-000086,-0.07552698544787899
ACH-000087,-0.02969992291708745
ACH-000092,0.06198586912658439
ACH-000095,-0.014978733607351254
ACH-000097,-0.052218248246875536
ACH-000098,-0.051281794889520865
ACH-000099,0.0498251406419228
ACH-000108,0.08139767883561856
ACH-000113,-0.041011522503946136
ACH-000116,-0.012271627554993562
ACH-000118,-0.04636185817352332
ACH-000120,-0.1710438436804626
ACH-000123,-0.02246715221954765
ACH-000127,0.04716670115178077
ACH-000128,-0.16369127394770794
ACH-000132,0.03568309173234287
ACH-000133,0.014843787091414788
ACH-000137,-0.29331197705979856
ACH-000138,-0.07955027228690525
ACH-000142,-0.21331574649761406
ACH-000143,0.10005533763821872
ACH-000146,-0.05096131139955385
ACH-000148,-0.14693417688676072
ACH-000150,-0.047405586402996566
ACH-000152,-0.10532040437599847
ACH-000153,-0.2141566116052148
ACH-000159,-0.03034281506394437
ACH-000160,-0.06917127891849087
ACH-000163,-0.17506664291325785
ACH-000167,-0.6157152170459087
ACH-000168,-0.108208145243359
ACH-000169,0.009700780967681408
ACH-000178,-0.1209598963958423
ACH-000183,-0.0768637326927127
ACH-000188,-0.07805306405460337
ACH-000189,0.06397145795199588
ACH-000190,-0.08696573431245695
ACH-000198,0.13374343680663198
ACH-000203,0.07415530653629346
ACH-000204,0.2463850821154977
ACH-000206,0.047251238409220825
ACH-000207,0.11125274442489427
ACH-000208,-0.168753711257841
ACH-000210,0.4743380388824293
ACH-000211,-0.10670422301229916
ACH-000215,-0.05532637326588909
ACH-000221,-0.059725996861825524
ACH-000222,-0.05230199267066365
ACH-000223,-0.08804724365472165
ACH-000226,-0.2363650345042373
ACH-000227,-0.04363403052073985
ACH-000228,-0.1462541524891582
ACH-000231,-0.11257899233285017
ACH-000232,-0.062178655140395875
ACH-000233,-0.09198705626013393
ACH-000234,-0.052080894413829126
ACH-000235,-0.08717512984605562
ACH-000237,-0.09641514570776592
ACH-000238,-0.030451435728547856
ACH-000242,-0.06045343314177105
ACH-000243,-0.14498953212996268
ACH-000244,-0.19158613253627585
ACH-000246,0.15884362487715278
ACH-000248,-0.12818079541152286
ACH-000250,-0.06355089223614982
ACH-000251,-0.12730328915419306
ACH-000252,0.1784458362711536
ACH-000253,-0.10192480496427124
ACH-000255,-0.08165894642701511
ACH-000256,-0.03142923007663795
ACH-000257,0.2504379472069964
ACH-000258,-0.037852501514277936
ACH-000259,-0.10984645549345838
ACH-000260,0.046238401474529525
ACH-000261,-0.024715227900166867
ACH-000262,0.16986712363280418
ACH-000263,-0.2650901979197614
ACH-000264,-0.07218208968993854
ACH-000265,-0.03356343313167121
ACH-000266,-0.08538910143307568
ACH-000272,-0.01372339662605035
ACH-000274,-0.22111970858484525
ACH-000277,0.3267199399730989
ACH-000278,-0.08780317156627399
ACH-000279,-0.11053446857781174
ACH-000280,0.04158606596681404
