,MDH1B (130752)
ACH-000004,-0.007210526625681774
ACH-000005,-0.21158640731703685
ACH-000007,0.15529464461189085
ACH-000009,-0.08758443348037495
ACH-000011,0.19845003890903928
ACH-000012,-0.11514250404335387
ACH-000013,0.025378545752922928
ACH-000014,0.02721090303663324
ACH-000015,0.0033894030226531355
ACH-000017,0.1384339597299609
ACH-000018,-0.2719343943937025
ACH-000019,0.3414819500970914
ACH-000021,0.08756464294439786
ACH-000022,0.1249510625143813
ACH-000025,0.11411856323098105
ACH-000028,0.22639972144246354
ACH-000030,0.1100497310393499
ACH-000035,0.3109034072123027
ACH-000036,0.1402764994573083
ACH-000037,-0.05898678593892594
ACH-000039,0.036258990663476036
ACH-000040,0.06319280863509635
ACH-000041,0.02877223820990406
ACH-000042,0.05103666371659375
ACH-000045,0.017727875019259442
ACH-000047,0.12957896689098866
ACH-000052,-0.053853289878380936
ACH-000053,-0.07569372491223984
ACH-000054,-0.02244840062429521
ACH-000055,-0.07423717920500793
ACH-000060,0.09676156339646276
ACH-000067,-0.024970687741132012
ACH-000070,0.10622677679641372
ACH-000075,-0.11515364748875942
ACH-000078,-0.046934537964913405
ACH-000082,0.0480373268139052
ACH-000085,0.06263364009129571
ACH-000086,0.09767273697853926
ACH-000087,0.03922888789199516
ACH-000092,-0.002694359907692467
ACH-000095,0.10550709472047737
ACH-000097,0.015175620029446609
ACH-000098,-0.05246566106606415
ACH-000099,-0.001839258309341361
ACH-000108,0.04443931062370638
ACH-000113,0.07914066366273796
ACH-000116,0.040488301825812936
ACH-000118,0.05687898155090666
ACH-000120,0.02543300179939146
ACH-000123,0.059668040530064415
ACH-000127,0.0929487724592092
ACH-000128,0.15978530192724502
ACH-000132,0.12620190882922375
ACH-000133,-0.10011610612032117
ACH-000137,-0.04227483623970902
ACH-000138,0.08251862107939759
ACH-000142,0.035953346153716065
ACH-000143,0.14273877609061703
ACH-000146,0.10373040824181322
ACH-000148,-0.019691303650988232
ACH-000150,0.008017961588427035
ACH-000152,0.03010489271967693
ACH-000153,-0.003999100789708601
ACH-000159,0.10635684025275688
ACH-000160,0.06393824632350154
ACH-000163,-0.07659043831888603
ACH-000167,-0.06991544389261553
ACH-000168,0.020389768269343186
ACH-000169,0.0772351112320355
ACH-000178,0.010394884169757028
ACH-000183,-0.09659309501832307
ACH-000188,-0.024215290716881197
ACH-000189,-0.004523727538346374
ACH-000190,-0.024297880878822217
ACH-000198,0.09362603578868472
ACH-000203,0.4593621903563409
ACH-000204,-0.022873849294744904
ACH-000206,0.15128146425086653
ACH-000207,0.09252811783423223
ACH-000208,0.28653359686053925
ACH-000210,0.06678387466777749
ACH-000211,0.0491260885612588
ACH-000215,0.14789368521692056
ACH-000221,0.036021427867638525
ACH-000222,0.13231088661341686
ACH-000223,0.008215850729093737
ACH-000226,0.028812582311049186
ACH-000227,-0.03296744399992325
ACH-000228,-0.02066813033789073
ACH-000231,-0.022276311452298646
ACH-000232,0.0846888873177869
ACH-000233,0.0879580864985821
ACH-000234,0.06928992398844992
ACH-000235,0.048731931870670465
ACH-000237,0.12060192341182607
ACH-000238,0.009873658424562963
ACH-000242,0.10506093505205938
ACH-000243,0.08019245618443822
ACH-000244,-0.13839499368449812
ACH-000246,-0.03267152593265496
ACH-000248,-0.015953798855531758
ACH-000250,0.08620446207603502
ACH-000251,0.26941924192361816
ACH-000252,0.08219485887371583
ACH-000253,0.10380091422546762
ACH-000255,0.02297950226437127
ACH-000256,0.11781960768149692
ACH-000257,0.07062216727382248
ACH-000258,-0.03687639429496091
ACH-000259,0.07883582588272442
ACH-000260,-0.002691143137431143
ACH-000261,0.007903550852204242
ACH-000262,0.1334482460037424
ACH-000263,0.14868393371498556
ACH-000264,0.04628626359783335
ACH-000265,0.06833520144945067
ACH-000266,0.05035242296845843
ACH-000272,0.0056511646106054475
ACH-000274,0.02780307575061129
ACH-000277,-0.0159673471725552
ACH-000278,0.08279816757035294
ACH-000279,-0.0033018124422007585
ACH-000280,0.14181330369404918
ACH-000281,0.15681721758353862
ACH-000288,0.06745449180766208
ACH-000291,-0.04597969217855703
ACH-000293,0.17713116452168387
ACH-000294,-0.11456450678422525
ACH-000295,0.2551019700383881
ACH-000296,0.07746576541634084
ACH-000302,0.07648064516272213
ACH-000304,-0.1433034328956866
ACH-000307,-0.04516471767551136
ACH-000308,0.05137448901756557
ACH-000310,0.05287087336740105
ACH-000311,0.09413908714825292
ACH-000312,0.07850752795333472
ACH-000315,0.07531229827153968
ACH-000316,-0.08461632386744128
ACH-000317,-0.0800771898379174
ACH-000318,0.16635061910570287
ACH-000319,0.17149161738810728
ACH-000320,-0.0066120876703206245
ACH-000322,0.1677548867923826
ACH-000323,0.02731948248141117
ACH-000324,0.007925960591035591
ACH-000329,-0.1003863882257882
ACH-000330,0.07500406956906956
ACH-000331,-0.055444943607555135
ACH-000332,0.055711032972304696
ACH-000334,-0.04502406212286271
ACH-000335,0.189100364424237
ACH-000336,0.030017725351867437
ACH-000337,0.15015501360173333
ACH-000338,-0.2533159233630376
ACH-000339,0.049300256279437744
ACH-000341,-0.04052231114547128
ACH-000348,0.043547395575970003
ACH-000350,0.08158294955521958
ACH-000352,0.11754846860812693
ACH-000356,0.057751656111716884
ACH-000361,-0.06768832240457875
ACH-000362,0.05180470948336193
ACH-000363,-0.010159877425278241
ACH-000364,0.09677507434140514
ACH-000365,0.04364367447071173
ACH-000366,-0.0543196593300683
ACH-000368,-0.05861270005236344
