,PROX2 (283571)
ACH-000004,0.1032952931194776
ACH-000005,-0.4009597784901424
ACH-000007,0.054314751794034236
ACH-000009,0.016731532058287073
ACH-000011,0.03654080529374554
ACH-000012,0.02334332738872325
ACH-000013,-0.09916219532878026
ACH-000014,-0.12768751947148507
ACH-000015,-0.005334898420098865
ACH-000017,-0.008352292127967963
ACH-000018,0.15563590624414025
ACH-000019,-0.06918469932613892
ACH-000021,0.09929332925359156
ACH-000022,-0.06444430457051875
ACH-000025,0.017706108260321277
ACH-000028,-0.207132484155501
ACH-000030,0.033205493530103165
ACH-000035,0.01417905180363787
ACH-000036,0.015512607332729456
ACH-000037,0.06521926726249702
ACH-000039,-0.10733208796380564
ACH-000040,0.006133082959340897
ACH-000041,-0.10246295447835888
ACH-000042,0.02032042664843736
ACH-000045,0.18147611094979949
ACH-000047,-0.02165828682080101
ACH-000052,-0.0412956206736186
ACH-000053,-0.06902030681098956
ACH-000054,-0.13153306086881228
ACH-000055,0.03808721285854465
ACH-000060,-0.3844249833643012
ACH-000067,-0.020422678662725072
ACH-000070,-3.8332227212066854e-05
ACH-000075,0.014131628261120415
ACH-000078,-0.14370428172588598
ACH-000082,0.002127452024005237
ACH-000085,-0.4127434482146948
ACH-000086,0.09232774865636273
ACH-000087,-0.2548715744620569
ACH-000092,-0.04213926533537543
ACH-000095,0.0569206670519452
ACH-000097,-0.06309693406912124
ACH-000098,-0.09718840716802578
ACH-000099,-0.1461559596788925
ACH-000108,-0.24679132461550726
ACH-000113,0.052914646431549785
ACH-000116,-0.13228209469022534
ACH-000118,-0.15397492899647913
ACH-000120,0.10594036089781787
ACH-000123,-0.008285916724955591
ACH-000127,-0.0800078642393568
ACH-000128,0.042094855221455785
ACH-000132,-0.045539074645414325
ACH-000133,-0.003869268451959511
ACH-000137,0.03372392978409748
ACH-000138,0.0075527907629915686
ACH-000142,-0.07749894923049214
ACH-000143,-0.19615556735034084
ACH-000146,-0.11099657096355714
ACH-000148,-0.06920544957329898
ACH-000150,-0.022204099766809312
ACH-000152,-0.07948999154016982
ACH-000153,0.015167291873067796
ACH-000159,-0.13567708771987666
ACH-000160,-0.09103933082108293
ACH-000163,-0.2612532305386531
ACH-000167,-0.15666165980013544
ACH-000168,-0.06791223834259967
ACH-000169,0.05928583912284247
ACH-000178,-0.039275659590029585
ACH-000183,-0.13603207290519184
ACH-000188,-0.12849155953024913
ACH-000189,-0.4561781317797391
ACH-000190,0.07989410927421305
ACH-000198,0.013715273687347537
ACH-000203,0.1824641075302797
ACH-000204,-0.06319833883307532
ACH-000206,-0.01986003518603009
ACH-000207,-0.038024456286548665
ACH-000208,0.35026188384983203
ACH-000210,0.2313442801863285
ACH-000211,-0.10386070648899236
ACH-000215,-0.013843664122507657
ACH-000221,0.04193723781952613
ACH-000222,-0.051359423893052085
ACH-000223,0.010479779522912262
ACH-000226,-0.07057635133714958
ACH-000227,-0.08190573501399764
ACH-000228,-0.15906050944513295
ACH-000231,-0.04026542763851833
ACH-000232,-0.03524084007374846
ACH-000233,0.028681526285986823
ACH-000234,-0.012847333131088174
ACH-000235,-0.0304864542731384
ACH-000237,0.12708180710551858
ACH-000238,-0.20168668537803985
ACH-000242,-0.24854574138384386
ACH-000243,-0.07915942919797049
ACH-000244,-0.15962140037497113
ACH-000246,-0.07921379504606545
ACH-000248,-0.006698850683865399
ACH-000250,-0.03845341603484861
ACH-000251,-0.10636674525118874
ACH-000252,-0.421446083516425
ACH-000253,-0.0799818547152957
ACH-000255,-0.033492838924852116
ACH-000256,0.1214059161948056
ACH-000257,-0.1623701847330761
ACH-000258,-0.02473790660417816
ACH-000259,-0.07081671723119617
ACH-000260,-0.08322210134249271
ACH-000261,-0.03431241001961472
ACH-000262,-0.15306055086453485
ACH-000263,0.2532014480784421
ACH-000264,-0.0720738757702844
ACH-000265,0.013580154968865572
ACH-000266,-0.006318066171496504
ACH-000272,-0.06066469501124019
ACH-000274,0.022268215035374503
ACH-000277,-0.05481165640361898
ACH-000278,0.0598792191282656
ACH-000279,-0.11304980974963767
ACH-000280,-0.14457374604691167
ACH-000281,-0.023192829201453352
ACH-000288,-0.021146362050803797
ACH-000291,0.07679520923070511
ACH-000293,0.011135511904198534
