,ZACN (353174)
ACH-000606,-0.23837693542195695
ACH-000608,-0.3444509479491639
ACH-000614,-0.2696929634709936
ACH-000616,-0.23040937656996985
ACH-000618,-0.27789046499561104
ACH-000619,-0.23412166298102705
ACH-000620,-0.2822069489899607
ACH-000621,-0.3293834976953736
ACH-000622,-0.2612691126361881
ACH-000623,-0.4106616276433644
ACH-000624,-0.25628594013203865
ACH-000627,-0.2702087498585217
ACH-000630,-0.4357401114860666
ACH-000631,-0.529036821764171
ACH-000632,-0.22459674700023846
ACH-000633,-0.3997751605420947
ACH-000637,-0.3791169808482314
ACH-000638,-0.3295138868376151
ACH-000646,-0.28787935573282514
ACH-000647,-0.28499145632781225
ACH-000648,-0.11181403451101868
ACH-000649,-0.3188534340390798
ACH-000651,-0.3608666902294861
ACH-000652,-0.2607463111293947
ACH-000653,-0.09562380605562587
ACH-000657,-0.41744863287173706
ACH-000658,-0.20246682952486128
ACH-000661,-0.14143365733670155
ACH-000662,-0.40605301020997703
ACH-000663,-0.464206237104665
ACH-000665,0.06518096413567134
ACH-000671,-0.2717846130490665
ACH-000672,-0.2886329452902561
ACH-000673,-0.35776501101098745
ACH-000676,-0.3139330630320035
ACH-000677,-0.1772814514836024
ACH-000681,-0.4563422940656193
ACH-000683,-0.2780217876385171
ACH-000684,-0.28667935353501184
ACH-000688,-0.14393932827431774
ACH-000693,-0.25824116728385066
ACH-000694,-0.1928188302461778
ACH-000695,-0.20763876509628051
ACH-000696,-0.3404722062149397
ACH-000697,-0.04682008975610092
ACH-000699,-0.26000370232187525
ACH-000701,-0.26591685097828
ACH-000706,-0.2715446085862533
ACH-000711,-0.325335541871875
ACH-000713,-0.24362734215306536
ACH-000714,-0.4983494781875334
ACH-000718,-0.2552076929876589
ACH-000720,-0.3169255528933234
ACH-000721,-0.2467556433033108
ACH-000724,-0.20772364923516004
ACH-000725,-0.2979731183669229
ACH-000732,-0.12224917814767113
ACH-000734,-0.20893974086549735
ACH-000735,-0.2985052701646633
ACH-000736,-0.27941524277906593
ACH-000738,-0.34095039931712623
ACH-000746,-0.3973703996436721
ACH-000747,-0.275687668037662
ACH-000748,-0.237151527980318
ACH-000753,-0.33594421531552604
ACH-000756,-0.2901499603823781
ACH-000757,-0.1790412488030257
ACH-000758,-0.24874509365236824
ACH-000760,-0.3663075105043508
ACH-000762,-0.3927755075519359
ACH-000763,-0.05952307922352281
ACH-000764,-0.39569898063012987
ACH-000765,-0.3341939337955855
ACH-000766,-0.3278723991874932
ACH-000767,-0.3427898830823076
ACH-000768,-0.16424606567809166
ACH-000769,-0.1874039661267185
ACH-000770,-0.1557091247955109
ACH-000771,-0.14785441646339426
ACH-000773,-0.39592627658777213
ACH-000776,-0.4590119987846216
ACH-000777,-0.1758142723794104
ACH-000778,-0.17942823136433458
ACH-000781,-0.3744486683522336
ACH-000782,-0.09930778048560694
ACH-000783,-0.4006754129222126
ACH-000784,-0.30893648175862065
ACH-000785,-0.2766415597550019
ACH-000787,-0.22692484096065366
ACH-000788,-0.4477443109768812
ACH-000791,-0.3182064929549256
ACH-000792,-0.2716050971342921
ACH-000794,-0.2374295956761034
ACH-000796,-0.1908754163579075
ACH-000798,-0.28556884930620186
ACH-000799,-0.2716563359549905
ACH-000800,-0.4596864102852273
ACH-000802,-0.17911397517700536
ACH-000804,-0.22761210062133455
ACH-000805,-0.3226972348565533
ACH-000809,-0.2615507981032857
ACH-000810,-0.08833451709399485
ACH-000811,-0.37259074817090265
ACH-000817,-0.32938683564163396
ACH-000819,-0.33542261828025577
ACH-000820,-0.13280885980523416
ACH-000821,-0.3637933649373811
ACH-000822,-0.3331136570144901
ACH-000823,-0.3688244624691704
ACH-000824,-0.28844391198212616
ACH-000827,-0.3008400532455192
ACH-000829,-0.01895574988178164
ACH-000831,-0.3862130594139595
ACH-000832,-0.2181976182038931
ACH-000833,-0.2954026248215953
ACH-000834,-0.2395336545414677
ACH-000835,-0.2927112501650377
ACH-000836,-0.19085657493364025
ACH-000837,-0.2055511522467803
ACH-000838,-0.060222765685519486
ACH-000839,-0.32521678557170625
ACH-000840,-0.23108038622007696
ACH-000841,-0.31721611448656106
ACH-000843,-0.3028998581658883
ACH-000846,-0.32931733483108244
ACH-000847,-0.2715461339884506
ACH-000848,-0.24093096371321315
ACH-000849,-0.2696926771511552
ACH-000851,-0.2289340748990126
ACH-000855,0.0021286984897747607
ACH-000856,-0.3156234053753489
ACH-000858,-0.2807387232980084
ACH-000859,-0.2505648092582737
ACH-000861,-0.15799964514906567
ACH-000862,-0.16602030267546267
ACH-000865,-0.24328212826853055
ACH-000866,-0.24495264789189125
ACH-000867,-0.2990116663678225
ACH-000869,-0.21432231055481607
ACH-000872,-0.4936864288556494
ACH-000873,-0.2931587525899185
ACH-000876,-0.3515060177900434
ACH-000878,-0.2115833632942196
ACH-000880,-0.30562539243048703
ACH-000881,-0.5041327290117114
ACH-000882,-0.3377588734393949
ACH-000884,-0.1941477330636136
ACH-000885,-0.2697664452792384
ACH-000887,-0.4538184598787175
ACH-000889,-0.1366027801779022
ACH-000896,-0.2576556035358445
ACH-000898,-0.18100157878198514
ACH-000900,-0.32703361491610194
ACH-000901,-0.3688719022927976
ACH-000905,-0.2943694344547211
ACH-000906,-0.2544565751559574
ACH-000907,-0.33488109002003946
ACH-000910,-0.298048101189493
ACH-000911,-0.3087863396353385
ACH-000912,-0.2411280783119991
ACH-000913,-0.4981002329061931
ACH-000915,-0.26983621870111396
ACH-000916,-0.27092008734790163
ACH-000917,-0.3996739564743144
ACH-000920,-0.1331269203070495
ACH-000921,-0.3656368495705916
ACH-000924,-0.3026958211234104
ACH-000926,-0.5063251651402412
ACH-000928,-0.3017919555728375
ACH-000929,-0.2770800419257386
ACH-000932,-0.1972942711989121
ACH-000935,-0.3471512943663789
ACH-000936,-0.1591064070761713
ACH-000937,-0.1908940502146684
ACH-000938,-0.22469169736653796
ACH-000939,-0.25186410268931675
ACH-000941,-0.2176569906010993
ACH-000943,-0.25756568014196835
ACH-000946,-0.25418043988141376
ACH-000947,-0.2537883492991904
ACH-000948,-0.10408775761163623
ACH-000950,-0.29539407627005704
ACH-000953,-0.14634541873328893
ACH-000954,-0.35624772442917924
ACH-000957,-0.175884823934208
ACH-000958,-0.12468796072627795
ACH-000960,-0.13746736829253928
ACH-000963,-0.016438582538042174
ACH-000968,-0.210481522418516
ACH-000969,0.02717187104794443
ACH-000972,0.0952690212458863
ACH-000973,-0.2340000796459241
ACH-000974,-0.2665598358214198
ACH-000978,-0.22411867049810727
ACH-000984,-0.19835930566828314
ACH-000986,-0.3347466284151015
ACH-000988,-0.30524573744709144
ACH-000993,-0.4362710758078059
ACH-000994,-0.3269011065781427
ACH-000996,-0.29992691941765504
ACH-001001,-0.25241371762848663
ACH-001020,-0.23590132945632336
ACH-001028,-0.3569615022788904
ACH-001031,-0.3401697298654059
ACH-001038,-0.11693922995068183
ACH-001048,-0.4046139625049733
ACH-001050,-0.5799557387585512
ACH-001053,-0.2586229504761057
ACH-001054,-0.3412324246497317
ACH-001061,-0.2901898279476983
ACH-001067,-0.31731171442242995
ACH-001075,-0.1097929221021556
ACH-001096,-0.21253941151517056
ACH-001111,-0.3271548753628615
ACH-001119,-0.32170209853019044
ACH-001128,-0.3366692187144887
ACH-001134,-0.1766788185572677
ACH-001151,-0.24994592621044284
ACH-001163,-0.31167326946151475
ACH-001164,-0.34318132509736865
ACH-001183,-0.3063915281347456
ACH-001192,-0.3784677085800813
ACH-001193,-0.496484015005966
ACH-001196,-0.2314275567492445
ACH-001197,-0.5297025904726396
ACH-001205,-0.3524518611825102
ACH-001211,-0.1531307419769965
ACH-001212,-0.30732855750381793
ACH-001228,-0.2812207212202526
ACH-001232,-0.4183274074642008
ACH-001239,-0.3264938140854872
ACH-001270,-0.2012863490848501
ACH-001274,-0.32851300028238456
ACH-001275,-0.3106397158291184
ACH-001277,-0.28429644460721804
ACH-001278,-0.19047835635832416
ACH-001280,-0.32865004618038146
ACH-001283,-0.2800724999899085
ACH-001289,-0.2720335570289113
ACH-001300,-0.3642276639696706
ACH-001301,-0.21023532558179595
ACH-001302,-0.6428058479084894
ACH-001306,-0.15343849425900544
ACH-001318,-0.24679998754753035
ACH-001322,-0.21068786888541494
ACH-001328,-0.4139836315635034
ACH-001332,-0.4093591763453602
ACH-001336,-0.34473399485552586
ACH-001346,-0.2309980226560324
ACH-001353,-0.2818830113626403
ACH-001354,-0.5018658898736437
ACH-001367,-0.2960944220956828
ACH-001368,-0.26307654579783085
ACH-001374,-0.3820671702176156
ACH-001377,-0.29154110589836235
ACH-001380,-0.18314996491426624
ACH-001391,-0.49476162928359
ACH-001408,-0.2154092090925301
ACH-001430,-0.05836411096781295
ACH-001431,-0.4368275877590878
ACH-001450,-0.286660658547744
ACH-001496,-0.2852668482579557
ACH-001500,-0.3463073929239464
ACH-001523,-0.44799030790458383
ACH-001532,-0.2718478630908161
ACH-001550,-0.18394341634449765
ACH-001552,-0.4146530191580911
ACH-001554,-0.2679762398499229
ACH-001654,-0.4137469046593957
ACH-001735,-0.271456587993185
ACH-001736,-0.12693984559105387
ACH-001737,-0.4619641736587439
ACH-001740,-0.16601235483381016
ACH-001745,-0.3001475781736081
ACH-001765,-0.16530028884896852
