,RAB3D (9545)
ACH-000361,-0.020890379651286126
ACH-000362,-0.16821601335971248
ACH-000363,-0.16049719622154165
ACH-000364,-0.1955672559741823
ACH-000365,-0.1805440768211276
ACH-000366,-0.1324787418046043
ACH-000368,-0.2138920664369545
ACH-000374,-0.11843194486921782
ACH-000375,-0.2448300362061649
ACH-000376,-0.046338649131909375
ACH-000381,0.04908819534376281
ACH-000383,-0.12021859450896262
ACH-000387,-0.1017505647888642
ACH-000389,-0.16872859685986855
ACH-000390,-0.19764952365724744
ACH-000393,-0.13034918899832254
ACH-000395,-0.13689895160286866
ACH-000396,0.12138395849906825
ACH-000397,-0.06664797859937477
ACH-000401,0.121931195739579
ACH-000402,-0.4041176435588891
ACH-000403,-0.15587753751138025
ACH-000404,-0.15905347583374616
ACH-000406,-0.07431477684460938
ACH-000407,-0.05335276870018405
ACH-000408,-0.0328991051570798
ACH-000410,-0.07331409327978101
ACH-000411,-0.16022460457589666
ACH-000414,-0.1047885522378952
ACH-000415,-0.10213378770728758
ACH-000416,-0.26628971828444514
ACH-000420,-0.032775999386157995
ACH-000421,-0.1398628180804891
ACH-000424,-0.11023325830207248
ACH-000425,-0.1637002653867199
ACH-000426,0.008161698340102531
ACH-000427,-0.23169156392465734
ACH-000433,-0.0920538006163811
ACH-000435,-0.24501899522012285
ACH-000436,-0.025760604478494337
ACH-000444,-0.1820111546900652
ACH-000445,-0.2122125533249388
ACH-000448,-0.1033248510247546
ACH-000450,-0.08832326368178407
ACH-000452,-0.200450369645782
ACH-000454,-0.18685757682112586
ACH-000458,-0.10930624378917288
ACH-000459,-0.051308385981153525
ACH-000460,-0.12136449457763653
ACH-000461,-0.09251382667126433
ACH-000463,-0.11605920969919688
ACH-000464,-0.12001873734268485
ACH-000466,-0.17166712768589884
ACH-000467,-0.016061602944488683
ACH-000468,-0.03995391865950757
ACH-000469,-0.0885090367417898
ACH-000470,-0.04022656733086083
ACH-000471,-0.11117127508943613
ACH-000472,-0.1541943060048322
ACH-000473,-0.19203050835132127
ACH-000475,-0.0961827260343606
ACH-000476,-0.046725511861867915
ACH-000477,-0.08663859623822456
ACH-000479,-0.04001337777931877
ACH-000480,-0.13064401326540084
ACH-000481,-0.21218227717779792
ACH-000483,-0.16452005235636746
ACH-000484,-0.18004732893854555
ACH-000485,-0.06660320765877327
ACH-000486,-0.00016967828631642043
ACH-000487,0.03538201159619478
ACH-000488,-0.08135899980875486
ACH-000490,-0.11498104645495427
ACH-000491,-0.07929863442406128
ACH-000495,-0.09043546241106824
ACH-000496,-0.15087447795446107
ACH-000499,-0.17219185192741734
ACH-000500,0.023772923803814558
ACH-000502,-0.20289188314797954
ACH-000503,-0.02673550051048122
ACH-000505,-0.1677275442975229
ACH-000507,-0.09709397971197048
ACH-000510,-0.12592125539643415
ACH-000511,6.504639442956903e-05
ACH-000512,-0.013328306291055782
ACH-000516,-0.11724128819064455
ACH-000517,-0.16910657765533532
ACH-000518,-0.1791382026538435
ACH-000520,-0.08826384685218185
ACH-000521,-0.057146710310317275
ACH-000522,-0.06504001226396294
ACH-000524,-0.12548407062826009
ACH-000527,-0.137077556799672
ACH-000528,-0.10067579022256416
ACH-000537,-0.1885564546724884
ACH-000541,-0.00016503682705597242
ACH-000542,-0.03728365774264165
ACH-000544,-0.10633546023604157
ACH-000545,-0.3028123471583893
ACH-000547,-0.08554903387780997
ACH-000548,-0.1863095931294025
ACH-000549,-0.19184229455208085
ACH-000550,-0.03270762366773315
ACH-000552,-0.09115971985246048
ACH-000556,-0.306379093043242
ACH-000557,-0.15662377354257406
ACH-000569,-0.18811900023530773
ACH-000570,0.07434748897101033
ACH-000571,-0.054114140576046715
ACH-000573,-0.011183201605680742
ACH-000576,0.0004858992977395031
ACH-000579,-0.08255734767803187
ACH-000580,-0.10237781502389312
ACH-000584,-0.1443768339033105
ACH-000585,-0.15706113685478898
ACH-000588,-0.02829521694867755
ACH-000589,-0.036019177648970335
ACH-000591,-0.10054216992541208
ACH-000593,-0.0029084771656508624
ACH-000600,-0.20900879030062516
ACH-000601,-0.14702529182611662
ACH-000605,-0.060589922411284726
ACH-000606,-0.12943523554754252
ACH-000608,-0.1700290193819806
ACH-000614,0.07433930243248818
ACH-000616,-0.06163036368845541
ACH-000618,-0.284918138682104
ACH-000619,-0.1062182544514748
ACH-000620,-0.17733474557887713
ACH-000621,-0.22515244883262686
ACH-000622,-0.08375375112490227
ACH-000623,-0.2224668980115679
ACH-000624,-0.21246451702633212
ACH-000627,-0.16670269494405765
ACH-000630,-0.07886386518146532
ACH-000631,0.031080119022197383
ACH-000632,-0.19240633027592507
ACH-000633,-0.3251755061286527
ACH-000637,-0.17420694419024652
ACH-000638,-0.2357563359137977
ACH-000646,-0.10643096331613652
ACH-000647,-0.19094358800372166
ACH-000648,-0.06712277070241793
ACH-000649,-0.04718142325185208
ACH-000651,-0.11562497314000808
ACH-000652,-0.15253068283201515
ACH-000653,-0.08261386766737577
ACH-000657,-0.14535220580451316
ACH-000658,-0.16717954417810402
ACH-000661,-0.01631088967648044
ACH-000662,-0.3426914626826448
ACH-000663,-0.057654843544286564
ACH-000665,-0.2652548725119596
ACH-000671,-0.137729289916706
ACH-000672,0.0006478731072146143
ACH-000673,-0.16011856865180268
ACH-000676,-0.16147120254063413
ACH-000677,-0.12520040191245552
ACH-000681,-0.06615670826315205
ACH-000683,-0.17289773822956192
ACH-000684,-0.09687568134432116
ACH-000688,-0.08575166901992808
ACH-000693,-0.15731738262022454
ACH-000694,0.027506663422842883
ACH-000695,-0.0933896108549474
ACH-000696,-0.1140914249212488
ACH-000697,-0.11028697243849253
ACH-000699,-0.16846563135071374
ACH-000701,-0.08903418097361558
ACH-000706,-0.1568715286663812
ACH-000711,-0.12868546894017746
ACH-000713,-0.1115995995154014
ACH-000714,-0.14637545471935384
ACH-000718,-0.08855198814625725
ACH-000720,-0.01607636982019086
ACH-000721,-0.1837090547602239
ACH-000724,-0.10358247158388413
ACH-000725,-0.15940316642918978
ACH-000732,-0.12622165310336875
ACH-000734,-0.2287950080447056
ACH-000735,-0.11131013109676667
ACH-000736,-0.01862847300410257
ACH-000738,-0.12997636110934202
ACH-000746,-0.10118179042822267
ACH-000747,-0.2262490692004561
ACH-000748,-0.07330380668584993
ACH-000753,-0.065533938122841
ACH-000756,-0.05425412028683296
ACH-000757,-0.1085343562543238
ACH-000758,-0.11450494676548015
ACH-000760,-0.10639271331763857
ACH-000762,-0.09853806087685586
ACH-000763,-0.10299161617129096
ACH-000764,-0.1251276669524245
ACH-000765,-0.14598858503312814
ACH-000766,-0.0431098615539441
ACH-000767,-0.13193187166164894
ACH-000768,-0.19484520078783168
ACH-000769,-0.28340909698816763
ACH-000770,-0.09088947111794213
ACH-000771,-0.06717918554249455
ACH-000773,0.11072236308255784
ACH-000776,-0.2198630786237735
ACH-000777,-0.06434287329430789
ACH-000778,-0.3214150467743459
ACH-000781,-0.13346379535786804
ACH-000782,-0.15924150049898214
ACH-000783,-0.09054419922565453
ACH-000784,-0.15176655516271198
ACH-000785,-0.1321685664611336
ACH-000787,-0.18827276276856209
ACH-000788,-0.13752686900764874
ACH-000791,-0.13807819311030048
ACH-000792,-0.18200617597481772
ACH-000794,-0.1654249312535735
ACH-000796,-0.1290868354791589
ACH-000798,-0.07283004484567301
ACH-000799,-0.05897042478458993
ACH-000800,-0.2080748364237069
ACH-000802,-0.20396908191508736
ACH-000804,-0.07009031173346515
ACH-000805,0.05840566222383847
ACH-000809,-0.19192191638437567
ACH-000810,0.05004834934442036
ACH-000811,-0.07209324014107513
ACH-000817,-0.08561577704493484
ACH-000819,-0.10745642899939388
ACH-000820,0.026319881348759795
ACH-000821,-0.11285962643685192
ACH-000822,-0.19245102654060264
ACH-000823,-0.21970139373954173
ACH-000824,-0.04711585921201563
ACH-000827,-0.10361218796086827
ACH-000829,-0.20904056879768326
ACH-000831,-0.1894161477377882
ACH-000832,-0.1941771197131142
ACH-000833,-0.07720751011379576
ACH-000834,-0.17211133101858173
ACH-000835,-0.07148686226613825
ACH-000836,-0.146577632337666
ACH-000837,-0.15548549348221144
ACH-000838,-0.08628700680687419
ACH-000839,0.03669837669318785
ACH-000840,0.024050468183362338
ACH-000841,0.0015944646367085453
ACH-000843,-0.12562183595368506
ACH-000846,-0.08044083697850563
ACH-000847,-0.14746443282593488
ACH-000848,-0.08809799804520252
ACH-000849,-0.11237395025462042
ACH-000851,-0.08365821906534833
ACH-000855,-0.038288451555494325
ACH-000856,-0.14437798632433335
ACH-000858,-0.09877350112301847
ACH-000859,-0.215014199384648
ACH-000861,-0.15834135386916878
ACH-000862,0.06285679985406467
ACH-000865,-0.19544365926911655
ACH-000866,-0.10893732630844633
ACH-000867,-0.1412739512444345
ACH-000869,-0.1117577121226314
ACH-000872,-0.12278827166682915
ACH-000873,-0.2468128618298671
ACH-000876,-0.06968383974920814
ACH-000878,-0.24060044087694066
ACH-000880,-0.016979285125772486
ACH-000881,-0.14793360729897598
ACH-000882,-0.11624953765688904
ACH-000884,-0.14988181017003646
ACH-000885,-0.0026404784568049484
ACH-000887,-0.195657527997558
ACH-000889,-0.08999023882186137
ACH-000896,-0.11410266875681233
ACH-000898,-0.16083601464123434
ACH-000900,0.02596903017762453
ACH-000901,-0.086275386168228
ACH-000905,-0.08479423402830022
ACH-000906,-0.12710694295943345
ACH-000907,0.04801043113519493
ACH-000910,-0.02481961209782917
ACH-000911,-0.07846608628374467
ACH-000912,-0.11003255739850452
ACH-000913,-0.04173006728604517
ACH-000915,-0.09339840657795538
ACH-000916,-0.4092133660842196
ACH-000917,-0.22333557152207684
ACH-000920,0.023986274526842044
ACH-000921,-0.100160265814143
ACH-000924,-0.06951284445965936
ACH-000926,-0.18954637618654926
ACH-000928,-0.16663334077806022
ACH-000929,-0.03560822069893255
ACH-000932,-0.08573612396033185
ACH-000935,-0.18076962546657868
ACH-000936,-0.2927237960171979
ACH-000937,-0.09085623290155392
ACH-000938,0.016461729289029326
ACH-000939,-0.3346655979925642
ACH-000941,-0.3065013493703163
ACH-000943,-0.14555985081723224
ACH-000946,-0.02190663926878649
ACH-000947,-0.10085263628384517
ACH-000948,-0.13169579149295188
ACH-000950,-0.21243912009848975
ACH-000953,-0.13734262692950727
ACH-000954,-0.01817277299715437
ACH-000957,0.029878522834802614
ACH-000958,0.13273164626831466
ACH-000960,-0.18029553449157465
ACH-000963,-0.11960250288762955
ACH-000968,-0.04125189905873992
ACH-000969,-0.17835258588937156
ACH-000972,-0.07661023607175753
ACH-000973,-0.05207645609391071
ACH-000974,-0.08303688902218548
ACH-000978,-0.002783312859396564
ACH-000984,-0.1445687061101766
ACH-000986,-0.1260230961011672
ACH-000988,-0.09345721303514802
ACH-000993,0.003176797763328266
ACH-000994,-0.11415206165374715
ACH-000996,0.048498380162068234
ACH-001001,-0.118280552494672
ACH-001020,0.06434473502704396
ACH-001028,-0.15543578358652133
ACH-001031,-0.020038398029486783
ACH-001038,-0.17434801913535253
ACH-001048,-0.1169298880379457
ACH-001050,-0.1779960160037074
ACH-001053,-0.06526052353037122
ACH-001054,-0.07550990850707742
ACH-001061,-0.07173721000847581
ACH-001067,-0.07006430618253058
ACH-001075,-0.2378632457640628
ACH-001096,-0.11613628600964612
ACH-001111,-0.3667911774809046
ACH-001119,-0.22968633244484765
ACH-001128,-0.19510800812581056
ACH-001134,-0.03207494239015539
ACH-001151,-0.08654647301762744
ACH-001163,-0.03381144102469598
ACH-001164,-0.14462494068314966
ACH-001183,-0.15551952405618286
ACH-001192,-0.10216567864683747
ACH-001193,-0.2557282043037059
ACH-001196,-0.12064180011372695
ACH-001197,-0.08898553840274065
ACH-001205,-0.10537812077678588
ACH-001211,0.005493074323033722
ACH-001212,0.023658440302876026
ACH-001228,-0.049001236372953096
ACH-001232,-0.1204727685675652
ACH-001239,-0.037158768449319306
ACH-001270,0.017490731529590187
ACH-001274,-0.0731369541888615
ACH-001275,-0.2882156810246849
ACH-001277,-0.011662593924412074
ACH-001278,-0.03184360393558308
ACH-001280,-0.009821279734870266
ACH-001283,-0.05667184262613108
ACH-001289,0.0743590718952459
ACH-001300,-0.17473955424902676
ACH-001301,-0.2278062911685999
ACH-001302,-0.3081426581835492
ACH-001306,-0.3247745018323161
ACH-001318,-0.27647366498189924
ACH-001322,-0.13696039642971575
ACH-001328,-0.1448124835638794
ACH-001332,0.03477224832212821
ACH-001336,0.04093557073561454
ACH-001346,-0.1693592667590334
ACH-001353,-0.13773938652018838
ACH-001354,0.06133334423237528
ACH-001367,-0.18465791116004504
ACH-001368,-0.18009768169833204
ACH-001374,-0.13038615849142873
ACH-001377,-0.16896545206084776
ACH-001380,-0.22980060625386145
ACH-001391,-0.122189594466784
ACH-001408,-0.12392398931714033
ACH-001430,-0.08213894727758564
ACH-001431,-0.1431710183374303
ACH-001450,-0.2699460209114196
ACH-001496,-0.08887411032363632
ACH-001500,-0.07384440904528251
ACH-001523,-0.17935243544218302
ACH-001532,-0.08238231718729258
ACH-001550,-0.03867615758936232
ACH-001552,-0.29446086376784986
ACH-001554,-0.16766639440513098
ACH-001654,-0.1915797873887348
ACH-001735,-0.10005031718943358
ACH-001736,-0.03941467282338902
ACH-001737,-0.2961234639542335
ACH-001740,-0.1297698360707989
ACH-001745,-0.28490375382931793
ACH-001765,-0.0801350084290664
