,PPP1R15B (84919)
ACH-000004,-0.4595456179733108
ACH-000005,-0.3977245996085027
ACH-000007,-1.010356776039833
ACH-000009,-0.7409788170964641
ACH-000011,-0.716268235475836
ACH-000012,-0.5148144390982131
ACH-000013,-1.0007093267842138
ACH-000014,-0.6759294279422748
ACH-000015,-0.7276219937172301
ACH-000017,-1.4975369866929702
ACH-000018,-0.7661595959553728
ACH-000019,-0.9199028086300838
ACH-000021,-0.6795688344510933
ACH-000022,-0.9510496814276072
ACH-000025,-0.2698417845027102
ACH-000028,-0.8317249987245416
ACH-000030,-0.9794227815042368
ACH-000035,-0.9483237053620702
ACH-000036,-0.7786563395882009
ACH-000037,-0.6110755449751686
ACH-000039,-0.6761288165064063
ACH-000040,-0.4139784618455831
ACH-000041,-0.7224344696497584
ACH-000042,-0.5916317111819029
ACH-000045,-0.6642273277648411
ACH-000047,-0.3417414209266175
ACH-000052,-0.4088501395550224
ACH-000053,-0.7682168636371952
ACH-000054,-0.5455740575471125
ACH-000055,-0.6813949210578869
ACH-000060,-0.4292219502586405
ACH-000067,-0.5044960852371689
ACH-000070,-0.9453304107120226
ACH-000075,-0.3473192137969959
ACH-000078,-0.6309909719714591
ACH-000082,-1.0649404782525236
ACH-000085,-1.0041003323284845
ACH-000086,-0.6514903975951337
ACH-000087,-0.6068178077174884
ACH-000092,-1.0079781619522643
ACH-000095,-1.0671727121125116
ACH-000097,-1.2126114809823836
ACH-000098,-0.5932228176101328
ACH-000099,-0.6994193881055647
ACH-000108,-0.6046422718490204
ACH-000113,-0.5621344497601611
ACH-000116,-1.2768816217556247
ACH-000118,-0.6159553530841754
ACH-000120,-1.0722415662217528
ACH-000123,-0.8138901832077401
ACH-000127,-0.7602764076242978
ACH-000128,-0.4744129012991045
ACH-000132,-1.191002214395512
ACH-000133,-0.7646102992124869
ACH-000137,-0.3585780808864821
ACH-000138,-0.6602765390885567
ACH-000142,-0.5369523642352646
ACH-000143,-0.9652537178782644
ACH-000146,-0.4695762637817326
ACH-000148,-0.6448789469274245
ACH-000150,-0.6876978529086591
ACH-000152,-0.6797894592310288
ACH-000153,-0.3155733824124375
ACH-000159,-0.5830837656530149
ACH-000160,-1.1380383255463389
ACH-000163,-0.7586613226084966
ACH-000167,-0.7547680548953194
ACH-000168,-0.5157685150146935
ACH-000169,-0.8364744544072094
ACH-000178,-0.5117362167882947
ACH-000183,-0.680881653093387
ACH-000188,-0.7599782261235415
ACH-000189,-0.6536691293411813
ACH-000190,-0.8194432970938097
ACH-000198,-0.4887952734122502
ACH-000203,0.019080078604067536
ACH-000204,-0.4678089758416518
ACH-000206,-0.8153700488238452
ACH-000207,-0.8299277754986826
ACH-000208,-0.6237482466205533
ACH-000210,-0.1056405229641083
ACH-000211,-0.6516237756252519
ACH-000215,-0.6979212373464686
ACH-000221,-0.8116878356119164
ACH-000222,-1.08809774972756
ACH-000223,-0.7062783887689134
ACH-000226,-0.33417154938957183
ACH-000227,-0.6703501120575605
ACH-000228,-0.7143646686810318
ACH-000231,-0.6095898377179119
ACH-000232,-0.6715866871323746
ACH-000233,-0.5561995371417572
ACH-000234,-0.6401482319904075
ACH-000235,-0.5569038372310461
ACH-000237,-0.2468381023261316
ACH-000238,-0.6938839509835598
ACH-000242,-1.074110284360918
ACH-000243,-0.48747095626247205
ACH-000244,-0.8113892502931107
ACH-000246,-0.7157111437039729
ACH-000248,-1.0483205293408988
ACH-000250,-0.4328900378580856
ACH-000251,-0.9612077646940466
ACH-000252,-0.6288947177104773
ACH-000253,-0.7704465635526461
ACH-000255,-0.5999104015385014
ACH-000256,-0.6119678451675588
ACH-000257,-0.9978490004565016
ACH-000258,-0.7173471715295159
ACH-000259,-0.8774314248150696
ACH-000260,-0.7963501699936435
ACH-000261,-0.5563180517489679
ACH-000262,-0.869962390581422
ACH-000263,-1.1067703823991764
ACH-000264,-0.5301267240952893
ACH-000265,-0.6576824476762811
ACH-000266,-0.5286870353729679
ACH-000272,-0.9554511943538004
ACH-000274,-0.5059218494779513
ACH-000277,-1.5842277212359204
ACH-000278,-0.7544618316347833
ACH-000279,-0.7393656981809329
ACH-000280,-0.7240221823539933
ACH-000281,-0.691837816590704
ACH-000288,-1.0001273155337524
ACH-000291,-0.4832206572387104
ACH-000293,-1.278640212941668
ACH-000294,-0.3682527472297633
ACH-000295,-0.7540718789490293
ACH-000296,-0.9001213320776343
ACH-000302,-0.6430692835225517
ACH-000304,-0.5614317608221036
ACH-000307,-0.5407127507654006
ACH-000308,-0.9435899772625068
ACH-000310,-0.7671613065694033
ACH-000311,-0.9502214164438229
ACH-000312,-0.7680010497169901
ACH-000315,-0.5710250084216756
ACH-000316,-0.5858296499827217
ACH-000317,-1.4046313219935007
ACH-000318,-0.9591427948759541
ACH-000319,-0.4510599017352911
ACH-000320,-0.45549034210346
ACH-000322,-0.5815700172357205
ACH-000323,-0.4050539418041287
ACH-000324,-0.5905399669537663
ACH-000329,-0.4161666312119308
ACH-000330,-0.936310053785538
ACH-000331,-1.119360602187838
ACH-000332,-0.7693529139853463
ACH-000334,-0.9332217679459536
ACH-000335,-0.6410196035762521
ACH-000336,-0.5757847939101773
ACH-000337,-0.5565796305197158
ACH-000338,-0.8449204894044334
ACH-000339,-0.6261149170969618
ACH-000341,-0.7789406476986489
ACH-000348,-0.4965792916156786
ACH-000350,-0.7873674090875478
ACH-000352,-0.9790275510784104
ACH-000356,-1.069373324715348
ACH-000361,-0.5996102135658087
ACH-000362,-0.0021506665015630024
ACH-000363,-0.9768195597546024
ACH-000364,-0.6794296031834864
ACH-000365,-0.7266773609681012
ACH-000366,-0.6557752798126961
ACH-000368,-0.8852568621502395
ACH-000374,-0.6118711206044384
ACH-000375,-0.4898882357679842
ACH-000376,-0.8911038152294869
ACH-000381,-1.0983378806873842
ACH-000383,-0.29627262936550824
ACH-000387,-0.5570342611235851
ACH-000389,-1.1191804184050282
ACH-000390,-1.08286519573559
ACH-000393,-0.4420663917528693
ACH-000395,-0.5715253070321229
ACH-000396,-0.6225032252644831
ACH-000397,-0.802059401972231
ACH-000401,-0.8512631994036073
ACH-000402,-1.0697444644308385
ACH-000403,-0.805432767204314
ACH-000404,-0.7500764815202188
ACH-000406,-0.7500524980987706
ACH-000407,-0.9072972289923076
ACH-000408,-0.6377247228279594
ACH-000410,-0.919330191149389
ACH-000411,-0.6290384064178933
ACH-000414,-0.5357771834268552
ACH-000415,-0.7824783372474686
ACH-000416,-0.5252932312931572
ACH-000420,-1.018777923174247
ACH-000421,-0.6327582184827812
ACH-000424,-0.5076973717140055
ACH-000425,-0.6274765463031177
ACH-000426,-1.8857509043104819
ACH-000427,-0.8806120760067316
ACH-000433,-0.8241058040788517
ACH-000435,-0.7608060120918398
ACH-000436,-0.9175008713842612
ACH-000444,-0.5591762105693765
ACH-000445,-0.5774690693680847
ACH-000448,-0.786548632179982
ACH-000450,-0.7474888086478297
ACH-000452,-0.7964860583578072
ACH-000454,-0.5629460304578238
ACH-000458,-0.754501389250678
ACH-000459,-0.8736289181241783
ACH-000460,-1.0140219764948009
ACH-000461,-0.5263468334128371
ACH-000463,-0.8120862976710671
ACH-000464,-0.856358571529098
ACH-000466,-0.8915638361885575
ACH-000467,-0.6957030265544968
ACH-000468,-0.740759402093869
ACH-000469,-0.4012405206796863
ACH-000470,-0.33521262401707946
ACH-000471,-0.4917313760860417
ACH-000472,-0.4917002075758434
ACH-000473,-1.086090849670829
ACH-000475,-0.8692167675461379
ACH-000476,-0.6911222434983872
ACH-000477,-0.6187086849784741
ACH-000479,-1.018566527328658
ACH-000480,-0.6198889613360361
ACH-000481,-0.6704146075123235
ACH-000483,-1.5597692938125844
ACH-000484,-0.4620106410419108
ACH-000485,-0.6367399237779741
ACH-000486,-0.7073343702511029
ACH-000487,-0.7833515655481481
ACH-000488,-1.026884253509243
ACH-000490,-0.6500528269016246
ACH-000491,-1.2603724629800224
ACH-000495,-0.621959700461213
ACH-000496,-0.7695331680926883
ACH-000499,-0.8821186148609167
ACH-000500,-0.7404155834292462
ACH-000502,-0.597639098432107
ACH-000503,-0.7040436674260357
ACH-000505,-0.5150868418967844
ACH-000507,-0.6912808352047731
ACH-000510,-0.4326815479320025
ACH-000511,-0.9112479558216652
ACH-000512,-0.8028183713750819
ACH-000516,-0.6877702664414224
ACH-000517,-0.7844044180412388
ACH-000518,-0.9815150545988016
ACH-000520,-0.7548696134032342
ACH-000521,-0.9878399297715382
ACH-000522,-0.3622887048833386
ACH-000524,-0.858993948958825
ACH-000527,-0.8952872124779536
ACH-000528,-0.6235858707755975
ACH-000537,-0.9460978279557524
ACH-000541,-1.1307778737966354
ACH-000542,-0.4148615441435176
ACH-000544,-0.8616833578241028
ACH-000545,-0.7793172129912616
ACH-000547,-1.02375230410342
ACH-000548,-0.5479993236720117
ACH-000549,-0.6238994231001386
ACH-000550,-0.3066415849080361
ACH-000552,-1.0653067990078362
ACH-000556,-0.4854109687800964
ACH-000557,-0.7075274322920272
ACH-000569,-0.0015885090427337574
ACH-000570,-0.5952083062178896
ACH-000571,-0.39686727798806176
ACH-000573,-0.6484929908381639
ACH-000576,-0.5258298279841512
ACH-000579,-0.7182285305021183
ACH-000580,-0.5073738886169245
ACH-000584,-0.7398468239063343
ACH-000585,-0.705308362212438
ACH-000588,-0.5171880668233158
ACH-000589,-0.9634170395241528
ACH-000591,-0.6455828224858208
ACH-000593,-0.7882642993689433
ACH-000600,-1.1044081107467658
ACH-000601,-0.7127798735772348
ACH-000605,-0.7396226864743525
ACH-000606,-0.8840522522781841
ACH-000608,-0.6998944466634639
ACH-000614,-0.20801104345905652
ACH-000616,-0.35322717065703785
ACH-000618,-0.625863201619445
ACH-000619,-1.4014803522127386
ACH-000620,-0.7456108304170019
ACH-000621,-0.6229492526485205
ACH-000622,-0.5301245329678407
ACH-000623,-0.5984367922666002
ACH-000624,-0.6870176708225038
ACH-000627,-0.4251486569716673
ACH-000630,-0.9887966656876498
ACH-000631,-0.6144658310091629
ACH-000632,-0.5320637532483199
ACH-000633,-0.8917641072184734
ACH-000637,-0.3467846957479185
ACH-000638,-0.6312437721565409
ACH-000646,-0.9088363033658376
ACH-000647,-1.0458301030601225
ACH-000648,-1.411761392540866
ACH-000649,-0.7901576443169371
ACH-000651,-0.851040425322645
