,NLK (51701)
ACH-000004,0.4258426939586856
ACH-000005,0.22308874486404529
ACH-000007,0.21161718173513105
ACH-000009,0.19213547483693308
ACH-000011,0.22876293347921986
ACH-000012,0.3613929268753581
ACH-000013,0.17957498914554573
ACH-000014,0.2343148499208059
ACH-000015,0.39569545824984864
ACH-000017,0.27067771549685016
ACH-000018,0.31155459310856826
ACH-000019,0.2082420928546712
ACH-000021,0.26078573477516404
ACH-000022,0.062180464101696566
ACH-000025,0.2638198349577505
ACH-000028,0.3087829376075777
ACH-000030,0.17221426276004598
ACH-000035,0.06959139053914846
ACH-000036,0.28336352562663114
ACH-000037,0.34870139249869825
ACH-000039,0.2413199742017773
ACH-000040,0.25432955502032056
ACH-000041,0.07354545285572704
ACH-000042,0.19922825553713505
ACH-000045,0.3463059844207885
ACH-000047,0.2752192961344437
ACH-000052,0.18651055831372035
ACH-000053,0.2641825376268517
ACH-000054,0.2469793730279247
ACH-000055,0.2041557982588974
ACH-000060,0.2617067371677563
ACH-000067,0.2131642788782506
ACH-000070,0.15195509817106034
ACH-000075,0.09385071896393374
ACH-000078,0.3087924375897277
ACH-000082,0.2809282016936428
ACH-000085,0.297972848873576
ACH-000086,0.258574262380454
ACH-000087,0.30616768535244937
ACH-000092,0.28026925357963883
ACH-000095,0.1013426194984192
ACH-000097,0.28503306993458705
ACH-000098,0.23910778275793615
ACH-000099,0.32745155038433665
ACH-000108,0.2793563973055302
ACH-000113,0.3058549361314653
ACH-000116,0.198962139071935
ACH-000118,0.295796505769351
ACH-000120,0.3372921178035091
ACH-000123,0.19218494014275425
ACH-000127,0.2816610331012183
ACH-000128,0.21911995141199705
ACH-000132,0.16580226168211354
ACH-000133,0.3722284475013039
ACH-000137,0.19279955878886387
ACH-000138,0.2793269644563638
ACH-000142,0.2213233189101872
ACH-000143,0.19384399644309885
ACH-000146,0.2421911121286354
ACH-000148,0.2327334891476051
ACH-000150,0.3251036368636045
ACH-000152,0.2180857295981318
ACH-000153,0.2635730690631281
ACH-000159,0.13836326279354613
ACH-000160,0.16603161690462456
ACH-000163,0.2650703850110677
ACH-000167,0.0613580806858173
ACH-000168,0.3326085589148911
ACH-000169,0.3170501949959705
ACH-000178,0.3162204246378492
ACH-000183,0.16368234823791095
ACH-000188,0.2529019892313436
ACH-000189,0.13564355959110336
ACH-000190,0.2608891095276675
ACH-000198,0.3049439476484135
ACH-000203,0.15998389198786225
ACH-000204,0.020626524537688148
ACH-000206,0.4024327169549745
ACH-000207,0.27486020775672176
ACH-000208,0.2278845466553283
ACH-000210,0.48589443349066
ACH-000211,0.23834566877478275
ACH-000215,0.2566831301246925
ACH-000221,0.2108340705681252
ACH-000222,0.2952208471324905
ACH-000223,0.195225023459206
ACH-000226,0.27342464429372865
ACH-000227,0.2403710629434643
ACH-000228,0.2028145623669408
ACH-000231,0.2278626800246095
ACH-000232,0.22353775516400912
ACH-000233,0.2936756356922847
ACH-000234,0.22426245407039497
ACH-000235,0.2180989799309996
ACH-000237,0.34896833615065204
ACH-000238,0.1896917458992504
ACH-000242,0.6667710553720395
ACH-000243,0.19349947638636544
ACH-000244,0.1833460970295316
ACH-000246,0.24103036508081854
ACH-000248,-0.036449473843933086
ACH-000250,0.20532098064987767
ACH-000251,0.3137866968631646
ACH-000252,0.2335243552552354
ACH-000253,0.2965271902212553
ACH-000255,0.12136853034750535
ACH-000256,0.3404798500690304
ACH-000257,0.32786672993198623
ACH-000258,0.23924388483267345
ACH-000259,0.3596304699919117
ACH-000260,0.2277272696221907
ACH-000261,0.24688263408964856
ACH-000262,0.10951312123399982
ACH-000263,0.2169238333425512
ACH-000264,0.2099820025247396
ACH-000265,0.2331771300584933
ACH-000266,0.2851859485859741
ACH-000272,0.27524603087245736
ACH-000274,0.2641718006870898
ACH-000277,0.16675045438833044
ACH-000278,0.2717952418084482
ACH-000279,0.25260555270607044
ACH-000280,0.2965430164211483
ACH-000281,0.1897523196350407
ACH-000288,0.20219313914482254
ACH-000291,0.22088037554613066
ACH-000293,0.2903760787084439
ACH-000294,0.3330220068203676
ACH-000295,0.2907391524953493
ACH-000296,0.2827052960494391
ACH-000302,0.28174886539854843
ACH-000304,0.250620958238654
ACH-000307,0.2588079541238427
ACH-000308,0.3125057740594847
ACH-000310,0.32661462663406937
ACH-000311,0.27157298592863666
ACH-000312,0.2586137812498698
ACH-000315,0.2984533559149949
ACH-000316,0.2733693445124989
ACH-000317,0.307643450941112
ACH-000318,0.2804427693993341
ACH-000319,0.2121406291610844
ACH-000320,0.31365634176026536
ACH-000322,0.3200523717294571
ACH-000323,0.1469747279195704
ACH-000324,0.20308950678754548
ACH-000329,0.19234950373618653
ACH-000330,0.2758367881291088
ACH-000331,0.2620189172195879
ACH-000332,0.3074696185137402
ACH-000334,0.2342299873560258
ACH-000335,0.2141485907348028
ACH-000336,0.3835934307084897
ACH-000337,0.10542960411729292
ACH-000338,0.6634142948874782
ACH-000339,0.22115271581558565
ACH-000341,0.3098552386161308
ACH-000348,0.2370837258260285
ACH-000350,0.27144108397780753
ACH-000352,0.21694839086012893
ACH-000356,0.22423985070757585
ACH-000361,0.27451616132005063
ACH-000362,0.3366334406891091
ACH-000363,0.18887175831138972
ACH-000364,0.20803260541717408
ACH-000365,0.21512960108673732
ACH-000366,0.0934809430960174
ACH-000368,0.33254862718525
ACH-000374,0.2711617972872003
ACH-000375,0.12783839938211605
ACH-000376,0.22244357617316768
ACH-000381,0.2904008920571911
ACH-000383,0.34756780174977925
ACH-000387,0.2952773630074864
ACH-000389,0.4144998319790917
ACH-000390,0.16159667053471635
ACH-000393,0.2857303854338253
ACH-000395,0.21502378869027647
ACH-000396,0.01882409811754087
ACH-000397,0.17406583347582735
ACH-000401,0.2188953245224201
ACH-000402,0.3564093108783157
ACH-000403,0.20341907305663515
ACH-000404,0.13989744124706005
ACH-000406,0.2369848852707564
ACH-000407,0.2505592045238849
ACH-000408,0.09289794041508888
ACH-000410,0.28378500919921124
ACH-000411,0.2315113097191221
ACH-000414,0.2577737579476685
ACH-000415,0.1899781572248568
ACH-000416,0.2032449359846811
ACH-000420,0.2323923701190715
ACH-000421,0.18094964437785446
ACH-000424,0.3929262010371817
ACH-000425,0.2422537590726185
ACH-000426,0.2268728787879693
ACH-000427,0.05108721259856755
ACH-000433,0.13998340778062138
ACH-000435,0.24557043603060105
ACH-000436,0.2624375463284768
ACH-000444,0.3057041387689039
ACH-000445,0.2260982489826568
ACH-000448,0.23430621555832198
ACH-000450,0.3545267341997293
ACH-000452,0.1925958101446888
ACH-000454,0.31404388763205904
ACH-000458,0.18156205001163775
ACH-000459,0.28597114593866346
ACH-000460,0.2467018642551064
ACH-000461,0.2408653786848516
ACH-000463,0.3463015077410225
ACH-000464,0.35326727653967466
ACH-000466,0.30821876834109346
ACH-000467,0.2759984724057813
ACH-000468,0.297595183334964
ACH-000469,0.2159815490891145
ACH-000470,0.3428004936641494
ACH-000471,0.2783737397991952
ACH-000472,0.2352445970381547
ACH-000473,0.2502445519299513
ACH-000475,0.2474613511916893
ACH-000476,0.2901216424469395
ACH-000477,0.4482470324575129
ACH-000479,0.2249525129626492
ACH-000480,0.33851319794404633
ACH-000481,0.2308808807017785
ACH-000483,0.30228635318160363
ACH-000484,0.1883005912300064
ACH-000485,0.22251155632440253
ACH-000486,0.2268367025645165
ACH-000487,0.16065398510642848
ACH-000488,0.2452784105179331
ACH-000490,0.2386060770536576
ACH-000491,0.33472392557779884
ACH-000495,0.34111858774068715
ACH-000496,0.14315060750934144
ACH-000499,0.2392357816865053
ACH-000500,0.4216367104059255
ACH-000502,0.28798230419625864
ACH-000503,0.1073529440929754
ACH-000505,0.20090460103497385
ACH-000507,0.19455314294647305
ACH-000510,0.1958500236576604
ACH-000511,0.2897866490351204
ACH-000512,0.35101558372349545
ACH-000516,0.197900178953648
ACH-000517,0.2841846058352226
ACH-000518,0.2546800985860848
ACH-000520,0.3324680016016069
ACH-000521,0.04859787931351777
ACH-000522,0.17313867244704967
ACH-000524,-0.027993432377393983
ACH-000527,0.28894414098219745
ACH-000528,0.2862655849084176
ACH-000537,0.2775225683159358
ACH-000541,0.33482902818347043
ACH-000542,0.18106536160898906
ACH-000544,0.2414824109530362
ACH-000545,0.1379848665691002
ACH-000547,0.2456159595474267
ACH-000548,0.20378796416705985
ACH-000549,0.19791217273022368
ACH-000550,0.2838631003728944
ACH-000552,0.26633551758997714
ACH-000556,0.24984065634433916
ACH-000557,0.2350319363023858
ACH-000569,0.2780706258133257
ACH-000570,0.3738374227382359
ACH-000571,0.2497350306962404
ACH-000573,0.2516604228898349
ACH-000576,0.1484666597419
ACH-000579,0.21058179026967452
ACH-000580,0.2934022895742627
ACH-000584,0.3015781421805292
ACH-000585,0.2146064610330484
ACH-000588,0.2713869096055974
ACH-000589,0.25616030207595136
ACH-000591,0.2387675576084833
ACH-000593,0.2940324544350737
ACH-000600,0.2857599906555447
ACH-000601,0.2775996591158231
ACH-000605,0.18183711424082324
ACH-000606,0.2600892729525681
ACH-000608,0.23303312633785084
ACH-000614,0.35207240987501914
ACH-000616,0.28850633288048505
ACH-000618,0.23493703923899506
ACH-000619,0.251794216662363
ACH-000620,0.20202986697558148
ACH-000621,0.2393703454254536
ACH-000622,0.2405599177563615
ACH-000623,0.19455290095352
ACH-000624,0.2333025036759758
ACH-000627,0.23056029708380785
ACH-000630,0.3196145329343673
ACH-000631,0.27539338783267864
ACH-000632,0.2698041266696562
ACH-000633,0.2288967715728364
ACH-000637,0.2493230292228881
ACH-000638,0.2846115804762576
ACH-000646,0.3018841518506807
ACH-000647,0.2093640044177975
ACH-000648,0.29926054199958274
ACH-000649,0.2349619508840017
ACH-000651,0.22098838734886525
ACH-000652,0.3096892595638453
ACH-000653,0.1830462735934752
ACH-000657,0.2532081696808687
ACH-000658,0.19067038498060546
ACH-000661,0.2677985814605561
ACH-000662,0.42091648464150827
ACH-000663,0.2539686222780441
ACH-000665,0.2784558342064569
ACH-000671,0.2310191557901021
ACH-000672,0.32404152677228176
ACH-000673,0.25592995739928365
ACH-000676,0.22675685890580935
ACH-000677,0.25595286269933704
ACH-000681,0.3441152284924204
ACH-000683,0.22731821383673126
ACH-000684,0.3660903006630479
