,DOCK2 (1794)
ACH-000004,-0.0054486764543460785
ACH-000005,-0.07301506830282148
ACH-000007,0.3274063798445019
ACH-000009,-0.018916696768325157
ACH-000011,0.1427542576588425
ACH-000012,0.15741270612930325
ACH-000013,0.2309528939014404
ACH-000014,0.1720997878260641
ACH-000015,0.12831569523338426
ACH-000017,0.1781592767255174
ACH-000018,0.10455762086944104
ACH-000019,0.01888602627486917
ACH-000021,0.03712699471689047
ACH-000022,0.12709796770595955
ACH-000025,0.3887574165446859
ACH-000028,0.10582846742109032
ACH-000030,0.18954084873501367
ACH-000035,0.08909556207059978
ACH-000036,0.28039567494018963
ACH-000037,0.14052709380811262
ACH-000039,0.22347474509990375
ACH-000040,0.029497827581114668
ACH-000041,0.2650210774403971
ACH-000042,0.10834581369591406
ACH-000045,0.006360176666327837
ACH-000047,0.2667915673074264
ACH-000052,0.1864406620310297
ACH-000053,-0.029869132824179787
ACH-000054,0.1100011761590464
ACH-000055,0.1238086316664148
ACH-000060,0.16425244979292675
ACH-000067,0.09097843474635688
ACH-000070,0.09344372057281583
ACH-000075,0.19943113213293726
ACH-000078,0.21594693924654426
ACH-000082,0.1499559382025278
ACH-000085,0.13396298747547694
ACH-000086,0.15346201973960275
ACH-000087,0.09569441882961886
ACH-000092,0.14295236573300832
ACH-000095,0.15714825329459686
ACH-000097,0.1980300004993716
ACH-000098,0.194866668079198
ACH-000099,0.15172249712357178
ACH-000108,0.07217098377142596
ACH-000113,0.06470166029639847
ACH-000116,0.1627076640457455
ACH-000118,0.14186286363589973
ACH-000120,0.10001913588901304
ACH-000123,0.20386002842363726
ACH-000127,0.18486762531775688
ACH-000128,0.1451549386513966
ACH-000132,0.14468450758203133
ACH-000133,0.1311731232661661
ACH-000137,0.1242217745036992
ACH-000138,0.07134826899677932
ACH-000142,0.06837246532545044
ACH-000143,0.4624547598644811
ACH-000146,0.06664653215159409
ACH-000148,0.08952548191695857
ACH-000150,0.2041689802803563
ACH-000152,0.2156634461491032
ACH-000153,0.2762155462519865
ACH-000159,0.16106221039694651
ACH-000160,0.06394674065151404
ACH-000163,0.05890786800196005
ACH-000167,-0.133913009910706
ACH-000168,-0.2592311646034908
ACH-000169,0.10024497516236196
ACH-000178,0.18184225338316698
ACH-000183,-0.032099133021881214
ACH-000188,0.1702070768581466
ACH-000189,0.2800202910763664
ACH-000190,0.06728469377230473
ACH-000198,0.11358682198392415
ACH-000203,0.3974227362282082
ACH-000204,0.24625519720839764
ACH-000206,0.04061241748491458
ACH-000207,0.05850280192430534
ACH-000208,0.011903048993873051
ACH-000210,0.2960085564547917
ACH-000211,0.1785357809946536
ACH-000215,0.17801329882047734
ACH-000221,0.26392380660569004
ACH-000222,0.03988136255296408
ACH-000223,0.1774446533616262
ACH-000226,0.17153471814609048
ACH-000227,-0.011271793138958472
ACH-000228,0.03110469569132276
ACH-000231,0.10224723003685786
ACH-000232,0.031197879875174007
ACH-000233,0.08610723973023174
ACH-000234,0.1496133370119682
