,CLCNKA (1187)
ACH-000004,0.05380684095768179
ACH-000005,-0.35391528634532304
ACH-000007,0.20804008379271746
ACH-000009,-0.07633455543102645
ACH-000011,0.09372792630519128
ACH-000012,-0.01005416175694077
ACH-000013,-0.04341994809908133
ACH-000014,-0.08821074828774515
ACH-000015,0.1311297169224577
ACH-000017,0.03181355010059009
ACH-000018,-0.029976984034765994
ACH-000019,0.06546246205388342
ACH-000021,-0.0264798492988752
ACH-000022,0.041181639276556284
ACH-000025,0.07245208269281446
ACH-000028,0.05483561747522968
ACH-000030,0.0634643221106528
ACH-000035,0.061614923975311174
ACH-000036,0.1943424129455532
ACH-000037,-0.00888994598712428
ACH-000039,0.07003167049417428
ACH-000040,-0.1191356934384148
ACH-000041,0.018119079710560343
ACH-000042,-0.03986767081561817
ACH-000045,-0.07995127804577318
ACH-000047,-0.01263490277051335
ACH-000052,-0.015242557608956618
ACH-000053,-0.06972089714741238
ACH-000054,-0.05079387573546887
ACH-000055,-0.058631654947958266
ACH-000060,-0.010393550771911382
ACH-000067,0.06209039278928138
ACH-000070,-0.0010045084526769288
ACH-000075,-0.10964502609486128
ACH-000078,0.048728664505419766
ACH-000082,0.11726462215284067
ACH-000085,-0.004020571504922865
ACH-000086,-0.08387379850008984
ACH-000087,-0.07315491607638662
ACH-000092,-0.07359015439273038
ACH-000095,-0.16239074151631294
ACH-000097,-0.0021537068409016482
ACH-000098,0.0007177142285531315
ACH-000099,0.036997368681858
ACH-000108,-0.015646387107437727
ACH-000113,0.1089701711865486
ACH-000116,0.09204979872857157
ACH-000118,0.12821824605376242
ACH-000120,-0.011070833315839577
ACH-000123,0.05967971659167015
ACH-000127,-0.0649134783805878
ACH-000128,-0.12727987112766193
ACH-000132,0.07234140667163774
ACH-000133,0.009857169639798631
ACH-000137,-0.02427590595725689
ACH-000138,-0.08013145333268835
ACH-000142,0.10025837900161208
ACH-000143,-0.1543168847342888
ACH-000146,0.02054569528026417
ACH-000148,0.04014366878086402
ACH-000150,-0.16905805634513255
ACH-000152,-0.03590805390893899
ACH-000153,0.14366212485233254
ACH-000159,0.048866748866169166
ACH-000160,-0.02243823319055153
ACH-000163,0.10426184452105823
ACH-000167,-0.1453633742296503
ACH-000168,-0.1008372117274993
ACH-000169,0.011940171621359285
ACH-000178,-0.020027751205095333
ACH-000183,0.06753010118420241
ACH-000188,0.08056682009597352
ACH-000189,0.009366292568654795
ACH-000190,0.04435589483078554
ACH-000198,0.0065109859995531715
ACH-000203,0.4910249003273676
ACH-000204,0.27114610700534936
ACH-000206,0.03661083045283515
ACH-000207,-0.03497685495463451
ACH-000208,-0.1392032985216262
ACH-000210,-0.02087669538096588
ACH-000211,0.06199160147596172
ACH-000215,-0.1539159415821073
ACH-000221,-0.01949705157877672
ACH-000222,-0.04235536052552536
ACH-000223,0.0011616759177660932
ACH-000226,0.1271374245480906
ACH-000227,-0.01895673243342898
ACH-000228,0.036245241848921216
ACH-000231,0.09337611249553927
ACH-000232,0.03780207912773107
ACH-000233,-0.0675402594479551
ACH-000234,0.0008796992912974756
ACH-000235,0.010195304141136629
ACH-000237,-0.030212658135373868
ACH-000238,0.04651007691824992
ACH-000242,0.22611677561047336
ACH-000243,-0.044383990470307035
ACH-000244,-0.2726446991922096
ACH-000246,-0.000357454430116497
ACH-000248,0.10456665562949018
ACH-000250,-0.002909589618214759
ACH-000251,0.007607240380401611
ACH-000252,0.1887237924914988
ACH-000253,0.11836342222796695
ACH-000255,-0.006213523332681006
ACH-000256,-0.04757954064022831
ACH-000257,-0.1597400585217678
ACH-000258,-0.09658697399191224
ACH-000259,-0.049312739788071665
ACH-000260,-0.005182370015700611
ACH-000261,-0.04864693671008735
ACH-000262,-0.15213835971032366
ACH-000263,-0.06881682206483157
ACH-000264,0.07258012892561169
ACH-000265,0.0003235144456852249
ACH-000266,0.01586699490224915
ACH-000272,0.000256597870419619
ACH-000274,-0.05538335454918302
ACH-000277,0.16391759351551108
ACH-000278,0.05132182944937913
ACH-000279,0.011273346075909043
ACH-000280,-0.10864248976403926
ACH-000281,-0.06111216960483677
ACH-000288,-0.15335449092013986
ACH-000291,-0.0106498477850707
ACH-000293,0.10517234023372826
ACH-000294,0.1300116777519872
ACH-000295,-0.2145843112781628
ACH-000296,-0.005290464519576761
ACH-000302,-0.024551864899897528
ACH-000304,-0.0966927555417142
ACH-000307,0.0009535860638698637
ACH-000308,0.0065801088172918465
ACH-000310,0.08413873110298964
ACH-000311,-0.07749747412663888
ACH-000312,-0.02376576953580492
ACH-000315,0.08635017609679292
ACH-000316,-0.2390674059005239
ACH-000317,-0.17984872540767838
ACH-000318,0.027241125628693238
ACH-000319,0.15299146660812313
ACH-000320,0.04305237741080077
ACH-000322,0.015856110656552208
ACH-000323,-0.0271428642987342
ACH-000324,-0.10124560778321356
ACH-000329,-0.013274835152381944
ACH-000330,0.020358910522800932
ACH-000331,-0.04475003703781985
ACH-000332,0.035133057616684414
ACH-000334,-0.013035716283964448
ACH-000335,0.027240127044760084
ACH-000336,-0.19357874099336955
ACH-000337,0.04857073701408785
ACH-000338,0.16066502747869424
ACH-000339,0.1075490961592006
ACH-000341,-0.04520109204564902
ACH-000348,0.00037248920990244665
ACH-000350,-0.07804976947393147
ACH-000352,-0.021038827488193752
ACH-000356,0.19648057867033986
ACH-000361,-0.12480812870099252
ACH-000362,-0.0923093586922786
