,CLEC18C (283971)
ACH-000233,-0.15807629268656373
ACH-000234,0.07086887339737631
ACH-000235,-0.10062477326370063
ACH-000237,-0.18498849615194707
ACH-000238,-0.1645075082736233
ACH-000242,-0.16395910611385714
ACH-000243,-0.07228505482726642
ACH-000244,-0.1154215403556197
ACH-000246,0.032604588728849616
ACH-000248,-0.1582196416125823
ACH-000250,-0.07167491855358321
ACH-000251,-0.3328035870734765
ACH-000252,-0.3483717386095802
ACH-000253,-0.09574736688717504
ACH-000255,-0.08358866172060787
ACH-000256,-0.20546947273782695
ACH-000257,-0.14060402622076787
ACH-000258,-0.11371514466776345
ACH-000259,-0.0635217895500315
ACH-000260,-0.14932403181056242
ACH-000261,-0.08403199663348207
ACH-000262,0.1937522476600641
ACH-000263,0.015966612569151772
ACH-000264,-0.07068424965640173
ACH-000265,-0.08153523876924802
ACH-000266,-0.1335882373762785
ACH-000272,-0.1450604354675694
ACH-000274,-0.1040134466241752
ACH-000277,-0.14176653520580454
ACH-000278,-0.14764138683875558
ACH-000279,-0.04843884983653776
ACH-000280,-0.1182849692554388
ACH-000281,-0.241794651005708
ACH-000288,-0.29373539349598465
ACH-000291,-0.03569983198264151
ACH-000293,-0.19731608557111888
ACH-000294,-0.12101949872101728
ACH-000295,0.02116231030364924
ACH-000296,0.03367191618907446
ACH-000302,-0.06592829733945056
ACH-000304,-0.06722045148951815
ACH-000307,-0.006906653048266203
ACH-000308,-0.12907144774346052
ACH-000310,-0.046373806893123266
ACH-000311,-0.20085920349231676
ACH-000312,-0.1181575601906233
ACH-000315,-0.053442184682154927
ACH-000316,-0.12038714109276452
ACH-000317,-0.05204037777087634
ACH-000318,-0.056331852148873214
ACH-000319,-0.21462253220174732
ACH-000320,0.03869231412314605
ACH-000322,-0.2514582036222105
ACH-000323,-0.01827990743506293
ACH-000324,-0.016159562963458638
ACH-000329,-0.018911493243649043
ACH-000330,0.0711921625735367
ACH-000331,-0.15621804388408098
ACH-000332,-0.08236166252762614
ACH-000334,0.13566043679770004
ACH-000335,-0.387252294075007
ACH-000336,-0.2475560118460391
ACH-000337,-0.15338515166669228
ACH-000338,0.0717904149250971
ACH-000339,-0.14931088529420594
ACH-000341,-0.13665277797068234
ACH-000348,-0.03637690565471794
ACH-000350,-0.22635665350987705
ACH-000352,-0.19281588204427427
ACH-000356,-0.1212817193449512
ACH-000361,0.03093701945498493
ACH-000362,-0.002721212980610675
ACH-000363,-0.07732528812914688
ACH-000364,-0.031093430176622017
ACH-000365,0.003702421014997657
ACH-000366,-0.06232310737978641
ACH-000368,-0.12330640114973458
ACH-000374,-0.07941748650569236
ACH-000375,-0.12241492833710756
ACH-000376,-0.09635819609638133
ACH-000381,-0.09084309401304423
ACH-000383,-0.16302982714720626
ACH-000387,-0.03856182618424018
ACH-000389,-0.18207072173468106
ACH-000390,-0.15375260688302442
ACH-000393,0.020001306112185417
ACH-000395,-0.0301847156855256
ACH-000396,-0.39384941203368
ACH-000397,-0.18422366752483765
ACH-000401,-0.16648263281788905
ACH-000402,0.17764863050165647
ACH-000403,-0.15677997441111502
ACH-000404,-0.14363906270354573
ACH-000406,-0.0262856078509977
ACH-000407,-0.11696515787623035
ACH-000408,-0.09925055789201934
ACH-000410,-0.1783407382121568
ACH-000411,-0.2517299300302343
ACH-000414,-0.12500786101959352
ACH-000415,-0.01258602278485917
ACH-000416,-0.01117094317085822
ACH-000420,-0.17828598130991832
ACH-000421,-0.11621005521839832
ACH-000424,-0.12715253992526807
ACH-000425,-0.22426118621278904
ACH-000426,-0.0017320527903436226
ACH-000427,-0.12154112867486368
ACH-000433,-0.2233788772368951
ACH-000435,-0.1614129870265737
ACH-000436,-0.13314474355101388
ACH-000444,-0.09822392189959936
ACH-000445,-0.1237482289915571
ACH-000448,-0.14397791565270365
ACH-000450,-0.2659621356989127
ACH-000452,-0.025296630311309756
ACH-000454,-0.16916235586820044
ACH-000458,-0.03264665881333401
ACH-000459,-0.09722596289442352
ACH-000460,-0.1116903017091628
ACH-000461,-0.11082530203475853
ACH-000463,-0.1608701149924816
ACH-000464,-0.1021467960386352
ACH-000466,-0.04750200865514985
ACH-000467,-0.1567565924890721
ACH-000468,-0.10009259414318714
ACH-000469,-0.15581123001437647
ACH-000470,-0.06168083855309135
ACH-000471,-0.12343444002164893
ACH-000472,-0.0363815766230626
ACH-000473,0.006390200160818738
ACH-000475,-0.21304833984443675
ACH-000476,-0.11671063883935953
ACH-000477,-0.15757372102701692
ACH-000479,-0.0953345775328652
ACH-000480,-0.12522523822229747
ACH-000481,-0.09436619120104406
ACH-000483,-0.16045708820962135
ACH-000484,0.02200177149252001
ACH-000485,-0.18219184344590333
ACH-000486,-0.1384208334154343
ACH-000487,-0.19219656059946294
ACH-000488,-0.18085665527266476
ACH-000490,-0.06336587775079351
ACH-000491,-0.1509462297414031
ACH-000495,-0.039021715531413335
ACH-000496,-0.14968596138043289
ACH-000499,-0.27392190551978124
ACH-000500,0.012802184970387584
ACH-000502,-0.1177808528433452
ACH-000503,-0.1192329550421299
ACH-000505,-0.19339498647683487
ACH-000507,-0.15933974071243853
ACH-000510,-0.0777249099430224
ACH-000511,-0.14330860082648444
ACH-000512,-0.0733755298410477
ACH-000516,-0.2004171491740186
ACH-000517,-0.12303784639371368
ACH-000518,-0.17099343530984507
ACH-000520,-0.0803211630113057
ACH-000521,-0.16981055035037734
ACH-000522,-0.2259191928259161
ACH-000524,-0.0831299860100709
ACH-000527,-0.11724701647658575
ACH-000528,-0.10129441731872678
ACH-000537,-0.09450438482518146
ACH-000541,-0.3424366574727948
ACH-000542,-0.10970344031570656
ACH-000544,-0.07685082597820939
ACH-000545,-0.1554622946136202
ACH-000547,-0.1855834979236964
ACH-000548,-0.21842130376916846
ACH-000549,-0.05570507067431504
ACH-000550,-0.12254238184590688
ACH-000552,-0.09981835371083672
ACH-000556,-0.10680375887676156
ACH-000557,-0.026213034103203445
ACH-000569,-0.15885850501311904
ACH-000570,0.037482529794102035
ACH-000571,-0.039566365948887336
ACH-000573,-0.1015954454503036
ACH-000576,-0.0449062557326442
ACH-000579,-0.12203293050815757
ACH-000580,-0.04981562049202569
ACH-000584,-0.2101279440276204
ACH-000585,-0.12798558151715395
ACH-000588,-0.04109701997385607
ACH-000589,-0.024053468406627854
ACH-000591,-0.1375432422654843
ACH-000593,-0.04707159936032973
ACH-000600,-0.051913782721408494
ACH-000601,-0.16056247838978116
ACH-000605,-0.036470961915092186
ACH-000606,-0.08602229452269812
ACH-000608,-0.09803479232472688
ACH-000614,-0.03204318294928911
ACH-000616,-0.16500210128195664
ACH-000618,-0.19168137118946613
ACH-000619,-0.013115917976926341
ACH-000620,-0.16352991951666704
ACH-000621,-0.11854237808862647
ACH-000622,-0.22524052254689264
ACH-000623,-0.09282859442615173
ACH-000624,-0.08358358698593123
ACH-000627,-0.17390673327127082
ACH-000630,-0.0638285054777679
ACH-000631,-0.09127111152800244
ACH-000632,-0.10192195975826013
ACH-000633,-0.09075568735450522
ACH-000637,-0.3765980525741104
ACH-000638,0.02226717111573686
ACH-000646,-0.04075824483785112
ACH-000647,-0.14920110102381778
ACH-000648,0.06977016707847243
ACH-000649,-0.035954771126158976
ACH-000651,-0.30937201197536024
ACH-000652,-0.13977619521053494
ACH-000653,-0.0876202550313614
ACH-000657,-0.05300095676890968
ACH-000658,-0.15738037942338962
ACH-000661,-0.08717005031929896
ACH-000662,-0.28560106732705265
ACH-000663,-0.2135366172530732
ACH-000665,-0.055569738261576684
ACH-000671,-0.05959284293150924
ACH-000672,-0.3303272942796015
ACH-000673,-0.11898070311302295
ACH-000676,-0.18423999702600072
ACH-000677,-0.1030052350565477
ACH-000681,-0.10116415873213276
ACH-000683,-0.09232081976717013
ACH-000684,-0.04118050267843821
ACH-000688,-0.2310919770007055
ACH-000693,-0.09854016887828597
ACH-000694,-0.049097466428376944
ACH-000695,-0.050392622078886534
ACH-000696,-0.1964112070405313
ACH-000697,-0.18246568005910616
ACH-000699,-0.030036303142914576
ACH-000701,0.07168143202017706
ACH-000706,-0.14305924785027
ACH-000711,-0.13519858420331374
ACH-000713,-0.16248662711702094
ACH-000714,-0.006921010688120443
ACH-000718,-0.07481669814943108
ACH-000720,-0.1581409928074121
ACH-000721,0.011613105736568746
ACH-000724,-0.1475178625260218
ACH-000725,-0.07444428595900103
ACH-000732,-0.08417562665952821
ACH-000734,-0.06692817232607103
ACH-000735,-0.16522092052136372
ACH-000736,-0.17237686344282932
ACH-000738,-0.15098081181741926
ACH-000746,-0.131919069783091
ACH-000747,-0.07173330549043845
ACH-000748,0.031570172029054704
ACH-000753,-0.041615183164100365
ACH-000756,-0.12753728568204167
ACH-000757,-0.17308246159469134
ACH-000758,-0.24686748090906574
ACH-000760,-0.06746622405929184
ACH-000762,-0.007803438276911697
ACH-000763,0.1170971095905892
ACH-000764,-0.2202200613062612
ACH-000765,0.01435450314626682
ACH-000766,-0.11107576799611613
ACH-000767,-0.10214748672492413
ACH-000768,-0.1983374234483832
ACH-000769,0.003746051911551639
ACH-000770,-0.0019228887974115426
ACH-000771,-0.18414969314992893
ACH-000773,-0.11618898658260635
ACH-000776,-0.048780045538011435
ACH-000777,-0.05477153546243881
ACH-000778,-0.052300747437034695
ACH-000781,-0.09906290287903352
ACH-000782,-0.05639575172608498
ACH-000783,-0.1015144738183588
ACH-000784,-0.08236134268087393
ACH-000785,-0.12648748892506095
ACH-000787,-0.11880252632114567
ACH-000788,-0.09058895888983864
ACH-000791,-0.07259183418613488
ACH-000792,-0.07684187936151764
ACH-000794,-0.12474971457119152
ACH-000796,-0.12134496909150212
ACH-000798,-0.2371003686734784
ACH-000799,-0.09812188583843733
ACH-000800,-0.1776356723652131
ACH-000802,-0.07097631704051846
ACH-000804,-0.03970318203050816
ACH-000805,-0.07855578135798298
ACH-000809,-0.15324531511900935
ACH-000810,-0.07528310155041604
ACH-000811,-0.10005744736849552
ACH-000817,-0.07020215157368992
ACH-000819,-0.2940726089189753
ACH-000820,-0.08224474269390335
ACH-000821,-0.08614515082880995
ACH-000822,-0.03688473195510725
ACH-000823,-0.09275988967865273
ACH-000824,-0.0900855203661434
ACH-000827,-0.08706553049707734
ACH-000829,-0.013764697261061064
ACH-000831,-0.14087875011170084
ACH-000832,-0.022745867521464656
ACH-000833,-0.05655479381236168
ACH-000834,-0.05301940218429154
ACH-000835,-0.15031804997706175
ACH-000836,-0.21264929681385525
ACH-000837,-0.09636771308516393
ACH-000838,0.15541223656827266
ACH-000839,-0.047340106218112334
ACH-000840,-0.11554680005729527
ACH-000841,0.04592770194742055
ACH-000843,-0.14777172512224318
ACH-000846,-0.1603928267463683
ACH-000847,-0.1008644352519645
ACH-000848,-0.09172785141681568
ACH-000849,-0.0680742594589715
ACH-000851,-0.164928779598176
ACH-000855,-0.14141905260169033
ACH-000856,-0.21038247502473947
ACH-000858,0.020239042363423432
ACH-000859,0.05665110578985748
ACH-000861,-0.1926489309527869
ACH-000862,-0.036271673861334695
ACH-000865,-0.011503996731141605
ACH-000866,-0.13108772767653298
ACH-000867,-0.0815621320678925
ACH-000869,0.13034399548760858
ACH-000872,-0.012856472841085964
ACH-000873,-0.108942754990997
ACH-000876,-0.16365194350843873
ACH-000878,0.0637847199911004
ACH-000880,-0.1999000170344059
ACH-000881,-0.10538198925928473
ACH-000882,-0.15052095304187146
ACH-000884,-0.17217253229409749
ACH-000885,-0.29457821868950884
ACH-000887,-0.05839640033669299
ACH-000889,-0.10709963155237227
ACH-000896,-0.1405045063868641
ACH-000898,-0.08886163195841129
ACH-000900,-0.0826485145417261
ACH-000901,-0.04635572830702296
ACH-000905,-0.21031838358684374
ACH-000906,-0.12531334146017925
ACH-000907,-0.12748086284471638
ACH-000910,-0.15570132060746986
ACH-000911,-0.15054745696383065
ACH-000912,-0.15983946028810786
ACH-000913,-0.16024810643566173
ACH-000915,-0.11691018687788075
ACH-000916,-0.16897585845705315
ACH-000917,-0.11460102620454066
ACH-000920,0.040789169901193835
ACH-000921,-0.01997431305436889
ACH-000924,-0.12749613898783652
ACH-000926,0.02637620090459282
ACH-000928,-0.1895075465751288
ACH-000929,-0.08439858234034148
ACH-000932,-0.14383321983308409
ACH-000935,-0.18337635657104254
ACH-000936,-0.12120768252947015
ACH-000937,0.02724268528708057
ACH-000938,-0.08104544468791583
ACH-000939,-0.028566713729917457
ACH-000941,-0.13071022037137073
ACH-000943,-0.10688736453905252
ACH-000946,-0.003043652387347549
ACH-000947,-0.0978038461235066
ACH-000948,-0.04565959972782485
ACH-000950,-0.1185592611532485
ACH-000953,0.07045479918018904
ACH-000954,-0.06242219641733528
ACH-000957,-0.0436695097360008
ACH-000958,-0.0334467644242134
ACH-000960,-0.06944393680228668
ACH-000963,0.05349250988920536
ACH-000968,-0.2083846438546944
ACH-000969,-0.08791775574921666
ACH-000972,-0.4911802570487513
ACH-000973,-0.06260230071811387
ACH-000974,-0.10290676558295264
ACH-000978,-0.3629164159265536
ACH-000984,-0.22666611362717476
ACH-000986,-0.05273669355203711
ACH-000988,-0.09653382210792523
ACH-000993,-0.20138532641919502
ACH-000994,-0.2978959965033243
ACH-000996,-0.052098338078131634
ACH-001001,-0.040156883054109166
ACH-001020,0.009352097752652385
ACH-001028,-0.06309518298373161
ACH-001031,-0.19458075249206508
ACH-001038,-0.08499993150993816
ACH-001048,-0.07138119017058989
ACH-001050,-0.2328666863480442
ACH-001053,-0.24576110280106014
ACH-001054,-0.17961995498315328
ACH-001061,-0.12079149224439285
ACH-001067,-0.1567849537068161
ACH-001075,-0.11326730363647525
ACH-001096,0.002908725182249888
ACH-001111,-0.2743878398319038
ACH-001119,-0.003232218673609286
ACH-001128,-0.1261464972529577
ACH-001134,-0.12772432329545322
ACH-001151,-0.2421693582316287
ACH-001163,-0.042262706391868056
ACH-001164,-0.09741689253983166
ACH-001183,-0.1858930960097261
ACH-001192,-0.14671704662430454
ACH-001193,-0.11673743490765788
ACH-001196,-0.14218336093632086
ACH-001197,-0.1603731102766625
ACH-001205,-0.021858877098922057
ACH-001211,-0.0875199581057311
ACH-001212,-0.015368861159219909
ACH-001228,0.01998751697365112
ACH-001232,0.00607090779646068
ACH-001239,-0.055587726874486584
ACH-001270,-0.08893752736534863
ACH-001274,-0.08426489720453346
ACH-001275,-0.19698194273494365
ACH-001277,-0.09099617703295584
ACH-001278,-0.1664185797296414
ACH-001280,-0.2047669508437066
ACH-001283,-0.09413759873880433
ACH-001289,-0.04551837855069468
ACH-001300,-0.17564049143543942
ACH-001301,-0.0601599644865449
ACH-001302,-0.3590288330656939
ACH-001306,-0.03507113840366968
ACH-001318,-0.0651036903178327
ACH-001322,-0.1406862237397251
ACH-001328,-0.024646409430951838
ACH-001332,-0.11562231378355713
ACH-001336,-0.23057697481187206
ACH-001346,-0.1081240238288856
ACH-001353,-0.09451578303709032
ACH-001354,-0.018879701270488814
ACH-001367,-0.11270546226350757
ACH-001368,-0.1009585415582835
ACH-001374,-0.11449085420262725
ACH-001377,-0.07798033431493165
ACH-001380,-0.08350406066149124
ACH-001391,-0.2765303921697205
ACH-001408,-0.15236841412976154
ACH-001430,0.11848380003138545
ACH-001431,-0.06892182069031595
ACH-001450,-0.04863284953307634
ACH-001496,-0.14984148464653185
ACH-001500,-0.16417394848408015
ACH-001523,-0.06581645373481093
ACH-001532,-0.17130166586209522
ACH-001550,0.01921914577163457
ACH-001552,-0.1469492590632844
ACH-001554,-0.12817199691789866
ACH-001654,-0.17563051432318472
ACH-001735,0.0375005584660344
ACH-001736,0.010886235136139913
ACH-001737,-0.11468955530425586
ACH-001740,-0.12426253532083913
ACH-001745,-0.0842380632949244
ACH-001765,-0.10433828195436068
