,GPR35 (2859)
ACH-000004,-0.05987231569704338
ACH-000005,-0.05919812533323272
ACH-000007,-0.13009805005429192
ACH-000009,-0.009260180617639526
ACH-000011,-0.08659371308326443
ACH-000012,-0.16583471318959078
ACH-000013,-0.22629949990089165
ACH-000014,0.0592624102561188
ACH-000015,-0.1562593793878431
ACH-000017,-0.05501038676116815
ACH-000018,-0.008532608789467978
ACH-000019,-0.05906322811217474
ACH-000021,-0.05109327507227388
ACH-000022,-0.183133765878214
ACH-000025,-0.08917479495197715
ACH-000028,-0.06291056946813414
ACH-000030,0.013416375541864341
ACH-000035,-0.02754417500417798
ACH-000036,-0.08157665794657501
ACH-000037,-0.10533917403619696
ACH-000039,-0.20209927561996305
ACH-000040,-0.11466201969966545
ACH-000041,-0.16127304405631213
ACH-000042,-0.2744575307536242
ACH-000045,0.0015957506926818586
ACH-000047,-0.16165715118576365
ACH-000052,-0.05245633288513718
ACH-000053,-0.13763317357297666
ACH-000054,-0.08085987907091892
ACH-000055,0.038718974405185805
ACH-000060,0.04798294670204364
ACH-000067,-0.179930484205708
ACH-000070,-0.023901630066003238
ACH-000075,-0.110484788341619
ACH-000078,-0.2902759635912593
ACH-000082,-0.06818429575113512
ACH-000085,0.040153534199521265
ACH-000086,-0.013819006077839148
ACH-000087,-0.1440879817155286
ACH-000092,-0.09881352896163953
ACH-000095,-0.028607649569632625
ACH-000097,-0.0627713045080949
ACH-000098,-0.0889705491672986
ACH-000099,-0.23305836754001166
ACH-000108,-0.11059504956165246
ACH-000113,-0.17324778473744165
ACH-000116,-0.2713668472945096
ACH-000118,-0.030057869222892063
ACH-000120,-0.06519640919059112
ACH-000123,0.013678917820924364
ACH-000127,-0.21736580964873328
ACH-000128,-0.27870877681599354
ACH-000132,-0.11624677614827905
ACH-000133,-0.0629371123525338
ACH-000137,-0.07402520888258607
ACH-000138,0.020095904166677017
ACH-000142,-0.015197110247527547
ACH-000143,-0.1439830990682449
ACH-000146,-0.07036229481050725
ACH-000148,-0.00939815135659298
ACH-000150,-0.3295476009403291
ACH-000152,-0.21874007040488608
ACH-000153,-0.08052774849280055
ACH-000159,-0.03952356544944044
ACH-000160,-0.04704749951512816
ACH-000163,-0.022787603526540526
ACH-000167,0.0804151386627172
ACH-000168,-0.13223233863110515
ACH-000169,-0.15286553318759838
ACH-000178,-0.07720395660599448
ACH-000183,0.03321848539164609
ACH-000188,-0.09994889235038937
ACH-000189,0.1775575655721835
ACH-000190,-0.0991101609517128
ACH-000198,0.1233860936989411
ACH-000203,-0.25337820303718184
ACH-000204,-0.2496644261697369
ACH-000206,-0.27109458247137697
ACH-000207,0.025347903911377204
ACH-000208,0.01801331120669839
ACH-000210,0.024544782553902127
ACH-000211,-0.08136262202299417
ACH-000215,-0.13294863196332354
ACH-000221,-0.12577239767598544
ACH-000222,-0.16903098990529902
ACH-000223,-0.1503217768192899
ACH-000226,-0.0010606294539007026
ACH-000227,-0.14096929260517382
ACH-000228,-0.09903428731289064
ACH-000231,-0.06678371240906486
ACH-000232,-0.014745807855484988
ACH-000233,-0.08517473421473302
ACH-000234,-0.1219982105819146
ACH-000235,-0.0923466161499985
ACH-000237,-0.10670341448717376
ACH-000238,-0.036455663410779236
ACH-000242,-0.11275964548203553
ACH-000243,-0.14194134855613336
ACH-000244,-0.491183849484717
ACH-000246,-0.08916665643347194
ACH-000248,-0.1510462516729739
ACH-000250,-0.13074305200007855
ACH-000251,-0.26379013661776224
ACH-000252,-0.022214191686360428
ACH-000253,-0.061728349381703886
ACH-000255,0.03207075814463148
ACH-000256,-0.11386047851805405
ACH-000257,0.014530485454253141
ACH-000258,-0.007774058611338674
ACH-000259,-0.15736907088306826
ACH-000260,-0.13780585653650346
ACH-000261,-0.0806739291569218
ACH-000262,-0.23346547550276706
ACH-000263,-0.07768943620047042
ACH-000264,-0.06524237477853677
ACH-000265,-0.0602177892087935
ACH-000266,-0.19352497531583915
ACH-000272,-0.1599387545148072
ACH-000274,-0.12675344169340771
ACH-000277,-0.21604798556380975
ACH-000278,-0.07663854265543392
ACH-000279,-0.11851971052681035
ACH-000280,-0.06243369097738701
ACH-000281,-0.2290532688391497
ACH-000288,-0.2646582171616417
ACH-000291,-0.15950730566059454
ACH-000293,-0.2311359371611655
ACH-000294,0.09822066603112584
ACH-000295,-0.13270815492796206
ACH-000296,-0.028506131725678726
ACH-000302,0.005866249993145087
ACH-000304,-0.13264825665379276
ACH-000307,-0.12496751651513766
ACH-000308,-0.15994587497821736
ACH-000310,-0.3159090352234561
ACH-000311,-0.07953466656320063
ACH-000312,-0.21997752135438647
ACH-000315,0.0192194094453898
ACH-000316,-0.2808530080492011
ACH-000317,-0.08365856390144398
ACH-000318,0.014308368599477159
ACH-000319,0.028929549532585287
ACH-000320,-0.004536850338471012
ACH-000322,-0.22458929022379345
ACH-000323,-0.15258988777350838
ACH-000324,-0.12033786362325408
ACH-000329,-0.15660153510812627
ACH-000330,-0.1440486372593869
ACH-000331,-0.032891034192385545
ACH-000332,-0.2133001182249373
