,GUCY2C (2984)
ACH-000004,0.08372804218041298
ACH-000005,0.22281548801757306
ACH-000007,0.021853032292126026
ACH-000009,0.045436971178064715
ACH-000011,-0.006872767180506429
ACH-000012,0.10715055700652944
ACH-000013,0.07685140342123514
ACH-000014,-0.04242653264257338
ACH-000015,0.06401180174291883
ACH-000017,0.06901679752706939
ACH-000018,0.04360173502076267
ACH-000019,0.25254747074871
ACH-000021,0.12021350916304772
ACH-000022,-0.0320275546054376
ACH-000025,0.04825128491559648
ACH-000028,0.002170199611048063
ACH-000030,0.12143575640046493
ACH-000035,0.16697120716028074
ACH-000036,0.0018788576126451426
ACH-000037,0.06935732962968713
ACH-000039,-0.05381835707191895
ACH-000040,0.06167888828408575
ACH-000041,-0.0366752338607664
ACH-000042,0.12482738403204728
ACH-000045,0.05790677464012639
ACH-000047,0.1761219484855102
ACH-000052,0.03525201350934523
ACH-000053,0.06808665553606956
ACH-000054,0.2445464115817937
ACH-000055,0.11863775143631515
ACH-000060,-0.021653299370555275
ACH-000067,0.203668201978256
ACH-000070,0.09286347700960013
ACH-000075,-0.014863825974543587
ACH-000078,0.14231478098034084
ACH-000082,0.13464913325002978
ACH-000085,-0.03238298427024232
ACH-000086,0.15470447244650293
ACH-000087,0.1569349390898856
ACH-000092,0.07267576115220252
ACH-000095,0.1860302376797235
ACH-000097,0.1966831262022064
ACH-000098,0.07820424910320277
ACH-000099,0.1728836978899695
ACH-000108,0.0008354858749247897
ACH-000113,0.09751240095731227
ACH-000116,0.0986983728035627
ACH-000118,0.1329015918004784
ACH-000120,0.034173373552474164
ACH-000123,0.21542907929921584
ACH-000127,0.11121792320942724
ACH-000128,0.17463560817475446
ACH-000132,0.152276356708875
ACH-000133,0.09265594198081374
ACH-000137,0.054975923836975436
ACH-000138,0.1237257884479879
ACH-000142,-0.07105423678848291
ACH-000143,0.06551718987996635
ACH-000146,0.04426058448816929
ACH-000148,0.1062244193081789
ACH-000150,0.07844107975680455
ACH-000152,0.11636766822635525
ACH-000153,0.11587266880550427
ACH-000159,0.13563871997401872
ACH-000160,0.14320745611193855
ACH-000163,0.1218756948680586
ACH-000167,0.011849003484115779
ACH-000168,0.03430969344088863
ACH-000169,0.2152791848454016
ACH-000178,0.20805280903109505
ACH-000183,0.023567414323883887
ACH-000188,0.035879867796419856
ACH-000189,0.09810584531117146
ACH-000190,0.14678411925922982
ACH-000198,0.06913601206799289
ACH-000203,0.054295610829943136
ACH-000204,0.07843942113365296
ACH-000206,0.043040381515725486
ACH-000207,-0.1037771002777397
ACH-000208,0.0888408869887519
ACH-000210,0.22390112656311034
ACH-000211,-0.0049646794334392026
ACH-000215,0.07573368496452393
ACH-000221,0.12930124576680266
ACH-000222,0.14072257069245986
ACH-000223,0.12591273026042935
ACH-000226,0.08173922487434834
ACH-000227,0.12236623455448528
ACH-000228,0.06378524244930303
ACH-000231,0.09993042254894463
ACH-000232,0.11534848247375452
ACH-000233,0.21449420229786306
ACH-000234,0.02976882625034156
ACH-000235,0.02005785039423545
ACH-000237,0.043858203835999816
ACH-000238,0.06341159809995285
ACH-000242,0.2264642557748401
ACH-000243,0.11590137370768162
ACH-000244,0.21435018618868384
