,ZNF705A (440077)
ACH-000004,-0.3290464238307884
ACH-000005,-0.21987092463228067
ACH-000007,-0.2592114957641501
ACH-000009,-0.33604237712197355
ACH-000011,-0.16873405962714816
ACH-000012,-0.2517067591944251
ACH-000013,-0.29301948224869323
ACH-000014,-0.2039375427090545
ACH-000015,-0.1863974221181482
ACH-000017,-0.16392669269379906
ACH-000018,-0.1434422621003335
ACH-000019,-0.12103400850291395
ACH-000021,-0.1741922852589884
ACH-000022,-0.3014017546235561
ACH-000025,-0.2580004413288869
ACH-000028,-0.3140306891132348
ACH-000030,-0.1857742418138713
ACH-000035,-0.23789678710344406
ACH-000036,-0.3889290925010592
ACH-000037,-0.3177827763970997
ACH-000039,-0.261530967773954
ACH-000040,-0.2285564855804437
ACH-000041,-0.2936528753015014
ACH-000042,-0.29243645087045955
ACH-000045,-0.12630154467245788
ACH-000047,-0.19230406090438887
ACH-000052,-0.4063839871961926
ACH-000053,-0.15351451746998204
ACH-000054,-0.17331289809242936
ACH-000055,-0.28552302203544205
ACH-000060,-0.1839377075648216
ACH-000067,-0.10898424567541046
ACH-000070,-0.20141133809594292
ACH-000075,-0.44947035716358985
ACH-000078,-0.0627970860390243
ACH-000082,-0.298116251306966
ACH-000085,-0.2260989017426369
ACH-000086,-0.19418530745876766
ACH-000087,-0.4485134397940889
ACH-000092,-0.10780352799297152
ACH-000095,-0.3142870231493667
ACH-000097,-0.4021214691418517
ACH-000098,-0.03439852164514557
ACH-000099,-0.18444384766667168
ACH-000108,-0.12385496113445855
ACH-000113,-0.07175974101457049
ACH-000116,-0.19610057140094694
ACH-000118,-0.25847401736374753
ACH-000120,-0.3962760874990485
ACH-000123,-0.2603127282489237
ACH-000127,-0.1811973383860923
ACH-000128,-0.11334363554814447
ACH-000132,-0.17255437116459493
ACH-000133,-0.22394678104145554
ACH-000137,-0.3440114542633201
ACH-000138,-0.21911042001905368
ACH-000142,-0.24280488747446005
ACH-000143,-0.2862949740477647
ACH-000146,-0.17148203629958667
ACH-000148,-0.1374944009665832
ACH-000150,-0.18775390912332532
ACH-000152,-0.2954603318185932
ACH-000153,-0.3225916497584425
ACH-000159,-0.1861164963436433
ACH-000160,-0.32588048863074226
ACH-000163,-0.2810608479808069
ACH-000167,-0.20814128363605008
ACH-000168,-0.1158011022970787
ACH-000169,-0.17899020871232404
ACH-000178,-0.31753758785928504
ACH-000183,-0.2503933337754737
ACH-000188,-0.35150025048948724
ACH-000189,-0.3882029367488853
ACH-000190,-0.19003641061970444
ACH-000198,-0.34115330934662313
ACH-000203,0.07273101609470872
ACH-000204,-0.4487861967755179
ACH-000206,-0.27216242155178194
ACH-000207,-0.2365700353909729
ACH-000208,-0.4363123635072663
ACH-000210,-0.2041411146297233
ACH-000211,-0.2039872083954544
ACH-000215,-0.17684654862286875
ACH-000221,-0.216071893809446
ACH-000222,-0.4445047241228703
ACH-000223,-0.1974295171632336
ACH-000226,-0.2291990240767937
ACH-000227,-0.14924422079953326
ACH-000228,-0.2542192076079409
ACH-000231,-0.2738709166675533
ACH-000232,-0.2213141617234776
ACH-000233,-0.12761430840464916
ACH-000234,-0.27797372074770943
ACH-000235,-0.28598209028578137
ACH-000237,-0.34764919635932345
ACH-000238,-0.2865068718970221
ACH-000242,-0.3374269728312364
ACH-000243,-0.15742501092839728
ACH-000244,-0.3246853929821451
ACH-000246,-0.2490284369278474
ACH-000248,-0.2314958031212788
ACH-000250,-0.2740284116864393
ACH-000251,-0.23041671517617204
ACH-000252,-0.5167595700393941
ACH-000253,-0.23955037349519065
ACH-000255,-0.32145452552764114
ACH-000256,-0.3333457467307175
ACH-000257,-0.2471236363198091
ACH-000258,-0.2642802770792022
ACH-000259,-0.1475707620042809
ACH-000260,-0.25685576611812044
ACH-000261,-0.3078894997657779
ACH-000262,-0.2514373076329017
ACH-000263,-0.01695365758876789
ACH-000264,-0.2680260039210178
ACH-000265,-0.30396507093833103
ACH-000266,-0.2330928107137344
ACH-000272,-0.2609129224946615
ACH-000274,-0.18115403654762946
ACH-000277,-0.1883844387288594
ACH-000278,-0.37438444317322606
ACH-000279,-0.23732105256602845
ACH-000280,-0.2808486108945768
ACH-000281,-0.2548669233453686
ACH-000288,-0.2115874899535429
ACH-000291,-0.3334946041084084
ACH-000293,-0.2429316892284793
ACH-000294,-0.27727061333486896
ACH-000295,-0.03019054361779751
ACH-000296,-0.3450551509899677
ACH-000302,-0.17068428185582418
ACH-000304,-0.13478941405694794
ACH-000307,-0.3004378866031681
ACH-000308,-0.2542046310359469
ACH-000310,-0.20734563411721452
ACH-000311,-0.2442473486404121
ACH-000312,-0.2882539430655727
ACH-000315,-0.13085345234939824
ACH-000316,-0.17015970274086015
ACH-000317,-0.3966988863143402
ACH-000318,-0.28713054239850466
ACH-000319,-0.1617504271382894
ACH-000320,-0.24040846387017886
ACH-000322,-0.3780167983109821
ACH-000323,-0.21488014963761373
ACH-000324,-0.1821953229471591
ACH-000329,-0.2599352120542662
ACH-000330,-0.2827765285253171
ACH-000331,-0.2144822764377702
ACH-000332,-0.27816045586134464
ACH-000334,-0.1664839655379203
ACH-000335,-0.25137668490208426
ACH-000336,-0.4096665863798336
ACH-000337,-0.20530989829050664
ACH-000338,-0.3490039079141479
ACH-000339,-0.1768301819060454
ACH-000341,-0.07077400346173106
ACH-000348,-0.21812141646818844
ACH-000350,-0.30014292001014864
ACH-000352,-0.18147357472750736
ACH-000356,-0.08820018441481345
ACH-000361,-0.3128153154234818
ACH-000362,-0.1534012469351509
ACH-000363,-0.2474566555534156
ACH-000364,-0.2897610056665558
ACH-000365,-0.26719362262530105
ACH-000366,-0.34265548956227165
ACH-000368,-0.2183541308342879
ACH-000374,-0.3533715905008617
ACH-000375,-0.3741033802585525
ACH-000376,-0.2340782044825983
ACH-000381,-0.21266905111339712
ACH-000383,-0.11388990712421385
ACH-000387,-0.19257696327958185
ACH-000389,-0.3183871950997952
ACH-000390,-0.33606513693398904
ACH-000393,-0.267602368965958
ACH-000395,-0.5825631682415621
ACH-000396,-0.503774955721482
ACH-000397,-0.25536375498314645
