,RPP25 (54913)
ACH-000004,0.09391881422174343
ACH-000005,0.28511225586013805
ACH-000007,0.406662581162068
ACH-000009,0.2336161615207671
ACH-000011,0.09600736140138222
ACH-000012,0.14374180994668767
ACH-000013,0.32491330457233963
ACH-000014,0.18907251608364892
ACH-000015,0.19653705571636806
ACH-000017,0.052903154982041116
ACH-000018,0.4015273354247538
ACH-000019,0.2023804873924537
ACH-000021,0.3505119657411389
ACH-000022,0.16977635139456115
ACH-000025,0.3405678831555011
ACH-000028,0.1865124243343074
ACH-000030,0.27621927984711586
ACH-000035,0.19583333898976168
ACH-000036,0.26120862811764983
ACH-000037,0.22039323244699965
ACH-000039,0.0956806739691061
ACH-000040,0.5140929275006637
ACH-000041,0.31536683196498033
ACH-000042,0.23483448889431074
ACH-000045,0.2659129917354317
ACH-000047,0.2376530045364698
ACH-000052,0.3630522193935545
ACH-000053,0.19783851961233254
ACH-000054,0.19343707582697306
ACH-000055,0.30788397976432524
ACH-000060,0.30858187776129226
ACH-000067,0.2304493736403971
ACH-000070,0.1302451659228048
ACH-000075,0.445928159418402
ACH-000078,0.2650171559486414
ACH-000082,0.21483417324573176
ACH-000085,0.3087047484309949
ACH-000086,0.20891263497527046
ACH-000087,0.1733252570824061
ACH-000092,0.2096975766534608
ACH-000095,0.24311850131094925
ACH-000097,0.3629712527834526
ACH-000098,0.3270068436669544
ACH-000099,0.17269068458574965
ACH-000108,0.3488604998020585
ACH-000113,0.15574127343004246
ACH-000116,0.27556617170706993
ACH-000118,0.3266804698741295
ACH-000120,0.2303619547031957
ACH-000123,0.2796984326451837
ACH-000127,0.2921345031004411
ACH-000128,0.2323920811303737
ACH-000132,0.2181907600501472
ACH-000133,0.1997635154048016
ACH-000137,0.2131902063582552
ACH-000138,0.3995966196486788
ACH-000142,0.4114448018300691
ACH-000143,0.2577095544756325
ACH-000146,0.1993610320486247
ACH-000148,0.3914433639342116
ACH-000150,0.3149399100114964
ACH-000152,0.2928900554461012
ACH-000153,0.2804046691302076
ACH-000159,0.2502894367357265
ACH-000160,0.24697728209001185
ACH-000163,0.31570945922681115
ACH-000167,0.220612998496923
ACH-000168,0.11824913568253766
ACH-000169,0.22692215276697245
ACH-000178,0.25406990432845644
ACH-000183,0.11450452610314177
ACH-000188,0.19521235382610172
ACH-000189,0.40447160569437496
ACH-000190,0.4721249992786144
ACH-000198,0.26227585843345325
ACH-000203,-0.08868916257570376
ACH-000204,0.25638520187813296
ACH-000206,0.4417243784540421
ACH-000207,0.3836597208720929
ACH-000208,0.1557100135059976
ACH-000210,0.5783534067514634
ACH-000211,0.3432584850533507
ACH-000215,0.3696649387969356
ACH-000221,0.30201704545286884
ACH-000222,0.3376060593895027
ACH-000223,0.2791579337063946
ACH-000226,0.2382983144063609
ACH-000227,0.4629609020139041
ACH-000228,0.1676294463739189
ACH-000231,0.15488272351973534
ACH-000232,0.4083957525115717
ACH-000233,0.2985620397502626
ACH-000234,0.29241165136558955
ACH-000235,0.30047149231904124
ACH-000237,0.2828115063740871
ACH-000238,0.16127152903413813
ACH-000242,0.3198449979681336
ACH-000243,0.2378295491703331
ACH-000244,0.21817312091196134
ACH-000246,0.2854021179922619
ACH-000248,0.2951400946933499
ACH-000250,0.28538915849739066
ACH-000251,0.2929220248471457
ACH-000252,0.19641802774896008
ACH-000253,0.2686985570762713
ACH-000255,0.16959616117953294
ACH-000256,0.4464004153963125
ACH-000257,0.2813937756264001
ACH-000258,0.1674400876189891
ACH-000259,0.31647046836353154
ACH-000260,0.041700719015488434
ACH-000261,0.341272597669978
ACH-000262,0.4759134222829738
ACH-000263,0.2728857238298505
ACH-000264,-0.7860867068382864
ACH-000265,0.2377734299316717
ACH-000266,0.2338976634019484
ACH-000272,0.2445893694681461
ACH-000274,0.13064940911019388
ACH-000277,0.3376262906577324
ACH-000278,0.19380675716774207
ACH-000279,0.2254468036777379
ACH-000280,0.2759738782060364
ACH-000281,0.15438830846588875
ACH-000288,0.23992163314591225
ACH-000291,0.2478876712708053
ACH-000293,0.31079433725046035
ACH-000294,0.319273227630169
ACH-000295,0.5309505885847082
ACH-000296,0.05726119041631725
ACH-000302,0.24077876055173045
ACH-000304,0.025880466906867967
ACH-000307,0.1961721984116535
ACH-000308,0.3056097042768219
ACH-000310,0.1819360667284944
ACH-000311,0.392955112796488
ACH-000312,0.3487208401035189
ACH-000315,0.2360173799661413
ACH-000316,0.3979786663462516
ACH-000317,0.12254213695379193
ACH-000318,0.2408256669164344
ACH-000319,0.2629326138628047
ACH-000320,0.30984433746309603
ACH-000322,0.3244350326854566
ACH-000323,0.4185128405189311
ACH-000324,0.4266733017859263
ACH-000329,0.2948525977214632
ACH-000330,0.05934712499022871
ACH-000331,0.2599994645913664
ACH-000332,0.306454850511156
ACH-000334,0.4270498292017456
ACH-000335,0.09584350064404176
ACH-000336,0.35277526107440355
ACH-000337,0.3938322412047357
ACH-000338,0.18000817133176067
ACH-000339,0.31625670155533897
ACH-000341,0.39062160775715343
ACH-000348,0.3088917994233967
ACH-000350,0.22713015270078205
ACH-000352,0.34411753921396204
ACH-000356,0.39843960214878976
ACH-000361,0.3693641548889338
ACH-000362,0.2019082790597784
ACH-000363,0.29186959657870715
ACH-000364,0.34818720179254325
ACH-000365,0.21670217968958536
ACH-000366,0.3271477554006557
ACH-000368,0.2724492081563275
ACH-000374,0.3439897057546931
ACH-000375,0.1340399029233468
ACH-000376,0.247581869729292
ACH-000381,0.3006726911668274
ACH-000383,0.21563916599298966
ACH-000387,0.33640617981663096
ACH-000389,0.20697483897623345
ACH-000390,0.24792685797102426
ACH-000393,0.3252229978373256
ACH-000395,0.19098938726340092
ACH-000396,0.08744662619122376
ACH-000397,0.33772838439701913
ACH-000401,0.13122878534092394
ACH-000402,0.1325079936621895
ACH-000403,0.3169475529024369
ACH-000404,0.5151921830327565
ACH-000406,0.2442638575982569
ACH-000407,0.271348803205386
ACH-000408,0.2395330929897832
ACH-000410,0.3121193970181035
ACH-000411,0.3364400906140704
ACH-000414,0.3347370468207044
ACH-000415,0.3099529946076946
ACH-000416,0.26809212489961265
ACH-000420,0.3076448299703653
ACH-000421,0.3438319135081604
ACH-000424,0.35173686818170136
ACH-000425,0.1729993013626943
ACH-000426,0.18671615020516408
ACH-000427,0.13871763340961685
ACH-000433,0.3505157966060896
ACH-000435,0.2756645061182387
ACH-000436,0.150822817896883
ACH-000444,0.16850388341564687
ACH-000445,0.2047625917826313
ACH-000448,0.18053196017239367
ACH-000450,0.1909588421382556
ACH-000452,0.231339775853987
ACH-000454,0.3608995444989242
ACH-000458,0.251020552327047
ACH-000459,0.20497369633575727
ACH-000460,0.22001878234410915
ACH-000461,0.1741672587704922
ACH-000463,0.35943736653608266
ACH-000464,0.08677134688613042
ACH-000466,0.3528885835671648
ACH-000467,0.2240945416170163
ACH-000468,0.2818618566695865
ACH-000469,0.3265816128300109
ACH-000470,0.15814937033993998
ACH-000471,0.3055801902847013
ACH-000472,0.3275191496627509
ACH-000473,0.26132819349933
ACH-000475,0.24042779528502595
ACH-000476,0.3883304972886392
ACH-000477,0.02035969633422538
ACH-000479,0.16136911807870868
ACH-000480,0.15720165832640334
ACH-000481,0.29175719602413835
ACH-000483,0.2885912967945305
ACH-000484,0.17875505175192474
ACH-000485,0.2851322337384651
ACH-000486,0.19917027773764995
ACH-000487,0.2790525943903055
ACH-000488,0.3405199355386677
ACH-000490,0.2393769529500953
ACH-000491,0.12897538183732107
ACH-000495,0.3157463117785658
ACH-000496,0.20690381269298067
ACH-000499,0.422851545955633
ACH-000500,0.15576264901426196
ACH-000502,0.2585681137540343
ACH-000503,0.1988722001010077
ACH-000505,0.268306795204563
ACH-000507,0.18335965102920115
ACH-000510,0.28367515325350684
ACH-000511,0.3400157979680653
ACH-000512,0.24810279699038715
ACH-000516,0.20762178513937987
ACH-000517,0.30441926226337274
ACH-000518,0.2229731574993447
ACH-000520,0.23748824072365324
ACH-000521,0.34693140453505417
ACH-000522,0.2304902652003793
ACH-000524,0.2291578873745079
ACH-000527,0.2776724733460902
ACH-000528,0.21454466120593446
ACH-000537,0.2242115685068704
ACH-000541,0.4174975899676528
ACH-000542,0.3482547386600736
ACH-000544,0.3185280942767711
ACH-000545,0.28560304635121764
ACH-000547,0.11083859607419773
ACH-000548,0.259153774384523
ACH-000549,0.2643599266898993
ACH-000550,0.30012986038399525
ACH-000552,0.41698510898227015
ACH-000556,0.32272294369159144
ACH-000557,0.22110394824787327
ACH-000569,0.38488457947349614
ACH-000570,0.2203696372270649
ACH-000571,0.3066976638422158
ACH-000573,0.2788562725267469
ACH-000576,0.3466446466801707
ACH-000579,0.17522376780082646
ACH-000580,0.23282058809019585
ACH-000584,0.20053430898085667
ACH-000585,0.3032742199373935
ACH-000588,0.3265573202645557
ACH-000589,0.3515379306005441
ACH-000591,0.37761326788135136
ACH-000593,0.2904973594726289
ACH-000600,0.09192778578476064
ACH-000601,0.2770230892369764
ACH-000605,0.236235425090174
ACH-000606,0.536200252488985
ACH-000608,0.2421097334103158
ACH-000614,0.3059716725976916
ACH-000616,0.34660513036124924
ACH-000618,0.2513062207361909
ACH-000619,0.3584239786479795
ACH-000620,0.20573091714954286
ACH-000621,0.3022893400873721
ACH-000622,0.4173234238604517
ACH-000623,0.2635234275313368
ACH-000624,0.24894098315545604
ACH-000627,0.3263014360583811
ACH-000630,0.19406285971909534
ACH-000631,-0.04162422106945688
ACH-000632,0.2772662307070285
ACH-000633,0.2601775146965729
ACH-000637,0.3106177089110014
ACH-000638,0.2562270600931812
ACH-000646,0.15039625375129714
ACH-000647,0.2001407048524116
ACH-000648,0.1972196169440768
ACH-000649,0.2922305633351157
ACH-000651,0.30475925605658866
ACH-000652,0.3656739492446538
ACH-000653,0.4264948354754108
ACH-000657,0.30045302690795755
ACH-000658,0.3568341855348821
ACH-000661,0.4127205619909192
ACH-000662,0.24948693650256665
ACH-000663,0.2926458857320741
ACH-000665,0.2337823078999465
ACH-000671,0.2689579649374909
ACH-000672,0.3064225401141293
ACH-000673,0.3239770686384232
ACH-000676,0.26297299112344946
ACH-000677,0.22376254043952848
ACH-000681,0.17516734811335827
ACH-000683,0.2500486236058743
ACH-000684,0.2466659080044662
