,SMARCB1 (6598)
ACH-000365,-1.0419761155943603
ACH-000366,-1.167764867227358
ACH-000368,-0.6889112443971803
ACH-000374,-0.3300953032003475
ACH-000375,-0.3875006666591344
ACH-000376,-0.8656868429794291
ACH-000381,-1.0600607527106696
ACH-000383,-0.7803915089197492
ACH-000387,-1.4240847679238335
ACH-000389,-1.1055088460088178
ACH-000390,-0.9202475459157192
ACH-000393,-0.8175960914881676
ACH-000395,-0.9716560637152856
ACH-000396,-0.7792882551998698
ACH-000397,-0.6196481001175006
ACH-000401,-0.8715900841399098
ACH-000402,-0.8271253572762324
ACH-000403,-0.6398559413840057
ACH-000404,-0.8448044090830168
ACH-000406,-1.324525646307007
ACH-000407,-1.0457555880943872
ACH-000408,-0.875180583185862
ACH-000410,-0.7985293671464551
ACH-000411,-0.6525781675945846
ACH-000414,-0.8900127516436348
ACH-000415,-1.0921790497680268
ACH-000416,-0.975824257892624
ACH-000420,-0.6898103806782743
ACH-000421,-0.8560903463129238
ACH-000424,-0.6928406274871697
ACH-000425,-0.7076995541083417
ACH-000426,-1.1669501877332973
ACH-000427,-0.4563772773580269
ACH-000433,-0.36574581324036987
ACH-000435,-1.3795158675925712
ACH-000436,-0.977115509336646
ACH-000444,-0.909134718731675
ACH-000445,-0.8686827041651604
ACH-000448,-0.7943663892832871
ACH-000450,-1.029373824142186
ACH-000452,-0.6661568945833888
ACH-000454,-1.0811833492229124
ACH-000458,-0.9988002854430632
ACH-000459,-0.5208171931288427
ACH-000460,-1.0566141334541297
ACH-000461,-0.9844720721169912
ACH-000463,-0.7409899913713756
ACH-000464,-0.517566129301674
ACH-000466,-0.7664245707276782
ACH-000467,-0.9414810557138432
ACH-000468,-0.8068593715192128
ACH-000469,-1.0718586215688648
ACH-000470,-0.6152363957278194
ACH-000471,-0.18904152902610805
ACH-000472,-0.38776334820644737
ACH-000473,-1.0744967513128023
ACH-000475,-0.659241838991299
ACH-000476,-0.4040300280173557
ACH-000477,-0.8335208778543527
ACH-000479,-0.6075729369573495
ACH-000480,-1.0003673117459937
ACH-000481,-0.8266768938978372
ACH-000483,-1.284832330875067
ACH-000484,-0.5820181509324931
ACH-000485,-0.8019797718593371
ACH-000486,-0.8439745539679592
ACH-000487,-0.8014220274670886
ACH-000488,-0.9279994733169029
ACH-000490,-0.8609077208442544
ACH-000491,-0.8454181880194099
ACH-000495,-0.2535455122504293
ACH-000496,-0.7717752825404847
ACH-000499,-1.0247246116746611
ACH-000500,-0.7714078447089553
ACH-000502,-0.7207148497856308
ACH-000503,-1.2648259934082158
ACH-000505,-1.1627182573500452
ACH-000507,-0.5169380319148408
ACH-000510,-0.589623939909568
ACH-000511,-1.0230989173758505
ACH-000512,-1.1000783217797048
ACH-000516,-0.2849030959957787
ACH-000517,-1.1035280630587063
ACH-000518,-1.0554740827682023
ACH-000520,-0.7827631831468611
ACH-000521,-0.6701679769869225
ACH-000522,-0.8686128299832416
ACH-000524,-0.8508182296389307
ACH-000527,-0.7595628683563022
ACH-000528,-0.8093345643492137
ACH-000537,-0.6922279168803627
ACH-000541,-1.4865873246831949
ACH-000542,-0.8648838807494293
ACH-000544,-1.0458506210484433
ACH-000545,-0.8189879788940642
ACH-000547,-0.9515399709012432
ACH-000548,-0.5398675380294846
ACH-000549,-0.8944999259508355
ACH-000550,-0.6973617553537321
ACH-000552,-0.7315630056807029
ACH-000556,-0.7679778280452918
ACH-000557,-0.7022461963623081
ACH-000569,-0.8329721602419109
ACH-000570,-1.1378617020663468
ACH-000571,-0.7101570455615248
ACH-000573,-0.6038097473361048
ACH-000576,-1.0089861022042708
ACH-000579,-1.0561410035980263
ACH-000580,-1.1230965379714304
ACH-000584,-0.8784926437217201
ACH-000585,-0.4188518258136279
ACH-000588,-0.7895663031835926
ACH-000589,-0.7308343817088919
ACH-000591,-0.8082304862236764
ACH-000593,-0.7421358088314728
ACH-000600,-0.8601606511611876
ACH-000601,-0.5817221339370007
ACH-000605,-0.8861203580901096
ACH-000606,-0.7860078277696225
ACH-000608,-0.9413702968330516
ACH-000614,-0.4748739852510094
ACH-000616,-0.9278418816883603
ACH-000618,-0.9075126665008836
ACH-000619,-1.0866219906060288
ACH-000620,-0.4509183854752338
ACH-000621,-0.7981383861359647
ACH-000622,-0.9738682040033206
ACH-000623,-0.8243489659227615
ACH-000624,-0.8735390794486072
ACH-000627,-0.9551982538201709
ACH-000630,-0.6415956913372479
ACH-000631,-0.9538829202864356
ACH-000632,-0.6475484291697038
ACH-000633,-0.7021385795986367
ACH-000637,-0.7148217657406819
ACH-000638,-0.7812318266597748
ACH-000646,-0.8635786299150854
ACH-000647,-0.7031316508478864
ACH-000648,-0.9043623929477168
ACH-000649,-0.5891556430577392
ACH-000651,-1.0055783426996714
ACH-000652,-0.4972427641612912
ACH-000653,-0.9758547486776415
ACH-000657,-0.5601067270866558
ACH-000658,-1.1463539099839868
ACH-000661,-1.1163054862735549
ACH-000662,-1.061870360661355
ACH-000663,-0.4749523443501487
ACH-000665,-0.7466027885894141
ACH-000671,-1.0551042693445745
ACH-000672,-0.6170908175616002
ACH-000673,-0.4956611293213018
ACH-000676,-1.0783808985897332
ACH-000677,-0.34986145207200314
ACH-000681,-0.00911012084652165
ACH-000683,-0.5801032529855348
ACH-000684,-1.1302729443119628
ACH-000688,-1.1154816403884322
ACH-000693,-0.7872737892814735
ACH-000694,-0.9264575275302552
ACH-000695,-1.0051650649711776
ACH-000696,-0.7019528313068278
ACH-000697,-0.9553272441555656
ACH-000699,-0.8119300425487745
ACH-000701,-0.6002388617646167
ACH-000706,-0.99643712775193
ACH-000711,-0.948701750456298
ACH-000713,-0.6344686494860261
ACH-000714,-1.149903283814424
ACH-000718,-0.9745663038744228
ACH-000720,-0.9680432474236808
ACH-000721,-0.15227600986861914
ACH-000724,-0.7794535661232986
ACH-000725,-1.1281943235723542
ACH-000732,-0.5239761594583964
ACH-000734,-0.6193689926628908
ACH-000735,-0.6182800616215814
ACH-000736,-0.9303088491651641
ACH-000738,-0.981936413847314
ACH-000746,-0.6158707939857718
ACH-000747,-1.0598325229618797
ACH-000748,-0.17610566747074288
ACH-000753,-0.8463592852872749
ACH-000756,-0.9576065301717784
ACH-000757,-0.7608178166306908
ACH-000758,-1.0003408607365991
ACH-000760,-0.8917617013681798
ACH-000762,-0.7757531187526121
ACH-000763,-0.9905961498448012
ACH-000764,-0.8250342396194641
ACH-000765,-0.8431860885377402
ACH-000766,-0.5637432100204227
ACH-000767,-1.2538725822765846
ACH-000768,-0.9315221768104278
ACH-000769,-1.1410194160367046
ACH-000770,-0.9088257895650438
ACH-000771,-1.0081383679375528
ACH-000773,-0.9050161587479304
ACH-000776,-1.0304587278374426
ACH-000777,-0.9359494073673728
ACH-000778,-0.6648161231504038
ACH-000781,-0.9891833609203524
ACH-000782,-0.7588441239252158
ACH-000783,-1.1770930934005512
ACH-000784,-0.8470660937015886
ACH-000785,-1.2955502585088607
ACH-000787,-0.8357366860621832
ACH-000788,-1.1307673882845188
ACH-000791,-0.9672781151093252
ACH-000792,-1.0716860861629554
ACH-000794,-0.8367461336758522
ACH-000796,-0.629169001947011
ACH-000798,-1.2789794039152802
ACH-000799,-0.7969314214119374
ACH-000800,-0.9787696137521552
ACH-000802,-0.9456569207023792
ACH-000804,-0.9042750222410088
ACH-000805,-0.9161974618611264
ACH-000809,-1.055249850223975
ACH-000810,-0.7955758145076874
ACH-000811,-0.5431561518426143
ACH-000817,-0.8844616895073355
ACH-000819,-0.8192447941142371
ACH-000820,-0.6694303262512415
ACH-000821,-1.2812627588435408
ACH-000822,-0.9277371910505541
ACH-000823,-0.8698054009702928
ACH-000824,-0.3263553121623757
ACH-000827,-0.8117463514136639
ACH-000829,-0.8475526633830329
ACH-000831,-0.8172464062058439
ACH-000832,-0.9911464720131908
ACH-000833,-0.6642991162926961
ACH-000834,-0.9120172708747633
ACH-000835,-1.0156193390496198
ACH-000836,-0.3215493697867354
ACH-000837,-0.9364689072233452
ACH-000838,-1.0115923140330594
ACH-000839,-0.9906934718730694
ACH-000840,-1.0084715363297785
ACH-000841,-0.6940600392060873
ACH-000843,-0.9585948571957872
ACH-000846,-0.9042426042228972
ACH-000847,-0.8726381963797637
ACH-000848,-0.37344015410268105
ACH-000849,-0.8516808635795736
ACH-000851,-0.9102442465241304
ACH-000855,-0.7373087229491385
ACH-000856,-0.9854169863984285
ACH-000858,-0.9470497013264612
ACH-000859,-0.7744044410567091
ACH-000861,-1.0052559409225243
ACH-000862,-1.0631722489348001
ACH-000865,-0.8133171558019991
ACH-000866,-1.1584778029930918
ACH-000867,-0.5166476468459865
ACH-000869,-0.8399052373881591
ACH-000872,-1.0946859251021517
ACH-000873,-0.9194772995094154
ACH-000876,-0.8885285135716304
ACH-000878,-0.9837791912038086
ACH-000880,-1.1430922330744633
ACH-000881,-0.6076079002788354
ACH-000882,-0.7004428995096255
ACH-000884,-0.6692565639020429
ACH-000885,-0.5756509607924408
ACH-000887,-1.014097687025502
ACH-000889,-1.0106886506160264
ACH-000896,-0.6655647203898868
ACH-000898,-0.4815574973963157
ACH-000900,-0.6312423064867281
ACH-000901,-0.791844085269216
ACH-000905,-0.835486421816687
ACH-000906,-0.7588396007956564
ACH-000907,-0.9257613378260054
ACH-000910,-0.8230545391108335
ACH-000911,-0.8913781123053385
ACH-000912,-0.9018503889605022
ACH-000913,-0.4321465155978715
ACH-000915,-0.5460023017949741
ACH-000916,-1.0772356917601782
ACH-000917,-0.8091786617864957
ACH-000920,-0.7815430271019737
ACH-000921,-1.0310485832734917
ACH-000924,-0.8452801507682899
ACH-000926,-0.850811855638606
ACH-000928,-0.985716294843242
ACH-000929,-0.7513894182188324
ACH-000932,-0.5160460502682975
ACH-000935,-1.0904426853096318
ACH-000936,-0.9306605299197412
ACH-000937,-1.3642511611842103
ACH-000938,-0.9050818745407854
ACH-000939,-0.3701587763559969
ACH-000941,-1.0093605984277692
ACH-000943,-0.82608666805897
ACH-000946,-0.5987503045176715
ACH-000947,-0.3471657507754893
ACH-000948,-0.8337432066178512
ACH-000950,-0.6808910674509393
ACH-000953,-1.1635585653946134
ACH-000954,-0.6155755910588411
ACH-000957,-0.7633837253752844
ACH-000958,-0.8711201347229306
ACH-000960,-1.1113973741974958
ACH-000963,-0.9503231516994892
ACH-000968,-0.6259684507696744
ACH-000969,-0.8268175175477752
ACH-000972,-0.676923270556937
ACH-000973,-0.4565773987788555
ACH-000974,-0.6979042093676504
ACH-000978,-0.6313487636206704
ACH-000984,-0.5007034673564084
ACH-000986,-0.7200871431970963
ACH-000988,-0.6388454322827918
ACH-000993,-0.7407584969183326
ACH-000994,-0.4600311645470786
ACH-000996,-0.742370710209417
ACH-001001,-0.6974102798927121
ACH-001020,-0.6225660236165412
ACH-001028,-0.18843928773911048
ACH-001031,-0.2597154470835243
ACH-001038,-0.6911706092233288
ACH-001048,-0.5741403303593247
ACH-001050,-0.7596828597760661
ACH-001053,-1.031819037542971
ACH-001054,-0.7786783268047435
ACH-001061,-0.8229672071955213
ACH-001067,-0.4151119960012343
ACH-001075,-1.099474104297292
ACH-001096,-0.9415030159957688
ACH-001111,-0.7096504758114501
ACH-001119,-0.918197662119
ACH-001128,0.005959989234318841
ACH-001134,-0.9079065849061864
ACH-001151,-0.9814171256663922
ACH-001163,-0.3144309364401558
ACH-001164,-0.5842721625341896
ACH-001183,-0.95417693816771
ACH-001192,-0.7699879017079236
ACH-001193,-0.5692402541949494
ACH-001196,-0.9603823369715312
ACH-001197,-0.8816349605716911
ACH-001205,-0.7998498731451131
ACH-001211,-0.048469695069648884
ACH-001212,-0.3592318257696329
ACH-001228,-0.8862004056486104
ACH-001232,-0.4015518554680594
ACH-001239,-1.060094379255141
ACH-001270,-0.6700974789937464
ACH-001274,-0.8262385495486745
ACH-001275,-0.027810092847272896
ACH-001277,-0.09729812252583292
ACH-001278,-0.3772516597431144
ACH-001280,-0.4073384470353655
ACH-001283,-0.6438522418235915
ACH-001289,-0.29973770524093624
ACH-001300,-1.2822173164317368
ACH-001301,-0.8860657076162759
ACH-001302,-1.0907063481662185
ACH-001306,-1.1520226325791496
ACH-001318,-1.0872844527563372
ACH-001322,-0.5947219055630104
ACH-001328,-0.6376360400933951
ACH-001332,-1.133493222412283
ACH-001336,-0.7199403862106548
ACH-001346,-0.8274483305632397
ACH-001353,-1.1003856839804471
ACH-001354,-1.067591058562263
ACH-001367,-1.1265812963473456
ACH-001368,-0.23746071496018206
ACH-001374,-0.5840009850731745
ACH-001377,-0.918240727246361
ACH-001380,-0.7109689678939937
ACH-001391,-1.0268158283307796
ACH-001408,-1.0146014273218158
ACH-001430,-0.8152749921901885
ACH-001431,-0.7355562205003968
ACH-001450,-1.1055570047352337
ACH-001496,-0.8024059821733938
ACH-001500,-0.8918737688676274
ACH-001523,-0.7789963111036179
ACH-001532,-0.0432994050251262
ACH-001550,-0.6522325564891572
ACH-001552,-0.7112807715245141
ACH-001554,-0.7474157261592752
ACH-001654,-0.7099880647971024
ACH-001735,-0.9986059622592476
ACH-001736,-1.123045164639436
ACH-001737,-1.0458338767701376
ACH-001740,-1.0427019352329845
ACH-001745,-0.8885773571204045
ACH-001765,-0.8493973908882516
