,PRRT4 (401399)
ACH-000004,0.07738127785798057
ACH-000005,0.2690130626297935
ACH-000007,0.021442458278808262
ACH-000009,0.08598319155902978
ACH-000011,-0.11381538894596535
ACH-000012,0.0113073833493673
ACH-000013,0.10274685510799324
ACH-000014,-0.0719809436495456
ACH-000015,0.07358300852039068
ACH-000017,0.032234124506826035
ACH-000018,0.13244009493056874
ACH-000019,-0.07262685223298637
ACH-000021,-0.051230636036355484
ACH-000022,0.04353151317947213
ACH-000025,-0.02626139553263461
ACH-000028,0.09211967879944784
ACH-000030,0.07703274331234691
ACH-000035,-0.040492001449308174
ACH-000036,-0.1893848017318925
ACH-000037,0.06089566327250925
ACH-000039,0.05619203220127768
ACH-000040,0.038043561419885484
ACH-000041,0.08230741677582447
ACH-000042,-0.015430455759669675
ACH-000045,0.02742137079455888
ACH-000047,0.12503229166925298
ACH-000052,-0.18104867566031765
ACH-000053,-0.06684765558478807
ACH-000054,0.07078224772129632
ACH-000055,-0.12205079305882845
ACH-000060,-0.08226878952496867
ACH-000067,-0.004069115961810113
ACH-000070,0.05036233440762826
ACH-000075,-0.07110102098400461
ACH-000078,-0.030268402089633707
ACH-000082,0.07799339641991641
ACH-000085,0.11034753894134952
ACH-000086,0.11684342504587375
ACH-000087,0.060012256220498834
ACH-000092,0.01627810652399954
ACH-000095,0.08420429165197653
ACH-000097,0.018974009146426614
ACH-000098,0.0437433048657685
ACH-000099,0.0574429680081573
ACH-000108,0.031193264610426243
ACH-000113,0.07394097661104979
ACH-000116,0.09344990339695332
ACH-000118,0.028259552973880605
ACH-000120,0.0587866484131765
ACH-000123,0.11814286443333386
ACH-000127,0.05126832680831285
ACH-000128,0.12287958391827862
ACH-000132,-0.03645178108379326
ACH-000133,0.062234130983470685
ACH-000137,0.12761837376523275
ACH-000138,0.07951497109687618
ACH-000142,0.05021280305272921
ACH-000143,0.009126598217807995
ACH-000146,0.05000920569824418
ACH-000148,0.022185145157961616
ACH-000150,0.21187101147203066
ACH-000152,-0.02489646295254808
ACH-000153,-0.012326726535998268
ACH-000159,0.1508298352172534
ACH-000160,0.09447410589114927
ACH-000163,0.12528101893099147
ACH-000167,-0.037113235075008105
ACH-000168,0.07039825810232765
ACH-000169,0.09558330601120897
ACH-000178,0.15005111807190027
ACH-000183,-0.018418964903612788
ACH-000188,0.047104191066941935
ACH-000189,0.19932788732646206
ACH-000190,-0.01630575188239897
ACH-000198,0.13373738257909915
ACH-000203,0.040741899398023376
ACH-000204,-0.1749784474014145
