,NT5DC1 (221294)
ACH-000004,0.13893874634686534
ACH-000005,-0.06358994582551936
ACH-000007,0.07541432443763488
ACH-000009,0.16623186748647198
ACH-000011,0.028491099134750262
ACH-000012,0.0031650540169304736
ACH-000013,0.009255548137281735
ACH-000014,0.029456609136573574
ACH-000015,0.037223629826218914
ACH-000017,0.0199176374871199
ACH-000018,0.05793994914342485
ACH-000019,0.2716856486636609
ACH-000021,-0.03928403566187577
ACH-000022,0.0745500390737499
ACH-000025,0.001824253370886515
ACH-000028,0.06862439907896117
ACH-000030,0.04727157796679491
ACH-000035,0.07571322570362737
ACH-000036,0.06219943851160418
ACH-000037,0.12931058465422002
ACH-000039,0.15677387701779494
ACH-000040,0.010860553448520105
ACH-000041,0.1991707041809725
ACH-000042,0.05352144808023253
ACH-000045,-0.013738647321103244
ACH-000047,-0.10270775992902208
ACH-000052,-0.07634981741315329
ACH-000053,0.030668565697544864
ACH-000054,0.11641538240141022
ACH-000055,0.1269468636087497
ACH-000060,0.05052298138937224
ACH-000067,0.06104872150834626
ACH-000070,0.1866833560762843
ACH-000075,-0.062235806114291914
ACH-000078,0.08763820361890404
ACH-000082,0.02572704028028341
ACH-000085,0.07142961223688332
ACH-000086,0.09930818617174716
ACH-000087,0.04769050167797284
ACH-000092,0.002369881662293129
ACH-000095,0.03245716686600068
ACH-000097,0.05745502299825974
ACH-000098,0.04839418094369895
ACH-000099,0.023134652469799104
ACH-000108,0.08457834182623125
ACH-000113,0.021248739969016932
ACH-000116,0.1023671097324287
ACH-000118,0.00418275538718161
ACH-000120,0.11309995061271462
ACH-000123,-0.0012448947630284805
ACH-000127,-0.025741366507018828
ACH-000128,-0.15434796936673026
ACH-000132,0.057330569467666376
ACH-000133,0.11283228587386555
ACH-000137,-0.04200981334169366
ACH-000138,0.03921256757708688
ACH-000142,0.10282225020735117
ACH-000143,0.17395891840623354
ACH-000146,0.02169866309011393
ACH-000148,0.06835950186475588
ACH-000150,-0.0361478343836962
ACH-000152,0.10111604426884377
ACH-000153,0.0496886240602706
ACH-000159,-0.01521149047714035
ACH-000160,-0.01410200711132215
ACH-000163,-0.02339810036534803
ACH-000167,-0.1422459043629554
ACH-000168,0.011766215399233443
ACH-000169,-0.031128693136253667
ACH-000178,0.04647897188272987
ACH-000183,0.06443558556219665
ACH-000188,0.1520599591334018
ACH-000189,0.12896569789517268
ACH-000190,0.1511175648313952
ACH-000198,0.003017839407084932
ACH-000203,-0.09415536426114376
ACH-000204,0.07877672661233831
ACH-000206,0.09020903431586934
ACH-000207,0.09723777332461396
ACH-000208,0.09021122493056373
ACH-000210,0.009601561168748472
ACH-000211,0.040294195587047145
ACH-000215,0.011787296681748287
ACH-000221,0.21001099751712307
ACH-000222,-0.006852024604033442
ACH-000223,-0.0974088146855718
ACH-000226,0.0487874647474788
ACH-000227,0.03303499207885995
ACH-000228,-0.03230940699881873
ACH-000231,0.02490100381797733
ACH-000232,0.04180916081434268
ACH-000233,0.05031122968296221
ACH-000234,0.07350276920111656
ACH-000235,0.059561859817214714
ACH-000237,0.02162095652744
ACH-000238,-0.03367994199760163
ACH-000242,-0.02993701422241717
ACH-000243,0.13424459852212484
ACH-000244,-0.017602372956796928
ACH-000246,0.1232051817096326
ACH-000248,-0.15732969400117466
ACH-000250,0.06666884559727335
ACH-000251,-0.014455256334328462
ACH-000252,0.12981900989209053
ACH-000253,0.10050767741008806
ACH-000255,0.05195143248519665
ACH-000256,-0.006834468887185446
ACH-000257,0.06020258451157734
ACH-000258,0.07321419129421816
ACH-000259,0.03786881948703318
ACH-000260,0.09324607970394873
ACH-000261,0.04793061546651746
ACH-000262,0.0344964888577905
ACH-000263,0.10190272139061662
ACH-000264,0.08670154050325272
ACH-000265,0.1247159352881926
ACH-000266,0.02958059176590903
ACH-000272,-0.03290926813562507
ACH-000274,0.041758443623435636
ACH-000277,0.028781755615507675
ACH-000278,0.0907614569343178
ACH-000279,-0.007123817227471352
ACH-000280,0.15867913560146146
ACH-000281,0.09344874757656133
ACH-000288,0.05074510957341005
ACH-000291,-0.008700577655544309
ACH-000293,0.02218346963429648
ACH-000294,-0.054278420922441284
ACH-000295,0.07957155375240899
ACH-000296,0.008396478679612395
ACH-000302,0.024229420979665982
ACH-000304,0.1170958399473136
ACH-000307,0.10765561173889897
ACH-000308,0.05061758006070338
ACH-000310,0.14085085586412516
ACH-000311,0.08102212533447506
ACH-000312,0.16016523711200914
ACH-000315,0.008847015486205248
ACH-000316,0.07680772617835355
ACH-000317,0.030142184332731994
ACH-000318,0.04425409030417062
ACH-000319,0.01916592865476815
ACH-000320,-0.0627348515300245
ACH-000322,0.007983184853797452
ACH-000323,0.0966918378531296
ACH-000324,0.12027833787547836
ACH-000329,0.024600199266911503
ACH-000330,0.2005303773528924
ACH-000331,0.053542454708271785
ACH-000332,0.13086899917964873
ACH-000334,-0.1006155437287143
ACH-000335,-0.1176187121040059
ACH-000336,-0.04559351059487052
ACH-000337,0.04475889151410379
ACH-000338,0.1322554541703634
ACH-000339,0.08241810613904382
ACH-000341,0.1252881048519402
ACH-000348,0.033959101520676604
ACH-000350,0.1423330411846385
ACH-000352,0.15766891214088485
ACH-000356,0.10818690455806128
ACH-000361,0.17192458038554426
ACH-000362,0.10330520847563704
ACH-000363,0.05409488115764704
ACH-000364,0.08340333006640016
ACH-000365,0.07261461901942713
ACH-000366,0.05492574852486213
ACH-000368,0.1002535832462315
ACH-000374,0.09367956018021972
ACH-000375,0.08938911749151449
ACH-000376,-0.03871008889054695
ACH-000381,0.13613896684481852
ACH-000383,0.07449947965799071
ACH-000387,0.07668698941854013
ACH-000389,0.012293639215360568
ACH-000390,-0.02440777081713508
ACH-000393,0.06579013924467016
ACH-000395,0.03441519470608969
ACH-000396,-0.2584939079834905
ACH-000397,0.18501157956307912
ACH-000401,-0.10300647877424927
ACH-000402,-0.15834496637266962
ACH-000403,0.13481088110967535
ACH-000404,0.282402451856832
ACH-000406,0.08014146153197536
ACH-000407,0.04473798514447282
ACH-000408,0.012238029469537084
ACH-000410,-0.06156056033658484
ACH-000411,0.06297205820450512
ACH-000414,0.006931794747197909
ACH-000415,-0.03236181237062142
ACH-000416,0.1318749750730244
ACH-000420,-0.05251189681752853
ACH-000421,0.07521605312909654
ACH-000424,0.14584243012331322
ACH-000425,0.07948815687802661
ACH-000426,0.13972158772127585
ACH-000427,0.13223737116042691
ACH-000433,0.0007144254842338711
ACH-000435,0.07316216524178476
ACH-000436,0.043265144530994185
ACH-000444,0.1823482997158969
ACH-000445,-0.08015602982949158
ACH-000448,0.1367116195222633
ACH-000450,0.0007114894562598648
ACH-000452,0.038251990315256015
ACH-000454,0.01849317710324101
ACH-000458,0.009148102110167334
ACH-000459,-0.08446871584592114
ACH-000460,0.057593239259790416
ACH-000461,0.08537290514215777
ACH-000463,0.11877176945730195
ACH-000464,0.18887018807763126
ACH-000466,0.15111605518438326
ACH-000467,-0.010126241313741579
ACH-000468,0.15239233924242912
ACH-000469,-0.038252679551171384
ACH-000470,0.020590177122141874
ACH-000471,0.14103759638355418
ACH-000472,0.05541324325504602
ACH-000473,0.1628534622131779
ACH-000475,0.0861159550778811
ACH-000476,0.11325096768276526
ACH-000477,0.23723631978823204
ACH-000479,-0.1435084158288743
ACH-000480,0.26031340358602495
ACH-000481,-0.08409893261692307
ACH-000483,0.07374805737111656
ACH-000484,0.10004925713065352
ACH-000485,0.18880452206590775
ACH-000486,0.10674512000870708
ACH-000487,0.0365360162269672
ACH-000488,0.11475858267200766
ACH-000490,0.02469678141064195
ACH-000491,0.0547936696787628
ACH-000495,0.045959345431993134
ACH-000496,0.02082321875425816
ACH-000499,-0.04420247610302973
ACH-000500,0.2479305799126131
ACH-000502,0.0775669268854906
ACH-000503,0.19199976127828267
ACH-000505,0.0331900901809738
ACH-000507,0.16751018628781938
ACH-000510,0.07415828044737305
ACH-000511,0.0005810254223465008
ACH-000512,0.06485013260008134
ACH-000516,0.04014210807265591
ACH-000517,0.043276434802363324
ACH-000518,0.21841438966904225
ACH-000520,0.08727071247330953
ACH-000521,-0.042670746183428435
ACH-000522,0.0597219740792744
ACH-000524,0.09408463351256506
ACH-000527,0.12844797374671255
ACH-000528,0.1284053908189775
ACH-000537,0.20040656812442675
ACH-000541,-0.0013366239418242509
ACH-000542,0.052548766987085736
ACH-000544,0.11016303773371028
ACH-000545,0.180482606966255
ACH-000547,0.1433723839093308
ACH-000548,0.043170197626395485
ACH-000549,0.14271094090272302
ACH-000550,0.056305940357190075
ACH-000552,0.04228894714398946
ACH-000556,-0.032970619043198826
ACH-000557,0.0466554171687248
ACH-000569,0.20030403314032247
ACH-000570,0.03394334666545301
ACH-000571,0.025519860602094636
ACH-000573,0.02880542061421445
ACH-000576,0.10053897739080704
ACH-000579,0.022933312677089958
ACH-000580,0.03263649170788243
ACH-000584,0.040901113766313085
ACH-000585,0.09460381578526736
ACH-000588,0.031695774212886385
ACH-000589,0.03465339752226723
ACH-000591,-0.02057969409966813
ACH-000593,0.03764788712762301
ACH-000600,0.10922849065730153
ACH-000601,0.08390491022569356
ACH-000605,-0.04912735987045495
ACH-000606,0.047981112214356025
ACH-000608,-0.011800011108699958
ACH-000614,-0.01634417236356577
ACH-000616,0.14090998831356044
ACH-000618,0.002455786112143062
ACH-000619,0.16766769445858748
ACH-000620,-0.04194044046774497
ACH-000621,0.09118693307688364
ACH-000622,0.16203098110330713
ACH-000623,-0.03301342311472461
ACH-000624,0.10182660761378734
ACH-000627,0.03177584651489662
ACH-000630,0.04511545784619965
ACH-000631,-0.31899081126360945
ACH-000632,0.106078564588218
ACH-000633,0.09216360009233422
ACH-000637,-0.04435378721698178
ACH-000638,-0.08083908298279094
ACH-000646,0.3426851052551224
ACH-000647,0.011660006075614859
ACH-000648,0.0407885064776911
ACH-000649,0.07186293293469266
ACH-000651,0.07960868421217918
ACH-000652,-0.03951994804941457
ACH-000653,0.0907013420958434
ACH-000657,0.09566752150879353
ACH-000658,0.05780865998751829
ACH-000661,0.16329079762618498
ACH-000662,-0.16390470078181618
ACH-000663,-0.019753656120892332
ACH-000665,0.062438724806317236
ACH-000671,0.05729945619990096
ACH-000672,0.4586833914918565
ACH-000673,0.0433606977648589
ACH-000676,0.12908623017333795
ACH-000677,0.13293504841928366
ACH-000681,0.0172914235586124
ACH-000683,0.06009681781400969
