,CABLES2 (81928)
ACH-000004,0.16986995124900284
ACH-000005,0.06434367548759927
ACH-000007,-0.0191068816777736
ACH-000009,0.012165777816022608
ACH-000011,-0.11099968790965624
ACH-000012,0.11186655143604712
ACH-000013,-0.010978304545248141
ACH-000014,-0.08242309742618002
ACH-000015,-0.013869341971624571
ACH-000017,-0.017025927110976526
ACH-000018,-0.16528370107689316
ACH-000019,-0.15334905305661994
ACH-000021,-0.03945469534177058
ACH-000022,-0.08641642390202563
ACH-000025,0.12775090633344216
ACH-000028,-0.08047640499925958
ACH-000030,-0.03250078803593553
ACH-000035,0.1655315014746543
ACH-000036,0.09146051452406913
ACH-000037,0.18724700934541988
ACH-000039,0.02188000878742786
ACH-000040,-0.06754280988261123
ACH-000041,0.035964305419848436
ACH-000042,-0.24701194342311397
ACH-000045,-0.07465094084825291
ACH-000047,-0.0580464816802057
ACH-000052,0.1410383066460988
ACH-000053,-0.10079825987619227
ACH-000054,-0.05011174199058507
ACH-000055,0.049230199235205684
ACH-000060,-0.11131098297839853
ACH-000067,-0.07415317074401333
ACH-000070,-0.10464004908057838
ACH-000075,-0.06574913682999155
ACH-000078,-0.03684417583745997
ACH-000082,-0.07589128356975651
ACH-000085,0.04600332911583322
ACH-000086,-0.11712002800424458
ACH-000087,-0.003151395582947075
ACH-000092,0.01960255826677856
ACH-000095,-0.09741513686263216
ACH-000097,-0.11074377991558593
ACH-000098,0.08623432521789369
ACH-000099,-0.17053479898627452
ACH-000108,-0.1076186987811029
ACH-000113,-0.02444746316930457
ACH-000116,-0.014956911037571846
ACH-000118,-0.102976608723578
ACH-000120,-0.007626380123018403
ACH-000123,-0.0035428168523224733
ACH-000127,0.05477338988753188
ACH-000128,-0.016881067311927647
ACH-000132,-0.054681135664913255
ACH-000133,-0.033365207516319814
ACH-000137,0.0004216781273153437
ACH-000138,-0.020422896972906283
ACH-000142,-0.040638487723997065
ACH-000143,-0.016196420386339446
ACH-000146,0.027304302611957862
ACH-000148,0.03155545813650354
ACH-000150,-0.10645013932510876
ACH-000152,-0.022246259379393396
ACH-000153,0.00676192896008574
ACH-000159,-0.005460353493090868
ACH-000160,0.021588934040277383
ACH-000163,-0.17839594117729266
ACH-000167,0.000992812923926376
ACH-000168,0.11473663687883692
ACH-000169,-0.049527509633245086
ACH-000178,-0.05012089583071682
ACH-000183,0.1282133930531624
ACH-000188,-0.003557529294498415
ACH-000189,0.15074760527999345
ACH-000190,0.1778926862267122
ACH-000198,0.05334757782426913
ACH-000203,0.1320957035080534
ACH-000204,0.21322052909516584
ACH-000206,-0.07693658830190234
ACH-000207,-0.14234684052779
ACH-000208,0.2130120570886173
ACH-000210,-0.1826841732899892
ACH-000211,-0.08163037289937254
ACH-000215,-0.006820428151596026
ACH-000221,0.007743672703674587
ACH-000222,0.05593865551593714
ACH-000223,0.11540806712209388
ACH-000226,-0.07970940872153334
ACH-000227,-0.015223341193307259
ACH-000228,-0.02946217851895184
ACH-000231,-0.06234122011522989
ACH-000232,0.08082486753461167
ACH-000233,-0.17443297063581675
ACH-000234,-0.021882767265322508
ACH-000235,-0.03280390091381755
ACH-000237,0.01306530460114652
ACH-000238,-0.0878988177073912
ACH-000242,-0.4401173315173634
ACH-000243,0.010181033401498531
ACH-000244,-0.16347553042109206
ACH-000246,-0.1278176651086842
ACH-000248,-0.0368557175671969
ACH-000250,0.003376219099589684
ACH-000251,-0.20339965204387092
ACH-000252,-0.1506646938048995
ACH-000253,-0.11121801432352878
ACH-000255,-0.1475049185406337
ACH-000256,-0.06744832288500299
ACH-000257,0.07353778836341332
ACH-000258,0.1431929752658256
ACH-000259,-0.08932232889574625
ACH-000260,-0.12774398983416727
ACH-000261,0.0065390608282671365
ACH-000262,0.0541756437807946
ACH-000263,0.07697072486688775
ACH-000264,-0.15923560749464394
ACH-000265,0.04935984800202736
ACH-000266,-0.06333074951755678
ACH-000272,-0.040440344834760486
ACH-000274,-0.02723273446496857
ACH-000277,-0.24062646645875074
ACH-000278,-0.0726089956248929
ACH-000279,0.09231292229898334
ACH-000280,0.019079287457418846
ACH-000281,-0.08803081342107846
ACH-000288,0.04148994300809024
ACH-000291,0.033097353701139816
ACH-000293,-0.049572208502979984
ACH-000294,-0.09895825125694754
ACH-000295,0.014232704220096638
ACH-000296,0.11791792649904767
ACH-000302,0.024684034102309186
ACH-000304,0.17409090860465587
ACH-000307,-0.03846688440894574
ACH-000308,-0.1508544147744264
ACH-000310,-0.1041496536799407
ACH-000311,-0.1753703865164732
ACH-000312,-0.2533684264423129
ACH-000315,0.04468180521574841
ACH-000316,-0.15438767822069116
ACH-000317,-0.01669195258751413
ACH-000318,-0.008426643608130516
ACH-000319,-0.1356853789057206
ACH-000320,-0.038886387045953666
ACH-000322,-0.3056428396088564
ACH-000323,0.1924979994537864
ACH-000324,-0.1399242518753942
ACH-000329,-0.02659376197466393
ACH-000330,-0.2048672748622586
ACH-000331,0.005741285661141334
ACH-000332,-0.09267839555156464
ACH-000334,0.047285398538976606
ACH-000335,-0.15741123043728353
ACH-000336,-0.00011037295234648548
ACH-000337,0.14264107973501935
ACH-000338,0.08801914211945996
ACH-000339,0.046737079123618575
ACH-000341,-0.016589735436043782
ACH-000348,-0.09359725995089302
ACH-000350,-0.12998267352864334
ACH-000352,-0.03011135177456876
ACH-000356,0.09491827522462283
ACH-000361,-0.1510275168850468
ACH-000362,-0.037037487519094976
ACH-000363,-0.058368451681984075
ACH-000364,0.13195495872894664
ACH-000365,-0.0704486862544095
ACH-000366,-0.2467487369294147
ACH-000368,0.023602128435885387
ACH-000374,0.054497507894944966
ACH-000375,0.02702105529439171
ACH-000376,-0.031440699078687316
ACH-000381,-0.1374197314251251
ACH-000383,-0.07762766400748645
ACH-000387,0.0021976809959408155
ACH-000389,0.1281463559825873
ACH-000390,0.034145732276017735
ACH-000393,-0.04392541353773876
ACH-000395,-0.5281494803607202
ACH-000396,-0.01115896757520879
ACH-000397,-0.07730609534409827
ACH-000401,0.05572883347372192
ACH-000402,-0.14241547267749588
ACH-000403,-0.19609196753757546
ACH-000404,0.07140482028777502
ACH-000406,-0.007630444736681262
ACH-000407,-0.023726328247158344
ACH-000408,-0.005863208916295474
ACH-000410,0.0645000060573427
ACH-000411,-0.20366988877166425
ACH-000414,-0.027266447020328884
ACH-000415,0.10667518837870966
ACH-000416,0.021199937731860918
ACH-000420,-0.11194983012299713
ACH-000421,-0.02306180405046088
ACH-000424,0.11749689075455165
ACH-000425,0.01459612786340924
ACH-000426,-0.008220171657622122
ACH-000427,-0.3519192467098248
ACH-000433,-0.06747376214988891
ACH-000435,0.20639436680591808
ACH-000436,-0.03370227539787203
ACH-000444,-0.03934414638468521
ACH-000445,0.02709015343246713
ACH-000448,-0.014487805535597694
ACH-000450,-0.08926791469902608
ACH-000452,-0.13132129201467752
ACH-000454,0.12578218613962053
ACH-000458,-0.07976842376058685
ACH-000459,0.041990128298603234
ACH-000460,0.09730191903343953
ACH-000461,0.15809309108817812
ACH-000463,-0.04355385381065307
ACH-000464,-0.14655760254992306
ACH-000466,-0.0958405787997198
ACH-000467,-0.24173945543733186
ACH-000468,0.033651046904295795
ACH-000469,-0.042767436953731364
ACH-000470,-0.11320150714220745
ACH-000471,-0.016397656901139587
ACH-000472,0.0199666775975401
ACH-000473,-0.18385019845225034
ACH-000475,-0.05781357035931271
ACH-000476,-0.22089023414804085
ACH-000477,-0.007255752590164113
ACH-000479,-0.047907913489139003
ACH-000480,-0.09714842633213727
ACH-000481,0.02780101588801705
ACH-000483,7.374142995467291e-05
ACH-000484,-0.051083381301334
ACH-000485,-0.16055959614639173
ACH-000486,-0.1064428914851284
ACH-000487,0.2523057377951509
ACH-000488,-0.043569354280889226
ACH-000490,-0.0283167760282288
ACH-000491,0.014368980029294704
ACH-000495,-0.06690123439875997
ACH-000496,-0.03825424269369125
ACH-000499,0.0574717416689761
ACH-000500,-0.2773408758513979
ACH-000502,-0.2973255637548441
ACH-000503,-0.2588319420366885
ACH-000505,-0.027901282945754037
ACH-000507,-0.043275767253067365
ACH-000510,0.0543472731347437
ACH-000511,-0.04427283139542645
ACH-000512,-0.12897343439658698
ACH-000516,-0.07074303840622928
ACH-000517,-0.1581521853642502
ACH-000518,-0.02541283183135078
ACH-000520,0.0396976675888937
ACH-000521,-0.11709510502981305
ACH-000522,-0.026033136001713444
ACH-000524,-0.12883214584512648
ACH-000527,0.01745366797151291
ACH-000528,-0.13610289807174744
ACH-000537,-0.10449408819476907
ACH-000541,-0.028250038749739012
ACH-000542,-0.0757272277852389
ACH-000544,-0.001046942346925765
ACH-000545,-0.02590611574874117
ACH-000547,0.1916929286916956
ACH-000548,0.11151557273455498
ACH-000549,-0.040017144575188984
ACH-000550,-0.08053518225368665
ACH-000552,-0.13238994126264955
ACH-000556,-0.0331481903689293
ACH-000557,-0.015847529992610385
ACH-000569,-0.1117695147437241
ACH-000570,0.056690682592047965
ACH-000571,-0.08777359694602495
ACH-000573,0.06287589180159348
ACH-000576,0.1058752057515538
ACH-000579,0.03182125222163019
ACH-000580,-0.13644591969631625
ACH-000584,0.014853917714291875
