,PSMB3 (5691)
ACH-000004,-1.825638393591036
ACH-000005,-1.930475356508384
ACH-000007,-1.5525271183554226
ACH-000009,-1.5550171366339718
ACH-000011,-1.745930072342801
ACH-000012,-1.5729203983901543
ACH-000013,-1.935618037963628
ACH-000014,-1.7290313659653032
ACH-000015,-1.4970992600705233
ACH-000017,-1.712668865636484
ACH-000018,-1.5300216429475222
ACH-000019,-1.7506241502646915
ACH-000021,-1.5426538497012607
ACH-000022,-1.7483425521570688
ACH-000025,-1.4953687795470485
ACH-000028,-1.6572488840277615
ACH-000030,-1.5811081712256554
ACH-000035,-1.556482054436396
ACH-000036,-1.4415053795438324
ACH-000037,-2.100084882994044
ACH-000039,-1.4073402429203632
ACH-000040,-1.560586081453633
ACH-000041,-1.4319239637770782
ACH-000042,-1.6013008475247117
ACH-000045,-1.76496839959332
ACH-000047,-1.6332210542458494
ACH-000052,-1.6068945139343942
ACH-000053,-1.65752695987171
ACH-000054,-1.5229392805884403
ACH-000055,-1.6564002672389904
ACH-000060,-1.5659469909974677
ACH-000067,-1.4194585751664432
ACH-000070,-1.3696743852286355
ACH-000075,-1.6988911603848873
ACH-000078,-1.7445736332725812
ACH-000082,-1.6344757001842518
ACH-000085,-1.606850332415064
ACH-000086,-1.4112021599144609
ACH-000087,-1.7860399631690982
ACH-000092,-1.5288974424710426
ACH-000095,-1.3612980156446612
ACH-000097,-1.721391416364091
ACH-000098,-1.5121027283695052
ACH-000099,-1.6217137536122692
ACH-000108,-1.5963443690334036
ACH-000113,-1.5193206853668682
ACH-000116,-1.5584430826248403
ACH-000118,-1.6381117947741577
ACH-000120,-1.3860053095389504
ACH-000123,-1.6675471702740607
ACH-000127,-1.6102388497764928
ACH-000128,-1.433402304034786
ACH-000132,-1.5241124859137405
ACH-000133,-1.0994939515912994
ACH-000137,-1.6613145215931764
ACH-000138,-1.490139966084718
ACH-000142,-1.5686862973990745
ACH-000143,-1.7174314925896137
ACH-000146,-1.9604774125805784
ACH-000148,-1.8792502725144744
ACH-000150,-1.5808970540663532
ACH-000152,-1.5486696885652702
ACH-000153,-1.9208870665143871
ACH-000159,-1.4897095710283927
ACH-000160,-1.66526157121028
ACH-000163,-1.718115828274008
ACH-000167,-2.293619434110828
ACH-000168,-1.5459204983035688
ACH-000169,-1.7440072803851363
ACH-000178,-1.5943170576749757
ACH-000183,-1.7033247334026431
ACH-000188,-1.6999941861489636
ACH-000189,-1.3988486270435134
ACH-000190,-1.662621575462869
ACH-000198,-1.675226890804859
ACH-000203,-1.8087874189673336
ACH-000204,-1.6298420009398515
ACH-000206,-1.6926662966696076
ACH-000207,-2.1196739201671178
ACH-000208,-1.4392848379933991
ACH-000210,-1.331263373553245
ACH-000211,-1.7176043537468135
ACH-000215,-1.5065071753738395
ACH-000221,-1.9018263608287795
ACH-000222,-1.7353196299014022
ACH-000223,-1.851220810744248
ACH-000226,-1.603723293238558
ACH-000227,-1.7525982803555429
ACH-000228,-1.7980654382280807
ACH-000231,-1.5264277712669536
ACH-000232,-1.655088059440917
ACH-000233,-1.6877340605027358
ACH-000234,-1.5128425638107474
ACH-000235,-1.6272222545115662
ACH-000237,-1.684447439393615
ACH-000238,-1.6770687820137051
ACH-000242,-1.6505021421752706
ACH-000243,-1.6179569847719335
ACH-000244,-1.6628140980637343
ACH-000246,-1.506703419126497
ACH-000248,-1.694834908652444
ACH-000250,-1.602421741471593
ACH-000251,-1.7472414548581945
ACH-000252,-1.6074376963273493
ACH-000253,-1.4668346329739888
