,PHOSPHO1 (162466)
ACH-000004,-0.2445459196454972
ACH-000005,-0.04035107076707947
ACH-000007,-0.08504641124743374
ACH-000009,-0.351206456031992
ACH-000011,-0.08619428979305846
ACH-000012,-0.2922446423372122
ACH-000013,-0.19853209517460468
ACH-000014,-0.1042874170461789
ACH-000015,-0.11000353182278136
ACH-000017,-0.19155817905736386
ACH-000018,-0.30081535514913704
ACH-000019,-0.27498714647388084
ACH-000021,-0.23949561542114445
ACH-000022,-0.017002201817573764
ACH-000025,-0.04225041054071151
ACH-000028,-0.2840352743484568
ACH-000030,-0.2501056147563576
ACH-000035,-0.1975156998586448
ACH-000036,-0.1333889530463252
ACH-000037,-0.17499276526339247
ACH-000039,-0.16533047085191538
ACH-000040,-0.1612254391914482
ACH-000041,-0.2591585114997999
ACH-000042,-0.15814641995409282
ACH-000045,-0.1855859895619124
ACH-000047,-0.3868842613660003
ACH-000052,-0.371357758939519
ACH-000053,-0.10767289203610858
ACH-000054,-0.16083095156461724
ACH-000055,-0.3355366473058478
ACH-000060,-0.2348916075767537
ACH-000067,-0.2837676609829696
ACH-000070,-0.036222807575214025
ACH-000075,-0.2762015934479505
ACH-000078,-0.10564787360655607
ACH-000082,-0.13594930559272722
ACH-000085,-0.30811350426705225
ACH-000086,-0.24189489716837698
ACH-000087,-0.3367888733429101
ACH-000092,-0.2358569758382329
ACH-000095,-0.19914968269890326
ACH-000097,-0.17047399221949125
ACH-000098,-0.16014844503668482
ACH-000099,-0.18107490702338808
ACH-000108,-0.2161835549650701
ACH-000113,-0.07310772421517109
ACH-000116,-0.16604983249020847
ACH-000118,-0.2794871961777926
ACH-000120,-0.29354113654878905
ACH-000123,-0.1458333615101442
ACH-000127,-0.10721423475794137
ACH-000128,-0.35405002463714136
ACH-000132,-0.2079593274491246
ACH-000133,-0.2563156984576674
ACH-000137,-0.12257553110317194
ACH-000138,-0.14963207049832558
ACH-000142,-0.3265201555648387
ACH-000143,-0.2206477264194224
ACH-000146,-0.06379156788225378
ACH-000148,-0.16963416468340933
ACH-000150,-0.2508971392282028
ACH-000152,-0.2031726654235934
ACH-000153,-0.03967089459214584
ACH-000159,-0.20378069537810115
ACH-000160,-0.2166059693884322
ACH-000163,-0.24610527242856256
ACH-000167,0.2950154638075309
ACH-000168,-0.1377275160308822
ACH-000169,-0.03929558531449452
ACH-000178,-0.2424213978193137
ACH-000183,-0.2404922345533428
ACH-000188,-0.2734354519186211
ACH-000189,-0.409675595836069
ACH-000190,0.02870961520842558
ACH-000198,-0.14193755329336394
ACH-000203,-0.14353848555228765
ACH-000204,-0.28481374899975564
ACH-000206,-0.1905405323457034
ACH-000207,0.0783948691304512
ACH-000208,-0.010141021289205365
ACH-000210,-0.23897622170098085
