,GEMIN5 (25929)
ACH-000943,-1.4158283739610011
ACH-000946,-1.1642178797678753
ACH-000947,-1.2715302510645932
ACH-000948,-1.3368491845172852
ACH-000950,-1.290365310075536
ACH-000953,-1.24404692027932
ACH-000954,-0.7755459057317967
ACH-000957,-1.1051011154517143
ACH-000958,-1.3674339136132616
ACH-000960,-1.1270645367075205
ACH-000963,-0.7563767869762742
ACH-000968,-1.3650064364613546
ACH-000969,-1.29950887894708
ACH-000972,-1.0341413735497709
ACH-000973,-1.0824674305225643
ACH-000974,-1.1141533612963024
ACH-000978,-1.541400285396039
ACH-000984,-1.1061831359486018
ACH-000986,-1.387260551703435
ACH-000988,-1.4158093285419902
ACH-000993,-1.3115279954099368
ACH-000994,-1.2441871394841721
ACH-000996,-0.9357393378955068
ACH-001001,-1.0214564193967124
ACH-001020,-1.0810276467565176
ACH-001028,-1.0798355742703514
ACH-001031,-1.22717745232057
ACH-001038,-1.3193101816030692
ACH-001048,-1.2469116563324492
ACH-001050,-1.2535659700922948
ACH-001053,-1.5822836474899682
ACH-001054,-1.2027309373215516
ACH-001061,-1.0600036862007909
ACH-001067,-1.1113133542578464
ACH-001075,-1.4461054559566018
ACH-001096,-1.3557585062101862
ACH-001111,-1.3047638311919123
ACH-001119,-1.0760340459789115
ACH-001128,-1.510253004367473
ACH-001134,-1.3248763400321728
ACH-001151,-1.0954935415741685
ACH-001163,-1.1285185862588487
ACH-001164,-1.3872412434947237
ACH-001183,-1.2259094730048072
ACH-001192,-1.3367821126094537
ACH-001193,-1.2227751777445757
ACH-001196,-1.1347932889443872
ACH-001197,-1.427444823749521
ACH-001205,-1.099624784812638
ACH-001211,-0.9669079413637991
ACH-001212,-0.9064130903830502
ACH-001228,-1.4327785896484648
ACH-001232,-1.329948915327488
ACH-001239,-1.1633185399192918
ACH-001270,-0.9239783901934912
ACH-001274,-1.2487044054654226
ACH-001275,-1.0371443427059923
ACH-001277,-1.2055513298413492
ACH-001278,-1.3074524331628417
ACH-001280,-1.358570000637066
ACH-001283,-1.0275734474283809
ACH-001289,-1.3106000553483803
ACH-001300,-1.2212263009092263
ACH-001301,-1.0537599126962385
ACH-001302,-1.1619258793109395
ACH-001306,-1.1481338318600112
ACH-001318,-1.366595471778561
ACH-001322,-1.1022430312089146
ACH-001328,-1.2728116835491714
ACH-001332,-0.9628707940184004
ACH-001336,-1.2257531480613484
ACH-001346,-1.159722929316493
ACH-001353,-1.3006261671757449
ACH-001354,-0.8885490783375241
ACH-001367,-0.8034283868867249
ACH-001368,-1.15736395131911
ACH-001374,-1.3572688665682509
ACH-001377,-1.1878775901826293
ACH-001380,-1.1975299233711036
ACH-001391,-1.1849198774319796
ACH-001408,-1.1401262842803834
ACH-001430,-1.0275052314233937
ACH-001431,-1.1443507471885042
ACH-001450,-1.2720858278480984
ACH-001496,-1.3799626825973634
ACH-001500,-1.085469075154907
ACH-001523,-1.3136110483075472
ACH-001532,-1.1385965892618606
ACH-001550,-1.294711011841462
ACH-001552,-1.2856155045879905
ACH-001554,-1.2786777116664922
ACH-001654,-1.2611657680274952
ACH-001735,-1.1621806679240618
ACH-001736,-0.9422116531034638
ACH-001737,-1.0699793174502954
ACH-001740,-1.360147582137503
ACH-001745,-1.3761926798522832
ACH-001765,-1.1244626663559714
