,SULT2B1 (6820)
ACH-000408,-0.295543329225302
ACH-000410,-0.23796522444676346
ACH-000411,-0.22781225433786714
ACH-000414,-0.2016717496980345
ACH-000415,-0.16617904138413309
ACH-000416,-0.1810435308301363
ACH-000420,-0.2402743323742029
ACH-000421,-0.2382284373151437
ACH-000424,-0.0796556516531684
ACH-000425,-0.19881793156137734
ACH-000426,-0.14771744836769726
ACH-000427,-0.1528813074047386
ACH-000433,-0.2111466902439017
ACH-000435,-0.22065787195174796
ACH-000436,-0.04798480696464332
ACH-000444,-0.2559345399630639
ACH-000445,-0.3377960331975943
ACH-000448,-0.2545453681863601
ACH-000450,-0.22929345862125106
ACH-000452,-0.14873868499203302
ACH-000454,-0.2286739377242561
ACH-000458,-0.22735262359830385
ACH-000459,-0.2047072125397368
ACH-000460,-0.32552289533727874
ACH-000461,-0.2294211286015637
ACH-000463,-0.2331247239957589
ACH-000464,-0.12473973661465892
ACH-000466,-0.16266204717645982
ACH-000467,-0.06565910603695205
ACH-000468,-0.3468533907017366
ACH-000469,-0.2617127906443043
ACH-000470,-0.2290152802465891
ACH-000471,-0.3014535523437112
ACH-000472,-0.318788557060475
ACH-000473,-0.2249389225691206
ACH-000475,-0.18745022294605115
ACH-000476,-0.2670089754231592
ACH-000477,-0.24932502373056875
ACH-000479,-0.2283514130841319
ACH-000480,-0.1742619244484103
ACH-000481,-0.2268689141561477
ACH-000483,-0.18078921415394475
ACH-000484,-0.4767054911916674
ACH-000485,-0.1090825220763971
ACH-000486,-0.35178615787334344
ACH-000487,-0.10192620251006336
ACH-000488,-0.22217604273794367
ACH-000490,-0.21115905184931194
ACH-000491,-0.1853502987183353
ACH-000495,-0.15034244810258146
ACH-000496,-0.0933617686665436
ACH-000499,-0.20666023740815048
ACH-000500,-0.24491055440041956
ACH-000502,-0.21914039966000146
ACH-000503,-0.3754480326398994
ACH-000505,-0.12941651837465945
ACH-000507,-0.3682960487251761
ACH-000510,-0.29377746612959543
ACH-000511,-0.18206578329732967
ACH-000512,0.006975634963015835
ACH-000516,-0.15064634142269445
ACH-000517,-0.2003609125418081
ACH-000518,-0.3587577939606973
ACH-000520,-0.3466329781607612
ACH-000521,-0.26579081496765344
ACH-000522,-0.09116101497057576
ACH-000524,-0.24269548810591396
ACH-000527,-0.19771201680712444
ACH-000528,-0.16094423889059556
ACH-000537,-0.12665891912390495
ACH-000541,-0.12223420602397192
ACH-000542,-0.3358494185646771
ACH-000544,-0.22054868307799866
ACH-000545,-0.2718114590526834
ACH-000547,-0.30055388822517143
ACH-000548,-0.2769937422158185
ACH-000549,-0.3229738987847011
ACH-000550,-0.18751249637892653
ACH-000552,-0.23897956856249605
ACH-000556,-0.37337652657927417
ACH-000557,-0.19803409303066824
ACH-000569,-0.299787025372436
ACH-000570,-0.18190011919797425
ACH-000571,-0.2386685169380195
ACH-000573,-0.2398924517086819
ACH-000576,-0.2227891937513795
ACH-000579,-0.17043152837541548
ACH-000580,-0.2999418745891966
ACH-000584,-0.3505495467114133
ACH-000585,-0.33158032975437257
ACH-000588,-0.0828595762081014
ACH-000589,-0.2501702793177895
ACH-000591,-0.14264773907143727
ACH-000593,-0.18658749728405533
ACH-000600,-0.3112631435773777
ACH-000601,-0.25800987772009504
ACH-000605,-0.3029729165358182
ACH-000606,-0.10074802273839796
ACH-000608,-0.2569250026631544
ACH-000614,-0.07724089007157865
ACH-000616,-0.24481223166439944
ACH-000618,-0.19447130936511686
ACH-000619,-0.10878991541400472
ACH-000620,-0.42383716754649103
ACH-000621,-0.251556417756618
ACH-000622,-0.26392837204488817
ACH-000623,-0.2481780891144395
ACH-000624,-0.3418307918181014
ACH-000627,-0.31279346053421336
ACH-000630,-0.0706003318244979
ACH-000631,-0.1988939115402255
ACH-000632,-0.20996835654900053
ACH-000633,-0.3427964065574514
ACH-000637,-0.29075067785723424
ACH-000638,-0.10668962326529133
ACH-000646,-0.4429642046771771
ACH-000647,-0.16971151756087235
ACH-000648,-0.11450605585182365
ACH-000649,-0.2652052283931503
ACH-000651,-0.21214853652467835
ACH-000652,-0.18153938530484887
ACH-000653,-0.16891199750889413
ACH-000657,-0.32145270665302106
ACH-000658,-0.2704337841024053
ACH-000661,-0.2698590601333655
ACH-000662,-0.06594660153073482
ACH-000663,-0.3150120961531229
ACH-000665,-0.10330351310410198
ACH-000671,-0.2230672000315296
ACH-000672,-0.020224349290111448
ACH-000673,-0.1626212675547825
ACH-000676,-0.15694457674095133
ACH-000677,-0.2752265901868568
ACH-000681,-0.3629581862503725
ACH-000683,-0.10830930596963438
ACH-000684,-0.1598810857038669
ACH-000688,-0.19540908896801004
ACH-000693,-0.21419735154020805
ACH-000694,-0.1969878825499915
ACH-000695,-0.08692187543948497
ACH-000696,-0.1646099420468344
ACH-000697,-0.13046922620656035
ACH-000699,-0.3273821031797475
ACH-000701,-0.39938848967191903
ACH-000706,-0.22041536563539554
ACH-000711,-0.18270588969232093
ACH-000713,-0.3034563816175162
ACH-000714,-0.10642424661350793
ACH-000718,-0.3641224984340219
ACH-000720,-0.1911030659934634
ACH-000721,-0.23558023890566115
ACH-000724,-0.3110056977081442
ACH-000725,-0.2591986576550322
ACH-000732,0.1449619203088546
ACH-000734,-0.2452419510744949
ACH-000735,-0.200254593389084
ACH-000736,-0.38889145430061306
ACH-000738,-0.1063970314639732
ACH-000746,-0.25814455162187394
ACH-000747,-0.2546892687036931
ACH-000748,-0.20842365333116167
ACH-000753,-0.20377977727768254
ACH-000756,-0.35187503977083706
ACH-000757,-0.3239091756748094
ACH-000758,-0.2390908530116372
ACH-000760,-0.17096568043066487
ACH-000762,-0.31310628249033196
ACH-000763,-0.1492955265896694
ACH-000764,-0.16527715395211212
ACH-000765,-0.3805643158379973
ACH-000766,-0.2387731827473675
ACH-000767,-0.18668796365147328
ACH-000768,-0.16284173740847552
ACH-000769,-0.15745743093035172
ACH-000770,-0.09563275023035256
ACH-000771,-0.19278852249881825
ACH-000773,-0.1792558133404956
ACH-000776,-0.3854433230951765
ACH-000777,-0.4971518656908831
ACH-000778,-0.24620398148882985
ACH-000781,-0.20195031199634947
ACH-000782,-0.4085835812592111
ACH-000783,-0.20837982593019072
ACH-000784,-0.3158395790105597
ACH-000785,-0.08596304139339116
ACH-000787,-0.4268037059254517
ACH-000788,-0.2635244981898747
ACH-000791,-0.20658968143651316
ACH-000792,-0.28963453953113233
ACH-000794,-0.16731153690900374
ACH-000796,-0.19699111967390787
ACH-000798,-0.4322062004564753
ACH-000799,-0.10942397427752826
ACH-000800,-0.0774622007263282
ACH-000802,-0.23314466326848235
ACH-000804,-0.3097044354308676
ACH-000805,-0.23462492479190594
ACH-000809,-0.3233457613738178
ACH-000810,0.016749805893664153
ACH-000811,-0.2619167710746652
ACH-000817,-0.07130771950965709
ACH-000819,-0.3917720052812793
ACH-000820,-0.4178077376305516
ACH-000821,-0.12408019708360282
ACH-000822,-0.2665470517042767
ACH-000823,-0.20084620549897275
ACH-000824,-0.4831226681546372
ACH-000827,-0.18506216300406791
ACH-000829,-0.19060243884357672
ACH-000831,-0.11768181592645717
ACH-000832,-0.1182583195635298
ACH-000833,-0.1942264458849717
ACH-000834,-0.17403651188936115
ACH-000835,-0.20242658365995195
ACH-000836,-0.2876683989959309
ACH-000837,-0.2984029684177421
ACH-000838,-0.2951715659985056
ACH-000839,0.05497559440621934
ACH-000840,-0.17295918680695016
ACH-000841,-0.16807792961285867
ACH-000843,-0.21885669729236346
ACH-000846,-0.1066223140948784
ACH-000847,-0.4329808231835133
ACH-000848,-0.21469691967293525
ACH-000849,-0.14053785439577926
ACH-000851,-0.10054769342871392
ACH-000855,-0.3638832800394303
ACH-000856,-0.15965188725964366
ACH-000858,-0.3255775392680767
ACH-000859,-0.17064872669376174
ACH-000861,-0.20516415325811152
ACH-000862,-0.3753143258525964
ACH-000865,-0.251915656436464
ACH-000866,-0.1804354973812052
ACH-000867,-0.14334808102592705
ACH-000869,-0.23225812627808945
ACH-000872,-0.3073260177149945
ACH-000873,-0.2586457806576251
ACH-000876,-0.186098092541324
ACH-000878,-0.28397148827247976
ACH-000880,-0.08100349450930028
ACH-000881,-0.26828143749922445
ACH-000882,-0.21727514233821496
ACH-000884,-0.2460117101020316
ACH-000885,-0.3122297848095959
ACH-000887,-0.24449792753740324
ACH-000889,-0.13887053246386746
ACH-000896,-0.21041289589230264
ACH-000898,-0.2818831919163157
ACH-000900,-0.15640931277777811
ACH-000901,-0.3129873703879601
ACH-000905,-0.19510081595590176
ACH-000906,-0.25053640555193385
ACH-000907,-0.17031001800815446
ACH-000910,-0.17849538087912856
ACH-000911,-0.19269659746246548
ACH-000912,-0.3609699609814103
ACH-000913,-0.14581300130502406
ACH-000915,-0.23071301383821105
ACH-000916,-0.2235063397684446
ACH-000917,-0.3218588680162125
ACH-000920,-0.016112558211278983
ACH-000921,-0.1804778850020444
ACH-000924,-0.1001106632570874
ACH-000926,-0.10905176819589434
ACH-000928,-0.30251706737868195
ACH-000929,-0.2303193366665205
ACH-000932,-0.3644545260029808
ACH-000935,-0.3033487094197417
ACH-000936,-0.2685973306259668
ACH-000937,-0.23086712849711674
ACH-000938,-0.1668141301153081
ACH-000939,-0.349677273160262
ACH-000941,-0.2474253054851228
ACH-000943,-0.221253614563152
ACH-000946,-0.2691487626152689
ACH-000947,-0.2597934220015568
ACH-000948,-0.14548500079837978
ACH-000950,-0.2563019950961379
ACH-000953,-0.273745328599395
ACH-000954,-0.21166852347329046
ACH-000957,-0.24229711685768426
ACH-000958,-0.09318919581000308
ACH-000960,-0.0868705332461458
ACH-000963,-0.16263632440211168
ACH-000968,-0.30486213893868663
ACH-000969,-0.16789648434618654
ACH-000972,-0.2206304822544907
ACH-000973,-0.2294847015362241
ACH-000974,-0.27572536153519905
ACH-000978,-0.2291994440841077
ACH-000984,-0.15689060894799944
ACH-000986,-0.0489897368510774
ACH-000988,-0.16669403986589176
ACH-000993,-0.29685001670309336
ACH-000994,-0.3012051729572612
ACH-000996,-0.2782091093208674
ACH-001001,-0.10435259809510987
ACH-001020,0.0020188047722733264
ACH-001028,-0.19045323940476794
ACH-001031,-0.27308558294527985
ACH-001038,-0.18805593273267066
ACH-001048,-0.183935087607488
ACH-001050,-0.2086162868451497
ACH-001053,-0.2304091669808763
ACH-001054,-0.0012345277945082036
ACH-001061,-0.18341909053251185
ACH-001067,-0.2318355361119044
ACH-001075,-0.2278187683368618
ACH-001096,-0.2813680301746881
ACH-001111,-0.2735915468936196
ACH-001119,-0.2502490351731344
ACH-001128,-0.4014769877981791
ACH-001134,-0.18730471215750694
ACH-001151,-0.29255712604428297
ACH-001163,-0.09069528473300463
ACH-001164,-0.14710414281704975
ACH-001183,-0.19642134648036214
ACH-001192,-0.2063234496155498
ACH-001193,-0.17274897396253325
ACH-001196,-0.19189837527389947
ACH-001197,-0.15743261513157014
ACH-001205,-0.1783593539570707
ACH-001211,-0.4875731855877498
ACH-001212,-0.33453766010264313
ACH-001228,-0.2615638982704514
ACH-001232,-0.10657538465049116
ACH-001239,-0.1623627168424465
ACH-001270,0.09402708047411604
ACH-001274,-0.25444123841161304
ACH-001275,-0.2264719401304793
ACH-001277,-0.35298128700411835
ACH-001278,-0.21453764390813926
ACH-001280,-0.14231228790584796
ACH-001283,-0.18626309859527915
ACH-001289,-0.21438892490822148
ACH-001300,-0.21414293179026408
ACH-001301,-0.3426487373111248
ACH-001302,-0.006749337921962299
ACH-001306,-0.2038567872297951
ACH-001318,-0.046671344179026714
ACH-001322,-0.20524777835295696
ACH-001328,-0.1570175151973953
ACH-001332,-0.34748924264780434
ACH-001336,-0.2654207647908404
ACH-001346,-0.10963834025491533
ACH-001353,-0.18683280551656767
ACH-001354,-0.15942295542887602
ACH-001367,-0.06535176982578099
ACH-001368,-0.118636600175834
ACH-001374,-0.18205615413515053
ACH-001377,-0.3043270140215121
ACH-001380,-0.1775192028493944
ACH-001391,-0.2101396315892686
ACH-001408,-0.2734577448206994
ACH-001430,-0.29753684087286625
ACH-001431,-0.2085026118306053
ACH-001450,-0.010327969652759035
ACH-001496,-0.3428266246163539
ACH-001500,-0.2882142728607538
ACH-001523,-0.23092168457451875
ACH-001532,-0.2508358892641309
ACH-001550,-0.1670971588631156
ACH-001552,-0.2938632418138911
ACH-001554,-0.21660438202303506
ACH-001654,-0.3302232685500922
ACH-001735,-0.22299782053764086
ACH-001736,-0.07039803452282108
ACH-001737,-0.2815570624366567
ACH-001740,-0.2808343657907981
ACH-001745,-0.2782174525121356
ACH-001765,-0.2386119927633579
