,XPO5 (57510)
ACH-000004,-0.8396787349097438
ACH-000005,-0.8641459467593668
ACH-000007,-0.7352293882931074
ACH-000009,-0.6542456214368261
ACH-000011,-0.6586643525583619
ACH-000012,-1.012830395547775
ACH-000013,-0.9805358931244772
ACH-000014,-0.8310561737723651
ACH-000015,-0.6680567446954807
ACH-000017,-0.7069120339272665
ACH-000018,-1.0003287653139914
ACH-000019,-0.4452856954645363
ACH-000021,-0.5520253571307887
ACH-000022,-0.2492307924506051
ACH-000025,-0.5632364371298016
ACH-000028,-0.8276881933472846
ACH-000030,-0.7494628957307572
ACH-000035,-0.9754807673767752
ACH-000036,-0.9586278231368236
ACH-000037,-0.5851388077170191
ACH-000039,-0.9171785256480558
ACH-000040,-0.7768455935951215
ACH-000041,-0.8358308815602041
ACH-000042,-0.7380278108616098
ACH-000045,-0.7011318725381193
ACH-000047,-0.7736595779822241
ACH-000052,-0.5954634850660194
ACH-000053,-0.9634866758639904
ACH-000054,-0.5682056328981763
ACH-000055,-0.7586931154720947
ACH-000060,-0.6882076582756163
ACH-000067,-1.0054096139934037
ACH-000070,-0.7282443427260832
ACH-000075,-0.6202199280802493
ACH-000078,-0.4696079939128707
ACH-000082,-0.8548702055998602
ACH-000085,-0.6411069594150096
ACH-000086,-0.6876861565201796
ACH-000087,-0.6450381122400333
ACH-000092,-0.7017481840139095
ACH-000095,-0.7516739375716665
ACH-000097,-1.0066475451034391
ACH-000098,-1.020765762301728
ACH-000099,-0.7713665098269434
ACH-000108,-0.7278830076016009
ACH-000113,-0.8460019397706279
ACH-000116,-0.7025688398617757
ACH-000118,-1.084817874025506
ACH-000120,-0.8465499330150893
ACH-000123,-0.6207503654134561
ACH-000127,-0.9860059626848149
ACH-000128,-0.8132806036849088
ACH-000132,-0.4572921209416286
ACH-000133,-0.9144758128878664
ACH-000137,-0.7789086808677176
ACH-000138,-0.8722864189182885
ACH-000142,-1.1534916043868595
ACH-000143,-0.7663854260607864
ACH-000146,-0.5676237163319365
ACH-000148,-0.7295724696490179
ACH-000150,-0.6705291256799464
ACH-000152,-0.8607352959424075
ACH-000153,-0.8068263805705459
ACH-000159,-0.7849647526464696
ACH-000160,-0.7675572742792843
ACH-000163,-1.0576034751497008
ACH-000167,-0.7981690367379276
ACH-000168,-0.6603770869135052
ACH-000169,-0.8531922258189463
ACH-000178,-1.0289388402738675
ACH-000183,-0.9768650878281668
ACH-000188,-0.7249852943025603
ACH-000189,-0.7800911985422408
ACH-000190,-0.9878152784625394
ACH-000198,-0.6728020639854022
ACH-000203,-0.581704962901775
ACH-000204,-0.8126021036662048
ACH-000206,-0.6828047139437607
ACH-000207,-0.8329530817993548
ACH-000208,-0.8666184801982619
ACH-000210,-0.8682092647409992
ACH-000211,-0.6707815152128415
ACH-000215,-0.8816197376907543
ACH-000221,-0.4449804378964342
ACH-000222,-1.0393761371989747
ACH-000223,-0.8334575148430525
ACH-000226,-0.7840463453226354
ACH-000227,-0.4980214441563216
ACH-000228,-0.8593084160500951
ACH-000231,-0.8192143387101931
ACH-000232,-0.7785080966403499
ACH-000233,-0.9559974092705532
ACH-000234,-0.9835245944593232
ACH-000235,-1.0291318468165436
ACH-000237,-0.6591581439538301
ACH-000238,-0.7356332610564674
ACH-000242,-0.34251921123342466
ACH-000243,-1.0854543888626689
ACH-000244,-0.7056365515611887
ACH-000246,-0.92738394598182
ACH-000248,-0.8324888510660309
ACH-000250,-0.7925080028765189
ACH-000251,-0.972901722807714
ACH-000252,-0.8577087670290271
ACH-000253,-1.1481368285125135
ACH-000255,-0.4328432201060567
ACH-000256,-0.9139336290633536
ACH-000257,-0.7463145239495672
ACH-000258,-0.988003392471662
ACH-000259,-0.6091978126864203
ACH-000260,-0.7722857143164281
ACH-000261,-0.5492684880591828
ACH-000262,-0.6180719498556626
ACH-000263,-0.6657000821361571
ACH-000264,-0.8552814682477524
ACH-000265,-0.9278968334137788
ACH-000266,-0.8509984057146157
ACH-000272,-0.7404110145256795
ACH-000274,-0.479924533715699
