,FER1L6 (654463)
ACH-000760,0.08044867079047617
ACH-000762,-0.1627292855450257
ACH-000763,-0.0900968913832229
ACH-000764,0.2657169523129314
ACH-000765,-0.06514813187650781
ACH-000766,-0.06461855991798518
ACH-000767,0.08227865971212672
ACH-000768,-0.0697344956809022
ACH-000769,-0.19549088180323773
ACH-000770,0.05339492737933695
ACH-000771,-0.043022160505958335
ACH-000773,0.024740249426263232
ACH-000776,-0.04864953159391297
ACH-000777,-0.036348577563724116
ACH-000778,0.0917848804465888
ACH-000781,-0.06530204165398477
ACH-000782,0.08398573012406944
ACH-000783,-0.03065533069250665
ACH-000784,0.005930790169640671
ACH-000785,-0.009029278752538462
ACH-000787,0.016113434776172546
ACH-000788,0.06453803304638077
ACH-000791,0.09803806651002646
ACH-000792,-0.033387662813916065
ACH-000794,0.014696368694524675
ACH-000796,-0.03627151805655058
ACH-000798,-0.3027810392690883
ACH-000799,-0.024310749633109224
ACH-000800,-0.2062275854022417
ACH-000802,0.09606708983947387
ACH-000804,0.12166941072334403
ACH-000805,0.04613338784477807
ACH-000809,0.0717312195707007
ACH-000810,-0.13180813166838876
ACH-000811,0.050564477176175585
ACH-000817,-0.24610660049776836
ACH-000819,0.12952318885552874
ACH-000820,0.3594871355759571
ACH-000821,0.2415761215565152
ACH-000822,-0.024766758808797917
ACH-000823,0.01554343595199331
ACH-000824,-0.07756420692353763
ACH-000827,-0.05534564897975147
ACH-000829,0.012339588620791028
ACH-000831,-0.09146948106203588
ACH-000832,0.16427237632185296
ACH-000833,-0.06650326215281603
ACH-000834,-0.0053089627856893855
ACH-000835,-0.016583082883581894
ACH-000836,-0.10306877051947376
ACH-000837,-0.0531871097885569
ACH-000838,-0.09653370843853674
ACH-000839,0.0841541810640697
ACH-000840,-0.07011991456762938
ACH-000841,-0.20590973943471566
ACH-000843,-0.15555663148773405
ACH-000846,-0.3655343488064835
ACH-000847,-0.22238093213445306
ACH-000848,-0.012513998396117552
ACH-000849,-0.09664231428308956
ACH-000851,0.14536168436794691
ACH-000855,-0.03678804546814909
ACH-000856,-0.024294010603241403
ACH-000858,-0.15518131868145044
ACH-000859,-0.1023960482889385
ACH-000861,0.11312391288767405
ACH-000862,-0.13573714092121816
ACH-000865,0.05510128663693046
ACH-000866,-0.057696656711408285
ACH-000867,-0.00974125120547792
ACH-000869,0.1650065876114203
ACH-000872,-0.05143160744799801
ACH-000873,0.03902623849697789
ACH-000876,0.12659818499306566
ACH-000878,-0.0774208780918959
ACH-000880,-0.17342302066271495
ACH-000881,-0.04220610193340517
ACH-000882,0.11745158194914547
ACH-000884,-0.07520074994839379
ACH-000885,-0.030582185731282317
ACH-000887,-0.010898947028926218
ACH-000889,0.051945736925645386
ACH-000896,-0.08981013125613595
ACH-000898,-0.0557481032577026
ACH-000900,0.05843516532880692
ACH-000901,-0.043981754419090496
ACH-000905,-0.0070395751024890105
ACH-000906,-0.0533924491625012
ACH-000907,-0.08983873681344745
ACH-000910,-0.07417297996943233
ACH-000911,-0.05567317257336711
ACH-000912,-0.04238233868126457
ACH-000913,-0.09678152970445804
ACH-000915,-0.04915553498635901
ACH-000916,-0.044205164295258864
ACH-000917,-0.04211894660553345
ACH-000920,-0.2839075563193373
ACH-000921,-0.05152853082103071
ACH-000924,-0.08710822077845198
ACH-000926,-0.2799509645326023
ACH-000928,-0.009845568704938992
ACH-000929,-0.005188735721453317
ACH-000932,-0.0011725281761088893
ACH-000935,-0.15280048521918227
ACH-000936,0.002762056386821861
ACH-000937,-0.07731119066140392
ACH-000938,-0.13796464502430575
ACH-000939,0.14243591086879864
ACH-000941,-0.13451077922204155
ACH-000943,-0.04567945397618732
ACH-000946,0.034241779763718484
ACH-000947,-0.008677099105567595
ACH-000948,-0.0864097641884331
ACH-000950,-0.07591642962197089
ACH-000953,-0.007950069173666679
ACH-000954,0.06741459717622192
ACH-000957,-0.03801529659681621
ACH-000958,-0.07748631410078742
ACH-000960,0.0139312150090185
ACH-000963,-0.05454976034611447
ACH-000968,0.1896972758328277
ACH-000969,-0.03315268597818411
ACH-000972,-0.009022433589899286
ACH-000973,0.033893838791707015
ACH-000974,-0.05481224987360752
ACH-000978,0.09001712758805781
ACH-000984,0.016423841206454043
ACH-000986,0.14868026790480462
ACH-000988,-0.06423781451048828
ACH-000993,-0.11101910048948983
ACH-000994,-0.032649733524273035
ACH-000996,0.1367708239685259
ACH-001001,-0.0333244831762333
ACH-001020,0.14074213539359576
ACH-001028,-0.11597602590049595
ACH-001031,-0.07668074453688338
ACH-001038,-0.12564472113404548
ACH-001048,0.07653538772607894
ACH-001050,-0.08351072798751462
ACH-001053,-0.08231779656085908
ACH-001054,-0.10120770120407396
ACH-001061,-0.0063618347023255755
ACH-001067,-0.12416188143129707
ACH-001075,0.02240992361386633
ACH-001096,0.08807925552028134
ACH-001111,-0.2257773090321951
ACH-001119,-0.03107326542081458
ACH-001128,-0.18017718912750008
ACH-001134,0.014422634422815188
ACH-001151,-0.08761721778514027
ACH-001163,-0.10206113896176534
ACH-001164,-0.20984936441417407
ACH-001183,-0.032805112276355575
ACH-001192,-0.143405275320432
ACH-001193,-0.11621416447805162
ACH-001196,0.03836868119071581
ACH-001197,-0.036332140648997056
ACH-001205,0.05421375724119418
ACH-001211,-0.1261074934815955
ACH-001212,0.12630084370748
ACH-001228,-0.001835733128045184
ACH-001232,-0.05243459180365024
ACH-001239,-0.007044762557738718
ACH-001270,-0.034606162596096675
ACH-001274,-0.10359690993880064
ACH-001275,-0.002795003801872961
ACH-001277,-0.0899570003915748
ACH-001278,0.09915726813970162
ACH-001280,0.17197570958638553
ACH-001283,-0.03612136808156788
ACH-001289,0.08970414522599635
ACH-001300,-0.21934495225194384
ACH-001301,-0.03940374962535335
ACH-001302,0.04376229068231873
ACH-001306,0.005440854681350574
ACH-001318,-0.025230080425169298
ACH-001322,-0.01776950620217746
ACH-001328,-0.08445696236793197
ACH-001332,-0.19505912822126267
ACH-001336,-0.017245183380773063
ACH-001346,-0.11081973647608473
ACH-001353,-0.07855044307026354
ACH-001354,-0.06978930693672519
ACH-001367,0.3309738436264402
ACH-001368,0.0290451356768466
ACH-001374,0.1906368090963414
ACH-001377,-0.09369539981754373
ACH-001380,-0.0593728329239583
ACH-001391,0.1309417523098916
ACH-001408,-0.15591768783566742
ACH-001430,-0.3254053744414899
ACH-001431,-0.09220496913722102
ACH-001450,-0.011613532818421878
ACH-001496,0.06563819906269215
ACH-001500,-0.08694537754742478
ACH-001523,-0.10099004399043232
ACH-001532,-0.037391458299717135
ACH-001550,0.0538707330816272
ACH-001552,-0.0003442010590908194
ACH-001554,0.0007564536236908952
ACH-001654,0.006353199195047207
ACH-001735,0.04680828407174379
ACH-001736,0.097804399768031
ACH-001737,0.2024900383117517
ACH-001740,0.0013431033244733688
ACH-001745,0.0021184372096399147
ACH-001765,-0.03821558580402312
